time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.1179,-0.1221,-0.0567,0.179
0.005000,0.1379,-0.1575,-0.0605,0.218
0.007000,0.1268,-0.1726,-0.0602,0.222
0.013000,0.1208,-0.1601,-0.0844,0.218
0.017000,0.0843,-0.0842,-0.1334,0.179
0.022000,0.0510,-0.0288,-0.2043,0.213
0.027000,0.0160,-0.0055,-0.2352,0.236
0.033000,-0.0252,0.0001,-0.2312,0.233
0.037000,-0.0490,0.0046,-0.2186,0.224
0.044000,-0.0437,-0.0042,-0.1734,0.179
0.047000,0.0001,-0.0384,-0.1315,0.137
0.053000,0.0036,-0.0459,-0.0686,0.083
0.058000,0.0146,-0.0506,-0.0396,0.066
0.065000,0.0206,-0.0459,-0.0299,0.058
0.069000,0.0262,-0.0558,-0.0200,0.065
0.073000,0.0313,-0.0897,-0.0005,0.095
0.078000,0.0356,-0.1050,0.0049,0.111
0.083000,0.0107,-0.1139,0.0202,0.116
0.088000,0.0256,-0.1209,0.0192,0.125
0.093000,0.0538,-0.1285,0.0350,0.144
0.098000,0.0548,-0.1292,0.0390,0.146
0.104000,0.0597,-0.1305,0.0265,0.146
0.108000,0.0663,-0.1343,0.0214,0.151
0.113000,0.0319,-0.1098,-0.0075,0.115
0.118000,0.0141,-0.0879,-0.0028,0.089
0.124000,-0.0182,-0.0519,-0.0172,0.058
0.130000,-0.0122,-0.0160,-0.0103,0.023
0.133000,0.0080,0.0078,-0.0106,0.015
0.138000,0.0236,0.0268,-0.0109,0.037
0.143000,0.0391,0.0054,-0.0090,0.040
0.148000,0.0215,0.0152,-0.0142,0.030
0.153000,0.0472,-0.0082,0.0090,0.049
0.159000,0.1017,-0.0099,0.0415,0.110
0.165000,0.1443,-0.0259,0.0715,0.163
0.169000,0.1870,-0.0514,0.0728,0.207
0.174000,0.1823,-0.0695,0.0837,0.212
0.179000,0.1826,-0.0685,0.1064,0.222
0.184000,0.1500,-0.0438,0.1218,0.198
0.189000,0.1371,-0.0406,0.1253,0.190
0.194000,0.0912,0.0218,0.1264,0.157
0.199000,0.0363,0.0219,0.1063,0.114
0.205000,0.0057,0.0410,0.1005,0.109
0.210000,-0.0105,0.0267,0.0924,0.097
0.215000,-0.0144,0.0242,0.0750,0.080
0.219000,-0.0325,-0.0117,0.0698,0.078
0.225000,-0.0432,-0.0355,0.0504,0.075
0.229000,-0.0397,-0.0809,0.0125,0.091
0.235000,-0.0339,-0.1141,-0.0037,0.119
0.239000,-0.0308,-0.1566,-0.0577,0.170
0.244000,-0.0138,-0.1561,-0.0876,0.180
0.250000,-0.0138,-0.1556,-0.1243,0.200
0.254000,-0.0261,-0.1524,-0.1230,0.198
0.260000,-0.0506,-0.1348,-0.1053,0.178
0.271000,-0.0848,-0.0980,-0.1188,0.176
0.272000,-0.0835,-0.0660,-0.1040,0.149
0.275000,-0.1157,-0.0176,-0.0538,0.129
0.282000,-0.1051,-0.0096,-0.0233,0.108
0.285000,-0.0804,0.0225,0.0067,0.084
0.290000,-0.0182,0.0642,0.0386,0.077
0.295000,0.0176,0.0867,0.0844,0.122
0.300000,0.0486,0.0784,0.1130,0.146
0.305000,0.0678,0.0656,0.1105,0.145
0.310000,0.0731,0.0411,0.1247,0.150
0.316000,0.0599,0.0502,0.1339,0.155
0.321000,0.0401,0.0378,0.1431,0.153
0.325000,-0.0032,0.0277,0.1523,0.155
0.330000,-0.0317,0.0244,0.1238,0.130
0.335000,-0.0813,0.0160,0.1124,0.140
0.341000,-0.0735,0.0123,0.1297,0.150
0.346000,-0.0773,0.0272,0.1376,0.160
0.350000,-0.0572,0.0109,0.1149,0.129
0.356000,-0.0416,0.0300,0.0901,0.104
0.360000,-0.0569,0.0203,0.0491,0.078
0.365000,-0.0316,-0.0013,0.0108,0.033
0.370000,0.0054,0.0155,-0.0154,0.023
0.377000,0.0231,0.0038,-0.0295,0.038
0.382000,0.0170,-0.0172,-0.0436,0.050
0.386000,0.0062,-0.0261,-0.0387,0.047
0.391000,-0.0024,-0.0633,-0.0268,0.069
0.398000,-0.0279,-0.0761,-0.0176,0.083
0.402000,-0.0320,-0.0839,-0.0395,0.098
0.407000,-0.0579,-0.0603,-0.0401,0.093
0.412000,-0.0316,-0.0416,-0.0622,0.081
0.417000,-0.0274,-0.0182,-0.0392,0.051
0.423000,-0.0162,0.0123,-0.0355,0.041
0.427000,-0.0077,0.0285,-0.0295,0.042
0.433000,0.0006,0.0281,-0.0285,0.040
0.437000,0.0180,0.0561,-0.0203,0.062
