0,0,0,1,0
0.005,0.0265815391174798,0.681999061218054,1.00010789420881,0.00340956910995152
0.01,0.0316881012083233,0.676942914733584,1.00434017938469,-0.110614125648894
0.015,0.054173313763875,0.667093668763781,1.58652664562591,-0.344559846033222
0.02,0.0620192004378902,0.653641381378239,1.5840469701435,-0.627337748692691
0.025,0.0929174188194436,0.636137372573802,2.15881898009496,-0.947706230106668
0.03,0.107240791168885,0.608149420213291,2.23729583400167,-1.42353075575938
0.035,0.130807586137818,0.573320874851606,2.48506493085866,-1.94441730496413
0.04,0.150334930847617,0.532520220435634,2.61428241157847,-2.48284724212213
0.045,0.167222501574388,0.498739946701777,2.67793172020395,-2.82550138524485
0.05,0.181421761506433,0.441155167825788,2.69039674374765,-3.47352924467711
0.055,0.196801532310408,0.379480341528388,2.71795892140647,-4.09049089288408
0.06,0.213159619843,0.343625030275461,2.75490099073828,-4.29157630184703
0.065,0.226741393752946,0.248096165954948,2.75248969367168,-5.20160617978917
0.07,0.246979000946781,0.1623571331113,2.82873966424883,-5.89462258620299
0.075,0.249206115081626,0.157647187750451,2.69620265079761,-5.62231843552844
0.08,0.263949462857663,0.187563575802275,2.70950409680476,-5.01485933190714
0.085,0.276065379279188,0.176994182053769,2.69517259665028,-4.86981720011863
0.09,0.297865518715926,0.159715580790528,2.77454091709287,-4.80215345723434
0.095,0.318934057693998,0.137902409976183,2.84003472461517,-4.7819907183209
0.1,0.341616136105838,0.12039939505825,2.91388113873353,-4.72553667504833
0.105,0.345541497739476,0.117766566115435,2.82506710744435,-4.54756711236084
0.11,0.354383816840106,0.119731748813021,2.78274663139149,-4.34580136110703
0.115,0.365793531631158,0.109122165178369,2.7634582667933,-4.25819872904043
0.12,0.378490541487086,0.100629302783374,2.75514795060491,-4.16086371766633
0.125,0.384676232239785,0.100396402546595,2.70085244572639,-4.00969744248576
0.13,0.379876340479224,0.109183440801701,2.57442178473826,-3.8047889862964
0.135,0.397062089087389,0.123163811461835,2.60322540392641,-3.57781662354684
0.14,0.412566788914508,0.137441120472923,2.61930729896703,-3.3635899477078
0.145,0.440845895293635,0.136721241453243,2.71436084609974,-3.25968945566807
0.15,0.449726280362819,0.154181034716286,2.68587769379756,-3.0483801755873
0.155,0.472080734707186,0.155667440585508,2.73847399108178,-2.94674719955531
0.16,0.488071723862256,0.160306852418901,2.75163371345071,-2.83241663189188
0.165,0.504577485870801,0.169762276035528,2.76692777798403,-2.69692447911931
0.17,0.518549500788683,0.174337125458889,2.76767183718582,-2.59613092363569
0.175,0.547868552293875,0.172510819346648,2.84931699741793,-2.53552224505067
0.18,0.564436439447988,0.166913854683919,2.86124633201871,-2.49803953327682
0.185,0.576598315713158,0.178708179811992,2.85050120770997,-2.37271047413305
0.19,0.586249200544316,0.184726968408692,2.82800407201894,-2.28267782665681
0.195,0.611772171263444,0.187810412643139,2.88233302699201,-2.21143018311491
0.2,0.648295446160522,0.198899250459655,2.98541989157489,-2.10512125400033
0.205,0.660973581459888,0.217529810341007,2.9751726511414,-1.96833952200109
0.21,0.670662027425721,0.230015270828504,2.95206044707686,-1.86591929796275
0.215,0.693175978996548,0.217743444236988,2.98585732836618,-1.87912313825676
0.22,0.710124830791394,0.213810213326878,2.99447349164076,-1.85513010721061
0.225,0.722435971424299,0.236026050843033,2.98335565827451,-1.71967844519254
0.23,0.730429075743667,0.248162967502296,2.95501919668172,-1.63230198460128
0.235,0.739798905058741,0.244422926336959,2.93333827270476,-1.614040743382
0.24,0.761572150640419,0.24178965883131,2.96128591292441,-1.59202283303721
0.245,0.773991907596553,0.247155587843053,2.95207990507262,-1.53908605477244
0.25,0.785706530144976,0.260922192214786,2.94055255034641,-1.45542285376706
0.255,0.805127690183117,0.274742987478878,2.95808060710093,-1.37468525791791
0.26,0.816595642988479,0.28316544860664,2.94596195199797,-1.31720225136426
0.265,0.823905194860205,0.289766222803173,2.91937826506573,-1.26851897704805
0.27,0.850184637409273,0.264921598239387,2.96050012008546,-1.33564313138605
0.275,0.868083442722898,0.281562691547421,2.9712116422639,-1.25247977107997
0.28,0.881243154588388,0.305777380622969,2.96544233535297,-1.14560099085493
0.285,0.903367914313873,0.309763312272317,2.98984922724139,-1.11209298241064
0.29,0.914307707717956,0.31358010800633,2.97665853254136,-1.08026656938361
0.295,0.948828912081627,0.307307307222096,3.04022698795457,-1.08317756755655
0.3,0.964767657339411,0.307034502989927,3.04257689195542,-1.06626495710206
0.305,0.985858811020016,0.309636781583107,3.06101255736153,-1.0405744973462
0.31,1.00970165837928,0.318472898281447,3.08737871092569,-0.995796257504736
0.315,1.01720380363717,0.328176098114969,3.06324468516139,-0.949657740984548
0.32,1.03596480029488,0.333461930088031,3.07356640304731,-0.918583457557575
0.325,1.05604448874467,0.3404155129186,3.08747793229331,-0.883336387148341
0.33,1.07405733081909,0.335296719561937,3.09497207141251,-0.88544952918694
0.335,1.09724171539762,0.362260630999595,3.11708633147042,-0.792279584386833
0.34,1.10565651226567,0.384089222252336,3.0968063440569,-0.716777047107587
0.345,1.11252362911314,0.395191960131242,3.07277305176956,-0.674357927758061
0.35,1.13065703600115,0.407999625792939,3.08039216668902,-0.628245793752888
0.355,1.15019756749435,0.408777794636874,3.09162433643219,-0.617221202218748
0.36,1.16956224097343,0.408986499900505,3.10208605022302,-0.608072837530072
0.365,1.19606517751826,0.419939960673103,3.13113825787906,-0.569711226915788
0.37,1.21827150460787,0.441986670763538,3.14822716250624,-0.502320220797908
0.375,1.23385278072571,0.433486507970089,3.14781545257019,-0.518330810352747
