time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0728,-0.0250,0.0598,0.098
0.004000,-0.0081,-0.0390,0.0187,0.044
0.011000,0.0603,-0.0485,0.0468,0.090
0.013000,0.1237,-0.0961,0.0604,0.168
0.017000,0.1589,-0.0983,0.0976,0.211
0.023000,0.1329,-0.1029,0.0727,0.183
0.030000,0.1175,-0.1024,0.0149,0.157
0.033000,0.0622,-0.0848,-0.1041,0.148
0.037000,0.0478,-0.0667,-0.2269,0.241
0.043000,-0.0194,-0.0434,-0.2915,0.295
0.048000,-0.0651,-0.0313,-0.3199,0.328
0.053000,-0.0605,-0.0350,-0.2911,0.299
0.058000,0.0031,-0.0163,-0.2576,0.258
0.063000,0.0446,0.0009,-0.2385,0.243
0.068000,0.0686,0.0212,-0.2338,0.245
0.073000,0.0686,0.0376,-0.2052,0.220
0.079000,0.0948,0.0355,-0.1555,0.186
0.083000,0.1235,0.0485,-0.1085,0.171
0.088000,0.1425,0.0665,-0.0665,0.171
0.095000,0.1517,0.0371,-0.0415,0.162
0.099000,0.1276,0.0602,0.0070,0.141
0.103000,0.0946,0.0472,0.0788,0.132
0.109000,0.0982,0.0650,0.1240,0.171
0.116000,0.1190,0.0915,0.1378,0.204
0.118000,0.1113,0.0911,0.1372,0.199
0.125000,0.1297,0.0805,0.1081,0.187
0.131000,0.1359,0.0764,0.0768,0.174
0.134000,0.1060,0.0338,0.0433,0.119
0.139000,0.0970,0.0031,-0.0019,0.097
0.145000,0.0518,0.0004,-0.0088,0.053
0.149000,0.0327,-0.0048,-0.0156,0.037
0.154000,-0.0008,0.0229,-0.0319,0.039
0.159000,0.0011,0.0264,-0.0268,0.038
0.164000,0.0194,0.0251,0.0020,0.032
0.169000,0.0256,0.0188,0.0544,0.063
0.175000,0.0392,0.0149,0.0944,0.103
0.180000,0.0221,0.0418,0.1293,0.138
0.184000,0.0126,0.0636,0.1331,0.148
0.191000,-0.0443,0.0496,0.0988,0.119
0.195000,-0.0628,0.0143,0.0743,0.098
0.199000,-0.0949,-0.0113,0.0714,0.119
0.205000,-0.1265,-0.0415,0.0614,0.147
0.210000,-0.1362,-0.0738,0.0277,0.157
0.214000,-0.1460,-0.0632,-0.0057,0.159
0.219000,-0.1533,-0.0883,-0.0175,0.178
0.225000,-0.1818,-0.0683,-0.0315,0.197
0.231000,-0.1863,-0.0674,-0.0621,0.208
0.235000,-0.1958,-0.0570,-0.1137,0.234
0.240000,-0.1816,-0.0469,-0.1246,0.225
0.246000,-0.1533,-0.0677,-0.1164,0.204
0.250000,-0.1375,-0.0694,-0.0870,0.177
0.254000,-0.1077,-0.0402,-0.1076,0.157
0.260000,-0.0951,0.0197,-0.0995,0.139
0.265000,-0.0592,0.0650,-0.0963,0.130
0.270000,-0.0949,0.1144,-0.0765,0.167
0.275000,-0.0780,0.1513,-0.0379,0.174
0.281000,-0.0756,0.1403,0.0241,0.161
0.285000,-0.0661,0.1221,0.0215,0.141
0.290000,-0.0496,0.0874,-0.0001,0.101
0.295000,-0.0475,0.0648,-0.0121,0.081
0.300000,-0.0404,0.0401,-0.0144,0.059
0.305000,-0.0306,0.0014,-0.0167,0.035
0.310000,-0.0202,-0.0296,-0.0261,0.044
0.315000,-0.0071,-0.0627,-0.0235,0.067
0.320000,-0.0029,-0.0786,-0.0185,0.081
0.325000,-0.0416,-0.0847,-0.0325,0.100
0.331000,-0.0541,-0.0525,-0.0867,0.115
0.335000,-0.0267,-0.0155,-0.1025,0.107
0.341000,0.0357,0.0286,-0.0944,0.105
0.345000,0.0733,0.0417,-0.0697,0.109
0.351000,0.1031,0.0523,-0.0263,0.119
0.356000,0.1086,0.0533,0.0073,0.121
0.360000,0.1209,0.0421,0.0715,0.147
0.366000,0.1021,0.0639,0.1303,0.177
0.371000,0.0955,0.0495,0.1862,0.215
0.376000,0.0821,0.0370,0.2369,0.253
0.381000,0.0908,0.0430,0.2776,0.295
0.386000,0.0881,0.0224,0.2917,0.306
0.392000,0.0997,0.0273,0.2915,0.309
0.397000,0.0853,0.0271,0.2674,0.282
0.402000,0.0661,0.0287,0.2364,0.247
0.407000,0.0184,0.0370,0.2270,0.231
0.412000,0.0311,0.0165,0.2389,0.242
0.417000,0.0725,0.0009,0.1986,0.211
0.422000,0.0853,-0.0335,0.1610,0.185
0.427000,0.0692,-0.0388,0.0786,0.112
0.433000,0.0528,-0.0437,0.0183,0.071
0.436000,0.0290,-0.0317,-0.0082,0.044
0.441000,0.0430,-0.0431,-0.0060,0.061
0.447000,0.0282,-0.0516,-0.0251,0.064
0.452000,0.0132,-0.0526,-0.0132,0.056
0.456000,0.0030,-0.0464,0.0366,0.059
0.463000,0.0118,-0.0378,0.0599,0.072
0.467000,0.0398,-0.0224,0.0711,0.085
0.473000,0.0554,0.0048,0.0395,0.068
0.478000,0.0493,0.0245,0.0200,0.059
0.482000,0.0501,0.0365,-0.0113,0.063
0.487000,0.0034,0.0199,-0.0352,0.041
0.494000,-0.0168,0.0317,-0.0233,0.043
0.500000,-0.0414,0.0053,-0.0684,0.080
0.504000,-0.0414,0.0193,-0.0681,0.082
0.509000,-0.0887,0.0143,-0.0963,0.132
0.516000,-0.1328,-0.0074,-0.1290,0.185
0.518000,-0.1694,-0.0216,-0.1638,0.237
0.523000,-0.1865,-0.0522,-0.1959,0.275
0.527000,-0.1845,-0.0608,-0.2229,0.296
0.534000,-0.1680,-0.0786,-0.2260,0.292
0.539000,-0.1233,-0.0722,-0.2147,0.258
0.543000,-0.0789,-0.0893,-0.2059,0.238
0.548000,0.0078,-0.0843,-0.1853,0.204
0.553000,0.1033,-0.0600,-0.1552,0.196
0.557000,0.1739,-0.0096,-0.1420,0.225
0.564000,0.2009,0.0169,-0.1290,0.239
0.568000,0.2037,0.0505,-0.0661,0.220
0.573000,0.1682,0.0694,-0.0323,0.185
0.579000,0.1304,0.0785,-0.0107,0.153
0.583000,0.0879,0.0564,0.0132,0.105
0.588000,0.0172,0.0105,0.0391,0.044
0.593000,-0.0364,0.0048,0.0838,0.091
0.598000,-0.0868,0.0082,0.1138,0.143
0.603000,-0.1272,-0.0173,0.1150,0.172
0.608000,-0.1406,-0.0119,0.1115,0.180
0.614000,-0.1274,-0.0423,0.1056,0.171
0.618000,-0.1187,-0.0559,0.0808,0.154
0.624000,-0.0741,-0.0645,0.0728,0.122
0.635000,-0.0152,-0.0584,0.0697,0.092
0.636000,0.0649,-0.0567,0.0358,0.093
0.639000,0.1302,-0.0378,0.0046,0.136
0.644000,0.1855,-0.0091,-0.0096,0.186
0.649000,0.2093,0.0198,0.0142,0.211
0.654000,0.2235,-0.0107,0.0142,0.224
0.659000,0.2093,-0.0217,0.0474,0.216
0.665000,0.1711,-0.0257,0.0542,0.181
0.670000,0.1541,-0.0228,0.0515,0.164
0.674000,0.0964,-0.0202,0.0083,0.099
0.680000,0.0743,-0.0204,0.0248,0.081
0.684000,0.0242,0.0004,0.0435,0.050
0.690000,-0.0015,0.0205,0.0502,0.054
0.694000,-0.0266,0.0282,0.0472,0.061
0.699000,-0.0633,0.0141,-0.0032,0.065
0.704000,-0.0853,0.0025,-0.0176,0.087
0.710000,-0.1094,-0.0352,-0.0509,0.126
0.715000,-0.1167,-0.0606,-0.1052,0.168
0.720000,-0.1455,-0.0666,-0.1591,0.226
0.724000,-0.1622,-0.0626,-0.2054,0.269
0.731000,-0.1574,-0.0630,-0.2204,0.278
0.736000,-0.1243,-0.0844,-0.2019,0.252
0.740000,-0.0706,-0.0481,-0.2216,0.238
0.745000,-0.0086,-0.0236,-0.2364,0.238
0.761000,-0.0044,-0.0035,-0.1939,0.194
0.764000,0.0305,0.0260,-0.1353,0.141
0.766000,0.0583,0.0602,-0.0652,0.106
0.767000,0.0314,0.0844,-0.0242,0.093
0.771000,0.0120,0.0870,-0.0049,0.088
0.775000,-0.0070,0.0609,0.0356,0.071
0.783000,-0.0400,0.0398,0.0615,0.083
0.785000,-0.0272,0.0283,0.0658,0.077
0.790000,-0.0239,0.0450,0.0629,0.081
0.797000,-0.0207,0.0592,0.0553,0.084
0.800000,-0.0269,0.0709,0.0335,0.083
0.805000,-0.0192,0.0753,0.0190,0.080
0.810000,-0.0258,0.0775,0.0070,0.082
0.815000,-0.0158,0.0727,-0.0048,0.075
0.820000,-0.0344,0.0608,-0.0166,0.072
0.825000,-0.0459,0.0395,0.0097,0.061
0.834000,-0.0623,0.0372,0.0216,0.076
0.838000,-0.0239,0.0157,0.0760,0.081
0.840000,0.0120,0.0346,0.1110,0.117
0.846000,0.0263,0.0101,0.1361,0.139
0.851000,0.0239,-0.0098,0.1444,0.147
0.856000,0.0167,-0.0156,0.1597,0.161
0.861000,-0.0003,-0.0240,0.1535,0.155
0.866000,-0.0481,-0.0231,0.1354,0.146
0.871000,-0.1220,-0.0248,0.1222,0.174
0.876000,-0.1856,-0.0194,0.1376,0.232
0.881000,-0.2483,-0.0450,0.1600,0.299
0.886000,-0.2720,-0.0467,0.1727,0.326
0.891000,-0.2499,-0.0340,0.1474,0.292
0.897000,-0.2183,-0.0116,0.0938,0.238
0.901000,-0.1533,-0.0058,0.0359,0.158
0.906000,-0.0935,-0.0044,-0.0072,0.094
0.911000,-0.0556,-0.0193,-0.0594,0.084
0.918000,-0.0227,-0.0196,-0.0993,0.104
0.923000,-0.0019,-0.0243,-0.1317,0.134
0.927000,0.0041,-0.0384,-0.1306,0.136
0.944000,-0.0044,-0.0594,-0.1199,0.134
0.945000,-0.0275,-0.0756,-0.0833,0.116
0.946000,-0.0410,-0.0845,-0.0541,0.108
0.947000,-0.0689,-0.0625,-0.0276,0.097
0.952000,-0.0488,-0.0381,-0.0083,0.062
0.956000,0.0187,-0.0021,0.0060,0.020
0.962000,0.0909,0.0339,0.0131,0.098
0.967000,0.1010,0.0509,0.0060,0.113
0.972000,0.1324,0.0990,-0.0248,0.167
0.977000,0.1399,0.0873,-0.0767,0.182
0.983000,0.1188,0.0664,-0.1186,0.181
0.987000,0.0927,0.0196,-0.1460,0.174
0.992000,0.0691,-0.0030,-0.1660,0.180
0.998000,0.0336,-0.0278,-0.1716,0.177
1.002000,-0.0232,-0.0475,-0.1771,0.185
1.007000,-0.0371,-0.0575,-0.1826,0.195
1.015000,-0.0513,-0.0675,-0.2000,0.217
1.018000,-0.0538,-0.0680,-0.1816,0.201
1.023000,-0.0990,-0.0518,-0.1277,0.170
1.027000,-0.0485,-0.0667,-0.0624,0.103
1.035000,0.0135,-0.0482,-0.0048,0.050
1.038000,0.0752,-0.0346,0.0286,0.088
1.043000,0.1412,0.0027,0.0642,0.155
1.053000,0.1829,0.0398,0.0828,0.205
1.054000,0.1888,0.0766,0.0941,0.224
1.058000,0.1636,0.0940,0.1220,0.225
1.066000,0.1649,0.0900,0.1021,0.214
1.068000,0.1328,0.0883,0.1109,0.194
1.074000,0.1056,0.0413,0.1172,0.163
1.078000,0.0877,0.0301,0.0736,0.118
1.083000,0.0151,-0.0025,0.0541,0.056
1.088000,0.0070,0.0053,0.0371,0.038
1.093000,-0.0131,-0.0157,0.0415,0.046
1.098000,-0.0118,-0.0249,0.0530,0.060
1.103000,-0.0030,-0.0293,0.0621,0.069
1.108000,-0.0227,-0.0218,0.0782,0.084
1.115000,0.0077,-0.0143,0.0894,0.091
1.118000,0.0073,-0.0069,0.1029,0.103
1.123000,-0.0167,0.0053,0.1116,0.113
1.129000,0.0100,0.0316,0.1249,0.129
1.134000,0.0343,0.0529,0.1144,0.131
1.139000,0.0465,0.0717,0.1230,0.150
1.144000,0.0228,0.0808,0.1220,0.148
1.154000,0.0300,0.0707,0.1281,0.149
1.158000,0.0088,0.0770,0.1555,0.174
1.159000,-0.0077,0.0637,0.1732,0.185
1.171000,-0.0171,0.0739,0.1384,0.158
1.172000,-0.0719,0.0932,0.0919,0.149
1.174000,-0.1099,0.0502,0.0269,0.124
1.179000,-0.1644,0.0190,0.0098,0.166
1.184000,-0.1307,-0.0241,-0.0262,0.135
1.190000,-0.1256,-0.0670,-0.0286,0.145
1.194000,-0.1021,-0.0980,-0.0406,0.147
1.199000,-0.1436,-0.1217,-0.0620,0.198
1.204000,-0.1758,-0.1025,-0.0903,0.223
1.210000,-0.1909,-0.0642,-0.0756,0.215
1.215000,-0.1814,-0.0405,-0.0041,0.186
1.220000,-0.1714,-0.0312,0.0123,0.175
1.225000,-0.1513,-0.0310,0.0048,0.155
1.232000,-0.1143,-0.0306,-0.0287,0.122
1.235000,-0.0773,-0.0156,-0.0358,0.087
1.240000,-0.0358,0.0255,-0.0689,0.082
1.245000,-0.0158,0.0189,-0.0874,0.091
1.255000,-0.0048,0.0386,-0.0726,0.082
1.256000,-0.0172,0.0678,-0.0507,0.086
1.262000,-0.0174,0.0800,-0.0551,0.099
1.271000,-0.0083,0.0610,-0.0619,0.087
1.272000,-0.0211,0.0396,-0.0521,0.069
1.275000,-0.0319,0.0252,-0.0471,0.062
1.282000,-0.0214,-0.0057,-0.0469,0.052
1.285000,-0.0017,0.0036,-0.0325,0.033
1.291000,0.0177,-0.0016,-0.0396,0.043
1.295000,0.0203,-0.0116,-0.0253,0.034
1.300000,0.0396,-0.0024,-0.0134,0.042
1.305000,0.0731,0.0020,-0.0136,0.074
1.310000,0.1186,0.0137,-0.0493,0.129
1.316000,0.1564,-0.0006,-0.0752,0.174
1.320000,0.1345,-0.0191,-0.1056,0.172
1.325000,0.1198,-0.0014,-0.1119,0.164
1.332000,0.1219,-0.0026,-0.1467,0.191
1.336000,0.1216,-0.0057,-0.1503,0.193
1.341000,0.1262,-0.0060,-0.1657,0.208
1.347000,0.1002,-0.0439,-0.1856,0.215
1.358000,0.1252,-0.0503,-0.1531,0.204
1.359000,0.1195,-0.0515,-0.0378,0.136
1.361000,0.0583,-0.0145,-0.1608,0.172
1.373000,0.0397,0.0390,-0.2353,0.242
1.374000,0.0158,0.0492,-0.1810,0.188
1.376000,0.0014,0.0381,-0.1153,0.121
1.382000,0.0084,0.0435,-0.0478,0.065
1.386000,0.0367,0.0272,0.0263,0.053
1.391000,0.0102,0.0107,0.0831,0.084
1.396000,0.0408,0.0271,0.1299,0.139
1.402000,0.0569,0.0523,0.1311,0.152
1.406000,0.0610,0.0415,0.1180,0.139
1.412000,0.0887,0.0543,0.0908,0.138
1.417000,0.0878,0.0359,0.0733,0.120
1.422000,0.1040,0.0035,0.0726,0.127
1.426000,0.0799,-0.0334,0.0838,0.120
1.436000,0.0563,-0.0509,0.0711,0.104
1.437000,0.0235,-0.0656,0.0277,0.075
1.442000,-0.0019,-0.0656,0.0203,0.069
1.452000,-0.0273,-0.0558,0.0035,0.062
1.453000,-0.0075,-0.0510,0.0225,0.056
1.457000,0.0121,-0.0532,0.0626,0.083
1.462000,0.0078,-0.0437,0.0882,0.099
1.468000,0.0294,-0.0199,0.0756,0.083
