time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.0891,-0.3955,-0.3128,0.512
0.003000,0.0485,-0.3989,-0.3390,0.526
0.008000,0.0297,-0.3363,-0.3551,0.490
0.019000,0.0133,-0.2961,-0.3519,0.460
0.019000,0.0045,-0.2329,-0.3247,0.400
0.023000,0.0267,-0.1782,-0.2643,0.320
0.029000,-0.0077,-0.0750,-0.1851,0.200
0.033000,-0.0108,0.0001,-0.1231,0.124
0.039000,-0.0233,0.0634,-0.0614,0.091
0.053000,-0.0191,0.1316,-0.0168,0.134
0.053000,-0.0056,0.1545,0.0893,0.179
0.054000,-0.0039,0.1411,0.1991,0.244
0.059000,-0.0042,0.1157,0.3033,0.325
0.063000,0.0052,0.1302,0.3519,0.375
0.069000,0.0499,0.0988,0.3738,0.390
0.074000,0.0461,0.0759,0.3859,0.396
0.079000,0.0512,0.0497,0.3669,0.374
0.083000,0.0626,0.0083,0.3407,0.347
0.090000,0.0926,0.0112,0.3502,0.362
0.095000,0.0936,-0.0201,0.3191,0.333
0.098000,0.1111,-0.0047,0.3071,0.327
0.104000,0.0930,0.0140,0.3116,0.325
0.109000,0.0755,0.0412,0.2898,0.302
0.114000,0.0272,0.0768,0.2277,0.242
0.119000,0.0083,0.1280,0.1803,0.221
0.125000,-0.0266,0.1712,0.1213,0.212
0.134000,-0.0109,0.1828,0.0722,0.197
0.135000,-0.0421,0.1345,0.0378,0.146
0.139000,-0.0654,0.1245,0.0084,0.141
0.145000,-0.0620,0.0909,-0.0089,0.110
0.149000,-0.1006,0.0814,-0.0237,0.132
0.155000,-0.1169,0.0579,-0.0193,0.132
0.161000,-0.1324,0.0394,-0.0387,0.143
0.164000,-0.1996,0.0378,-0.0199,0.204
0.169000,-0.2378,0.0340,-0.0606,0.248
0.175000,-0.2717,0.0423,-0.0891,0.289
0.179000,-0.2679,0.0508,-0.1007,0.291
0.185000,-0.2387,0.0830,-0.0457,0.257
0.189000,-0.1600,0.1341,-0.0030,0.209
0.196000,-0.0868,0.1848,0.0251,0.206
0.200000,-0.0072,0.2495,0.0364,0.252
0.205000,0.0764,0.2900,0.0120,0.300
0.210000,0.1739,0.3302,0.0068,0.373
0.215000,0.2356,0.3580,-0.0031,0.429
0.220000,0.3043,0.3663,0.0084,0.476
0.224000,0.3495,0.3317,0.0079,0.482
0.235000,0.3688,0.3017,0.0216,0.477
0.235000,0.3762,0.2430,0.0114,0.448
0.241000,0.3289,0.1987,-0.0392,0.386
0.245000,0.2172,0.1352,-0.0941,0.273
0.250000,0.1337,0.0457,-0.1606,0.214
0.255000,0.0189,-0.0125,-0.2051,0.206
0.261000,-0.0911,-0.0489,-0.2446,0.266
0.266000,-0.1681,-0.0519,-0.2481,0.304
0.271000,-0.2309,-0.0333,-0.2515,0.343
0.276000,-0.2611,0.0017,-0.2431,0.357
0.281000,-0.2749,0.0438,-0.2063,0.346
0.285000,-0.2696,0.0976,-0.1364,0.318
