time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0139,-0.1555,-0.0678,0.170
0.004000,-0.0511,-0.1142,-0.0933,0.156
0.009000,-0.0760,-0.0937,-0.0830,0.146
0.012000,-0.1025,-0.0628,-0.0749,0.142
0.017000,-0.1047,-0.0266,-0.0621,0.125
0.022000,-0.0804,0.0031,-0.0800,0.113
0.027000,-0.0373,0.0190,-0.1072,0.115
0.032000,-0.0062,0.0474,-0.1412,0.149
0.037000,0.0271,0.0098,-0.1345,0.138
0.042000,0.0886,-0.0411,-0.1134,0.150
0.047000,0.1273,-0.0934,-0.0996,0.187
0.052000,0.0868,-0.1380,-0.0621,0.175
0.057000,0.0607,-0.1278,0.0462,0.149
0.063000,0.0135,-0.1108,0.1228,0.166
0.067000,-0.0520,-0.0636,0.1963,0.213
0.072000,-0.0859,-0.0032,0.2501,0.264
0.077000,-0.1071,0.0272,0.2582,0.281
0.082000,-0.1442,0.0352,0.2732,0.311
0.088000,-0.1455,0.0350,0.2832,0.320
0.092000,-0.1560,0.0339,0.2289,0.279
0.098000,-0.0976,0.0510,0.1630,0.197
0.103000,-0.0442,0.0836,0.1070,0.143
0.109000,0.0186,0.1390,0.0633,0.154
0.113000,0.0597,0.1579,0.0437,0.174
0.118000,0.0486,0.1859,0.0004,0.192
0.123000,0.0542,0.1826,-0.0212,0.192
0.128000,0.0858,0.2195,-0.0688,0.245
0.133000,0.0794,0.2397,-0.1111,0.276
0.139000,0.1232,0.2482,-0.1198,0.302
0.144000,0.1285,0.2830,-0.1569,0.348
0.150000,0.1145,0.2583,-0.1961,0.344
0.154000,0.0410,0.2222,-0.2158,0.312
0.158000,-0.0037,0.1817,-0.2450,0.305
0.163000,-0.0484,0.1203,-0.2619,0.292
0.169000,-0.0621,0.0735,-0.2812,0.297
0.173000,-0.0331,0.0294,-0.2694,0.273
0.178000,-0.0403,-0.0143,-0.2649,0.268
0.183000,-0.0336,-0.0525,-0.2674,0.275
0.190000,-0.0324,-0.0832,-0.2486,0.264
0.195000,-0.0147,-0.0682,-0.2299,0.240
0.199000,0.0313,-0.0458,-0.2231,0.230
0.203000,0.0605,0.0219,-0.1808,0.192
0.210000,0.0992,0.0801,-0.1458,0.194
0.213000,0.1263,0.1409,-0.1205,0.224
0.219000,0.1206,0.1898,-0.0858,0.241
0.225000,0.1561,0.2103,-0.0798,0.274
0.229000,0.1794,0.2309,-0.0691,0.300
0.234000,0.1338,0.2256,-0.0679,0.271
0.240000,0.0929,0.1775,-0.0548,0.208
0.244000,0.0780,0.1251,-0.0561,0.158
0.250000,0.0676,0.0538,-0.0527,0.101
0.254000,0.0518,0.0160,-0.0447,0.070
0.260000,0.0169,0.0065,-0.0012,0.018
0.264000,0.0057,-0.0082,0.0324,0.034
0.270000,0.0111,0.0100,0.1059,0.107
0.275000,0.0186,0.0154,0.1408,0.143
0.285000,0.0472,0.0559,0.1658,0.181
0.285000,0.1039,0.0623,0.1477,0.191
0.289000,0.1557,0.0895,0.1820,0.256
0.294000,0.1930,0.0971,0.1803,0.281
0.302000,0.2113,0.1089,0.1667,0.290
0.305000,0.1962,0.1202,0.1223,0.261
0.310000,0.1313,0.1049,0.0616,0.179
0.315000,0.0594,0.1157,0.0156,0.131
0.320000,-0.0311,0.0716,-0.0158,0.080
0.324000,-0.0758,0.0278,-0.0398,0.090
0.330000,-0.1182,-0.0634,-0.0827,0.158
0.335000,-0.1653,-0.1372,-0.1110,0.242
0.340000,-0.2170,-0.2150,-0.1343,0.334
0.345000,-0.2280,-0.2374,-0.1407,0.358
0.350000,-0.2268,-0.2404,-0.1352,0.357
0.355000,-0.2513,-0.2287,-0.1486,0.371
0.364000,-0.2324,-0.1833,-0.1880,0.351
0.366000,-0.1826,-0.1496,-0.1866,0.301
0.370000,-0.1423,-0.0919,-0.1851,0.251
0.375000,-0.0997,-0.0529,-0.1882,0.219
0.380000,-0.0647,-0.0137,-0.1699,0.182
0.385000,-0.0372,0.0470,-0.1564,0.168
0.391000,-0.0006,0.0671,-0.1098,0.129
0.396000,0.0382,0.0895,-0.0682,0.119
0.400000,0.0622,0.0669,-0.0531,0.106
0.406000,0.0784,0.0585,-0.0263,0.101
0.412000,0.0464,0.0097,-0.0069,0.048
0.416000,0.0047,-0.0084,0.0052,0.011
0.421000,-0.0325,-0.0506,0.0242,0.065
0.426000,-0.1030,-0.0288,0.0595,0.122
0.431000,-0.1446,-0.0360,0.0827,0.170
0.437000,-0.1739,-0.0339,0.0866,0.197
0.442000,-0.1530,-0.0037,0.1189,0.194
0.447000,-0.1032,0.0026,0.1463,0.179
0.452000,-0.0651,0.0015,0.1591,0.172
0.456000,-0.0244,0.0194,0.1648,0.168
0.461000,0.0260,0.0376,0.1324,0.140
0.467000,0.0933,0.0344,0.1194,0.155
0.473000,0.1580,0.0317,0.0899,0.185
0.477000,0.1749,0.0744,0.0631,0.200
0.485000,0.1727,0.0909,0.0437,0.200
0.487000,0.1538,0.1287,-0.0016,0.201
0.492000,0.1158,0.1210,-0.0063,0.168
0.497000,0.0826,0.1013,-0.0275,0.134
0.502000,0.0113,0.0556,-0.0628,0.085
0.507000,-0.0457,0.0217,-0.0837,0.098
0.514000,-0.0385,-0.0312,-0.0831,0.097
0.517000,-0.0531,-0.0648,-0.0896,0.123
0.522000,-0.0658,-0.1195,-0.0866,0.162
0.529000,-0.0599,-0.1381,-0.0837,0.172
0.532000,-0.0283,-0.1446,-0.0736,0.165
0.537000,-0.0065,-0.1413,-0.0303,0.145
0.542000,0.0320,-0.1067,0.0055,0.111
0.547000,0.0850,-0.0813,0.0246,0.120
0.552000,0.1002,-0.0416,0.0648,0.126
0.557000,0.1559,0.0075,0.0716,0.172
0.567000,0.1424,0.0493,0.0665,0.165
0.568000,0.1104,0.0672,0.0614,0.143
0.572000,0.0742,0.0970,0.0683,0.140
0.588000,0.0123,0.1144,0.0704,0.135
0.589000,-0.0420,0.1289,0.0344,0.140
0.589000,-0.1175,0.0954,0.0271,0.154
0.592000,-0.2281,0.0474,0.0150,0.233
0.599000,-0.2976,0.0109,0.0433,0.301
0.603000,-0.3309,-0.0352,0.0381,0.335
0.608000,-0.2926,-0.0552,0.0114,0.298
0.614000,-0.1881,-0.0992,0.0040,0.213
0.618000,-0.0890,-0.0978,0.0084,0.133
0.623000,0.0021,-0.1176,-0.0014,0.118
0.629000,0.0638,-0.1013,-0.0253,0.122
0.633000,0.1154,-0.1035,-0.0466,0.162
0.638000,0.1380,-0.0766,-0.0557,0.167
0.643000,0.0915,-0.0443,-0.0931,0.138
0.649000,0.0309,-0.0094,-0.0993,0.104
0.653000,-0.0626,0.0425,-0.0910,0.118
0.658000,-0.1555,0.0446,-0.0614,0.173
0.672000,-0.2093,0.0801,0.0107,0.224
0.674000,-0.2338,0.0727,0.0656,0.253
0.675000,-0.2436,0.0797,0.0774,0.268
0.696000,-0.2270,0.0815,0.0914,0.258
0.697000,-0.1842,0.0759,0.1171,0.231
0.697000,-0.1151,0.0796,0.1401,0.198
0.698000,-0.0557,0.0422,0.1463,0.162
0.698000,-0.0035,0.0168,0.1596,0.160
0.703000,0.0296,-0.0067,0.1488,0.152
0.709000,0.0483,-0.0089,0.1429,0.151
0.714000,0.0646,-0.0066,0.1323,0.147
0.719000,0.0641,-0.0069,0.1146,0.131
0.724000,0.0612,0.0119,0.1255,0.140
0.729000,0.0464,0.0280,0.1339,0.144
0.735000,0.0361,0.0628,0.1209,0.141
0.740000,0.0564,0.0785,0.1009,0.140
0.748000,0.0618,0.0799,0.1261,0.162
0.751000,0.0810,0.0883,0.1179,0.168
0.755000,0.0307,0.0729,0.1240,0.147
0.761000,0.0374,0.0622,0.0944,0.119
0.765000,0.0249,0.0420,0.0721,0.087
0.770000,0.0242,0.0075,0.0452,0.052
0.774000,-0.0097,-0.0389,0.0352,0.053
0.785000,-0.0412,-0.0993,0.0180,0.109
0.786000,-0.1101,-0.1311,0.0200,0.172
0.793000,-0.1326,-0.1390,0.0243,0.194
0.797000,-0.1141,-0.1706,0.0357,0.208
0.802000,-0.0595,-0.1446,0.0305,0.159
0.804000,-0.0406,-0.1090,0.0182,0.118
0.810000,-0.0167,-0.0898,0.0132,0.092
0.816000,0.0168,-0.0489,-0.0130,0.053
0.820000,0.0547,-0.0174,-0.0555,0.080
0.825000,0.0754,-0.0045,-0.0904,0.118
0.830000,0.0602,-0.0126,-0.0989,0.116
0.835000,0.0306,-0.0015,-0.1144,0.118
0.840000,0.0033,0.0216,-0.1156,0.118
0.848000,0.0163,0.0328,-0.1547,0.159
0.850000,0.0523,0.0129,-0.1531,0.162
0.855000,0.1019,-0.0044,-0.1302,0.165
0.860000,0.1195,-0.0242,-0.1146,0.167
0.866000,0.1148,-0.0514,-0.1112,0.168
0.871000,0.0573,-0.0810,-0.0722,0.123
0.875000,0.0045,-0.0989,-0.0526,0.112
0.884000,-0.0239,-0.0764,-0.0047,0.080
0.886000,-0.0498,-0.0354,0.0499,0.079
0.891000,-0.0489,-0.0329,0.1135,0.128
0.901000,-0.0454,-0.0353,0.1505,0.161
0.902000,-0.0059,-0.0000,0.1752,0.175
0.906000,0.0315,-0.0009,0.1831,0.186
0.910000,0.0526,0.0126,0.1720,0.180
0.916000,0.0813,0.0185,0.1799,0.198
0.921000,0.0794,0.0170,0.1640,0.183
0.926000,0.0850,0.0129,0.1125,0.142
0.931000,0.0553,-0.0225,0.0900,0.108
0.938000,0.0167,-0.0365,0.0676,0.079
0.941000,-0.0354,-0.0483,0.0643,0.088
0.949000,-0.0751,-0.0767,0.0278,0.111
0.952000,-0.0555,-0.1001,0.0035,0.115
0.957000,-0.0432,-0.1161,-0.0301,0.128
0.962000,0.0092,-0.1224,-0.0349,0.128
0.967000,0.0419,-0.1282,-0.0420,0.141
0.972000,0.1313,-0.0862,-0.0466,0.164
0.976000,0.1674,-0.0302,-0.0702,0.184
0.987000,0.2075,0.0233,-0.0983,0.231
0.988000,0.2516,0.0721,-0.1023,0.281
0.993000,0.2187,0.0971,-0.1134,0.265
0.999000,0.1809,0.0933,-0.1292,0.241
1.002000,0.1525,0.0801,-0.1282,0.215
1.007000,0.1266,0.0573,-0.1202,0.184
1.013000,0.1520,0.0322,-0.1074,0.189
1.017000,0.0986,0.0142,0.0429,0.108
1.022000,0.0642,-0.0158,-0.1310,0.147
1.027000,0.0156,-0.0149,-0.1729,0.174
1.032000,-0.0063,-0.0379,-0.1361,0.141
1.037000,-0.0229,-0.0538,-0.1091,0.124
1.042000,-0.0296,-0.0954,-0.0942,0.137
1.048000,-0.0120,-0.0889,-0.0746,0.117
1.053000,0.0031,-0.0535,-0.0409,0.067
1.057000,0.0254,-0.0085,-0.0121,0.029
1.067000,0.0689,0.0485,-0.0168,0.086
1.068000,0.0903,0.1149,-0.0474,0.154
1.073000,0.0949,0.1646,-0.0327,0.193
1.077000,0.1208,0.1855,0.0081,0.222
1.090000,0.1491,0.1922,0.0462,0.248
