time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,0.0768,-0.0262,0.0692,0.107
0.005000,0.0602,-0.0157,0.0304,0.069
0.010000,0.0617,-0.0141,-0.0080,0.064
0.019000,0.0240,0.0288,-0.0318,0.049
0.023000,0.0492,0.0177,-0.0909,0.105
0.025000,0.0390,0.0124,-0.1399,0.146
0.034000,0.0553,0.0296,-0.2002,0.210
0.035000,0.0290,0.0239,-0.2243,0.227
0.040000,0.0146,0.0098,-0.2243,0.225
0.046000,-0.0023,-0.0080,-0.2147,0.215
0.050000,-0.0715,-0.0247,-0.1765,0.192
0.055000,-0.1265,-0.0288,-0.1813,0.223
0.062000,-0.1608,-0.0134,-0.1954,0.253
0.065000,-0.1791,-0.0146,-0.1832,0.257
0.071000,-0.1718,-0.0225,-0.1093,0.205
0.076000,-0.1654,-0.0471,-0.0527,0.180
0.081000,-0.1881,-0.0527,-0.0060,0.195
0.086000,-0.1324,-0.0087,0.0759,0.153
0.091000,-0.0576,0.0178,0.1309,0.144
0.097000,0.0054,0.0412,0.1759,0.181
0.102000,0.0422,0.0805,0.1919,0.212
0.106000,0.0461,0.0903,0.1982,0.223
0.112000,0.0388,0.1137,0.1901,0.225
0.119000,0.0153,0.1267,0.1772,0.218
0.121000,-0.0054,0.1272,0.1595,0.204
0.126000,-0.0330,0.1246,0.1633,0.208
0.131000,-0.0366,0.1237,0.1646,0.209
0.138000,-0.0495,0.1056,0.1515,0.191
0.141000,-0.0313,0.0727,0.1408,0.162
0.146000,0.0368,0.0490,0.1064,0.123
0.151000,0.0733,0.0179,0.0651,0.100
0.156000,0.0810,-0.0014,0.0336,0.088
0.163000,0.0503,-0.0325,0.0023,0.060
0.167000,0.0146,-0.0419,-0.0334,0.056
0.171000,0.0143,-0.0867,-0.0617,0.107
0.177000,-0.0053,-0.0834,-0.0731,0.111
0.182000,-0.0298,-0.0918,-0.0986,0.138
0.188000,-0.0851,-0.0951,-0.1072,0.167
0.193000,-0.1282,-0.0578,-0.0919,0.168
0.198000,-0.1687,-0.0349,-0.0863,0.193
0.202000,-0.1496,-0.0073,-0.0807,0.170
0.208000,-0.0809,0.0058,-0.0538,0.097
0.212000,-0.0175,0.0213,-0.0413,0.050
0.218000,0.0713,0.0079,0.0090,0.072
0.223000,0.1332,0.0132,0.0518,0.144
0.229000,0.1611,0.0252,0.0799,0.182
0.232000,0.1480,0.0107,0.1029,0.181
0.238000,0.1396,0.0056,0.1187,0.183
0.243000,0.1046,0.0215,0.1105,0.154
0.249000,0.0697,-0.0083,0.1213,0.140
0.252000,0.0206,0.0047,0.1201,0.122
0.258000,-0.0210,0.0246,0.1332,0.137
0.262000,-0.0382,0.0442,0.1318,0.144
0.269000,-0.0362,0.0730,0.1115,0.138
0.273000,-0.0126,0.0968,0.0914,0.134
0.280000,0.0087,0.1061,0.0856,0.137
0.283000,0.0043,0.0749,0.0823,0.111
0.289000,0.0119,0.0486,0.0623,0.080
0.293000,0.0123,0.0294,0.0353,0.048
0.302000,-0.0184,0.0101,-0.0009,0.021
0.303000,-0.0157,-0.0446,0.0154,0.050
0.309000,-0.0036,-0.0778,0.0220,0.081
0.313000,-0.0175,-0.1037,0.0356,0.111
0.319000,-0.0314,-0.1271,0.0159,0.132
0.323000,-0.0362,-0.1267,-0.0108,0.132
0.329000,-0.0343,-0.1309,-0.0348,0.140
0.363000,-0.0304,-0.1252,-0.0514,0.139
0.363000,-0.0127,-0.1216,-0.0584,0.136
0.363000,-0.0308,-0.0891,-0.0581,0.111
0.363000,-0.0226,-0.0710,-0.0531,0.091
0.363000,-0.0473,-0.0312,-0.0480,0.074
0.363000,-0.0811,-0.0055,-0.0572,0.099
0.364000,-0.0884,0.0276,-0.0496,0.105
0.370000,-0.0883,0.0581,-0.0397,0.113
0.374000,-0.0548,0.0459,-0.0322,0.078
0.380000,0.0001,0.0337,-0.0129,0.036
0.383000,0.0617,0.0050,-0.0223,0.066
0.389000,0.0845,-0.0569,-0.0364,0.108
0.393000,0.1092,-0.0850,-0.0337,0.142
0.402000,0.1358,-0.1298,-0.0192,0.189
0.404000,0.0811,-0.1483,0.0094,0.169
0.409000,0.0456,-0.1358,0.0378,0.148
0.414000,-0.0040,-0.1070,0.0540,0.120
0.419000,-0.0052,-0.0665,0.0630,0.092
0.424000,-0.0441,-0.0098,0.0600,0.075
0.429000,-0.0209,0.0656,0.0452,0.082
0.434000,-0.0216,0.0788,0.0115,0.082
0.440000,0.0038,0.1015,-0.0123,0.102
0.444000,0.0268,0.1385,-0.0027,0.141
0.449000,0.0642,0.1183,0.0020,0.135
0.454000,0.0918,0.1006,-0.0265,0.139
0.459000,0.0787,0.0784,-0.0500,0.122
0.464000,0.0562,0.0302,-0.0448,0.078
0.470000,0.0267,-0.0105,-0.0254,0.038
0.474000,-0.0002,-0.0603,-0.0205,0.064
0.481000,-0.0383,-0.0861,-0.0156,0.095
0.484000,-0.0403,-0.0880,-0.0250,0.100
0.490000,-0.0397,-0.0734,-0.0272,0.088
0.495000,-0.0794,-0.0207,-0.0223,0.085
0.505000,-0.0663,0.0341,-0.0458,0.087
0.506000,-0.0581,0.0648,-0.0621,0.107
0.510000,-0.0096,0.1025,-0.0781,0.129
0.517000,0.0432,0.1258,-0.0822,0.156
0.520000,0.0979,0.1018,-0.0862,0.165
0.525000,0.1520,0.1138,-0.0972,0.213
0.530000,0.1934,0.0951,-0.1152,0.244
0.535000,0.2058,0.0838,-0.1330,0.259
0.541000,0.1939,0.0703,-0.1531,0.257
0.545000,0.1582,0.0427,-0.1539,0.225
0.550000,0.0608,0.0413,-0.1453,0.163
0.555000,-0.0332,0.0087,-0.1178,0.123
0.561000,-0.1098,-0.0309,-0.0740,0.136
0.565000,-0.1740,-0.0536,-0.0708,0.195
0.571000,-0.2258,-0.0599,-0.0749,0.245
0.576000,-0.2654,-0.0496,-0.0695,0.279
0.582000,-0.2453,-0.0274,-0.0522,0.252
0.585000,-0.2772,-0.0223,-0.0185,0.279
0.592000,-0.2156,0.0135,0.0031,0.216
0.596000,-0.1420,0.0539,0.0125,0.152
0.601000,-0.0164,0.0774,0.0077,0.080
0.606000,0.0799,0.1128,-0.0113,0.139
0.611000,0.1518,0.1003,-0.0065,0.182
0.616000,0.2256,0.0949,0.0007,0.245
0.622000,0.2085,0.0683,0.0030,0.219
0.626000,0.1914,0.0749,-0.0113,0.206
0.631000,0.1719,0.0457,-0.0349,0.181
0.637000,0.0667,0.0215,-0.0751,0.103
0.642000,-0.0023,-0.0146,-0.0816,0.083
0.648000,-0.0876,-0.0644,-0.0976,0.146
0.652000,-0.1365,-0.0758,-0.0825,0.177
0.656000,-0.2229,-0.1013,-0.0913,0.261
0.662000,-0.2848,-0.0931,-0.0739,0.309
0.667000,-0.2580,-0.0777,-0.0495,0.274
0.672000,-0.2217,-0.0552,-0.0538,0.235
0.677000,-0.1427,-0.0233,0.0037,0.145
0.688000,-0.1091,0.0108,0.0108,0.110
0.689000,-0.0327,0.0114,0.0416,0.054
0.692000,0.0550,0.0167,0.0603,0.083
0.706000,0.1206,0.0363,0.0693,0.144
0.707000,0.1762,0.0747,0.0712,0.204
0.707000,0.2075,0.0818,0.0612,0.231
0.713000,0.1953,0.0840,0.0559,0.220
0.717000,0.1755,0.0764,0.0792,0.207
0.722000,0.1246,0.0399,0.0856,0.156
0.727000,0.0903,0.0510,0.1062,0.148
0.732000,0.0629,0.0116,0.1266,0.142
0.737000,0.0138,-0.0041,0.1444,0.145
0.742000,-0.0304,0.0156,0.1691,0.172
0.748000,-0.0456,0.0111,0.1840,0.190
0.753000,-0.0508,0.0134,0.1869,0.194
0.758000,-0.0481,0.0417,0.1922,0.202
0.765000,-0.0400,0.0174,0.1878,0.193
0.769000,-0.0215,0.0241,0.1787,0.182
0.773000,0.0096,0.0092,0.1578,0.158
0.781000,0.0530,-0.0124,0.1133,0.126
0.783000,0.0822,-0.0077,0.0502,0.097
0.789000,0.1067,-0.0336,0.0019,0.112
0.793000,0.1119,-0.0258,-0.0365,0.120
0.800000,0.1046,-0.0485,-0.0744,0.137
0.804000,0.0633,-0.0586,-0.1358,0.161
0.808000,0.0380,-0.0755,-0.1561,0.178
0.814000,-0.0001,-0.0731,-0.1407,0.159
0.818000,-0.0268,-0.0681,-0.1277,0.147
0.823000,-0.0252,-0.0889,-0.0886,0.128
0.829000,0.0043,-0.0879,-0.0569,0.105
0.833000,-0.0024,-0.0988,-0.0469,0.109
0.838000,-0.0189,-0.1120,-0.0108,0.114
0.844000,-0.0115,-0.1417,0.0274,0.145
0.849000,-0.0398,-0.1286,0.0652,0.150
0.854000,-0.0529,-0.1395,0.1051,0.183
0.858000,-0.0655,-0.1033,0.1112,0.165
0.864000,-0.0774,-0.0865,0.0960,0.151
0.870000,-0.0911,-0.0844,0.0927,0.155
0.874000,-0.1372,-0.0753,0.1060,0.189
0.881000,-0.1371,-0.0712,0.1144,0.192
0.884000,-0.1579,-0.0792,0.0990,0.202
0.888000,-0.1521,-0.0729,0.0694,0.182
0.895000,-0.1439,-0.0952,0.0306,0.175
0.906000,-0.1260,-0.0911,0.0182,0.157
0.907000,-0.0943,-0.0776,-0.0060,0.122
0.909000,-0.0298,-0.0570,-0.0133,0.066
0.931000,0.0602,-0.0154,0.0008,0.062
0.932000,0.1135,-0.0000,-0.0065,0.114
0.933000,0.1372,0.0152,-0.0257,0.140
0.933000,0.1673,0.0137,-0.0138,0.168
0.934000,0.1488,0.0168,-0.0139,0.150
0.940000,0.1250,0.0076,-0.0116,0.126
0.944000,0.0919,0.0029,0.0048,0.092
0.949000,0.0329,0.0028,0.0235,0.041
0.954000,-0.0181,-0.0307,0.0372,0.051
0.959000,-0.0423,-0.0333,0.0127,0.055
0.966000,-0.0729,-0.0430,-0.0210,0.087
0.970000,-0.0693,-0.0502,-0.0426,0.096
0.975000,-0.0387,-0.0406,-0.0497,0.075
0.984000,0.0085,-0.0353,-0.0876,0.095
0.984000,0.0673,-0.0131,-0.1323,0.149
0.990000,0.1347,0.0092,-0.1433,0.197
0.994000,0.2011,0.0008,-0.1138,0.231
1.000000,0.2425,0.0403,-0.0821,0.259
1.005000,0.2331,0.0536,-0.0412,0.243
1.010000,0.2257,0.0644,-0.0076,0.235
1.016000,0.2252,0.0967,0.0422,0.249
1.021000,0.2031,0.1141,0.0869,0.249
1.025000,0.1571,0.1549,0.1526,0.268
1.031000,0.1613,0.1615,0.1963,0.301
1.035000,0.1398,0.1725,0.2229,0.315
1.040000,0.0905,0.1495,0.2492,0.304
1.048000,0.0302,0.1333,0.2253,0.264
1.051000,-0.0457,0.0955,0.1708,0.201
1.056000,-0.0897,0.0647,0.1285,0.169
1.061000,-0.1334,0.0053,0.0936,0.163
1.066000,-0.1956,-0.0231,0.1539,0.250
1.071000,-0.2215,-0.0229,0.1093,0.248
1.076000,-0.1495,0.0223,0.0412,0.157
1.087000,-0.0278,0.0457,0.0450,0.070
1.088000,0.0076,0.0500,0.0629,0.081
1.092000,0.0640,0.0284,0.0167,0.072
1.102000,0.0862,-0.0047,-0.0410,0.096
1.103000,0.0816,-0.0370,-0.1053,0.138
1.106000,0.1194,-0.0401,-0.1334,0.183
1.111000,0.1426,-0.0260,-0.1326,0.196
1.118000,0.1206,-0.0330,-0.1200,0.173
1.122000,0.0870,-0.0131,-0.1311,0.158
1.127000,0.0346,0.0023,-0.1563,0.160
1.134000,-0.0078,0.0039,-0.1337,0.134
1.136000,-0.0523,0.0013,-0.1492,0.158
1.143000,-0.0922,-0.0295,-0.1694,0.195
1.148000,-0.1513,-0.0572,-0.1750,0.238
1.151000,-0.1678,-0.0771,-0.1758,0.255
1.156000,-0.1658,-0.0680,-0.1337,0.224
1.161000,-0.1498,-0.0564,-0.0659,0.173
1.167000,-0.1527,-0.0044,0.0251,0.155
1.171000,-0.1555,0.0543,0.0537,0.173
1.176000,-0.1584,0.0815,0.0938,0.201
1.182000,-0.1090,0.1130,0.1146,0.194
1.188000,-0.0808,0.0918,0.1518,0.195
1.192000,-0.0045,0.1012,0.1815,0.208
1.202000,0.0289,0.0958,0.1847,0.210
1.203000,0.0460,0.0662,0.1594,0.179
1.208000,0.0681,0.0317,0.1390,0.158
1.212000,0.0999,0.0113,0.1044,0.145
1.217000,0.0960,-0.0023,0.0629,0.115
1.222000,0.0664,-0.0232,0.0241,0.074
1.228000,0.0203,-0.0490,-0.0358,0.064
1.233000,-0.0280,-0.0912,-0.0571,0.111
1.237000,-0.0807,-0.1236,-0.0926,0.174
1.242000,-0.1166,-0.1175,-0.1064,0.197
1.249000,-0.1240,-0.1040,-0.1271,0.206
1.252000,-0.0866,-0.0950,-0.1713,0.214
1.257000,-0.0403,-0.0758,-0.1866,0.205
1.263000,0.0098,-0.0158,-0.2159,0.217
1.269000,0.0611,-0.0102,-0.2472,0.255
1.273000,0.1116,0.0173,-0.2735,0.296
1.279000,0.1468,0.0095,-0.2686,0.306
1.290000,0.1080,-0.0025,-0.2232,0.248
1.291000,0.0740,0.0097,-0.1901,0.204
1.293000,0.0546,0.0053,-0.1430,0.153
1.305000,0.0162,-0.0109,-0.0868,0.089
1.306000,-0.0170,-0.0292,-0.0524,0.062
1.308000,-0.0690,-0.0383,-0.0113,0.080
1.315000,-0.1131,-0.0308,0.0367,0.123
1.319000,-0.1114,-0.0309,0.0818,0.142
1.323000,-0.1402,-0.0382,0.1217,0.190
1.328000,-0.1900,-0.0317,0.1447,0.241
1.334000,-0.1940,-0.0137,0.1389,0.239
1.339000,-0.1982,-0.0222,0.1473,0.248
1.344000,-0.1615,0.0025,0.1557,0.224
1.353000,-0.1582,0.0196,0.1474,0.217
1.356000,-0.1165,0.0390,0.1533,0.196
1.359000,-0.0584,0.0436,0.1331,0.152
1.366000,-0.0004,0.0650,0.1012,0.120
1.369000,0.0526,0.0694,0.0908,0.126
1.374000,0.1054,0.0643,0.0853,0.150
1.379000,0.1273,0.0449,0.0727,0.153
1.384000,0.1659,0.0588,0.0483,0.182
1.389000,0.1494,0.0321,0.0004,0.153
1.394000,0.1209,0.0031,-0.0210,0.123
1.407000,0.0707,-0.0282,-0.0636,0.099
1.408000,0.0157,-0.0569,-0.0679,0.090
1.410000,-0.0492,-0.0711,-0.0816,0.119
1.430000,-0.0953,-0.0830,-0.1356,0.185
1.431000,-0.1060,-0.0756,-0.1274,0.182
1.432000,-0.0860,-0.0517,-0.1216,0.158
1.432000,-0.0519,-0.0207,-0.1015,0.116
1.435000,-0.0081,0.0099,-0.0888,0.090
1.440000,0.0095,0.0477,-0.0999,0.111
1.444000,0.0179,0.0520,-0.1062,0.120
1.449000,0.0315,0.0469,-0.0887,0.105
1.454000,0.0429,0.0562,-0.0689,0.099
1.459000,0.0641,0.0133,-0.0398,0.077
