time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,0.0368,0.0282,-0.0971,0.108
0.005000,0.1112,0.0274,-0.0393,0.121
0.007000,0.1864,0.0109,0.0014,0.187
0.023000,0.2340,0.0001,0.0108,0.234
0.024000,0.2278,0.0138,-0.0155,0.229
0.024000,0.1965,0.0473,-0.0464,0.207
0.027000,0.1567,0.0194,-0.0747,0.175
0.033000,0.1342,0.0282,-0.1336,0.191
0.037000,0.0596,0.0020,-0.1470,0.159
0.042000,-0.0055,-0.0043,-0.1578,0.158
0.047000,-0.0736,-0.0268,-0.1732,0.190
0.053000,-0.0593,-0.0130,-0.1979,0.207
0.057000,-0.0172,0.0008,-0.1821,0.183
0.062000,0.0318,0.0075,-0.1260,0.130
0.067000,0.0451,0.0139,-0.0656,0.081
0.074000,0.0490,-0.0062,-0.0152,0.052
0.077000,-0.0016,-0.0336,0.0252,0.042
0.082000,-0.0040,-0.0257,0.0582,0.064
0.087000,-0.0179,-0.0067,0.0909,0.093
0.094000,0.0067,0.0138,0.1304,0.131
0.097000,-0.0044,0.0428,0.1054,0.114
0.103000,-0.0389,0.0688,0.1044,0.131
0.107000,-0.0686,0.0846,0.0750,0.132
0.116000,-0.0865,0.0834,0.0030,0.120
0.120000,-0.0881,0.0439,-0.0279,0.102
0.123000,-0.1041,0.0212,-0.0539,0.119
0.129000,-0.0515,-0.0203,-0.0749,0.093
0.134000,-0.0091,-0.0329,-0.0885,0.095
0.138000,0.0210,-0.0333,-0.1092,0.116
0.143000,0.0292,-0.0049,-0.1226,0.126
0.148000,0.0065,-0.0025,-0.1429,0.143
0.154000,-0.0115,0.0169,-0.1109,0.113
0.158000,-0.0461,0.0437,-0.0815,0.103
0.163000,-0.0686,0.0635,-0.0642,0.113
0.168000,-0.0914,0.0408,-0.0232,0.103
0.174000,-0.0882,-0.0147,-0.0087,0.090
0.178000,-0.0826,-0.0624,0.0389,0.111
0.183000,-0.0285,-0.1051,0.1074,0.153
0.188000,0.0236,-0.1118,0.1682,0.203
0.194000,0.0760,-0.0762,0.1502,0.185
0.198000,0.1068,-0.0554,0.1227,0.172
0.204000,0.0871,-0.0469,0.0718,0.122
0.210000,0.0478,-0.0199,0.0356,0.063
0.214000,-0.0226,-0.0124,0.0210,0.033
0.219000,-0.0481,-0.0150,0.0470,0.069
0.224000,-0.0453,0.0246,0.0751,0.091
0.229000,-0.0500,0.0325,0.1030,0.119
0.234000,-0.0264,0.0543,0.0927,0.111
0.240000,-0.0008,0.0281,0.0896,0.094
0.245000,0.0342,0.0540,0.1007,0.119
0.249000,0.0437,0.0631,0.1046,0.130
0.254000,0.0443,0.0694,0.1108,0.138
0.260000,-0.0046,0.0685,0.0671,0.096
0.264000,0.0042,0.0629,0.0190,0.066
0.269000,0.0083,0.0244,-0.0619,0.067
0.274000,-0.0349,0.0362,-0.1018,0.114
0.281000,-0.0566,0.0146,-0.1319,0.144
0.284000,-0.0954,0.0147,-0.1546,0.182
0.289000,-0.1539,0.0339,-0.1676,0.230
0.295000,-0.1959,0.0604,-0.1353,0.246
0.300000,-0.2380,0.0511,-0.1103,0.267
0.304000,-0.2373,0.0419,-0.0405,0.244
0.309000,-0.2363,-0.0119,0.0548,0.243
0.316000,-0.1851,-0.0511,0.1375,0.236
0.320000,-0.1268,-0.0496,0.1957,0.238
0.325000,-0.0612,-0.0365,0.2131,0.225
0.330000,-0.0454,0.0049,0.2161,0.221
0.335000,-0.0172,0.0123,0.1905,0.192
0.340000,-0.0289,0.0075,0.1674,0.170
0.346000,0.0049,-0.0072,0.1351,0.135
0.350000,-0.0018,-0.0341,0.0769,0.084
0.355000,-0.0279,-0.0326,-0.0331,0.054
0.360000,-0.0808,-0.0791,-0.1112,0.159
0.365000,-0.0936,-0.1015,-0.1673,0.217
0.370000,-0.0522,-0.1263,-0.2111,0.251
0.377000,-0.0116,-0.1340,-0.2236,0.261
0.380000,0.0116,-0.0939,-0.2051,0.226
0.386000,0.0176,-0.0655,-0.1986,0.210
0.390000,0.0331,-0.0129,-0.1661,0.170
0.396000,0.0318,0.0496,-0.0768,0.097
0.401000,0.0382,0.0672,-0.0025,0.077
0.406000,0.0972,0.1162,0.0474,0.159
0.411000,0.1345,0.1606,0.0518,0.216
0.416000,0.1982,0.1574,0.0561,0.259
0.421000,0.2145,0.1471,0.1174,0.285
0.427000,0.2527,0.1059,0.1520,0.313
0.433000,0.2553,0.0577,0.1174,0.287
0.437000,0.2169,0.0094,0.0666,0.227
0.441000,0.1209,-0.0371,0.0043,0.127
0.447000,0.0443,-0.0601,0.0066,0.075
0.451000,0.0017,-0.0814,0.0445,0.093
0.456000,-0.0309,-0.1198,0.0702,0.142
0.461000,-0.0034,-0.1207,0.0767,0.143
0.466000,0.0528,-0.0937,0.0902,0.140
0.471000,0.1160,-0.0529,0.0609,0.141
0.477000,0.1861,-0.0479,0.0199,0.193
0.481000,0.2556,0.0190,-0.0397,0.259
0.487000,0.2980,0.0523,-0.0965,0.318
0.492000,0.3207,0.0622,-0.1242,0.350
0.498000,0.3117,0.0750,-0.1399,0.350
0.502000,0.2498,0.0552,-0.1387,0.291
0.507000,0.1496,0.0386,-0.1423,0.210
0.513000,0.0662,0.0772,-0.1363,0.170
0.517000,-0.0075,0.0685,-0.1208,0.139
0.522000,-0.0786,0.0361,-0.0580,0.104
0.527000,-0.1443,-0.0149,-0.0099,0.145
0.536000,-0.1760,-0.0754,0.0520,0.198
0.537000,-0.1830,-0.0741,0.1015,0.222
0.542000,-0.1371,-0.0617,0.1505,0.213
0.548000,-0.0595,-0.0144,0.1730,0.184
0.552000,0.0372,0.0509,0.1572,0.169
0.557000,0.1127,0.1082,0.1297,0.203
0.563000,0.1547,0.1406,0.0905,0.228
0.567000,0.1563,0.1346,0.0303,0.208
0.573000,0.0701,0.1355,-0.0295,0.155
0.577000,0.0152,0.0820,-0.1006,0.131
0.582000,-0.0872,0.0148,-0.1378,0.164
0.588000,-0.1630,-0.0135,-0.1748,0.239
0.593000,-0.2361,-0.0580,-0.2161,0.325
