time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.2392,-0.1087,-0.0762,0.274
0.004000,-0.2724,-0.0958,-0.1627,0.331
0.008000,-0.2387,-0.0814,-0.2867,0.382
0.018000,-0.1535,-0.0580,-0.3648,0.400
0.019000,-0.0342,-0.0655,-0.4329,0.439
0.023000,0.1014,-0.0561,-0.4744,0.488
0.033000,0.2223,-0.0228,-0.4468,0.500
0.034000,0.3619,0.0437,-0.4147,0.552
0.038000,0.4390,0.1263,-0.3544,0.578
0.044000,0.4452,0.1843,-0.2616,0.548
0.048000,0.4070,0.2297,-0.1576,0.493
0.054000,0.3276,0.2742,-0.0690,0.433
0.059000,0.2595,0.2722,0.0117,0.376
0.063000,0.2122,0.3023,0.1059,0.384
0.069000,0.1737,0.3117,0.1588,0.391
0.074000,0.0909,0.3288,0.1519,0.373
0.078000,-0.0003,0.3203,0.0857,0.332
0.084000,-0.1001,0.3144,0.0224,0.331
0.090000,-0.1516,0.2824,-0.0379,0.323
0.094000,-0.1504,0.1960,-0.0881,0.262
0.101000,-0.1730,0.1056,-0.0905,0.222
0.103000,-0.1624,0.0063,-0.0927,0.187
0.110000,-0.1239,-0.0897,-0.0806,0.173
0.114000,-0.0838,-0.1968,-0.0566,0.221
0.119000,0.0099,-0.2887,-0.0161,0.289
0.123000,0.1236,-0.3372,0.0360,0.361
0.130000,0.2361,-0.3453,0.1377,0.440
0.133000,0.3145,-0.3393,0.2527,0.527
0.140000,0.3589,-0.2886,0.2933,0.546
0.144000,0.4025,-0.1798,0.2670,0.515
0.149000,0.4115,-0.0629,0.1842,0.455
0.155000,0.4359,0.0383,0.1258,0.455
0.159000,0.4470,0.1141,0.0776,0.468
0.164000,0.4284,0.1580,0.0513,0.459
0.169000,0.3926,0.1748,0.0965,0.440
0.175000,0.3662,0.1383,0.1366,0.415
0.180000,0.3305,0.1278,0.1336,0.379
0.185000,0.2857,0.0930,0.1163,0.322
0.190000,0.2696,0.0674,0.0755,0.288
0.194000,0.2179,0.0205,0.0160,0.219
0.202000,0.1809,-0.0337,0.0021,0.184
0.205000,0.0852,-0.0522,0.0191,0.102
0.210000,-0.0234,-0.0901,0.0407,0.102
0.215000,-0.1140,-0.1115,0.0715,0.175
0.220000,-0.2104,-0.0713,0.0688,0.233
0.225000,-0.2439,-0.0012,0.0494,0.249
0.230000,-0.2697,0.0960,0.0324,0.288
0.235000,-0.2855,0.2012,0.0274,0.350
0.239000,-0.3058,0.2787,0.0272,0.415
0.246000,-0.2568,0.3547,0.0031,0.438
0.250000,-0.1823,0.4580,-0.0089,0.493
0.255000,-0.0876,0.5359,-0.0398,0.544
0.261000,0.0347,0.6005,-0.0586,0.604
0.266000,0.1059,0.6686,-0.0607,0.680
0.270000,0.2141,0.7047,-0.0864,0.742
0.275000,0.3001,0.7280,-0.0930,0.793
0.283000,0.3167,0.7246,-0.0901,0.796
0.286000,0.3022,0.7017,-0.0944,0.770
0.290000,0.2641,0.6480,-0.1294,0.712
0.297000,0.2242,0.5756,-0.1500,0.636
0.300000,0.1613,0.4968,-0.1420,0.541
0.307000,0.0988,0.4304,-0.1364,0.462
0.311000,0.0083,0.3646,-0.1166,0.383
0.316000,-0.0889,0.2924,-0.1183,0.328
0.321000,-0.1740,0.2712,-0.1436,0.353
0.327000,-0.2043,0.2862,-0.1805,0.395
0.331000,-0.2326,0.3043,-0.2289,0.446
0.336000,-0.2209,0.3776,-0.3005,0.531
0.341000,-0.2075,0.4324,-0.3452,0.591
0.346000,-0.1923,0.4686,-0.3658,0.625
0.352000,-0.1704,0.4983,-0.3766,0.647
0.357000,-0.1347,0.5026,-0.3730,0.640
0.362000,-0.0926,0.5055,-0.3432,0.618
0.367000,-0.0631,0.4711,-0.3017,0.563
0.371000,0.0203,0.4565,-0.2534,0.523
0.376000,0.1027,0.4381,-0.2030,0.494
0.382000,0.1789,0.4201,-0.1173,0.471
0.388000,0.2683,0.4169,-0.0394,0.497
0.392000,0.3610,0.3947,0.0427,0.537
0.398000,0.4430,0.4130,0.1194,0.617
0.402000,0.5214,0.4261,0.2074,0.705
0.407000,0.5726,0.4266,0.3042,0.776
0.412000,0.6137,0.4240,0.3622,0.829
0.417000,0.6070,0.4254,0.4054,0.845
0.421000,0.5482,0.4544,0.4434,0.839
0.427000,0.4787,0.4584,0.4525,0.803
0.433000,0.4152,0.4260,0.4496,0.746
0.437000,0.2984,0.3881,0.4631,0.674
0.443000,0.1762,0.3375,0.4408,0.582
0.447000,0.0678,0.2723,0.3805,0.473
0.453000,-0.0269,0.2163,0.3349,0.400
0.458000,-0.1314,0.1720,0.2941,0.365
0.462000,-0.2097,0.0966,0.2701,0.355
0.468000,-0.2861,0.0358,0.2486,0.381
0.472000,-0.3349,-0.0010,0.2009,0.391
0.477000,-0.3142,-0.0330,0.1157,0.336
0.483000,-0.2720,-0.0626,0.0739,0.289
0.489000,-0.1595,-0.0566,0.0585,0.179
0.493000,-0.0464,-0.0604,0.0220,0.079
0.501000,0.1097,-0.0337,-0.0069,0.115
0.503000,0.2296,0.0257,0.0144,0.231
0.508000,0.3283,0.0961,0.0309,0.343
0.517000,0.3943,0.1701,0.0592,0.433
0.518000,0.4471,0.2263,0.0897,0.509
0.523000,0.4423,0.2600,0.1104,0.525
0.531000,0.4164,0.2645,0.1000,0.503
0.533000,0.3386,0.2279,0.0826,0.416
0.538000,0.2406,0.1700,0.0653,0.302
0.543000,0.1203,0.0835,0.0171,0.147
0.548000,-0.0033,0.0284,-0.0141,0.032
0.553000,-0.1115,-0.0289,-0.0641,0.132
0.557000,-0.2048,-0.0502,-0.1350,0.250
0.564000,-0.2618,-0.0905,-0.1862,0.334
0.569000,-0.2704,-0.1091,-0.1802,0.343
0.573000,-0.2738,-0.1490,-0.1362,0.340
0.580000,-0.2741,-0.1669,-0.1306,0.347
0.583000,-0.2406,-0.1582,-0.1632,0.331
0.589000,-0.1834,-0.1445,-0.2026,0.309
0.593000,-0.1244,-0.0946,-0.2558,0.300
0.599000,-0.0230,-0.0349,-0.2920,0.295
0.604000,0.0634,0.0299,-0.3088,0.317
0.609000,0.1299,0.0879,-0.3302,0.366
0.620000,0.1505,0.1081,-0.3324,0.381
0.621000,0.1495,0.1151,-0.3344,0.384
0.624000,0.1459,0.0969,-0.3459,0.388
0.633000,0.1183,0.0680,-0.3549,0.380
0.634000,0.0930,0.0331,-0.3494,0.363
0.639000,0.0603,-0.0076,-0.3653,0.370
0.644000,0.0299,-0.0567,-0.3619,0.368
0.649000,-0.0266,-0.0927,-0.3134,0.328
0.654000,-0.0780,-0.1207,-0.2534,0.291
0.659000,-0.1242,-0.1147,-0.2034,0.265
0.665000,-0.1607,-0.0919,-0.1751,0.255
0.669000,-0.1615,-0.0121,-0.1494,0.220
0.674000,-0.1955,0.0549,-0.1026,0.228
0.681000,-0.1721,0.0879,-0.0680,0.205
0.684000,-0.1365,0.1725,-0.0148,0.221
0.689000,-0.0821,0.2061,-0.0049,0.222
0.696000,-0.0061,0.2387,0.0453,0.243
0.700000,0.0462,0.2585,0.0997,0.281
0.705000,0.1010,0.2726,0.1202,0.315
0.709000,0.1723,0.2859,0.1239,0.356
0.722000,0.2475,0.2699,0.0611,0.371
0.723000,0.3101,0.2773,0.0297,0.417
0.725000,0.3437,0.2225,0.0056,0.409
0.745000,0.3415,0.1440,0.0007,0.371
0.747000,0.3013,0.0279,0.0054,0.303
0.750000,0.2304,-0.0824,0.0005,0.245
0.751000,0.1269,-0.1300,-0.0376,0.186
0.751000,0.0500,-0.1556,-0.0848,0.184
0.755000,-0.0079,-0.1335,-0.1506,0.201
0.760000,-0.0565,-0.0709,-0.2109,0.230
0.766000,-0.0936,-0.0441,-0.2350,0.257
0.771000,-0.1424,-0.0268,-0.1948,0.243
0.775000,-0.1765,0.0167,-0.1716,0.247
0.780000,-0.2175,0.0602,-0.1319,0.261
0.786000,-0.2295,0.1059,-0.1163,0.278
0.790000,-0.2340,0.1183,-0.0960,0.279
0.798000,-0.2288,0.1662,-0.0855,0.295
0.801000,-0.2259,0.1736,-0.0821,0.297
0.806000,-0.1853,0.1529,-0.0764,0.252
0.811000,-0.1166,0.1183,-0.0660,0.179
0.820000,-0.0793,0.0819,-0.0485,0.124
0.821000,-0.0495,0.0437,-0.0335,0.074
0.826000,-0.0224,0.0156,0.0028,0.027
0.836000,-0.0077,-0.0143,0.0317,0.036
0.836000,0.0258,-0.0034,0.0603,0.066
0.841000,0.0758,0.0193,0.0840,0.115
0.847000,0.0734,0.0513,0.1264,0.155
0.851000,0.1306,0.0923,0.1352,0.209
0.856000,0.1378,0.1516,0.1320,0.244
0.861000,0.1309,0.1554,0.1146,0.233
0.866000,0.1073,0.1826,0.1020,0.235
0.871000,0.0843,0.1732,0.0800,0.209
0.876000,0.0544,0.1585,0.0557,0.177
0.883000,0.0369,0.1696,0.0387,0.178
0.887000,-0.0015,0.1299,0.0170,0.131
0.891000,-0.0064,0.0994,-0.0022,0.100
0.899000,-0.0157,0.0426,0.0001,0.045
0.902000,-0.0480,-0.0234,0.0095,0.054
0.907000,-0.0418,-0.0607,-0.0027,0.074
0.920000,-0.0454,-0.0456,-0.0694,0.095
0.922000,-0.0447,-0.0352,-0.1615,0.171
0.922000,-0.0352,-0.0199,-0.2196,0.223
0.927000,-0.0193,0.0193,-0.2367,0.238
0.941000,0.0172,0.0560,-0.2369,0.244
0.942000,0.0361,0.0712,-0.2276,0.241
0.943000,0.0450,0.0941,-0.2017,0.227
0.950000,0.0464,0.1219,-0.2091,0.246
0.952000,0.0357,0.1261,-0.1737,0.218
0.957000,0.0038,0.1376,-0.1576,0.209
0.963000,-0.0278,0.1279,-0.1369,0.189
0.967000,-0.0497,0.1186,-0.1329,0.185
0.972000,-0.0781,0.1190,-0.1362,0.197
0.977000,-0.0989,0.0865,-0.0919,0.160
0.983000,-0.1236,0.0377,-0.0434,0.136
0.988000,-0.1643,0.0180,-0.0285,0.168
0.992000,-0.1660,0.0152,-0.0233,0.168
1.004000,-0.1412,0.0195,-0.0182,0.144
1.007000,-0.0876,0.0711,-0.0014,0.113
1.008000,-0.0199,0.1152,0.0010,0.117
1.021000,0.0164,0.1516,-0.0179,0.154
1.023000,0.0574,0.1473,-0.0178,0.159
1.023000,0.1121,0.1450,-0.0248,0.185
1.028000,0.1495,0.1614,-0.0079,0.220
1.034000,0.1837,0.1347,-0.0125,0.228
1.038000,0.1818,0.1078,0.0019,0.211
1.042000,0.1751,0.0856,0.0019,0.195
1.048000,0.1395,0.0655,0.0376,0.159
1.053000,0.0807,0.0429,0.0563,0.107
1.058000,0.0007,0.0153,0.0630,0.065
1.065000,-0.0647,0.0042,0.0673,0.094
1.070000,-0.1179,0.0147,0.0360,0.124
1.073000,-0.1848,0.0035,0.0382,0.189
1.083000,-0.2224,-0.0099,0.0356,0.225
1.085000,-0.2283,-0.0254,0.0424,0.234
1.089000,-0.2097,-0.0523,0.0491,0.222
1.094000,-0.1881,-0.0786,0.0652,0.214
1.099000,-0.1636,-0.0734,0.0312,0.182
1.104000,-0.0797,-0.0606,-0.0239,0.103
1.109000,-0.0085,-0.0307,-0.0666,0.074
1.120000,0.0737,-0.0101,-0.1065,0.130
1.121000,0.1312,0.0104,-0.1318,0.186
1.123000,0.1763,0.0028,-0.1141,0.210
1.134000,0.2039,-0.0069,-0.1036,0.229
1.136000,0.2304,-0.0093,-0.1144,0.257
1.139000,0.2223,-0.0092,-0.1037,0.245
1.144000,0.2037,-0.0093,-0.0882,0.222
1.150000,0.1820,-0.0215,-0.0465,0.189
1.154000,0.1146,-0.0127,0.0352,0.121
1.159000,0.0569,-0.0352,0.0782,0.103
1.164000,0.0065,-0.0435,0.1115,0.120
1.169000,-0.0671,-0.0616,0.1752,0.198
1.174000,-0.1136,-0.0752,0.2147,0.254
1.183000,-0.1450,-0.0748,0.2134,0.269
1.185000,-0.1756,-0.0769,0.2191,0.291
1.189000,-0.1699,-0.0838,0.1891,0.268
1.194000,-0.1520,-0.0740,0.1736,0.242
1.200000,-0.0768,-0.0477,0.1131,0.145
1.205000,-0.0069,-0.0289,0.0601,0.067
1.209000,0.0670,-0.0150,0.0337,0.077
1.219000,0.1308,0.0131,0.0147,0.132
1.220000,0.1967,0.0242,0.0219,0.199
1.225000,0.2123,0.0397,0.0243,0.217
1.240000,0.2117,0.0570,0.0218,0.220
1.241000,0.2160,0.0478,0.0359,0.224
1.242000,0.2064,0.0311,0.0498,0.215
1.249000,0.2017,0.0189,0.0517,0.209
1.250000,0.1590,0.0040,0.0465,0.166
1.255000,0.1449,-0.0135,0.0057,0.146
1.260000,0.0880,-0.0147,-0.0110,0.090
1.266000,0.0313,-0.0447,-0.0300,0.062
1.270000,-0.0042,-0.0483,-0.0605,0.078
1.275000,-0.0419,-0.0450,-0.0742,0.096
1.283000,-0.1215,-0.0392,-0.0403,0.134
1.287000,-0.1951,-0.0500,-0.0377,0.205
1.291000,-0.2555,-0.0721,-0.0470,0.270
1.300000,-0.2673,-0.0604,-0.0634,0.281
1.302000,-0.2671,-0.0322,-0.1177,0.294
1.306000,-0.2149,-0.0182,-0.1620,0.270
1.310000,-0.1823,-0.0064,-0.1916,0.265
1.317000,-0.1192,-0.0064,-0.1854,0.220
1.321000,-0.0755,-0.0368,-0.1744,0.194
1.326000,-0.0553,-0.0643,-0.1541,0.176
