time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.011000,-0.1049,-0.0193,0.2702,0.290
0.011000,-0.0635,-0.0193,0.2131,0.223
0.011000,-0.0464,-0.0519,0.1709,0.184
0.011000,-0.0198,-0.0667,0.1337,0.151
0.011000,0.0352,-0.0948,0.1135,0.152
0.017000,0.0880,-0.1123,0.1005,0.175
0.020000,0.1269,-0.1054,0.1233,0.206
0.025000,0.1737,-0.1027,0.0913,0.221
0.030000,0.1589,-0.0879,0.0525,0.189
0.036000,0.1299,-0.0873,-0.0359,0.161
0.041000,0.1269,-0.0938,-0.1188,0.198
0.046000,0.1165,-0.0741,-0.1725,0.221
0.050000,0.1338,-0.0499,-0.2020,0.247
0.056000,0.1971,-0.0303,-0.2740,0.339
0.060000,0.2017,0.0080,-0.3026,0.364
0.066000,0.1979,0.0319,-0.3144,0.373
0.071000,0.2141,0.0295,-0.3308,0.395
0.076000,0.2479,0.0179,-0.3352,0.417
0.080000,0.2208,0.0467,-0.2896,0.367
0.088000,0.1599,0.0778,-0.2706,0.324
0.091000,0.0728,0.1108,-0.2114,0.249
0.096000,0.0391,0.1150,-0.1407,0.186
0.101000,0.0017,0.1000,-0.0422,0.109
0.106000,0.0201,0.0709,-0.0039,0.074
0.111000,0.0559,0.0417,0.0246,0.074
0.116000,0.1063,0.0505,0.0006,0.118
0.121000,0.0687,0.0423,-0.0659,0.104
0.126000,0.0319,0.0270,-0.1247,0.132
0.132000,-0.0349,0.0029,-0.1688,0.172
0.138000,-0.1079,-0.0326,-0.2173,0.245
0.142000,-0.1231,-0.0363,-0.2915,0.318
0.146000,-0.1047,-0.0346,-0.3413,0.359
0.152000,-0.0678,-0.0418,-0.3907,0.399
0.156000,-0.0839,-0.0598,-0.4207,0.433
0.162000,-0.0954,-0.0556,-0.4006,0.416
0.166000,-0.1385,-0.0696,-0.3901,0.420
0.172000,-0.2081,-0.0589,-0.3774,0.435
0.176000,-0.2874,-0.0194,-0.3220,0.432
0.182000,-0.3383,-0.0060,-0.2575,0.425
0.187000,-0.3036,-0.0235,-0.1604,0.344
0.192000,-0.2599,-0.0269,-0.0166,0.262
0.197000,-0.2049,0.0049,0.0714,0.217
0.201000,-0.1100,0.0358,0.1421,0.183
0.207000,-0.0391,0.0350,0.2169,0.223
0.212000,0.0557,0.0549,0.2839,0.295
0.217000,0.1151,0.0691,0.3101,0.338
0.222000,0.1557,0.0324,0.2814,0.323
0.227000,0.1604,0.0004,0.2268,0.278
0.232000,0.1605,-0.0290,0.1441,0.218
0.238000,0.1365,-0.0609,0.0551,0.159
0.242000,0.0622,-0.0732,-0.0380,0.103
0.247000,0.0097,-0.0895,-0.0994,0.134
0.253000,-0.0328,-0.0838,-0.0772,0.119
0.257000,-0.0341,-0.0773,-0.0433,0.095
0.262000,-0.0381,-0.0679,-0.0334,0.085
0.267000,-0.0661,-0.0317,-0.0165,0.075
0.273000,-0.0391,0.0044,0.0572,0.069
0.277000,-0.0306,0.0571,0.1660,0.178
0.282000,-0.0310,0.0783,0.2430,0.257
0.293000,-0.0004,0.1155,0.3145,0.335
0.293000,0.0012,0.1376,0.3475,0.374
0.298000,0.0840,0.1777,0.3684,0.418
0.303000,0.1807,0.1593,0.4152,0.480
0.308000,0.2793,0.1206,0.4307,0.527
0.313000,0.3439,0.0951,0.3724,0.516
0.318000,0.3767,0.0971,0.2957,0.489
0.323000,0.4043,0.0673,0.1935,0.453
0.328000,0.3393,0.0466,0.1253,0.365
0.334000,0.2419,0.0167,0.0459,0.247
0.338000,0.0930,-0.0270,-0.0827,0.127
0.343000,-0.0243,-0.0364,-0.2222,0.226
0.348000,-0.1909,-0.0425,-0.3129,0.369
0.354000,-0.3018,-0.0355,-0.3934,0.497
0.358000,-0.3716,-0.0631,-0.3973,0.548
0.363000,-0.3342,-0.0704,-0.3916,0.520
0.368000,-0.2451,-0.0434,-0.3646,0.441
0.374000,-0.1118,0.0055,-0.3188,0.338
0.378000,0.0177,0.0188,-0.2900,0.291
0.384000,0.1031,0.0227,-0.2449,0.267
0.389000,0.0994,0.0122,-0.2096,0.232
0.393000,0.0953,-0.0054,-0.1746,0.199
0.398000,0.0836,0.0030,-0.1636,0.184
0.404000,0.0645,0.0181,-0.1504,0.165
0.409000,-0.0188,0.0163,-0.1135,0.116
0.414000,-0.0845,0.0211,-0.0793,0.118
0.420000,-0.1613,-0.0005,-0.0787,0.179
0.424000,-0.2250,-0.0245,-0.0519,0.232
0.429000,-0.2826,-0.0483,-0.0562,0.292
0.434000,-0.3249,-0.0886,-0.0629,0.343
0.439000,-0.3567,-0.1117,-0.1003,0.387
0.444000,-0.3927,-0.1009,-0.1304,0.426
0.449000,-0.4044,-0.0753,-0.1554,0.440
0.454000,-0.4115,-0.0636,-0.1778,0.453
0.459000,-0.3737,-0.0441,-0.1550,0.407
0.465000,-0.2839,-0.0432,-0.0943,0.302
0.471000,-0.1782,-0.0300,-0.0128,0.181
0.475000,-0.0475,0.0164,0.0633,0.081
0.480000,0.0698,0.0387,0.1103,0.136
0.485000,0.1310,0.0415,0.1474,0.202
0.489000,0.1553,0.0224,0.1747,0.235
0.495000,0.1407,0.0194,0.1922,0.239
0.500000,0.0831,0.0086,0.2215,0.237
0.505000,0.0260,-0.0171,0.2339,0.236
0.510000,-0.0255,-0.0479,0.2509,0.257
0.515000,-0.0976,-0.1002,0.2394,0.277
0.520000,-0.1383,-0.0931,0.1899,0.253
0.525000,-0.1757,-0.0765,0.1550,0.246
0.530000,-0.2003,-0.0599,0.1371,0.250
0.535000,-0.1740,-0.0241,0.1336,0.221
0.540000,-0.0970,0.0000,0.1444,0.174
0.546000,-0.0197,-0.0110,0.1598,0.161
0.550000,0.0836,0.0210,0.1442,0.168
0.555000,0.1669,0.0340,0.1098,0.203
0.560000,0.2204,0.0184,0.0852,0.237
0.565000,0.2350,0.0340,0.0560,0.244
0.572000,0.2228,0.0423,0.0508,0.232
0.576000,0.2034,0.0551,0.0812,0.226
0.580000,0.1883,0.1005,0.0972,0.235
0.585000,0.1919,0.0692,0.0987,0.227
0.591000,0.1593,0.0255,0.1003,0.190
0.596000,0.1225,-0.0109,0.0947,0.155
0.601000,0.1102,-0.0285,0.1129,0.160
0.606000,0.1367,-0.0107,0.0787,0.158
0.612000,0.1847,0.0209,0.0258,0.188
0.616000,0.1727,0.0071,-0.0575,0.182
0.623000,0.1533,-0.0275,-0.1330,0.205
0.626000,0.0697,-0.0258,-0.1818,0.196
0.632000,0.0268,-0.0236,-0.2159,0.219
0.638000,-0.0351,-0.0446,-0.2711,0.277
0.641000,-0.0685,-0.0647,-0.2925,0.307
0.646000,-0.0924,-0.0719,-0.2687,0.293
0.651000,-0.0646,-0.0617,-0.2285,0.245
0.656000,-0.0113,-0.0391,-0.1458,0.151
0.662000,0.0345,0.0169,-0.0306,0.049
0.666000,0.1254,0.0750,0.0765,0.165
0.675000,0.2184,0.1540,0.1519,0.307
0.677000,0.3204,0.1987,0.2148,0.434
0.682000,0.3547,0.1757,0.2510,0.469
0.689000,0.3528,0.1306,0.2916,0.476
0.692000,0.3391,0.1229,0.3177,0.481
0.697000,0.3282,0.1308,0.3388,0.490
0.702000,0.2917,0.0973,0.3360,0.455
0.707000,0.1984,0.0275,0.2643,0.332
0.712000,0.0816,-0.0447,0.1742,0.197
0.717000,-0.0489,-0.1046,0.1063,0.157
0.722000,-0.1542,-0.0951,0.0792,0.198
0.727000,-0.2017,-0.0686,0.0762,0.226
0.732000,-0.2270,-0.0490,0.0162,0.233
0.738000,-0.2305,-0.0336,0.0255,0.234
0.742000,-0.1574,-0.0204,0.0348,0.162
0.747000,-0.0628,0.0239,0.0416,0.079
0.752000,0.0481,0.0254,0.0152,0.056
0.757000,0.1109,0.0176,0.0174,0.114
0.762000,0.0765,0.0170,0.0362,0.086
0.767000,0.0571,0.0331,0.0502,0.083
0.774000,0.0996,0.0536,0.0260,0.116
0.780000,0.1035,0.0334,-0.0193,0.110
0.782000,0.0449,-0.0179,-0.0595,0.077
0.789000,-0.0952,-0.0429,-0.1350,0.171
0.792000,-0.2112,-0.0535,-0.1672,0.275
0.798000,-0.3978,-0.0905,-0.1563,0.437
0.802000,-0.5207,-0.1056,-0.1241,0.546
0.808000,-0.6584,-0.1465,-0.1231,0.686
0.813000,-0.7279,-0.2010,-0.1031,0.762
0.818000,-0.6601,-0.1645,-0.0761,0.685
0.823000,-0.4630,-0.0991,-0.0232,0.474
0.828000,-0.2162,-0.0194,0.0363,0.220
0.833000,-0.0367,0.0482,0.0408,0.073
0.839000,0.0938,0.0919,-0.0189,0.133
0.843000,0.2082,0.0878,-0.0590,0.233
0.848000,0.3084,0.0790,-0.0680,0.326
0.856000,0.3328,0.0818,-0.0911,0.355
0.858000,0.3099,0.0841,-0.1284,0.346
