time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.0637,0.0251,0.1449,0.160
0.003000,0.1190,0.0509,0.1438,0.193
0.005000,0.1510,0.0985,0.1022,0.207
0.012000,0.2237,0.1419,0.0302,0.267
0.014000,0.2659,0.1597,-0.0176,0.311
0.019000,0.2658,0.1640,-0.0222,0.313
0.024000,0.2572,0.1549,-0.0268,0.301
0.030000,0.2163,0.1420,-0.0409,0.262
0.034000,0.1739,0.1042,-0.0668,0.213
0.039000,0.1442,0.0722,-0.0663,0.174
0.045000,0.1130,0.0554,-0.0255,0.128
0.050000,0.1229,0.0633,0.0055,0.138
0.055000,0.1211,0.0788,0.0599,0.156
0.061000,0.1265,0.1090,0.0760,0.183
0.066000,0.1552,0.1271,0.1133,0.230
0.070000,0.1642,0.1526,0.1337,0.261
0.075000,0.2202,0.1587,0.1397,0.305
0.080000,0.2302,0.1554,0.1884,0.336
0.085000,0.2519,0.1282,0.1797,0.335
0.090000,0.2497,0.1177,0.1901,0.335
0.095000,0.2167,0.1068,0.1791,0.301
0.100000,0.1718,0.1170,0.1467,0.254
0.105000,0.1293,0.1125,0.0838,0.191
0.112000,0.1059,0.0863,0.0665,0.152
0.115000,0.0756,0.0575,0.0968,0.136
0.121000,0.0721,0.0072,0.1055,0.128
0.126000,0.0401,-0.0311,0.1236,0.134
0.131000,0.0153,-0.0527,0.0750,0.093
0.135000,-0.0055,-0.0743,-0.0063,0.075
0.140000,-0.0264,-0.0507,-0.0537,0.078
0.146000,-0.0406,-0.0391,-0.0318,0.065
0.152000,0.0117,-0.0062,-0.0101,0.017
0.156000,0.0374,-0.0045,0.0162,0.041
0.161000,0.0343,0.0304,0.0446,0.064
0.166000,0.0381,0.0270,0.0514,0.069
0.171000,0.0180,0.0356,0.0630,0.075
0.177000,0.0051,0.0442,0.0697,0.083
0.181000,0.0182,0.0886,0.0336,0.096
0.186000,0.0211,0.1277,-0.0021,0.129
0.192000,0.0212,0.1308,-0.0043,0.133
0.196000,0.0141,0.1031,0.0149,0.105
0.201000,-0.0139,0.0944,0.0719,0.119
0.208000,-0.0341,0.0809,0.1379,0.163
0.211000,-0.0586,0.0673,0.1392,0.165
0.217000,-0.0657,0.0823,0.1262,0.164
0.222000,-0.0890,0.0803,0.1134,0.165
0.228000,-0.0715,0.0804,0.1172,0.159
0.234000,-0.0658,0.0685,0.1162,0.150
0.236000,-0.0481,0.0755,0.0986,0.133
0.241000,-0.0182,0.0941,0.0977,0.137
0.247000,0.0146,0.0648,0.1324,0.148
0.251000,0.0217,0.0641,0.1549,0.169
0.256000,0.0291,0.0489,0.0894,0.106
0.262000,0.0222,0.0290,0.0291,0.047
0.267000,0.0007,0.0306,-0.0567,0.064
0.272000,0.0384,0.0345,-0.1157,0.127
0.277000,0.0187,0.0216,-0.1315,0.135
0.282000,-0.0106,-0.0313,-0.1424,0.146
0.287000,-0.0636,-0.0860,-0.1365,0.173
0.292000,-0.0712,-0.1045,-0.1735,0.215
0.297000,-0.0861,-0.1085,-0.1887,0.234
0.302000,-0.0536,-0.0695,-0.1967,0.215
0.307000,-0.0048,-0.0379,-0.2022,0.206
0.312000,0.0436,-0.0182,-0.1792,0.185
0.317000,0.0849,-0.0201,-0.1255,0.153
0.322000,0.1045,-0.0434,-0.0509,0.124
0.330000,0.0885,-0.0335,-0.0695,0.117
0.332000,0.0724,-0.0212,-0.0904,0.118
0.337000,0.0679,0.0146,-0.1277,0.145
0.343000,0.0416,0.0288,-0.1575,0.165
0.347000,0.0344,0.0383,-0.1846,0.192
0.352000,0.0128,0.0122,-0.1902,0.191
0.357000,0.0486,-0.0134,-0.1625,0.170
0.363000,0.0275,-0.0315,-0.1635,0.169
0.367000,0.0048,-0.0732,-0.1337,0.153
0.374000,-0.0176,-0.1073,-0.1421,0.179
0.380000,-0.0350,-0.0981,-0.1647,0.195
0.384000,-0.0053,-0.0675,-0.1942,0.206
0.388000,-0.0094,-0.0563,-0.1831,0.192
0.393000,-0.0089,-0.0546,-0.1459,0.156
0.398000,0.0034,-0.0409,-0.1043,0.112
0.403000,0.0176,-0.0201,-0.0820,0.086
0.408000,0.0643,-0.0185,-0.0552,0.087
0.414000,0.1226,0.0235,-0.0285,0.128
0.418000,0.1807,0.0200,0.0264,0.184
0.423000,0.2339,0.0189,0.0618,0.243
0.429000,0.2744,0.0531,0.0899,0.294
0.434000,0.2810,0.0726,0.0987,0.307
0.439000,0.2609,0.0725,0.1169,0.295
0.444000,0.2384,0.0866,0.1089,0.276
0.449000,0.2184,0.0742,0.1271,0.263
0.454000,0.1822,0.0805,0.1356,0.241
0.459000,0.1162,0.0389,0.1748,0.213
0.464000,0.0231,0.0258,0.2018,0.205
0.469000,-0.0257,0.0031,0.1810,0.183
0.474000,-0.0855,-0.0077,0.1176,0.146
0.480000,-0.1351,0.0004,0.0500,0.144
0.484000,-0.1273,0.0178,-0.0028,0.129
0.489000,-0.1003,0.0254,-0.0124,0.104
0.495000,-0.0759,0.0283,-0.0339,0.088
0.499000,-0.0208,0.0075,-0.0385,0.044
0.504000,0.0500,-0.0223,-0.0502,0.074
0.512000,0.1056,-0.0350,-0.0594,0.126
0.514000,0.1700,0.0096,-0.0328,0.173
0.519000,0.2214,0.0421,-0.0468,0.230
0.524000,0.2383,0.0747,-0.0821,0.263
0.530000,0.2281,0.1002,-0.0908,0.265
0.535000,0.2099,0.0946,-0.0662,0.240
0.539000,0.1678,0.0750,-0.0252,0.186
0.545000,0.0975,0.0438,0.0226,0.109
0.550000,0.0017,-0.0254,0.0463,0.053
0.555000,-0.0949,-0.0461,0.0745,0.129
0.562000,-0.1665,-0.0738,0.0431,0.187
0.565000,-0.1993,-0.1011,0.0262,0.225
0.571000,-0.2317,-0.0853,-0.0143,0.247
0.575000,-0.2163,-0.0432,-0.0569,0.228
0.581000,-0.2033,0.0057,-0.0706,0.215
0.587000,-0.1542,0.0330,-0.0414,0.163
0.591000,-0.1265,0.0695,0.0040,0.144
0.595000,-0.0675,0.0844,0.0372,0.114
0.600000,0.0054,0.1039,0.0488,0.115
0.605000,0.0375,0.1162,0.0745,0.143
0.610000,0.0862,0.1518,0.0999,0.201
0.615000,0.1179,0.1541,0.1276,0.232
0.620000,0.1352,0.1537,0.1241,0.239
0.625000,0.1452,0.1320,0.1325,0.237
0.631000,0.1385,0.1150,0.1432,0.230
0.635000,0.1344,0.1076,0.1182,0.209
0.640000,0.1280,0.0955,0.1290,0.205
