time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006000,0.2276,0.0567,-0.3847,0.451
0.006000,0.2020,0.1287,-0.3530,0.427
0.006000,0.1612,0.1855,-0.3190,0.403
0.017000,0.1617,0.1939,-0.2424,0.350
0.017000,0.1818,0.1823,-0.1996,0.326
0.021000,0.1738,0.1746,-0.1428,0.285
0.026000,0.1900,0.1489,-0.0983,0.261
0.033000,0.1966,0.1146,-0.0730,0.239
0.036000,0.1671,0.0665,-0.0788,0.196
0.041000,0.1299,0.0330,-0.0774,0.155
0.045000,0.0895,0.0088,-0.1211,0.151
0.051000,0.0695,-0.0275,-0.1241,0.145
0.057000,0.0390,-0.0333,-0.1626,0.171
0.061000,-0.0016,-0.0516,-0.1250,0.135
0.066000,-0.0449,-0.0847,-0.0520,0.109
0.070000,-0.1286,-0.1180,0.0250,0.176
0.077000,-0.1616,-0.0710,0.0681,0.189
0.081000,-0.1415,-0.0130,0.1084,0.179
0.085000,-0.1403,0.0323,0.1483,0.207
0.091000,-0.1363,0.0580,0.1760,0.230
0.097000,-0.1199,0.0572,0.2319,0.267
0.102000,-0.0747,0.0754,0.2850,0.304
0.105000,-0.0316,0.0693,0.2735,0.284
0.120000,-0.0026,0.0915,0.2478,0.264
0.121000,0.0053,0.1226,0.2341,0.264
0.121000,-0.0032,0.0914,0.1849,0.206
0.126000,-0.0233,0.0457,0.1384,0.148
0.131000,-0.0978,-0.0117,0.0899,0.133
0.137000,-0.1673,-0.0668,0.0441,0.185
0.142000,-0.1987,-0.1073,-0.0178,0.227
0.148000,-0.2472,-0.1215,-0.0769,0.286
0.151000,-0.2676,-0.1357,-0.1260,0.325
0.157000,-0.2931,-0.1236,-0.1652,0.358
0.163000,-0.2948,-0.1159,-0.1637,0.357
0.166000,-0.2516,-0.1008,-0.1217,0.297
0.171000,-0.1991,-0.0805,-0.0991,0.237
0.177000,-0.1376,-0.0502,-0.0551,0.156
0.181000,-0.0569,-0.0243,-0.0139,0.063
0.187000,0.0283,0.0067,0.0270,0.040
0.192000,0.1063,0.0616,0.0486,0.132
0.197000,0.0960,0.0830,0.0891,0.155
0.203000,0.1142,0.1020,0.1103,0.189
0.208000,0.1010,0.0614,0.1336,0.178
0.222000,0.0901,0.0423,0.1544,0.184
0.223000,0.0838,0.0134,0.1441,0.167
0.223000,0.0562,-0.0203,0.1694,0.180
0.228000,0.0195,-0.0306,0.1802,0.184
0.233000,0.0021,-0.0487,0.1980,0.204
0.237000,-0.0179,-0.0434,0.1753,0.181
0.243000,-0.0452,-0.0434,0.1408,0.154
0.248000,-0.0535,-0.0559,0.1160,0.139
0.252000,-0.0381,-0.0471,0.0795,0.100
0.258000,-0.0065,-0.0291,0.0837,0.089
0.264000,-0.0273,-0.0422,0.1021,0.114
0.268000,-0.0547,0.0040,0.1108,0.124
0.273000,-0.0270,0.0260,0.1503,0.155
0.285000,0.0007,0.0572,0.2013,0.209
0.286000,0.0689,0.0810,0.2115,0.237
0.287000,0.0892,0.1258,0.1932,0.247
0.293000,0.1257,0.1274,0.1963,0.266
0.298000,0.1524,0.1005,0.1780,0.255
0.303000,0.1433,0.0808,0.1552,0.226
0.309000,0.1480,0.0539,0.1325,0.206
0.314000,0.1143,0.0244,0.0838,0.144
0.318000,0.0899,0.0140,0.0617,0.110
0.324000,0.0893,-0.0106,0.0540,0.105
0.329000,0.0603,-0.0162,0.0439,0.076
0.334000,0.0362,-0.0552,0.0410,0.078
0.339000,-0.0042,-0.0605,0.0406,0.073
0.344000,-0.0705,-0.0445,0.0164,0.085
0.348000,-0.0791,-0.0118,-0.0290,0.085
0.353000,-0.0711,0.0136,-0.0478,0.087
0.359000,-0.0515,0.0482,-0.0570,0.091
0.364000,-0.0441,0.0497,-0.0566,0.087
0.369000,0.0056,0.0536,-0.0585,0.080
0.373000,0.0216,0.0600,-0.0770,0.100
0.380000,0.0277,0.0568,-0.0883,0.109
0.384000,0.0026,0.0515,-0.0804,0.096
0.389000,-0.0555,0.0556,-0.0584,0.098
0.394000,-0.1104,0.0550,-0.0484,0.133
0.400000,-0.1503,0.0445,-0.0053,0.157
0.404000,-0.1727,0.0434,-0.0101,0.178
0.409000,-0.1611,0.0275,0.0017,0.163
0.415000,-0.1370,0.0092,0.0253,0.140
0.421000,-0.0962,0.0051,0.0225,0.099
0.424000,-0.0510,0.0293,-0.0207,0.062
0.430000,-0.0280,0.0747,-0.0611,0.100
0.435000,0.0136,0.0601,-0.0869,0.107
0.440000,-0.0141,0.0576,-0.0746,0.095
0.446000,0.0011,0.0245,-0.0670,0.071
0.449000,-0.0005,0.0131,-0.0833,0.084
0.455000,-0.0333,0.0235,-0.1278,0.134
0.459000,-0.0302,-0.0108,-0.1459,0.149
0.465000,-0.0220,-0.0208,-0.1352,0.139
0.471000,0.0003,-0.0281,-0.1460,0.149
0.474000,-0.0179,-0.0586,-0.1875,0.197
0.481000,-0.0527,-0.0527,-0.2144,0.227
0.485000,-0.1137,-0.0677,-0.2125,0.250
0.490000,-0.1556,-0.0465,-0.2153,0.270
0.497000,-0.2067,-0.0250,-0.1777,0.274
0.500000,-0.2026,-0.0130,-0.1118,0.232
0.505000,-0.2053,0.0108,-0.0751,0.219
0.510000,-0.1604,0.0131,-0.0409,0.166
0.515000,-0.0775,0.0153,0.0166,0.081
0.520000,0.0427,0.0457,0.0404,0.074
0.525000,0.1265,0.0922,0.0783,0.175
0.534000,0.1719,0.1259,0.0920,0.232
0.536000,0.1579,0.1254,0.1173,0.233
0.540000,0.1418,0.0983,0.1496,0.228
0.549000,0.1023,0.0592,0.1412,0.184
0.550000,0.0345,0.0271,0.1090,0.118
0.555000,-0.0235,-0.0170,0.0842,0.089
0.562000,-0.0550,-0.0490,0.0549,0.092
0.565000,-0.0530,-0.0643,0.0281,0.088
0.570000,-0.0321,-0.0819,-0.0127,0.089
0.575000,0.0096,-0.0730,-0.0436,0.086
0.581000,0.0293,-0.0403,-0.0766,0.091
0.586000,0.0319,-0.0216,-0.0665,0.077
0.590000,0.0320,-0.0170,-0.0375,0.052
0.596000,0.0796,-0.0120,0.0151,0.082
0.601000,0.1077,0.0051,0.0506,0.119
0.605000,0.1379,0.0010,0.0716,0.155
0.621000,0.1724,0.0185,0.0782,0.190
0.622000,0.1471,0.0501,0.0872,0.178
0.623000,0.1123,0.0504,0.0841,0.149
0.627000,0.0875,0.0531,0.1025,0.145
0.641000,0.0421,0.0339,0.1159,0.128
0.642000,0.0071,0.0240,0.1434,0.146
0.643000,-0.0652,0.0086,0.1136,0.131
0.647000,-0.1270,-0.0191,0.0982,0.162
0.651000,-0.1619,-0.0517,0.0663,0.182
0.657000,-0.1679,-0.0867,0.0275,0.191
0.662000,-0.1404,-0.1238,-0.0086,0.187
0.666000,-0.1012,-0.1271,-0.0491,0.170
0.671000,-0.0315,-0.1041,-0.0750,0.132
0.676000,0.0515,-0.0641,-0.1196,0.145
0.682000,0.1192,-0.0356,-0.1591,0.202
0.687000,0.2168,-0.0089,-0.1862,0.286
0.691000,0.2585,0.0138,-0.1846,0.318
0.698000,0.2378,0.0320,-0.1496,0.283
0.702000,0.2194,0.0196,-0.1339,0.258
0.706000,0.1677,0.0218,-0.1112,0.202
0.721000,0.0951,0.0193,-0.1028,0.141
0.722000,0.0517,-0.0308,-0.0923,0.110
0.723000,-0.0152,-0.0618,-0.0604,0.088
0.746000,-0.0552,-0.0857,-0.0336,0.107
0.749000,-0.0733,-0.0956,0.0095,0.121
0.749000,-0.0936,-0.0795,0.0286,0.126
0.750000,-0.0996,-0.0521,0.0616,0.128
0.750000,-0.0489,-0.0395,0.1039,0.121
0.752000,-0.0080,-0.0010,0.1410,0.141
0.757000,0.0755,0.0084,0.1778,0.193
0.766000,0.1657,0.0200,0.2262,0.281
0.767000,0.2245,0.0194,0.2100,0.308
0.772000,0.2686,0.0306,0.1820,0.326
0.780000,0.2551,0.0415,0.1472,0.297
0.783000,0.2369,0.0450,0.0841,0.255
0.787000,0.1901,0.0245,0.0548,0.199
0.792000,0.1126,-0.0222,0.0447,0.123
0.798000,0.0215,-0.0664,0.0228,0.073
0.803000,-0.0761,-0.0961,-0.0084,0.123
0.808000,-0.1730,-0.1305,-0.0204,0.218
0.822000,-0.2405,-0.1362,0.0056,0.276
0.824000,-0.2692,-0.1134,0.0030,0.292
0.824000,-0.2691,-0.0932,0.0099,0.285
0.846000,-0.2473,-0.0584,0.0381,0.257
0.848000,-0.2037,-0.0309,0.0685,0.217
0.849000,-0.1028,-0.0078,0.0986,0.143
0.850000,0.0215,0.0463,0.0859,0.100
0.850000,0.1427,0.0766,0.0732,0.178
0.853000,0.2513,0.0950,0.0370,0.271
0.858000,0.2898,0.1062,-0.0061,0.309
0.865000,0.2872,0.0793,-0.0298,0.299
0.870000,0.2127,0.0431,-0.0580,0.225
0.873000,0.1500,0.0022,-0.0623,0.162
0.880000,0.0659,-0.0364,-0.0357,0.083
0.884000,-0.0036,-0.0609,-0.0284,0.067
0.889000,-0.0846,-0.0739,0.0049,0.112
0.894000,-0.1147,-0.0941,0.0070,0.149
0.899000,-0.1441,-0.0930,-0.0027,0.172
0.904000,-0.1421,-0.0969,-0.0481,0.179
0.910000,-0.1107,-0.0673,-0.1001,0.164
0.923000,-0.0574,-0.0472,-0.1589,0.175
0.925000,-0.0560,-0.0411,-0.1957,0.208
0.925000,-0.0181,-0.0461,-0.2796,0.284
0.939000,0.0059,-0.0669,-0.3201,0.327
0.940000,0.0342,-0.0749,-0.3791,0.388
0.940000,-0.0001,-0.0795,-0.4921,0.498
0.947000,-0.0491,-0.0903,-0.4996,0.510
0.950000,-0.0938,-0.1024,-0.4808,0.500
0.954000,-0.1157,-0.0877,-0.4716,0.493
0.959000,-0.1286,-0.0370,-0.3793,0.402
0.964000,-0.1155,-0.0194,-0.3090,0.330
0.970000,-0.0598,0.0127,-0.2037,0.213
0.974000,0.0428,0.0540,-0.1183,0.137
0.981000,0.1232,0.1022,-0.0621,0.172
0.985000,0.1820,0.1261,0.0174,0.222
0.990000,0.2146,0.1617,0.0440,0.272
0.995000,0.2163,0.1704,0.0822,0.287
1.000000,0.1687,0.1953,0.0963,0.275
1.005000,0.1430,0.1647,0.1126,0.245
1.010000,0.0725,0.1341,0.1311,0.201
1.016000,-0.0164,0.1103,0.1612,0.196
1.020000,-0.0670,0.0862,0.1816,0.212
1.025000,-0.1034,0.0786,0.1946,0.234
1.039000,-0.1257,0.0634,0.2265,0.267
1.041000,-0.1502,0.0553,0.2746,0.318
1.041000,-0.0938,0.0706,0.3176,0.339
1.058000,-0.0522,0.1164,0.3318,0.355
1.059000,-0.0112,0.1020,0.3694,0.383
1.060000,0.0414,0.1066,0.3356,0.355
1.060000,0.0650,0.0633,0.3494,0.361
1.066000,0.0578,0.0486,0.3726,0.380
1.070000,0.0654,0.0504,0.3861,0.395
1.076000,0.0209,0.0375,0.3591,0.362
1.081000,-0.0658,0.0340,0.3038,0.313
1.086000,-0.1210,0.0278,0.2750,0.302
1.090000,-0.1851,0.0022,0.2535,0.314
1.096000,-0.2793,-0.0329,0.2417,0.371
1.101000,-0.2845,-0.0466,0.2038,0.353
1.105000,-0.3157,-0.0677,0.1591,0.360
1.122000,-0.2941,-0.0674,0.1338,0.330
1.123000,-0.2438,-0.0457,0.1205,0.276
1.124000,-0.2341,-0.0364,0.0883,0.253
1.129000,-0.1867,-0.0055,0.0137,0.187
1.146000,-0.1254,0.0324,-0.0366,0.135
1.149000,-0.0908,0.0511,-0.0579,0.119
1.151000,-0.0850,0.0842,-0.0909,0.150
1.152000,-0.1008,0.1032,-0.1140,0.184
1.153000,-0.0976,0.0987,-0.1583,0.211
1.157000,-0.1349,0.0492,-0.1904,0.238
1.169000,-0.1602,0.0242,-0.2103,0.265
1.170000,-0.1832,-0.0098,-0.2228,0.289
1.171000,-0.1705,-0.0315,-0.2305,0.288
1.176000,-0.1198,-0.0291,-0.2404,0.270
1.181000,-0.0530,-0.0313,-0.2432,0.251
1.187000,-0.0082,-0.0404,-0.2506,0.254
1.191000,0.0312,-0.0468,-0.2485,0.255
1.197000,0.0987,-0.0293,-0.2345,0.256
1.202000,0.1302,-0.0021,-0.2158,0.252
1.206000,0.0996,0.0345,-0.2092,0.234
1.225000,0.1048,0.0640,-0.2002,0.235
1.228000,0.0788,0.0791,-0.1912,0.221
1.229000,0.0695,0.0871,-0.1633,0.198
1.229000,0.0223,0.0759,-0.1737,0.191
1.240000,0.0066,0.0744,-0.1507,0.168
1.241000,0.0268,0.0368,-0.1659,0.172
1.242000,0.0378,0.0466,-0.1265,0.140
1.247000,0.0536,0.0415,-0.1064,0.126
1.252000,0.0865,0.0452,-0.0771,0.124
1.257000,0.0789,0.0200,-0.0434,0.092
1.263000,0.0456,0.0179,-0.0266,0.056
1.267000,0.0383,-0.0276,0.0043,0.047
1.272000,0.0094,-0.0589,0.0181,0.062
1.277000,-0.0099,-0.0620,0.0390,0.074
1.282000,0.0041,-0.0490,0.0572,0.075
1.287000,0.0280,-0.0624,0.0800,0.105
1.292000,0.0473,-0.0401,0.0694,0.093
1.298000,0.0786,-0.0488,0.0328,0.098
1.303000,0.1357,-0.0693,-0.0035,0.152
1.308000,0.2018,-0.0941,-0.0419,0.227
1.321000,0.2055,-0.0971,-0.0989,0.248
1.322000,0.1519,-0.0974,-0.1673,0.246
1.323000,0.0650,-0.0854,-0.1923,0.220
1.340000,-0.0429,-0.0802,-0.2337,0.251
1.341000,-0.1600,-0.1005,-0.2296,0.297
1.342000,-0.2742,-0.1179,-0.2136,0.367
1.343000,-0.3120,-0.1156,-0.1644,0.371
1.348000,-0.2711,-0.1200,-0.0753,0.306
1.353000,-0.1641,-0.0955,-0.0105,0.190
1.358000,-0.0582,-0.0542,0.0513,0.095
1.363000,0.0397,-0.0318,0.1316,0.141
1.368000,0.1206,0.0190,0.2470,0.275
1.373000,0.2178,0.0455,0.3589,0.422
1.381000,0.3245,0.0646,0.4367,0.548
1.384000,0.3877,0.1021,0.4687,0.617
1.389000,0.4054,0.0892,0.4672,0.625
1.393000,0.3944,0.0734,0.4561,0.607
1.399000,0.3646,0.0524,0.4427,0.576
1.404000,0.2970,0.0214,0.4008,0.499
1.410000,0.2418,-0.0102,0.3687,0.441
1.423000,0.1633,-0.0161,0.3083,0.349
1.424000,0.1069,-0.0036,0.2554,0.277
1.425000,0.0649,-0.0011,0.1840,0.195
1.441000,-0.0054,-0.0179,0.1131,0.115
1.442000,-0.0371,-0.0442,0.0666,0.088
1.442000,-0.0544,-0.0581,0.0252,0.083
1.444000,-0.0692,-0.0431,-0.0633,0.103
1.449000,-0.0701,-0.0371,-0.1273,0.150
1.454000,-0.0761,-0.0354,-0.1788,0.198
1.459000,-0.0850,-0.0189,-0.1776,0.198
1.464000,-0.0844,-0.0113,-0.1597,0.181
1.469000,-0.0508,-0.0243,-0.1134,0.127
1.474000,-0.0268,-0.0174,-0.0863,0.092
1.480000,-0.0364,-0.0242,-0.0737,0.086
1.484000,-0.0410,0.0050,-0.0375,0.056
1.490000,-0.0669,-0.0249,-0.0157,0.073
1.495000,-0.0970,-0.0375,0.0083,0.104
1.500000,-0.1054,-0.0617,0.0108,0.123
1.505000,-0.1209,-0.0810,0.0014,0.145
1.510000,-0.1196,-0.0598,-0.0388,0.139
1.521000,-0.1211,-0.0482,-0.0526,0.141
1.522000,-0.1250,-0.0130,-0.0615,0.140
1.527000,-0.1005,-0.0090,-0.0490,0.112
1.535000,-0.0713,0.0042,-0.0128,0.073
1.536000,-0.0376,0.0100,-0.0007,0.039
1.540000,-0.0118,0.0442,0.0041,0.046
1.547000,-0.0197,0.0187,0.0042,0.027
1.550000,-0.0375,0.0383,0.0137,0.055
1.556000,-0.0502,0.0433,0.0682,0.095
1.560000,-0.0484,0.0623,0.1175,0.142
1.566000,-0.0013,0.0618,0.1593,0.171
1.571000,0.0503,0.0493,0.1461,0.162
1.575000,0.0972,0.0532,0.1567,0.192
1.581000,0.1272,0.0188,0.1411,0.191
1.586000,0.1168,0.0154,0.1232,0.170
1.591000,0.0852,-0.0073,0.0983,0.130
1.598000,0.0327,-0.0348,0.0475,0.067
1.602000,-0.0359,-0.0523,0.0066,0.064
1.607000,-0.0970,-0.0506,-0.0458,0.119
1.611000,-0.1460,-0.0559,-0.1025,0.187
1.616000,-0.1663,-0.0632,-0.1159,0.212
1.621000,-0.1309,-0.0557,-0.1102,0.180
1.626000,-0.0313,-0.0148,0.0759,0.083
1.635000,0.0239,0.0475,-0.0648,0.084
1.636000,0.0165,0.0624,-0.0902,0.111
1.641000,-0.0008,0.0748,-0.0182,0.077
1.648000,-0.0085,0.0680,0.0462,0.083
1.651000,-0.0204,0.0658,0.1171,0.136
1.656000,0.0181,0.0846,0.1541,0.177
1.661000,0.0184,0.0649,0.1647,0.178
1.666000,0.0523,0.0401,0.1681,0.181
1.672000,0.0243,0.0029,0.1642,0.166
1.676000,-0.0106,-0.0182,0.1436,0.145
1.682000,-0.0404,-0.0396,0.0876,0.104
