time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.0442,-0.0490,-0.0497,0.083
0.006000,0.0147,-0.0785,-0.0879,0.119
0.010000,-0.0218,-0.1402,-0.0995,0.173
0.015000,-0.0439,-0.1840,-0.1204,0.224
0.020000,-0.0539,-0.1910,-0.1292,0.237
0.025000,-0.0589,-0.1639,-0.1353,0.221
0.031000,-0.0450,-0.1270,-0.1010,0.168
0.036000,-0.0309,-0.0994,-0.0812,0.132
0.040000,-0.0072,-0.0406,-0.0614,0.074
0.046000,0.0188,0.0038,-0.0464,0.050
0.051000,0.0448,0.0456,-0.0268,0.069
0.056000,0.0947,0.0778,-0.0073,0.123
0.060000,0.1154,0.0885,-0.0189,0.147
0.066000,0.1429,0.1039,-0.0066,0.177
0.070000,0.1720,0.1095,0.0056,0.204
0.077000,0.1555,0.0865,0.0508,0.185
0.081000,0.1245,0.0541,0.0933,0.165
0.086000,0.0813,0.0217,0.0998,0.130
0.091000,0.0168,-0.0082,0.1203,0.122
0.097000,-0.0211,-0.0498,0.1645,0.173
0.101000,-0.0753,-0.0912,0.1845,0.219
0.106000,-0.1267,-0.0920,0.1640,0.227
0.112000,-0.1611,-0.0787,0.1389,0.227
0.120000,-0.1929,-0.0298,0.1424,0.242
0.121000,-0.1598,0.0257,0.1579,0.226
0.126000,-0.1194,0.0642,0.1875,0.231
0.131000,-0.0428,0.1286,0.1955,0.238
0.136000,0.0288,0.2185,0.1845,0.287
0.141000,0.0763,0.2458,0.1545,0.300
0.147000,0.1398,0.2869,0.1367,0.347
0.151000,0.1909,0.2515,0.1427,0.346
0.157000,0.1843,0.1683,0.1510,0.292
0.162000,0.1229,0.1112,0.1661,0.235
0.166000,0.0426,0.0328,0.1384,0.148
0.172000,-0.0184,-0.0218,0.1440,0.147
0.176000,-0.0959,-0.1050,0.1304,0.193
0.182000,-0.1256,-0.1545,0.0884,0.218
0.187000,-0.1435,-0.1443,0.0610,0.212
0.191000,-0.1634,-0.1439,0.0362,0.221
0.197000,-0.1663,-0.1198,0.0377,0.208
0.203000,-0.1664,-0.0742,0.0321,0.185
0.207000,-0.1544,-0.0097,-0.0042,0.155
0.212000,-0.0968,0.0520,-0.0402,0.117
0.220000,-0.0295,0.1230,-0.0568,0.139
0.222000,0.0165,0.1795,-0.0470,0.186
0.227000,0.0463,0.2311,-0.0848,0.250
0.235000,0.0428,0.2278,-0.1340,0.268
0.237000,0.0821,0.2177,-0.1828,0.296
0.243000,0.0855,0.1673,-0.2099,0.282
0.248000,0.0864,0.0750,-0.2366,0.263
