time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,-0.0301,-0.0237,-0.1681,0.172
0.006000,0.0008,-0.0133,-0.1363,0.137
0.011000,0.0129,0.0167,-0.0976,0.100
0.016000,0.0563,-0.0147,-0.0497,0.076
0.021000,0.0881,-0.0449,-0.0281,0.103
0.026000,0.1225,-0.0671,-0.0446,0.147
0.031000,0.1567,-0.1051,-0.0680,0.201
0.036000,0.1672,-0.1229,-0.0911,0.227
0.041000,0.1327,-0.1212,-0.0831,0.198
0.047000,0.0821,-0.0906,-0.0965,0.156
0.054000,0.0344,-0.0601,-0.0931,0.116
0.056000,-0.0156,-0.0107,-0.0803,0.082
0.062000,-0.0392,0.0075,-0.0414,0.058
0.067000,-0.0536,0.0112,0.0066,0.055
0.072000,-0.0440,0.0384,0.0067,0.059
0.077000,-0.0271,0.0699,0.0330,0.082
0.082000,-0.0076,0.0819,0.0732,0.110
0.087000,0.0380,0.0604,0.0561,0.091
0.092000,0.0573,0.0817,0.0604,0.117
0.097000,0.0863,0.0602,0.0885,0.138
0.102000,0.1011,0.0602,0.0950,0.151
0.107000,0.0709,0.0317,0.0920,0.120
0.112000,0.0860,0.0252,0.0605,0.108
0.117000,0.0796,0.0189,0.0104,0.082
0.122000,0.0943,0.0177,-0.0322,0.101
0.127000,0.1156,0.0479,-0.0483,0.134
0.133000,0.0981,0.0450,-0.0476,0.118
0.138000,0.0586,0.0758,-0.0563,0.111
0.143000,0.0663,0.0971,-0.0435,0.125
0.150000,0.0785,0.1020,-0.0119,0.129
0.153000,0.0856,0.1165,0.0433,0.151
0.157000,0.1092,0.1569,0.0837,0.209
0.163000,0.0899,0.1733,0.1333,0.236
0.168000,0.0736,0.1725,0.1730,0.255
0.173000,0.0720,0.1711,0.2218,0.289
0.177000,0.0471,0.1786,0.2059,0.277
0.183000,0.0222,0.1164,0.1806,0.216
0.188000,-0.0358,0.1109,0.1483,0.189
0.193000,-0.0791,0.0903,0.1162,0.167
0.199000,-0.1172,0.0499,0.0913,0.157
0.203000,-0.1428,-0.0149,0.0688,0.159
0.210000,-0.1109,-0.0703,0.0275,0.134
0.213000,-0.0770,-0.1018,-0.0230,0.130
0.218000,-0.0345,-0.1288,-0.0779,0.154
0.224000,-0.0191,-0.1272,-0.1466,0.195
0.230000,-0.0543,-0.1209,-0.2053,0.244
0.233000,-0.0804,-0.0908,-0.2231,0.254
0.239000,-0.1467,-0.1008,-0.2170,0.281
0.243000,-0.1530,-0.0818,-0.1752,0.247
0.250000,-0.1637,-0.0506,-0.1527,0.230
0.253000,-0.1479,-0.0284,-0.1375,0.204
0.259000,-0.1438,-0.0107,-0.1341,0.197
0.264000,-0.1180,0.0029,-0.1260,0.173
0.270000,-0.1464,0.0192,-0.1534,0.213
