time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,-0.0259,-0.2452,0.2156,0.328
0.005000,-0.0328,-0.2158,0.1703,0.277
0.008000,-0.0364,-0.2048,0.0661,0.218
0.013000,-0.0226,-0.1763,-0.0110,0.178
0.018000,-0.0034,-0.1634,-0.0848,0.184
0.023000,0.0520,-0.1491,-0.1626,0.227
0.028000,0.0888,-0.1169,-0.1849,0.236
0.033000,0.1091,-0.0432,-0.1950,0.228
0.040000,0.1176,0.0166,-0.1835,0.219
0.054000,0.1504,0.0700,-0.1790,0.244
0.054000,0.1716,0.1211,-0.1127,0.238
0.054000,0.1595,0.1340,-0.0755,0.222
0.059000,0.1313,0.1138,-0.0385,0.178
0.063000,0.0537,0.0915,0.0149,0.107
0.070000,0.0148,0.0503,0.0345,0.063
0.073000,-0.0339,0.0258,0.0231,0.048
0.079000,-0.0398,0.0058,0.0259,0.048
0.083000,-0.0292,-0.0048,0.0263,0.040
0.088000,-0.0118,-0.0181,0.0290,0.036
0.094000,0.0124,-0.0342,0.0126,0.039
0.099000,0.0621,-0.0055,-0.0180,0.065
0.103000,0.0777,-0.0130,-0.0389,0.088
0.110000,0.1165,-0.0041,-0.0454,0.125
0.114000,0.1311,-0.0071,-0.0803,0.154
0.119000,0.1215,0.0090,-0.0818,0.147
0.125000,0.1497,0.0323,-0.0998,0.183
0.129000,0.1087,0.0082,-0.1176,0.160
0.134000,0.1012,0.0082,-0.1115,0.151
0.140000,0.0702,0.0200,-0.0794,0.108
0.151000,0.0440,0.0244,-0.0381,0.063
0.152000,-0.0105,0.0075,-0.0256,0.029
0.154000,-0.0291,-0.0001,0.0129,0.032
0.160000,-0.0449,-0.0033,0.0344,0.057
0.164000,-0.0771,0.0168,0.0628,0.101
0.169000,-0.0946,0.0197,0.0956,0.136
0.174000,-0.0736,0.0574,0.1257,0.157
0.180000,-0.0502,0.0683,0.1342,0.159
0.185000,-0.0082,0.0954,0.1187,0.153
0.190000,0.0144,0.1434,0.0963,0.173
0.194000,-0.0034,0.1218,0.0930,0.153
0.200000,0.0048,0.0978,0.0683,0.119
0.205000,-0.0107,0.0883,0.0415,0.098
0.210000,-0.0260,0.0620,0.0433,0.080
0.215000,-0.0103,0.0119,0.0546,0.057
0.220000,-0.0447,-0.0093,0.0468,0.065
0.224000,-0.0718,-0.0255,0.0106,0.077
0.230000,-0.0993,-0.0180,0.0008,0.101
0.235000,-0.1173,-0.0270,-0.0066,0.121
0.241000,-0.1686,-0.0243,-0.0259,0.172
0.251000,-0.1815,-0.0048,0.0002,0.182
0.251000,-0.1630,0.0073,0.0308,0.166
0.255000,-0.1440,0.0290,0.0731,0.164
0.261000,-0.0940,0.0767,0.0390,0.128
0.265000,-0.0752,0.0911,-0.0160,0.119
0.270000,-0.0423,0.1057,-0.0540,0.126
0.275000,-0.0143,0.1251,-0.0465,0.134
0.281000,0.0421,0.1256,-0.0722,0.151
0.285000,0.0604,0.0954,-0.0858,0.142
0.291000,0.0408,0.0679,-0.0993,0.127
0.302000,0.0163,0.0099,-0.1103,0.112
