time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.0701,0.0120,0.0237,0.075
0.005000,0.1212,0.0159,-0.0218,0.124
0.011000,0.1459,0.0154,-0.0646,0.160
0.017000,0.1377,0.0249,-0.1212,0.185
0.018000,0.0782,0.0472,-0.1488,0.175
0.023000,0.0084,0.0231,-0.1523,0.154
0.028000,-0.0410,0.0102,-0.1771,0.182
0.033000,-0.0964,0.0179,-0.2205,0.241
0.037000,-0.1486,-0.0013,-0.2564,0.296
0.044000,-0.1906,-0.0476,-0.2729,0.336
0.048000,-0.2028,-0.0853,-0.2559,0.338
0.052000,-0.1951,-0.1102,-0.1702,0.281
0.059000,-0.1463,-0.1198,-0.1350,0.232
0.064000,-0.1288,-0.1101,-0.1309,0.214
0.068000,-0.0995,-0.1001,-0.1031,0.175
0.073000,-0.0682,-0.0692,-0.0636,0.116
0.080000,-0.0043,-0.0342,-0.0340,0.048
0.083000,0.0353,-0.0262,0.0333,0.055
0.089000,0.0603,0.0138,0.1000,0.118
0.094000,0.0538,0.0263,0.1329,0.146
0.098000,0.0444,0.0635,0.1416,0.161
0.103000,0.0393,0.0827,0.1312,0.160
0.108000,0.0071,0.1005,0.1160,0.154
0.114000,-0.0142,0.0837,0.0961,0.128
0.119000,-0.0291,0.0663,0.1143,0.135
0.124000,-0.0256,0.0365,0.1512,0.158
0.129000,-0.0202,0.0278,0.1830,0.186
0.134000,0.0136,0.0211,0.2074,0.209
0.139000,0.0496,0.0097,0.2269,0.232
0.143000,0.1022,-0.0016,0.2320,0.254
0.150000,0.1498,-0.0362,0.1967,0.250
0.153000,0.1664,-0.0416,0.1570,0.233
0.159000,0.1551,-0.0749,0.1129,0.206
0.164000,0.1638,-0.1192,0.0764,0.217
0.170000,0.1827,-0.1201,0.0877,0.236
0.174000,0.1662,-0.0993,0.0491,0.200
0.180000,0.1287,-0.0761,-0.0011,0.150
0.184000,0.0674,-0.0435,-0.0769,0.111
0.189000,0.0300,-0.0491,-0.0714,0.092
0.196000,-0.0026,-0.0403,-0.0375,0.055
0.200000,0.0077,-0.0269,0.0199,0.034
0.205000,0.0038,-0.0256,0.0602,0.066
0.209000,0.0238,0.0232,0.0835,0.090
0.214000,0.0437,0.0597,0.1067,0.130
0.220000,0.0616,0.1247,0.0940,0.168
0.224000,0.0653,0.1585,0.0910,0.194
0.230000,0.0763,0.1635,0.0715,0.194
0.235000,0.0563,0.1518,0.0449,0.168
0.239000,0.0173,0.1208,0.0328,0.126
0.246000,-0.0378,0.0995,0.0350,0.112
0.249000,-0.0803,0.0730,0.0420,0.116
0.256000,-0.1033,0.0604,0.0346,0.125
0.260000,-0.1236,0.0500,-0.0298,0.137
0.266000,-0.1746,-0.0012,-0.0841,0.194
0.270000,-0.1776,-0.0380,-0.1308,0.224
0.275000,-0.1402,-0.0579,-0.1701,0.228
