time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.0342,-0.0095,-0.2624,0.265
0.003000,-0.0081,0.0256,-0.2652,0.267
0.007000,-0.0617,0.0187,-0.2370,0.246
0.011000,-0.1001,-0.0199,-0.1924,0.218
0.016000,-0.1379,-0.0711,-0.2098,0.261
0.022000,-0.1182,-0.0779,-0.2388,0.278
0.026000,-0.1076,-0.0931,-0.2011,0.246
0.031000,-0.0659,-0.0834,-0.1446,0.179
0.037000,0.0063,-0.0610,-0.1004,0.118
0.043000,0.0873,-0.0523,-0.1041,0.146
0.047000,0.1886,-0.0621,-0.0673,0.210
0.051000,0.2745,-0.0501,-0.0285,0.281
0.056000,0.3050,-0.0261,0.0053,0.306
0.063000,0.2664,-0.0068,0.0602,0.273
0.067000,0.2138,0.0457,0.1146,0.247
0.071000,0.1455,0.0786,0.1544,0.226
0.079000,0.0780,0.1086,0.2104,0.249
0.083000,0.0396,0.0833,0.2375,0.255
0.087000,-0.0243,0.0955,0.2572,0.275
0.092000,-0.0471,0.1136,0.2791,0.305
0.096000,-0.0315,0.1235,0.3126,0.338
0.102000,-0.0395,0.1319,0.3268,0.355
0.107000,-0.0185,0.1082,0.3172,0.336
0.111000,-0.0142,0.0854,0.3194,0.331
0.116000,0.0117,0.0497,0.3144,0.318
0.122000,0.0306,0.0130,0.2833,0.285
0.127000,0.0399,-0.0316,0.2262,0.232
0.132000,0.0229,-0.0316,0.1340,0.140
0.138000,0.0387,-0.0513,0.0401,0.076
0.142000,0.0132,-0.0831,-0.0578,0.102
0.147000,-0.0273,-0.1123,-0.1597,0.197
0.153000,-0.0538,-0.1433,-0.2133,0.262
0.157000,-0.0639,-0.1830,-0.2735,0.335
0.164000,-0.0794,-0.1716,-0.3499,0.398
0.168000,-0.0665,-0.1283,-0.3758,0.403
0.175000,-0.0660,-0.0888,-0.4038,0.419
0.178000,-0.0800,-0.0509,-0.3959,0.407
0.183000,-0.0990,-0.0214,-0.3832,0.396
0.188000,-0.1229,0.0162,-0.3327,0.355
0.192000,-0.0991,0.0332,-0.2849,0.303
0.198000,-0.0799,0.0651,-0.2089,0.233
0.203000,-0.0724,0.0808,-0.1715,0.203
0.209000,-0.0436,0.0659,-0.1463,0.166
0.213000,0.0110,0.0536,-0.1141,0.127
0.217000,0.0534,0.0414,-0.0989,0.120
0.224000,0.0839,0.0076,-0.0861,0.120
0.228000,0.0527,-0.0073,-0.0426,0.068
0.232000,0.0220,-0.0201,-0.0445,0.054
0.239000,-0.0085,-0.0119,-0.0274,0.031
0.243000,-0.0699,0.0242,-0.0153,0.076
0.248000,-0.1501,0.0382,0.0085,0.155
0.254000,-0.1798,0.0445,0.0630,0.196
0.260000,-0.1523,0.0193,0.1265,0.199
