time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006000,0.1793,0.0028,-0.1268,0.220
0.006000,0.1851,-0.0194,-0.1449,0.236
0.009000,0.1527,-0.0437,-0.1510,0.219
0.014000,0.1442,-0.0272,-0.1429,0.205
0.019000,0.0809,0.0011,-0.1514,0.172
0.024000,0.0392,0.0177,-0.1457,0.152
0.029000,0.0071,0.0271,-0.1614,0.164
0.033000,-0.0625,0.0246,-0.1366,0.152
0.040000,-0.0739,0.0366,-0.1024,0.132
0.045000,-0.0537,0.0439,-0.1231,0.141
0.049000,-0.0595,0.0487,-0.1554,0.173
0.054000,-0.0532,0.0129,-0.1899,0.198
0.059000,-0.0347,-0.0176,-0.2240,0.227
0.064000,-0.0707,-0.0381,-0.2412,0.254
0.069000,-0.0896,-0.0702,-0.2226,0.250
0.073000,-0.1509,-0.0805,-0.2588,0.310
0.079000,-0.2166,-0.1047,-0.2828,0.371
0.085000,-0.2465,-0.1046,-0.2734,0.383
0.089000,-0.2214,-0.1062,-0.2474,0.349
0.095000,-0.1847,-0.0978,-0.2217,0.305
0.099000,-0.1652,-0.0629,-0.2294,0.290
0.104000,-0.1130,-0.0467,-0.1944,0.230
0.109000,-0.0804,0.0051,-0.1597,0.179
0.115000,-0.0315,0.0234,-0.0944,0.102
0.120000,0.0029,0.0322,-0.0344,0.047
0.126000,-0.0082,0.0360,0.0251,0.045
0.136000,-0.0052,0.0584,0.0366,0.069
0.136000,-0.0165,0.0732,0.0409,0.085
0.140000,-0.0253,0.0451,0.0618,0.081
0.145000,-0.0245,0.0359,0.0682,0.081
0.150000,-0.0525,0.0122,0.0627,0.083
0.155000,-0.0681,-0.0137,0.0668,0.096
0.160000,-0.0883,-0.0298,0.0779,0.122
0.165000,-0.0989,-0.0174,0.0795,0.128
0.171000,-0.1073,-0.0051,0.0739,0.130
0.175000,-0.0824,0.0310,0.0731,0.114
0.180000,-0.0767,0.0429,0.1008,0.134
0.186000,-0.0659,0.0429,0.1402,0.161
0.191000,-0.0143,0.0453,0.1841,0.190
0.196000,0.0373,0.0451,0.2347,0.242
0.201000,0.0914,0.0472,0.2518,0.272
0.205000,0.1335,0.0442,0.2307,0.270
0.210000,0.1658,0.0481,0.2050,0.268
0.216000,0.1456,0.0515,0.1915,0.246
0.221000,0.1041,0.0570,0.1828,0.218
0.226000,0.1008,0.0335,0.1718,0.202
0.245000,0.0780,-0.0068,0.1537,0.172
0.246000,0.0334,-0.0352,0.1689,0.176
0.246000,-0.0044,-0.0591,0.1839,0.193
0.246000,-0.0211,-0.0662,0.2036,0.215
0.252000,-0.0190,-0.0355,0.2230,0.227
0.256000,0.0212,0.0021,0.2518,0.253
0.261000,0.0709,0.0156,0.2780,0.287
0.266000,0.1039,0.0312,0.2778,0.298
0.271000,0.1229,0.0158,0.2611,0.289
0.276000,0.1260,0.0387,0.2684,0.299
0.282000,0.1537,0.0515,0.2377,0.288
0.286000,0.1697,0.0667,0.1954,0.267
0.292000,0.1267,0.0434,0.1321,0.188
0.298000,0.1173,0.0272,0.0718,0.140
0.301000,0.0936,-0.0009,0.0285,0.098
0.306000,0.0602,0.0043,-0.0524,0.080
0.312000,0.0407,0.0048,-0.1232,0.130
0.317000,0.0396,0.0003,-0.1602,0.165
0.321000,0.0281,-0.0089,-0.2041,0.206
0.326000,-0.0146,-0.0108,-0.2287,0.229
0.332000,-0.0383,-0.0530,-0.2152,0.225
0.336000,-0.0762,-0.0423,-0.2302,0.246
0.342000,-0.1470,-0.0575,-0.1905,0.247
