time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.2369,0.1284,-0.0445,0.273
0.004000,0.2453,0.1095,-0.0677,0.277
0.009000,0.2486,0.0700,-0.0574,0.265
0.014000,0.2687,0.0056,-0.0732,0.279
0.019000,0.2677,-0.0099,-0.1078,0.289
0.024000,0.2680,-0.0196,-0.1395,0.303
0.029000,0.2601,-0.0188,-0.1448,0.298
0.035000,0.2320,-0.0146,-0.1475,0.275
0.039000,0.1597,-0.0263,-0.1192,0.201
0.047000,0.0574,-0.0155,-0.0601,0.085
0.050000,-0.0204,0.0052,0.0080,0.023
0.055000,-0.1098,0.0144,0.1042,0.152
0.059000,-0.1487,0.0477,0.2091,0.261
0.065000,-0.1654,0.0692,0.2918,0.342
0.069000,-0.1558,0.1073,0.3478,0.396
0.075000,-0.1201,0.1456,0.3535,0.401
0.081000,-0.0606,0.1621,0.3592,0.399
0.085000,0.0063,0.1619,0.3602,0.395
0.089000,0.0690,0.1403,0.3469,0.380
0.095000,0.1129,0.0901,0.2815,0.316
0.100000,0.1571,0.0021,0.2024,0.256
0.105000,0.1508,-0.0689,0.0883,0.188
0.111000,0.0773,-0.1705,-0.0130,0.188
0.115000,0.0031,-0.2361,-0.0755,0.248
0.120000,-0.1004,-0.2849,-0.1305,0.329
0.125000,-0.1977,-0.2980,-0.1566,0.390
0.130000,-0.2577,-0.2664,-0.1184,0.389
0.135000,-0.2993,-0.2094,-0.0973,0.378
0.141000,-0.3102,-0.1484,-0.0313,0.345
0.152000,-0.2452,-0.0480,0.0459,0.254
0.152000,-0.1638,0.0249,0.1296,0.210
0.155000,-0.0562,0.0991,0.2007,0.231
0.161000,0.0367,0.1292,0.2426,0.277
0.165000,0.1245,0.1279,0.2319,0.293
0.170000,0.1712,0.1046,0.1618,0.258
0.175000,0.2101,0.0715,0.0757,0.234
0.181000,0.2031,0.0381,-0.0146,0.207
0.186000,0.1528,-0.0050,-0.0521,0.162
0.191000,0.0593,-0.0655,-0.0798,0.119
0.196000,-0.0340,-0.0783,-0.0956,0.128
0.201000,-0.1244,-0.1014,-0.1066,0.193
0.206000,-0.1328,-0.0702,-0.0677,0.165
0.212000,-0.1336,-0.0208,-0.0435,0.142
0.216000,-0.0645,0.0326,-0.0242,0.076
0.221000,0.0095,0.0665,-0.0098,0.068
0.226000,0.0621,0.0954,-0.0239,0.116
0.231000,0.0935,0.1196,-0.0617,0.164
0.236000,0.1248,0.0916,-0.0967,0.183
0.243000,0.1444,0.0522,-0.1029,0.185
0.246000,0.1283,0.0416,-0.1398,0.194
0.252000,0.1197,0.0266,-0.1598,0.201
0.256000,0.1085,0.0143,-0.2058,0.233
0.263000,0.0847,-0.0001,-0.2988,0.311
0.266000,0.0486,-0.0072,-0.3388,0.342
0.272000,-0.0161,-0.0287,-0.3358,0.337
0.277000,-0.0709,-0.0500,-0.3139,0.326
0.282000,-0.1019,-0.0785,-0.2708,0.300
0.286000,-0.1450,-0.0951,-0.2804,0.330
0.293000,-0.1264,-0.0900,-0.2946,0.333
0.296000,-0.0968,-0.0685,-0.2897,0.313
0.302000,-0.0632,-0.0350,-0.3063,0.315
0.307000,-0.0354,-0.0038,-0.2989,0.301
0.313000,-0.0368,0.0322,-0.2916,0.296
0.317000,-0.0217,0.0896,-0.2463,0.263
0.322000,0.0030,0.1255,-0.1776,0.218
0.327000,0.0255,0.1494,-0.0785,0.171
0.340000,0.0410,0.1752,0.0078,0.180
0.341000,0.0785,0.1696,0.1029,0.213
0.343000,0.1425,0.1991,0.1449,0.285
0.347000,0.1660,0.2134,0.1604,0.314
0.353000,0.1586,0.1962,0.1519,0.294
0.357000,0.1247,0.1452,0.1172,0.224
0.362000,0.1049,0.0726,0.0519,0.138
0.367000,0.0253,-0.0069,-0.0129,0.029
0.372000,-0.0547,-0.0623,-0.1177,0.144
0.378000,-0.1494,-0.1506,-0.2003,0.292
0.383000,-0.2399,-0.2001,-0.2562,0.404
0.387000,-0.2756,-0.2128,-0.2616,0.436
0.392000,-0.2616,-0.2084,-0.2622,0.425
0.398000,-0.2438,-0.1678,-0.2675,0.399
0.403000,-0.2336,-0.1292,-0.2110,0.340
0.407000,-0.2117,-0.0666,-0.1334,0.259
0.413000,-0.1755,-0.0443,-0.0185,0.182
0.418000,-0.0818,-0.0026,0.1146,0.141
0.423000,0.0071,0.0439,0.2040,0.209
0.431000,0.0916,0.0806,0.3022,0.326
0.433000,0.1406,0.0932,0.3426,0.382
0.438000,0.1614,0.0890,0.3969,0.438
0.444000,0.1495,0.0964,0.4033,0.441
0.448000,0.0929,0.0818,0.3787,0.398
0.453000,0.0607,0.0715,0.3400,0.353
0.458000,-0.0165,0.0203,0.3348,0.336
0.463000,-0.0838,-0.0431,0.3081,0.322
0.469000,-0.1366,-0.0876,0.2578,0.305
0.475000,-0.1654,-0.1204,0.1841,0.275
0.481000,-0.1466,-0.1463,0.1608,0.262
0.485000,-0.1444,-0.1295,0.1282,0.232
0.489000,-0.0948,-0.1132,0.1195,0.190
0.497000,-0.0407,-0.0760,0.1180,0.146
0.499000,0.0560,-0.0275,0.1307,0.145
0.505000,0.1428,-0.0176,0.1789,0.230
0.508000,0.2434,0.0324,0.1934,0.313
0.514000,0.2888,0.0629,0.1723,0.342
0.519000,0.3245,0.1310,0.1441,0.378
0.524000,0.3169,0.1605,0.1281,0.378
0.533000,0.2976,0.1541,0.1027,0.351
0.535000,0.2902,0.1481,0.0443,0.329
0.539000,0.2424,0.1423,-0.0230,0.282
0.546000,0.1896,0.0896,-0.1230,0.243
0.549000,0.0888,0.0331,-0.2388,0.257
0.554000,-0.0546,-0.0199,-0.2918,0.298
0.559000,-0.1424,-0.0765,-0.2920,0.334
0.565000,-0.1557,-0.0893,-0.2875,0.339
0.569000,-0.1972,-0.1274,-0.2686,0.357
0.574000,-0.2076,-0.1527,-0.2545,0.362
0.580000,-0.1991,-0.1512,-0.2120,0.328
0.585000,-0.1479,-0.1066,-0.1556,0.240
0.590000,-0.0898,-0.0167,-0.0924,0.130
0.598000,-0.0153,0.0155,-0.0226,0.031
0.600000,0.0731,0.0714,0.0467,0.112
0.605000,0.1065,0.1030,0.1343,0.200
0.610000,0.1326,0.1319,0.1690,0.252
0.615000,0.1632,0.1815,0.1749,0.300
0.620000,0.1912,0.1876,0.1735,0.319
0.625000,0.1879,0.1860,0.1294,0.294
0.636000,0.1325,0.1577,0.0855,0.223
0.638000,0.0913,0.1077,0.0134,0.142
0.640000,-0.0162,0.0102,-0.0510,0.054
0.648000,-0.1041,-0.0823,-0.0912,0.161
0.650000,-0.1676,-0.1245,-0.1217,0.242
0.655000,-0.1902,-0.1855,-0.1709,0.316
0.663000,-0.2053,-0.2341,-0.2102,0.376
0.665000,-0.1748,-0.2106,-0.2253,0.355
0.670000,-0.0945,-0.1987,-0.2213,0.312
0.675000,-0.0025,-0.1364,-0.2124,0.252
0.682000,0.0579,-0.0548,-0.1893,0.205
0.687000,0.1367,0.0315,-0.1472,0.203
0.691000,0.1552,0.1033,-0.0936,0.209
0.697000,0.2067,0.1677,-0.0238,0.267
0.702000,0.2431,0.2176,0.0359,0.328
0.706000,0.2597,0.2694,0.0833,0.383
0.713000,0.2687,0.2420,0.1420,0.389
0.716000,0.2393,0.2051,0.1694,0.358
0.721000,0.1788,0.1397,0.1442,0.269
0.726000,0.0873,0.0624,0.1002,0.147
0.731000,0.0077,0.0162,0.0279,0.033
0.736000,-0.0783,-0.0468,0.0084,0.092
0.742000,-0.1559,-0.0931,0.0199,0.183
0.753000,-0.1729,-0.1013,0.0479,0.206
0.755000,-0.1938,-0.1427,0.0543,0.247
0.762000,-0.1995,-0.1101,0.0346,0.230
0.763000,-0.1690,-0.0681,0.0436,0.187
0.770000,-0.1239,-0.0332,0.0265,0.131
0.772000,-0.0788,0.0209,0.0452,0.093
0.777000,-0.0196,0.0465,0.0354,0.062
0.784000,0.0416,0.0606,0.0352,0.082
0.787000,0.0902,0.0846,0.0232,0.126
0.792000,0.1263,0.0873,0.0232,0.155
0.797000,0.1424,0.0783,0.0280,0.165
0.802000,0.1011,0.0503,0.0089,0.113
0.807000,0.0266,0.0036,0.0161,0.031
0.812000,-0.0593,-0.0239,0.0018,0.064
0.817000,-0.1351,-0.0373,-0.0028,0.140
0.822000,-0.1915,-0.0246,-0.0241,0.195
0.827000,-0.2428,-0.0406,-0.0429,0.250
0.833000,-0.3128,-0.0426,-0.0450,0.319
0.837000,-0.3299,-0.0256,-0.0375,0.333
0.842000,-0.3110,-0.0064,-0.0135,0.311
0.852000,-0.3132,0.0195,0.0198,0.314
0.853000,-0.2744,0.0547,0.0505,0.284
0.857000,-0.2162,0.0277,0.1000,0.240
0.867000,-0.1558,0.0174,0.1324,0.205
0.868000,-0.0930,0.0213,0.1170,0.151
0.872000,-0.0235,0.0059,0.1327,0.135
0.877000,0.0289,-0.0239,0.1054,0.112
0.883000,0.0783,-0.0249,0.0784,0.114
0.887000,0.1012,-0.0496,0.0468,0.122
0.892000,0.1119,-0.0578,0.0107,0.126
0.898000,0.0868,-0.0870,-0.0251,0.125
0.903000,0.0736,-0.0758,-0.0796,0.132
0.908000,0.0342,-0.1001,-0.1098,0.153
0.913000,-0.0054,-0.0979,-0.1565,0.185
0.918000,-0.0502,-0.1123,-0.1957,0.231
0.923000,-0.0620,-0.0814,-0.2084,0.232
0.931000,-0.0718,-0.0625,-0.2139,0.234
0.933000,-0.0799,-0.0412,-0.2004,0.220
0.938000,-0.0697,-0.0345,-0.1539,0.172
0.943000,-0.0741,-0.0446,-0.0864,0.122
0.953000,-0.0519,-0.0739,0.0162,0.092
0.955000,0.0066,-0.0911,0.1155,0.147
0.959000,0.0679,-0.0942,0.1595,0.197
0.969000,0.1126,-0.0758,0.1129,0.177
