time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.003000,0.0795,0.0542,0.2618,0.279
0.004000,0.1069,-0.0252,0.2687,0.290
0.008000,0.1626,-0.1182,0.2258,0.302
0.014000,0.2083,-0.1532,0.1523,0.300
0.018000,0.2439,-0.1803,0.0415,0.306
0.023000,0.2289,-0.1947,-0.0398,0.303
0.029000,0.1896,-0.2386,-0.1229,0.329
0.034000,0.1308,-0.1978,-0.2076,0.315
0.038000,0.0886,-0.1441,-0.2631,0.313
0.044000,0.0443,-0.0611,-0.2824,0.292
0.049000,0.0503,0.0272,-0.2516,0.258
0.054000,0.0398,0.0707,-0.1664,0.185
0.058000,0.0228,0.1124,-0.0960,0.150
0.065000,0.0368,0.1401,-0.0286,0.148
0.069000,0.0912,0.1398,0.0075,0.167
0.074000,0.1430,0.1445,0.0432,0.208
0.080000,0.1871,0.1399,0.0574,0.241
0.084000,0.1855,0.1329,0.0785,0.241
0.089000,0.1886,0.1496,0.0591,0.248
0.094000,0.1607,0.1304,0.0612,0.216
0.106000,0.1256,0.1415,0.0655,0.200
0.107000,0.0571,0.1306,0.0983,0.173
0.109000,-0.0016,0.1002,0.1165,0.154
0.116000,-0.0507,0.0716,0.1344,0.160
0.119000,-0.0998,0.0543,0.1260,0.170
0.124000,-0.1159,0.0676,0.1010,0.168
0.129000,-0.1180,0.0259,0.0833,0.147
0.135000,-0.0892,0.0318,0.0752,0.121
0.139000,-0.0932,0.0281,0.0624,0.116
0.145000,-0.0658,0.0293,0.0285,0.077
0.149000,-0.0431,0.0117,-0.0218,0.050
0.155000,-0.0583,-0.0008,-0.0550,0.080
0.161000,-0.1231,-0.0511,-0.0926,0.162
0.165000,-0.1923,-0.0702,-0.0943,0.225
0.169000,-0.2630,-0.0747,-0.0889,0.287
0.175000,-0.2780,-0.0769,-0.0835,0.300
0.181000,-0.2761,-0.0386,-0.1066,0.298
0.185000,-0.2618,-0.0386,-0.1152,0.289
0.190000,-0.2497,-0.0266,-0.1023,0.271
0.196000,-0.2016,-0.0382,-0.1109,0.233
0.200000,-0.1494,-0.0472,-0.1194,0.197
0.205000,-0.0907,-0.0510,-0.1017,0.146
0.210000,-0.0422,-0.0473,-0.0842,0.105
0.215000,0.0032,-0.0411,-0.0455,0.061
0.220000,0.0406,-0.0321,-0.0094,0.053
0.225000,0.0441,-0.0064,0.0287,0.053
0.230000,0.0400,-0.0165,0.0641,0.077
0.236000,-0.0047,-0.0028,0.0730,0.073
0.240000,0.0123,0.0110,0.0819,0.084
0.247000,0.0217,-0.0017,0.0479,0.053
0.250000,0.0049,0.0189,0.0142,0.024
0.256000,0.0026,0.0059,-0.0026,0.007
0.260000,-0.0014,-0.0096,0.0045,0.011
0.266000,0.0048,-0.0088,0.0329,0.034
0.271000,-0.0192,-0.0231,0.0279,0.041
0.276000,-0.0234,-0.0401,-0.0032,0.047
0.286000,-0.0102,-0.0431,-0.0245,0.051
0.287000,-0.0202,-0.0272,-0.0338,0.048
0.291000,-0.0221,-0.0022,-0.0334,0.040
0.296000,-0.0450,-0.0059,-0.0591,0.075
0.301000,-0.0439,0.0214,-0.1202,0.130
0.306000,-0.0666,0.0133,-0.1736,0.186
0.311000,-0.0563,0.0080,-0.2337,0.241
0.316000,-0.0324,0.0012,-0.2648,0.267
0.321000,-0.0214,-0.0120,-0.3147,0.316
0.326000,0.0197,-0.0053,-0.3523,0.353
0.332000,0.0263,-0.0314,-0.3635,0.366
0.336000,0.0465,-0.0449,-0.3722,0.378
0.341000,0.0520,-0.0414,-0.3334,0.340
0.347000,0.0739,-0.0355,-0.2925,0.304
0.352000,0.0884,-0.0415,-0.2045,0.227
0.356000,0.0624,-0.0169,-0.1695,0.181
0.362000,0.0295,-0.0284,-0.1229,0.130
0.367000,-0.0171,-0.0308,-0.0601,0.070
0.373000,-0.0630,-0.0265,0.0070,0.069
0.378000,-0.0913,-0.0250,0.0734,0.120
0.382000,-0.0971,0.0237,0.1299,0.164
0.387000,-0.0761,0.0292,0.1409,0.163
0.393000,-0.0549,0.0394,0.1399,0.155
0.398000,0.0019,0.0754,0.1531,0.171
0.402000,0.0346,0.0708,0.1663,0.184
0.407000,0.0693,0.0712,0.1698,0.197
0.412000,0.1249,0.0739,0.1591,0.215
0.417000,0.1584,0.0863,0.1461,0.232
0.422000,0.1844,0.0962,0.1308,0.246
0.427000,0.1933,0.0849,0.1275,0.247
0.433000,0.1711,0.0690,0.1385,0.231
0.438000,0.1530,0.0674,0.1231,0.208
0.443000,0.1061,0.0778,0.0747,0.151
0.449000,0.0805,0.0503,0.0860,0.128
0.453000,0.0502,0.0488,0.1138,0.134
0.458000,0.0298,0.0470,0.1722,0.181
0.464000,-0.0068,0.0543,0.1778,0.186
0.468000,0.0048,0.0682,0.1787,0.191
0.474000,0.0095,0.0627,0.1701,0.182
0.479000,0.0049,0.0404,0.1425,0.148
0.487000,-0.0233,0.0203,0.1271,0.131
0.488000,-0.0650,-0.0141,0.1165,0.134
0.493000,-0.0846,-0.0319,0.1203,0.150
0.498000,-0.0797,-0.0069,0.0837,0.116
0.503000,-0.0958,-0.0060,0.0688,0.118
0.508000,-0.1047,0.0044,0.0303,0.109
0.515000,-0.1089,0.0221,0.0017,0.111
0.518000,-0.0895,0.0352,-0.0315,0.101
0.523000,-0.0493,0.0439,-0.0549,0.086
0.531000,-0.0264,0.0671,-0.0544,0.090
0.534000,0.0461,0.0905,-0.0657,0.121
0.538000,0.0515,0.0737,-0.0579,0.107
0.543000,0.0757,0.0856,-0.0668,0.132
0.549000,0.0641,0.0880,-0.0756,0.133
0.554000,0.0216,0.0501,-0.0488,0.073
0.558000,-0.0064,0.0241,-0.0222,0.033
0.564000,-0.0412,0.0147,-0.0029,0.044
0.569000,-0.0755,-0.0235,0.0328,0.086
0.574000,-0.1070,-0.0070,0.0634,0.125
