time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,-0.1348,0.0275,-0.4369,0.458
0.005000,-0.1180,0.0236,-0.4737,0.489
0.005000,-0.0793,-0.0048,-0.4412,0.448
0.013000,-0.0398,-0.0191,-0.4375,0.440
0.014000,0.0286,-0.0243,-0.4290,0.431
0.018000,0.0325,-0.0160,-0.3873,0.389
0.024000,0.0150,0.0130,-0.3412,0.342
0.029000,-0.0094,0.0429,-0.2621,0.266
0.034000,-0.0520,0.0663,-0.1623,0.183
0.039000,-0.0796,0.0591,-0.0847,0.130
0.044000,-0.0638,0.0523,-0.0576,0.101
0.049000,-0.0958,0.0621,-0.0354,0.120
0.055000,-0.1377,0.0357,-0.0348,0.146
0.059000,-0.1464,0.0067,-0.0271,0.149
0.064000,-0.1487,-0.0205,-0.0479,0.158
0.069000,-0.1279,-0.0460,-0.0591,0.148
0.075000,-0.1033,-0.0697,-0.0726,0.144
0.079000,-0.1060,-0.0940,-0.0789,0.162
0.084000,-0.0710,-0.0713,-0.0828,0.130
0.099000,-0.0696,-0.0419,-0.0582,0.100
0.100000,-0.0087,-0.0014,-0.0386,0.040
0.100000,-0.0121,0.0266,-0.0215,0.036
0.105000,-0.0060,0.0450,-0.0021,0.045
0.111000,-0.0165,0.0845,0.0266,0.090
0.115000,0.0112,0.1190,0.0621,0.135
0.119000,0.0626,0.1363,0.0808,0.170
0.125000,0.1161,0.1272,0.0874,0.193
0.130000,0.1548,0.1227,0.0916,0.218
0.136000,0.1553,0.0918,0.1076,0.210
0.140000,0.1629,0.0772,0.1258,0.220
0.145000,0.1423,0.0554,0.1106,0.189
0.150000,0.1033,0.0451,0.0766,0.136
0.156000,0.0176,-0.0154,0.0072,0.024
0.160000,-0.0768,-0.0732,-0.0545,0.119
0.165000,-0.1346,-0.0950,-0.1015,0.194
0.172000,-0.2230,-0.1212,-0.1243,0.283
0.176000,-0.2350,-0.1021,-0.1184,0.282
0.180000,-0.2664,-0.0448,-0.1055,0.290
0.185000,-0.2718,0.0192,-0.0689,0.281
0.190000,-0.2038,0.0783,-0.0421,0.222
0.197000,-0.0962,0.1277,-0.0084,0.160
0.200000,0.0315,0.1721,0.0441,0.180
0.214000,0.1318,0.1948,0.0699,0.245
0.215000,0.1622,0.1577,0.0813,0.240
0.216000,0.1753,0.1397,0.0974,0.244
0.222000,0.1860,0.0807,0.1204,0.236
0.226000,0.2207,0.0360,0.1266,0.257
0.230000,0.1772,-0.0138,0.1018,0.205
0.236000,0.1223,-0.0686,0.0155,0.141
0.241000,0.0345,-0.1000,-0.0393,0.113
0.246000,-0.0646,-0.1195,-0.0913,0.164
0.252000,-0.1917,-0.1177,-0.0834,0.240
0.256000,-0.3018,-0.1255,-0.0614,0.333
0.261000,-0.4089,-0.0714,-0.0016,0.415
0.266000,-0.4320,-0.0176,0.0980,0.443
0.272000,-0.4098,0.0358,0.1755,0.447
0.277000,-0.3638,0.0486,0.2428,0.440
0.281000,-0.2563,0.0329,0.3001,0.396
0.286000,-0.1207,0.0316,0.3569,0.378
0.291000,-0.0027,0.0612,0.4275,0.432
0.297000,0.1007,0.0500,0.4524,0.466
0.301000,0.1707,0.0528,0.4961,0.527
0.307000,0.2125,0.0576,0.5109,0.556
0.312000,0.2692,0.0689,0.5137,0.584
0.317000,0.2740,0.0488,0.4429,0.523
0.322000,0.2034,-0.0193,0.3679,0.421
0.327000,0.1123,-0.0991,0.3007,0.336
0.332000,0.0333,-0.1598,0.1959,0.255
0.338000,-0.0078,-0.1822,0.0589,0.192
0.342000,-0.0020,-0.1949,-0.0391,0.199
0.348000,0.0269,-0.1860,-0.0698,0.201
0.353000,0.0597,-0.1627,-0.1002,0.200
0.358000,0.1298,-0.1343,-0.0900,0.207
0.362000,0.1752,-0.0819,-0.1131,0.224
0.368000,0.1942,-0.0344,-0.1098,0.226
0.373000,0.1803,-0.0060,-0.0449,0.186
0.378000,0.2268,0.0154,-0.0018,0.227
0.382000,0.2617,0.0224,0.0243,0.264
0.388000,0.3299,0.0458,0.0407,0.336
0.393000,0.3527,0.0382,-0.0214,0.355
0.398000,0.3188,0.0186,-0.0284,0.321
0.404000,0.2617,-0.0175,-0.0590,0.269
0.407000,0.1934,-0.0322,-0.0989,0.220
