time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,0.1983,0.0049,-0.1237,0.234
0.005000,0.1208,0.0186,-0.1801,0.218
0.005000,0.0942,0.0032,-0.2215,0.241
0.012000,0.0443,-0.0224,-0.2148,0.220
0.017000,0.0168,-0.0535,-0.2198,0.227
0.020000,-0.0246,-0.0428,-0.2199,0.225
0.024000,-0.0251,-0.0524,-0.2292,0.237
0.033000,-0.0496,-0.0540,-0.2313,0.243
0.035000,-0.0505,-0.0456,-0.2261,0.236
0.040000,-0.0660,-0.0321,-0.1996,0.213
0.045000,-0.0936,-0.0520,-0.1685,0.200
0.050000,-0.0713,-0.0457,-0.1258,0.152
0.055000,-0.0470,-0.0514,-0.0669,0.097
0.061000,-0.0349,-0.0315,-0.0251,0.053
0.065000,-0.0418,-0.0334,0.0186,0.057
0.070000,-0.0174,-0.0359,0.0713,0.082
0.075000,0.0120,-0.0436,0.1070,0.116
0.081000,0.0251,-0.0305,0.1470,0.152
0.085000,-0.0020,-0.0301,0.1628,0.166
0.092000,0.0026,-0.0162,0.1807,0.181
0.095000,0.0173,-0.0053,0.1818,0.183
0.101000,0.0109,0.0147,0.1615,0.163
0.105000,-0.0405,0.0197,0.0962,0.106
0.111000,-0.0631,0.0363,0.0479,0.087
0.116000,-0.0713,0.0527,0.0025,0.089
0.122000,-0.0727,0.0500,-0.0853,0.123
0.126000,-0.0794,0.0689,-0.1439,0.178
0.134000,-0.0771,0.0498,-0.1925,0.213
0.136000,-0.0634,-0.0116,-0.2145,0.224
0.141000,-0.0431,-0.0793,-0.1912,0.211
0.148000,-0.0281,-0.1202,-0.1609,0.203
0.151000,0.0006,-0.1342,-0.1474,0.199
0.156000,0.0312,-0.1433,-0.1222,0.191
0.161000,0.0211,-0.1046,-0.0734,0.130
0.166000,0.0397,-0.0805,-0.0178,0.091
0.171000,0.0535,-0.0517,0.0254,0.079
0.176000,0.0673,-0.0209,0.0658,0.096
0.182000,0.0550,0.0189,0.0703,0.091
0.186000,0.0858,0.0273,0.0984,0.133
0.192000,0.1091,0.0422,0.1144,0.164
0.197000,0.0850,0.0495,0.1230,0.157
0.201000,0.0561,0.0516,0.1054,0.130
0.207000,-0.0271,0.0295,0.0641,0.076
0.212000,-0.0812,0.0214,0.0397,0.093
0.217000,-0.0873,-0.0227,0.0392,0.098
0.221000,-0.0694,-0.0622,0.0457,0.104
0.229000,-0.0823,-0.0635,0.0522,0.116
0.232000,-0.0475,-0.0815,0.0467,0.105
0.237000,0.0108,-0.0756,0.0151,0.078
0.242000,0.0899,-0.0766,-0.0019,0.118
0.247000,0.0993,-0.0585,-0.0116,0.116
0.252000,0.0989,-0.0309,-0.0117,0.104
0.258000,0.0956,-0.0221,-0.0118,0.099
0.263000,0.1020,0.0061,-0.0141,0.103
0.267000,0.1248,0.0321,0.0097,0.129
0.273000,0.1357,0.0438,-0.0069,0.143
0.284000,0.1417,0.0867,0.0241,0.168
0.284000,0.0978,0.1245,0.0453,0.165
0.288000,0.0948,0.1385,0.0522,0.176
0.293000,0.1371,0.1403,0.0708,0.209
0.298000,0.1363,0.1230,0.0537,0.191
0.302000,0.0904,0.1224,0.0201,0.153
0.307000,0.0661,0.1168,0.0793,0.156
0.313000,0.1652,0.1180,0.0668,0.214
0.318000,0.1592,0.0832,0.0495,0.186
0.322000,0.1180,0.0436,0.0940,0.157
0.329000,0.0650,0.0111,0.0717,0.097
0.333000,-0.0096,0.0022,0.0257,0.028
0.338000,-0.0653,0.0240,0.0014,0.070
0.344000,-0.0710,0.0170,-0.0393,0.083
0.348000,-0.0487,0.0146,-0.0227,0.056
0.353000,-0.0599,0.0075,0.0127,0.062
0.359000,-0.0736,-0.0209,0.0217,0.080
0.363000,-0.1111,-0.0372,0.0212,0.119
0.368000,-0.1459,-0.0437,0.0135,0.153
