time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,0.2220,-0.0014,-0.0162,0.223
0.002000,0.2338,0.0498,-0.0588,0.246
0.006000,0.2431,0.0947,-0.0868,0.275
0.011000,0.2214,0.1262,-0.1191,0.281
0.016000,0.1740,0.1561,-0.1415,0.273
0.021000,0.1132,0.1559,-0.1470,0.242
0.027000,0.0580,0.0998,-0.1475,0.187
0.031000,-0.0156,0.0640,-0.1551,0.169
0.036000,-0.0675,0.0385,-0.1816,0.197
0.042000,-0.1073,0.0182,-0.1888,0.218
0.046000,-0.1542,0.0125,-0.1580,0.221
0.051000,-0.1937,-0.0051,-0.0776,0.209
0.056000,-0.1595,-0.0228,-0.0026,0.161
0.061000,-0.1252,-0.0170,0.0931,0.157
0.066000,-0.1195,-0.0235,0.1262,0.175
0.072000,-0.0927,0.0051,0.1471,0.174
0.077000,-0.0753,0.0542,0.1275,0.158
0.081000,-0.0481,0.0878,0.1625,0.191
0.087000,-0.0301,0.0801,0.1639,0.185
0.092000,0.0096,0.0812,0.1535,0.174
0.097000,0.0015,0.0390,0.1216,0.128
0.102000,-0.0045,-0.0081,0.0425,0.044
0.107000,-0.0178,-0.0527,-0.0502,0.075
0.112000,0.0066,-0.0662,-0.1375,0.153
0.118000,0.0135,-0.1104,-0.2146,0.242
0.122000,-0.0113,-0.1515,-0.2601,0.301
0.128000,-0.0771,-0.1778,-0.2934,0.352
0.133000,-0.1741,-0.1988,-0.2885,0.391
0.137000,-0.2781,-0.1837,-0.2622,0.424
0.142000,-0.3294,-0.1708,-0.2266,0.435
0.147000,-0.3520,-0.1387,-0.1700,0.415
0.152000,-0.2914,-0.0780,-0.1137,0.322
0.157000,-0.2547,-0.0415,-0.0366,0.261
0.163000,-0.2132,0.0045,0.0376,0.216
0.167000,-0.1505,0.0405,0.0803,0.175
0.174000,-0.0522,0.0643,0.1084,0.136
0.178000,0.0267,0.0666,0.1292,0.148
0.183000,0.0838,0.0520,0.1522,0.181
0.189000,0.1214,0.0468,0.1655,0.211
0.194000,0.1068,0.0577,0.1952,0.230
0.198000,0.1041,0.0680,0.2151,0.248
0.203000,0.1325,0.0729,0.2039,0.254
0.209000,0.1322,0.0578,0.1951,0.243
0.214000,0.1414,0.0065,0.1958,0.242
0.218000,0.0984,-0.0332,0.1822,0.210
0.223000,0.0774,-0.0588,0.1686,0.195
0.228000,0.0828,-0.0726,0.1290,0.170
0.234000,0.0694,-0.0865,0.0849,0.140
0.238000,0.0371,-0.0886,0.0033,0.096
0.245000,0.0242,-0.0784,-0.0397,0.091
0.248000,0.0449,-0.0516,-0.0562,0.088
0.254000,0.0514,-0.0363,-0.0914,0.111
0.259000,0.0868,-0.0160,-0.0812,0.120
0.264000,0.1649,0.0262,-0.0709,0.181
0.269000,0.1950,0.0661,-0.0584,0.214
0.274000,0.1869,0.0656,-0.0197,0.199
0.280000,0.1788,0.0750,-0.0075,0.194
0.284000,0.1632,0.0869,0.0308,0.187
0.289000,0.1211,0.0774,0.0378,0.149
0.294000,0.0859,0.0514,0.0400,0.108
0.299000,0.0670,0.0207,0.0635,0.095
0.304000,0.0146,-0.0029,0.0583,0.060
0.309000,0.0031,-0.0432,0.1077,0.116
0.314000,-0.0109,-0.0550,0.1282,0.140
0.319000,-0.0273,-0.0362,0.1057,0.115
0.324000,0.0065,-0.0037,0.0596,0.060
0.329000,0.0379,0.0353,0.0447,0.068
0.334000,0.0932,0.0617,0.0465,0.121
0.339000,0.1157,0.0781,0.0389,0.145
0.344000,0.1102,0.1250,0.0598,0.177
0.349000,0.1054,0.1334,0.0426,0.175
0.354000,0.0988,0.1440,-0.0030,0.175
0.359000,0.0734,0.1357,-0.0410,0.160
0.364000,0.0005,0.1250,-0.0906,0.154
0.370000,-0.0154,0.0718,-0.0994,0.124
0.374000,-0.0769,0.0309,-0.1320,0.156
0.379000,-0.0962,0.0121,-0.1642,0.191
0.385000,-0.1044,-0.0184,-0.1868,0.215
0.391000,-0.1038,-0.0317,-0.1997,0.227
0.399000,-0.1085,-0.0474,-0.1697,0.207
0.400000,-0.0873,-0.0652,-0.1306,0.170
0.405000,-0.0566,-0.0663,-0.0751,0.115
0.411000,-0.0331,-0.0533,-0.0130,0.064
