time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.006000,-0.1005,-0.1186,-0.2593,0.302
0.007000,-0.1661,-0.0993,0.1049,0.220
0.007000,-0.2431,-0.1317,0.4947,0.567
0.015000,-0.3527,-0.1727,0.8597,0.945
0.015000,-0.4592,-0.2717,1.0903,1.214
0.019000,-0.5172,-0.4025,1.1521,1.325
0.025000,-0.4490,-0.5082,1.0345,1.237
0.030000,-0.3386,-0.4991,0.8322,1.028
0.035000,-0.2195,-0.4951,0.5840,0.796
0.041000,-0.0635,-0.4536,0.3118,0.554
0.045000,0.0462,-0.3606,0.0826,0.373
0.050000,0.1146,-0.2022,-0.0068,0.233
0.055000,0.1516,-0.0431,-0.0006,0.158
0.061000,0.1551,0.1142,0.0292,0.195
0.065000,0.1729,0.2532,-0.0289,0.308
0.070000,0.2261,0.3477,-0.1314,0.435
0.077000,0.2695,0.4265,-0.2375,0.558
0.081000,0.2887,0.4948,-0.3116,0.652
0.085000,0.3269,0.5333,-0.3564,0.720
0.090000,0.3102,0.5308,-0.3936,0.730
0.095000,0.2485,0.4569,-0.3663,0.636
0.102000,0.2063,0.3669,-0.3132,0.525
0.105000,0.1645,0.2750,-0.2321,0.396
0.111000,0.1325,0.1766,-0.1518,0.268
0.116000,0.1080,0.0599,-0.0439,0.131
0.122000,0.0790,0.0030,0.0863,0.117
0.126000,0.0456,-0.0252,0.1649,0.173
0.131000,0.0124,-0.0463,0.1761,0.183
0.136000,-0.0394,-0.0605,0.1538,0.170
0.141000,-0.0243,-0.0511,0.1125,0.126
0.146000,0.0383,-0.0397,0.0691,0.088
0.152000,0.0979,0.0209,0.0139,0.101
0.157000,0.1785,0.0497,-0.0718,0.199
0.164000,0.2158,0.0872,-0.1163,0.260
0.166000,0.2243,0.0363,-0.1221,0.258
0.171000,0.2303,0.0072,-0.1324,0.266
0.176000,0.2315,-0.0147,-0.1638,0.284
0.182000,0.2232,-0.0384,-0.2115,0.310
0.186000,0.2150,-0.0736,-0.2281,0.322
0.191000,0.1807,-0.1038,-0.2398,0.318
0.196000,0.1443,-0.1312,-0.2296,0.301
0.203000,0.0749,-0.1511,-0.2404,0.294
0.209000,0.0631,-0.1732,-0.1817,0.259
0.212000,0.0466,-0.1622,-0.0826,0.188
0.216000,0.0446,-0.1115,0.0297,0.124
0.223000,0.0735,-0.0616,0.1006,0.139
0.226000,0.0833,-0.0080,0.1138,0.141
0.232000,0.0455,0.0211,0.0866,0.100
0.237000,-0.0015,0.0143,0.0647,0.066
0.242000,-0.0527,0.0002,0.0901,0.104
0.247000,-0.1439,-0.0305,0.1693,0.224
0.252000,-0.2271,-0.0325,0.2514,0.340
0.257000,-0.2550,-0.0342,0.3010,0.396
0.264000,-0.3111,-0.0832,0.2854,0.430
0.268000,-0.3359,-0.0959,0.2318,0.419
0.273000,-0.3226,-0.1318,0.1429,0.377
0.277000,-0.2642,-0.1314,0.1235,0.320
0.282000,-0.2349,-0.1164,0.0615,0.269
0.287000,-0.1466,-0.0987,0.0358,0.180
0.293000,-0.0471,-0.0335,-0.0034,0.058
0.297000,0.0444,-0.0042,-0.0584,0.073
0.303000,0.1089,0.0085,-0.0673,0.128
0.308000,0.1325,0.0051,-0.0564,0.144
0.313000,0.0916,-0.0332,-0.0285,0.102
0.317000,0.0748,-0.0375,0.0373,0.092
0.323000,0.0652,-0.0461,0.1143,0.139
0.328000,0.0296,-0.0688,0.1647,0.181
0.333000,-0.0604,-0.1052,0.1674,0.207
0.337000,-0.1450,-0.1528,0.0923,0.230
0.343000,-0.2242,-0.1590,0.0772,0.285
0.348000,-0.3004,-0.1598,0.1076,0.357
0.353000,-0.3215,-0.1506,0.0977,0.368
0.360000,-0.3045,-0.1219,0.0761,0.337
0.363000,-0.2521,-0.0786,0.0335,0.266
0.368000,-0.2405,-0.0543,-0.0443,0.251
0.373000,-0.1769,-0.0417,-0.0994,0.207
0.378000,-0.0853,0.0516,-0.0685,0.121
0.383000,-0.0040,0.1392,-0.0377,0.144
0.388000,0.0435,0.1688,0.0232,0.176
0.393000,0.0218,0.1505,0.0568,0.162
0.399000,-0.0520,0.1110,0.0660,0.139
0.404000,-0.1085,0.0600,0.0395,0.130
0.409000,-0.1385,0.0192,0.0087,0.140
0.414000,-0.1897,-0.0231,-0.0288,0.193
0.419000,-0.2453,-0.0999,-0.0323,0.267
0.426000,-0.3433,-0.1655,-0.0355,0.383
0.429000,-0.3765,-0.1866,-0.0265,0.421
0.434000,-0.3811,-0.1662,-0.0340,0.417
0.439000,-0.3407,-0.1333,-0.0482,0.369
0.444000,-0.2935,-0.0951,-0.0716,0.317
0.449000,-0.2208,-0.0305,-0.0921,0.241
0.454000,-0.1367,0.0266,-0.0886,0.165
0.461000,-0.0748,0.0760,-0.0663,0.126
0.464000,0.0034,0.1246,-0.0303,0.128
0.469000,0.0525,0.1367,0.0241,0.148
0.475000,0.0727,0.1507,0.0302,0.170
0.479000,0.0786,0.1618,-0.0040,0.180
0.485000,0.0536,0.1657,-0.0407,0.179
0.489000,0.0193,0.1527,-0.0298,0.157
0.495000,0.0114,0.1684,-0.0143,0.169
0.500000,0.0131,0.1485,-0.0058,0.149
0.505000,0.0195,0.1644,0.0071,0.166
0.510000,0.0449,0.1708,0.0119,0.177
0.515000,0.0677,0.2079,0.0346,0.221
0.520000,0.0548,0.2540,0.0466,0.264
0.527000,0.0278,0.2689,0.0457,0.274
0.530000,-0.0274,0.2767,0.0418,0.281
0.535000,-0.0727,0.2513,0.0024,0.262
0.540000,-0.0583,0.2120,-0.0466,0.225
0.545000,-0.0369,0.1851,-0.0664,0.200
0.550000,-0.0180,0.1753,-0.1119,0.209
0.555000,-0.0232,0.1658,-0.1564,0.229
0.564000,-0.0259,0.1282,-0.1908,0.231
0.565000,-0.0334,0.0795,-0.1744,0.195
0.570000,-0.0576,0.0553,-0.1389,0.160
0.580000,-0.0008,0.0600,-0.1295,0.143
0.581000,0.0341,0.0647,-0.1036,0.127
0.585000,0.0830,0.0622,-0.0779,0.130
0.590000,0.1030,0.0880,-0.0574,0.147
0.596000,0.1324,0.0799,-0.0254,0.157
0.601000,0.0951,0.0527,-0.0176,0.110
0.605000,0.0582,0.0326,-0.0691,0.096
0.610000,0.0524,-0.0061,-0.0746,0.091
0.615000,0.0656,0.0030,-0.0655,0.093
0.622000,0.0811,0.0405,-0.0584,0.108
0.627000,0.1035,0.0705,-0.0581,0.138
0.631000,0.0878,0.0931,-0.0671,0.144
0.636000,0.1102,0.1131,-0.0944,0.184
0.642000,0.1134,0.1446,-0.0904,0.205
0.646000,0.1545,0.1660,-0.1122,0.253
0.652000,0.1622,0.1775,-0.1054,0.263
0.657000,0.2054,0.1598,-0.0723,0.270
0.664000,0.2744,0.1583,-0.0891,0.329
0.667000,0.3144,0.1466,-0.0959,0.360
0.671000,0.3233,0.0821,-0.0245,0.334
0.685000,0.3204,0.0484,0.0695,0.331
0.686000,0.2795,0.0144,0.1758,0.331
0.687000,0.1773,-0.0315,0.2615,0.318
0.693000,0.1070,-0.0989,0.2888,0.324
0.696000,0.0752,-0.1469,0.2493,0.299
0.701000,0.0675,-0.1925,0.1745,0.268
0.706000,0.0669,-0.2451,0.0841,0.268
0.719000,0.0711,-0.2379,0.0114,0.249
0.720000,0.0515,-0.2473,-0.0320,0.255
0.722000,0.0130,-0.2302,-0.0107,0.231
0.730000,-0.0536,-0.2296,-0.0132,0.236
0.731000,-0.0842,-0.1907,-0.0435,0.213
0.737000,-0.0979,-0.1282,-0.0802,0.180
0.749000,-0.0427,-0.0852,-0.0804,0.125
0.750000,-0.0188,-0.0450,-0.0138,0.051
0.752000,-0.0046,-0.0647,0.0188,0.068
0.757000,0.0641,-0.0655,0.0816,0.123
0.767000,0.1157,-0.0760,0.0796,0.160
0.768000,0.1503,-0.0658,0.0632,0.176
0.773000,0.1776,-0.0704,0.0943,0.213
0.786000,0.2022,-0.0658,0.1275,0.248
0.788000,0.1222,-0.1134,0.1864,0.250
0.788000,0.0263,-0.1558,0.2303,0.279
0.811000,-0.0641,-0.1311,0.2285,0.271
0.813000,-0.1396,-0.0801,0.1888,0.248
0.814000,-0.1978,-0.0434,0.1259,0.238
0.815000,-0.2319,-0.0185,0.0540,0.239
0.815000,-0.2396,-0.0292,-0.0243,0.243
0.818000,-0.2116,-0.0065,-0.0808,0.227
0.822000,-0.1268,0.0137,-0.1062,0.166
0.828000,-0.0926,-0.0019,-0.1123,0.146
0.833000,-0.1252,-0.0432,-0.0970,0.164
0.838000,-0.1528,-0.0530,-0.0699,0.176
0.845000,-0.1945,-0.0905,-0.0310,0.217
0.848000,-0.1979,-0.1130,0.0383,0.231
0.853000,-0.2012,-0.0706,0.0951,0.234
0.867000,-0.1263,-0.0473,0.1109,0.175
0.868000,-0.0329,0.0112,0.0721,0.080
0.869000,0.0478,0.0335,0.0339,0.067
0.874000,0.1254,0.0697,-0.0251,0.146
0.883000,0.1763,0.1007,-0.0168,0.204
0.884000,0.2149,0.1382,-0.0628,0.263
0.888000,0.2485,0.1774,-0.1227,0.329
0.896000,0.2581,0.2276,-0.1155,0.363
0.898000,0.2748,0.2340,-0.1036,0.376
0.903000,0.2178,0.2327,-0.1017,0.335
0.910000,0.1138,0.1861,-0.0974,0.239
0.913000,0.0107,0.1304,-0.0789,0.153
0.918000,-0.0536,0.0992,-0.0702,0.133
0.923000,-0.1150,0.0374,-0.0784,0.144
0.928000,-0.1403,0.0025,0.0014,0.140
0.934000,-0.2247,-0.0651,0.1017,0.255
0.939000,-0.2729,-0.1388,0.1439,0.338
0.946000,-0.3206,-0.2137,0.1616,0.418
0.949000,-0.3063,-0.2211,0.1434,0.404
0.954000,-0.2541,-0.1831,0.1112,0.332
0.961000,-0.1430,-0.1334,0.0917,0.216
0.965000,-0.0424,-0.0533,0.0536,0.087
0.969000,0.0550,0.0212,0.0396,0.071
0.974000,0.1280,0.0901,0.0090,0.157
0.986000,0.2241,0.1648,0.0044,0.278
0.987000,0.2672,0.2027,-0.0406,0.338
0.989000,0.2744,0.2018,-0.0402,0.343
1.010000,0.2507,0.1789,-0.0299,0.309
1.012000,0.2368,0.1701,-0.0338,0.293
1.013000,0.2182,0.1110,-0.0020,0.245
1.013000,0.2117,0.0732,0.0270,0.226
1.014000,0.1839,0.0141,0.0506,0.191
1.019000,0.1541,-0.0566,0.0526,0.172
1.029000,0.1054,-0.0603,0.0833,0.147
1.031000,0.0358,-0.0851,0.0737,0.118
1.035000,-0.0475,-0.1189,0.0832,0.153
1.040000,-0.1136,-0.1282,0.0831,0.190
1.045000,-0.1150,-0.1041,0.0734,0.172
1.051000,-0.0831,-0.0280,0.0426,0.097
1.055000,-0.0420,0.0188,0.0264,0.053
1.067000,-0.0179,0.0674,0.0271,0.075
1.069000,0.0298,0.0773,0.0728,0.110
1.085000,0.0273,0.1035,0.0749,0.131
1.086000,0.0082,0.0913,0.0600,0.110
1.086000,0.0131,0.0579,0.0453,0.075
1.086000,-0.0344,0.0344,0.0190,0.052
1.090000,-0.0673,0.0185,-0.0067,0.070
1.095000,-0.0595,0.0007,-0.0085,0.060
1.101000,-0.0423,-0.0076,-0.0083,0.044
1.105000,-0.0086,-0.0204,0.0199,0.030
1.111000,0.0106,-0.0476,0.0215,0.053
1.116000,0.0439,-0.0675,0.0040,0.081
1.121000,0.0484,-0.0519,0.0035,0.071
1.128000,0.0529,-0.0530,-0.0108,0.076
1.131000,0.1072,-0.0401,-0.0246,0.117
