time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.005000,-0.0040,-0.1032,-0.4513,0.463
0.005000,0.0400,-0.0671,-0.4065,0.414
0.008000,0.0453,-0.0454,-0.3402,0.346
0.013000,0.0530,-0.0310,-0.2617,0.269
0.018000,0.0488,-0.0047,-0.1490,0.157
0.023000,0.0471,0.0190,-0.0069,0.051
0.028000,0.0600,0.0117,0.0889,0.108
0.033000,0.0752,0.0259,0.1417,0.162
0.038000,0.0975,0.0114,0.1805,0.206
0.044000,0.1057,0.0231,0.2604,0.282
0.048000,0.1523,0.0489,0.2932,0.334
0.053000,0.2206,0.0721,0.2911,0.372
0.059000,0.2748,0.1023,0.2401,0.379
0.063000,0.3080,0.1180,0.2306,0.402
0.069000,0.2707,0.1859,0.2292,0.400
0.074000,0.2655,0.2200,0.2357,0.418
0.079000,0.2184,0.2395,0.2286,0.397
0.083000,0.1604,0.2305,0.2218,0.358
0.088000,0.1010,0.1978,0.1727,0.281
0.102000,0.0734,0.1750,0.1170,0.223
0.103000,0.0319,0.1452,0.0996,0.179
0.104000,0.0218,0.0801,0.0822,0.117
0.109000,0.0117,0.0630,0.0553,0.085
0.114000,-0.0340,0.0389,-0.0026,0.052
0.119000,-0.0704,0.0151,-0.0652,0.097
0.128000,-0.0737,-0.0181,-0.1160,0.139
0.129000,-0.1063,-0.0700,-0.1430,0.191
0.134000,-0.1299,-0.0860,-0.1677,0.229
0.139000,-0.1232,-0.1090,-0.1783,0.243
0.144000,-0.1409,-0.1437,-0.1867,0.275
0.149000,-0.1470,-0.1425,-0.1835,0.275
0.154000,-0.1633,-0.0939,-0.1423,0.236
0.159000,-0.1416,-0.0529,-0.0919,0.177
0.165000,-0.1133,-0.0431,-0.0562,0.134
0.169000,-0.1119,-0.0026,-0.0134,0.113
0.174000,-0.1130,-0.0170,0.0269,0.117
0.184000,-0.1075,-0.0219,0.0241,0.112
0.185000,-0.1906,-0.0957,-0.0189,0.214
0.190000,-0.1781,-0.0359,0.0098,0.182
0.195000,-0.0803,-0.0004,0.0027,0.080
0.200000,-0.0072,0.0087,-0.0279,0.030
0.205000,-0.0130,-0.0416,-0.0440,0.062
0.210000,0.0241,-0.0179,-0.0413,0.051
0.215000,0.0612,-0.0109,-0.0601,0.086
0.220000,0.0600,0.0197,-0.0814,0.103
0.225000,0.0782,0.0455,-0.0932,0.130
0.230000,0.0965,0.0876,-0.1072,0.169
0.235000,0.1030,0.0748,-0.0714,0.146
0.241000,0.0762,0.0527,0.0094,0.093
0.246000,0.0284,0.0544,0.0468,0.077
0.250000,0.0070,0.0633,0.0413,0.076
0.255000,-0.0809,0.0293,0.0312,0.092
0.261000,-0.0614,0.0383,0.0644,0.097
0.265000,-0.0277,0.0567,0.0929,0.112
0.270000,0.0389,0.0274,0.1095,0.119
0.278000,0.0670,0.0174,0.1477,0.163
0.282000,0.0667,-0.0021,0.1336,0.149
0.285000,0.0211,-0.0451,0.1006,0.112
0.291000,0.0234,-0.0166,0.1132,0.117
0.299000,0.0378,0.0094,0.0713,0.081
0.301000,0.0546,0.0517,0.0559,0.094
0.305000,0.0549,0.0320,0.0286,0.070
0.312000,0.0295,0.0149,0.0061,0.034
0.316000,-0.0004,-0.0234,-0.0044,0.024
0.321000,0.0085,0.0027,-0.0080,0.012
0.326000,0.0249,0.0169,-0.0451,0.054
0.331000,-0.0275,0.0570,-0.0891,0.109
0.336000,-0.0745,0.0589,-0.1045,0.141
0.342000,-0.1282,0.0418,-0.1034,0.170
0.346000,-0.1604,0.0154,-0.0978,0.189
0.351000,-0.2140,-0.0228,-0.1092,0.241
0.356000,-0.2249,-0.0178,-0.0851,0.241
0.362000,-0.2124,-0.0296,-0.0516,0.221
0.366000,-0.1551,0.0181,-0.0019,0.156
0.371000,-0.1463,0.0083,0.0332,0.150
0.386000,-0.2094,-0.0489,0.0231,0.216
0.387000,-0.1344,0.0035,0.0489,0.143
0.387000,-0.0484,0.0389,0.0628,0.088
0.392000,-0.0012,0.0573,0.0672,0.088
0.396000,0.0124,0.0067,0.0598,0.061
0.402000,0.0188,-0.0078,0.0358,0.041
0.407000,0.0825,0.0039,0.0263,0.087
0.412000,0.1389,0.0108,-0.0282,0.142
0.417000,0.1646,0.0130,-0.0515,0.173
0.424000,0.1691,0.0033,-0.0557,0.178
0.427000,0.1289,0.0033,-0.0863,0.155
0.432000,0.1035,0.0033,-0.0884,0.136
0.437000,0.0737,-0.0276,-0.0694,0.105
0.448000,-0.0484,-0.0866,-0.0721,0.123
0.449000,-0.0578,-0.0383,-0.0422,0.081
0.452000,-0.0482,0.0334,-0.0552,0.080
0.457000,-0.0362,0.0594,-0.0303,0.076
0.463000,-0.0455,0.0401,-0.0106,0.062
0.467000,-0.0096,0.0187,0.0206,0.029
0.472000,-0.0096,-0.0240,0.0326,0.042
0.478000,0.0047,-0.0402,0.0232,0.047
0.483000,0.0186,-0.0254,0.0140,0.035
0.487000,0.0276,-0.0369,0.0216,0.051
0.493000,0.0525,-0.0531,0.0435,0.086
0.498000,-0.0206,-0.1072,0.0130,0.110
0.503000,-0.0106,-0.0540,0.0139,0.057
0.508000,0.0040,-0.0061,0.0078,0.011
0.513000,0.0064,0.0106,-0.0073,0.014
0.518000,0.0041,0.0105,0.0277,0.030
0.523000,0.0279,0.0103,0.0532,0.061
0.530000,0.0588,0.0339,0.0453,0.082
0.534000,0.0490,0.0241,0.0374,0.066
0.538000,0.0370,0.0215,0.0223,0.048
0.546000,0.0850,0.0854,0.0429,0.128
0.549000,0.1593,0.1750,0.0180,0.237
0.554000,0.1909,0.1808,0.0431,0.266
0.561000,0.1754,0.1938,0.0868,0.275
0.563000,0.2107,0.1805,0.1278,0.306
0.568000,0.1822,0.1627,0.1139,0.270
0.574000,0.1592,0.1521,0.0932,0.239
0.578000,0.1176,0.1132,0.0728,0.179
0.585000,0.0526,0.0436,0.0887,0.112
0.590000,-0.0264,0.0126,0.0881,0.093
0.599000,-0.0599,-0.0206,0.0664,0.092
0.600000,-0.0890,-0.0013,0.0310,0.094
