time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002000,0.0219,0.1238,-0.1126,0.169
0.003000,0.0460,0.1578,-0.2417,0.292
0.008000,0.0604,0.1983,-0.3369,0.396
0.019000,0.1079,0.2240,-0.4079,0.478
0.019000,0.1218,0.2327,-0.4493,0.520
0.024000,0.0381,0.2391,-0.4246,0.489
0.029000,-0.0452,0.1981,-0.3485,0.403
0.034000,-0.0852,0.1744,-0.2431,0.311
0.038000,-0.0633,0.1393,-0.0992,0.182
0.044000,-0.0725,0.0928,0.0636,0.134
0.049000,-0.1269,0.0160,0.2140,0.249
0.054000,-0.1690,-0.0982,0.3539,0.404
0.059000,-0.1347,-0.1856,0.4805,0.532
0.065000,-0.0602,-0.2254,0.5887,0.633
0.070000,0.0019,-0.1894,0.6479,0.675
0.074000,0.0256,-0.1472,0.6203,0.638
0.079000,0.0279,-0.0867,0.5418,0.549
0.085000,0.0540,-0.0248,0.4083,0.413
0.090000,0.0896,0.0669,0.2368,0.262
0.094000,0.1344,0.1644,0.0925,0.232
0.100000,0.1504,0.2108,-0.0121,0.259
0.105000,0.1520,0.1994,-0.1127,0.275
0.111000,0.1415,0.1667,-0.1783,0.282
0.115000,0.1049,0.1250,-0.1852,0.247
0.120000,0.0614,0.0672,-0.1651,0.189
0.125000,0.0396,0.0197,-0.1282,0.136
0.130000,0.0155,-0.0411,-0.0533,0.069
0.135000,0.0177,-0.0943,0.0042,0.096
0.140000,0.0579,-0.1087,0.0492,0.133
0.145000,0.0812,-0.0945,0.0727,0.144
0.150000,0.1185,-0.0924,0.0885,0.174
0.156000,0.0985,-0.0716,0.0804,0.146
0.160000,0.0954,-0.0205,0.0963,0.137
0.165000,0.1137,0.0038,0.0809,0.140
0.170000,0.1153,-0.0082,0.0442,0.124
0.175000,0.0931,-0.0322,0.0244,0.101
0.180000,0.0497,-0.0871,0.0073,0.101
0.187000,0.0186,-0.1274,0.0024,0.129
0.191000,-0.0455,-0.1551,0.0000,0.162
0.196000,-0.0830,-0.1493,0.0027,0.171
0.202000,-0.0918,-0.1365,0.0578,0.174
0.206000,-0.0221,-0.0976,0.0675,0.121
0.211000,0.0898,-0.0571,0.0581,0.121
0.216000,0.1651,-0.0291,0.0463,0.174
0.221000,0.1948,0.0031,0.0465,0.200
0.227000,0.1672,0.0184,0.0160,0.169
0.231000,0.1303,0.0171,-0.0142,0.132
0.236000,0.0819,0.0014,-0.0606,0.102
0.241000,0.0552,-0.0093,-0.1066,0.120
0.247000,0.0287,-0.0129,-0.1257,0.130
0.251000,-0.0046,-0.0188,-0.1350,0.136
0.256000,-0.0140,-0.0295,-0.1488,0.152
0.262000,-0.0139,-0.0281,-0.1238,0.128
0.266000,-0.0684,-0.0407,-0.0557,0.097
0.272000,-0.1558,-0.0550,-0.0017,0.165
0.277000,-0.2545,-0.0710,0.0616,0.271
0.283000,-0.2977,-0.0459,0.1194,0.324
0.287000,-0.2574,-0.0232,0.1569,0.302
0.291000,-0.2174,0.0163,0.1739,0.279
0.297000,-0.2227,0.0487,0.1969,0.301
0.302000,-0.2280,0.0644,0.1856,0.301
0.307000,-0.2283,0.0731,0.1356,0.275
0.312000,-0.2239,0.0607,0.0783,0.245
0.317000,-0.1911,0.1007,0.0163,0.217
0.322000,-0.0967,0.1069,-0.0216,0.146
0.327000,-0.0173,0.1152,-0.0686,0.135
0.332000,0.0352,0.1280,-0.1053,0.169
0.337000,0.0825,0.1191,-0.1053,0.179
0.343000,0.1413,0.1338,-0.0976,0.218
0.349000,0.2114,0.1292,-0.1038,0.269
0.352000,0.2406,0.1245,-0.0979,0.288
0.357000,0.2506,0.1221,-0.0924,0.294
0.364000,0.2724,0.1435,-0.1064,0.326
0.367000,0.2561,0.1243,-0.1278,0.312
0.373000,0.2542,0.1193,-0.1611,0.324
0.377000,0.2333,0.1046,-0.1605,0.302
0.383000,0.1793,0.1018,-0.1404,0.249
0.388000,0.1068,0.0727,-0.1249,0.180
0.392000,0.0704,0.0818,-0.1089,0.153
0.397000,-0.0226,0.0672,-0.0857,0.111
0.403000,-0.0936,0.0671,-0.0676,0.134
0.408000,-0.1567,0.0528,-0.0528,0.174
0.412000,-0.1409,0.0554,-0.0366,0.156
0.418000,-0.1109,0.0745,-0.0287,0.137
0.423000,-0.1215,0.0391,-0.0168,0.129
0.428000,-0.1391,0.0163,-0.0053,0.140
0.433000,-0.1161,-0.0156,-0.0298,0.121
0.438000,-0.0959,-0.0017,-0.0612,0.114
0.444000,-0.0496,-0.0067,-0.0470,0.069
0.449000,-0.0015,-0.0186,-0.0492,0.053
0.454000,0.0390,-0.0396,-0.0388,0.068
0.458000,0.0198,-0.0744,0.0127,0.078
0.464000,-0.0327,-0.1154,0.0693,0.139
0.469000,-0.0871,-0.1343,0.1115,0.195
0.474000,-0.1198,-0.1575,0.1508,0.249
0.479000,-0.1213,-0.1803,0.1891,0.288
0.484000,-0.1607,-0.1624,0.2287,0.323
0.489000,-0.1450,-0.1611,0.2479,0.329
0.495000,-0.1176,-0.1221,0.2236,0.281
0.499000,-0.0904,-0.0717,0.1728,0.208
0.504000,-0.0657,-0.0289,0.1320,0.150
0.510000,-0.0294,0.0087,0.0822,0.088
0.516000,0.0328,0.0575,0.0309,0.073
0.519000,0.0896,0.0581,-0.0244,0.110
0.526000,0.1128,0.0514,-0.0834,0.149
0.529000,0.1238,0.0448,-0.0750,0.151
0.534000,0.0824,0.0147,-0.0353,0.091
0.540000,0.0366,0.0066,-0.0266,0.046
0.545000,-0.0041,-0.0367,-0.0132,0.039
0.549000,-0.0517,-0.0794,-0.0237,0.098
0.556000,-0.1083,-0.1069,-0.0036,0.152
0.560000,-0.1503,-0.1576,-0.0005,0.218
0.571000,-0.1872,-0.1741,0.0192,0.256
0.572000,-0.2048,-0.1735,0.0505,0.273
0.575000,-0.2342,-0.1630,0.0502,0.290
0.579000,-0.2253,-0.1121,0.0448,0.256
0.588000,-0.1761,-0.0807,0.0153,0.194
0.589000,-0.1082,-0.0282,-0.0119,0.112
0.594000,-0.0908,0.0096,-0.0200,0.093
0.599000,-0.0379,0.0446,-0.0611,0.085
0.604000,0.0122,0.0792,-0.0897,0.120
0.609000,0.0453,0.1083,-0.1253,0.172
0.615000,0.0686,0.1203,-0.1248,0.186
0.620000,0.0324,0.1438,-0.0838,0.170
0.625000,0.0083,0.1312,-0.0977,0.164
0.632000,0.0344,0.1494,-0.1162,0.192
0.635000,0.0436,0.1196,-0.1083,0.167
0.640000,0.0528,0.0876,-0.1100,0.150
0.645000,0.0428,0.0607,-0.0995,0.124
0.650000,0.0021,0.0529,-0.0579,0.078
0.655000,0.0329,0.0616,-0.0329,0.077
0.660000,0.0658,0.0511,-0.0221,0.086
0.669000,0.0771,0.0311,-0.0398,0.092
0.670000,0.0432,0.0350,-0.0647,0.085
0.675000,0.0048,-0.0132,-0.0656,0.067
0.684000,-0.0594,-0.0156,-0.0358,0.071
0.686000,-0.0779,-0.0178,-0.0278,0.085
0.690000,-0.0963,0.0063,-0.0319,0.102
0.695000,-0.0718,0.0183,-0.0340,0.082
0.701000,-0.0570,0.0350,-0.0363,0.076
0.706000,0.0006,0.0323,-0.0439,0.055
0.710000,0.0197,0.0152,-0.0565,0.062
0.716000,0.0481,-0.0138,-0.0473,0.069
0.722000,0.0881,0.0119,-0.0497,0.102
0.726000,0.1326,-0.0101,-0.0305,0.136
0.732000,0.1624,-0.0225,-0.0683,0.178
0.737000,0.1564,-0.0395,-0.0656,0.174
0.741000,0.1124,-0.0279,-0.0728,0.137
0.746000,0.0879,-0.0166,-0.0537,0.104
0.751000,0.0683,-0.0009,-0.0300,0.075
0.756000,0.0465,0.0003,-0.0303,0.056
0.761000,0.0416,0.0107,-0.0187,0.047
0.774000,0.0415,-0.0006,0.0138,0.044
0.775000,0.0485,-0.0311,0.0365,0.068
0.776000,0.0460,-0.0568,0.0785,0.107
0.800000,0.0030,-0.1104,0.0969,0.147
0.801000,-0.0895,-0.1302,0.1134,0.194
0.801000,-0.1171,-0.1235,0.1322,0.215
0.801000,-0.0947,-0.1334,0.1292,0.208
0.802000,-0.0962,-0.1263,0.1330,0.207
0.806000,-0.0905,-0.1308,0.1125,0.195
0.811000,-0.0991,-0.1348,0.0869,0.189
0.817000,-0.1006,-0.1263,0.0783,0.179
0.822000,-0.1212,-0.1104,0.0698,0.178
