time,gFx,gFy,gFz,TgF
0.068000,-0.0796,0.0976,0.9650,0.973
0.071000,-0.0806,0.0967,0.9748,0.983
0.075000,-0.0786,0.1006,0.9777,0.986
0.076000,-0.0776,0.1006,0.9865,0.995
0.078000,-0.0757,0.0976,0.9885,0.996
0.081000,-0.0767,0.0976,0.9885,0.996
0.088000,-0.0776,0.0967,0.9924,1.000
0.089000,-0.0767,0.0967,0.9943,1.002
0.090000,-0.0796,0.0957,0.9933,1.001
0.103000,-0.0776,0.0937,0.9914,0.999
0.104000,-0.0786,0.0947,0.9875,0.995
0.104000,-0.0776,0.0928,0.9894,0.997
0.105000,-0.0728,0.0937,0.9865,0.994
0.105000,-0.0728,0.0937,0.9875,0.995
0.105000,-0.0757,0.0947,0.9875,0.995
0.108000,-0.0757,0.0918,0.9875,0.995
0.109000,-0.0728,0.0937,0.9875,0.995
0.120000,-0.0698,0.0937,0.9875,0.994
0.121000,-0.0659,0.0869,0.9894,0.995
0.129000,-0.0640,0.0888,0.9953,1.001
0.130000,-0.0620,0.0898,0.9924,0.998
0.130000,-0.0610,0.0947,0.9963,1.003
0.130000,-0.0552,0.0947,0.9963,1.002
0.131000,-0.0532,0.0918,0.9953,1.001
0.144000,-0.0503,0.0937,0.9992,1.005
0.144000,-0.0532,0.0928,0.9982,1.004
0.145000,-0.0591,0.0888,1.0021,1.008
0.145000,-0.0601,0.0898,1.0051,1.011
0.146000,-0.0659,0.0859,1.0041,1.010
0.146000,-0.0718,0.0830,1.0031,1.009
0.146000,-0.0757,0.0781,1.0031,1.009
0.147000,-0.0767,0.0791,1.0021,1.008
0.147000,-0.0767,0.0781,1.0041,1.010
0.151000,-0.0796,0.0820,1.0031,1.010
0.152000,-0.0806,0.0859,1.0021,1.009
0.155000,-0.0806,0.0820,1.0021,1.009
0.157000,-0.0806,0.0810,1.0041,1.011
0.160000,-0.0845,0.0752,1.0021,1.008
0.163000,-0.0825,0.0761,1.0012,1.007
0.165000,-0.0825,0.0732,1.0080,1.014
0.168000,-0.0815,0.0732,1.0060,1.012
0.170000,-0.0835,0.0752,1.0051,1.011
0.172000,-0.0845,0.0761,1.0090,1.015
0.175000,-0.0825,0.0771,1.0099,1.016
0.177000,-0.0806,0.0703,1.0051,1.011
0.181000,-0.0806,0.0732,1.0041,1.010
0.184000,-0.0806,0.0713,1.0012,1.007
0.186000,-0.0776,0.0713,1.0021,1.008
0.188000,-0.0796,0.0732,1.0031,1.009
0.191000,-0.0815,0.0693,1.0031,1.009
0.193000,-0.0796,0.0742,1.0051,1.011
0.195000,-0.0757,0.0722,1.0051,1.010
0.198000,-0.0747,0.0693,1.0060,1.011
0.211000,-0.0708,0.0742,1.0099,1.015
0.211000,-0.0659,0.0742,1.0099,1.015
0.212000,-0.0659,0.0791,1.0168,1.022
0.212000,-0.0601,0.0801,1.0178,1.023
0.212000,-0.0581,0.0810,1.0187,1.024
0.213000,-0.0581,0.0810,1.0217,1.027
0.215000,-0.0571,0.0801,1.0226,1.027
0.218000,-0.0571,0.0781,1.0217,1.026
0.220000,-0.0552,0.0761,1.0226,1.027
0.225000,-0.0601,0.0732,1.0197,1.024
0.225000,-0.0610,0.0722,1.0207,1.025
0.228000,-0.0610,0.0703,1.0158,1.020
0.230000,-0.0591,0.0722,1.0080,1.012
0.234000,-0.0601,0.0742,1.0070,1.012
0.235000,-0.0620,0.0732,1.0090,1.014
0.237000,-0.0630,0.0742,1.0070,1.012
0.240000,-0.0679,0.0781,1.0060,1.011
0.242000,-0.0688,0.0781,1.0051,1.010
0.245000,-0.0747,0.0801,1.0119,1.018
0.247000,-0.0737,0.0791,1.0090,1.015
0.250000,-0.0786,0.0810,1.0129,1.019
0.252000,-0.0786,0.0810,1.0099,1.016
0.255000,-0.0815,0.0840,1.0119,1.019
0.258000,-0.0815,0.0820,1.0080,1.015
0.261000,-0.0815,0.0810,1.0041,1.011
0.263000,-0.0854,0.0830,1.0002,1.007
0.268000,-0.0854,0.0840,0.9982,1.005
0.269000,-0.0845,0.0869,0.9992,1.007
0.270000,-0.0845,0.0879,0.9924,1.000
0.273000,-0.0854,0.0849,0.9894,0.997
0.275000,-0.0854,0.0849,0.9885,0.996
0.278000,-0.0835,0.0918,0.9865,0.994
0.281000,-0.0835,0.0888,0.9816,0.989
0.285000,-0.0776,0.0908,0.9758,0.983
0.286000,-0.0806,0.0898,0.9777,0.985
0.289000,-0.0757,0.0908,0.9699,0.977
0.291000,-0.0728,0.0898,0.9650,0.972
0.292000,-0.0698,0.0859,0.9650,0.971
0.295000,-0.0698,0.0869,0.9601,0.967
0.297000,-0.0708,0.0908,0.9601,0.967
0.310000,-0.0747,0.0947,0.9670,0.974
0.311000,-0.0737,0.0888,0.9699,0.977
0.311000,-0.0747,0.0830,0.9787,0.985
0.311000,-0.0806,0.0859,0.9836,0.991
0.311000,-0.0796,0.0830,0.9875,0.994
0.314000,-0.0767,0.0869,0.9894,0.996
0.314000,-0.0757,0.0879,0.9933,1.000
0.332000,-0.0698,0.0908,1.0002,1.007
0.332000,-0.0688,0.0918,1.0070,1.014
0.333000,-0.0688,0.0947,1.0090,1.016
0.333000,-0.0718,0.0937,1.0119,1.019
0.334000,-0.0737,0.0928,1.0207,1.028
0.334000,-0.0708,0.0937,1.0207,1.027
0.334000,-0.0728,0.0888,1.0217,1.028
0.335000,-0.0708,0.0869,1.0265,1.033
0.337000,-0.0708,0.0820,1.0207,1.026
0.340000,-0.0767,0.0820,1.0226,1.029
0.342000,-0.0776,0.0810,1.0178,1.024
0.345000,-0.0767,0.0801,1.0197,1.026
0.348000,-0.0806,0.0781,1.0197,1.026
0.351000,-0.0737,0.0752,1.0168,1.022
0.352000,-0.0728,0.0781,1.0158,1.021
0.355000,-0.0718,0.0761,1.0178,1.023
0.358000,-0.0718,0.0820,1.0207,1.026
0.360000,-0.0669,0.0791,1.0168,1.022
0.362000,-0.0640,0.0781,1.0236,1.029
0.365000,-0.0679,0.0791,1.0256,1.031
0.368000,-0.0659,0.0791,1.0295,1.035
0.370000,-0.0669,0.0781,1.0295,1.035
0.374000,-0.0688,0.0732,1.0246,1.030
0.375000,-0.0640,0.0742,1.0236,1.028
0.378000,-0.0679,0.0752,1.0226,1.028
0.380000,-0.0688,0.0742,1.0256,1.031
0.389000,-0.0698,0.0722,1.0256,1.030
0.390000,-0.0649,0.0752,1.0226,1.027
0.391000,-0.0659,0.0742,1.0246,1.029
0.391000,-0.0669,0.0781,1.0265,1.032
0.392000,-0.0669,0.0810,1.0275,1.033
0.395000,-0.0630,0.0810,1.0246,1.030
0.397000,-0.0610,0.0859,1.0256,1.031
0.404000,-0.0610,0.0879,1.0246,1.030
0.405000,-0.0620,0.0869,1.0207,1.026
0.405000,-0.0649,0.0879,1.0236,1.029
0.407000,-0.0640,0.0898,1.0197,1.026
0.410000,-0.0698,0.0888,1.0217,1.028
0.415000,-0.0688,0.0918,1.0187,1.025
0.416000,-0.0708,0.0918,1.0119,1.019
0.419000,-0.0757,0.0937,1.0090,1.016
0.420000,-0.0767,0.0957,1.0060,1.013
0.423000,-0.0767,0.0928,0.9982,1.005
0.425000,-0.0815,0.0947,0.9924,1.000
0.427000,-0.0796,0.0937,0.9904,0.998
0.430000,-0.0845,0.0888,0.9826,0.990
0.434000,-0.0845,0.0898,0.9787,0.986
0.435000,-0.0864,0.0888,0.9777,0.986
0.439000,-0.0825,0.0928,0.9719,0.980
0.440000,-0.0776,0.0908,0.9738,0.981
0.443000,-0.0776,0.0928,0.9728,0.980
0.445000,-0.0776,0.0908,0.9728,0.980
0.448000,-0.0767,0.0908,0.9728,0.980
0.451000,-0.0688,0.0908,0.9728,0.979
0.453000,-0.0698,0.0918,0.9787,0.985
0.455000,-0.0679,0.0908,0.9826,0.989
0.457000,-0.0630,0.0976,0.9836,0.990
0.460000,-0.0630,0.0986,0.9904,0.997
0.462000,-0.0630,0.0967,0.9943,1.001
0.465000,-0.0620,0.0928,0.9943,1.001
0.468000,-0.0630,0.0937,1.0002,1.007
0.470000,-0.0610,0.0918,1.0021,1.008
0.472000,-0.0640,0.0918,1.0021,1.008
0.475000,-0.0620,0.0947,1.0021,1.009
0.477000,-0.0610,0.0937,0.9992,1.005
0.480000,-0.0640,0.0937,1.0090,1.015
0.484000,-0.0581,0.0976,1.0051,1.011
0.485000,-0.0601,0.0947,1.0119,1.018
0.487000,-0.0610,0.0967,1.0129,1.019
0.490000,-0.0620,0.0928,1.0080,1.014
0.492000,-0.0679,0.0898,1.0099,1.016
0.494000,-0.0669,0.0879,1.0099,1.016
0.497000,-0.0688,0.0869,1.0090,1.015
0.506000,-0.0708,0.0869,1.0099,1.016
0.507000,-0.0718,0.0840,1.0090,1.015
0.507000,-0.0737,0.0830,1.0041,1.010
0.508000,-0.0718,0.0849,1.0041,1.010
0.514000,-0.0737,0.0830,1.0012,1.007
0.515000,-0.0728,0.0820,0.9992,1.005
0.516000,-0.0679,0.0820,0.9992,1.005
0.521000,-0.0679,0.0820,0.9972,1.003
0.522000,-0.0708,0.0781,0.9924,0.998
0.522000,-0.0679,0.0752,0.9943,0.999
0.526000,-0.0728,0.0761,0.9972,1.003
0.528000,-0.0708,0.0722,0.9972,1.002
0.530000,-0.0718,0.0722,0.9933,0.999
0.534000,-0.0688,0.0703,0.9933,0.998
0.535000,-0.0630,0.0664,0.9894,0.994
0.537000,-0.0620,0.0703,0.9885,0.993
0.540000,-0.0620,0.0693,0.9845,0.989
0.543000,-0.0561,0.0713,0.9787,0.983
0.545000,-0.0552,0.0713,0.9816,0.986
0.548000,-0.0542,0.0742,0.9875,0.992
0.551000,-0.0532,0.0732,0.9904,0.995
0.553000,-0.0532,0.0752,0.9894,0.994
0.555000,-0.0542,0.0732,0.9933,0.998
0.557000,-0.0581,0.0752,0.9963,1.001
0.560000,-0.0571,0.0742,1.0002,1.005
0.562000,-0.0601,0.0722,1.0012,1.006
0.565000,-0.0610,0.0732,1.0002,1.005
0.569000,-0.0591,0.0771,1.0041,1.009
0.570000,-0.0591,0.0761,1.0080,1.013
0.572000,-0.0610,0.0791,1.0080,1.013
0.575000,-0.0610,0.0820,1.0129,1.018
0.578000,-0.0610,0.0830,1.0148,1.020
0.581000,-0.0601,0.0859,1.0129,1.018
0.583000,-0.0610,0.0879,1.0168,1.022
0.586000,-0.0591,0.0898,1.0168,1.022
0.588000,-0.0581,0.0898,1.0168,1.022
0.591000,-0.0571,0.0898,1.0168,1.022
0.592000,-0.0601,0.0888,1.0168,1.022
0.595000,-0.0620,0.0859,1.0129,1.018
0.598000,-0.0640,0.0859,1.0119,1.018
0.607000,-0.0640,0.0849,1.0090,1.015
0.608000,-0.0610,0.0820,1.0051,1.010
0.609000,-0.0640,0.0801,1.0060,1.011
0.609000,-0.0649,0.0810,0.9992,1.005
0.610000,-0.0669,0.0830,1.0002,1.006
0.612000,-0.0679,0.0859,0.9982,1.004
0.615000,-0.0688,0.0859,0.9972,1.003
0.621000,-0.0718,0.0840,0.9943,1.000
0.622000,-0.0718,0.0849,0.9933,1.000
0.622000,-0.0737,0.0849,0.9953,1.002
0.625000,-0.0747,0.0849,0.9914,0.998
0.628000,-0.0757,0.0820,0.9924,0.999
0.630000,-0.0786,0.0820,0.9914,0.998
0.634000,-0.0786,0.0810,0.9943,1.001
0.635000,-0.0786,0.0820,0.9933,1.000
0.637000,-0.0796,0.0830,0.9963,1.003
0.640000,-0.0815,0.0830,0.9972,1.004
0.642000,-0.0786,0.0820,0.9953,1.002
0.645000,-0.0767,0.0820,0.9953,1.002
0.647000,-0.0737,0.0820,0.9982,1.004
0.651000,-0.0659,0.0830,0.9963,1.002
0.652000,-0.0669,0.0849,0.9933,0.999
0.655000,-0.0630,0.0859,0.9943,1.000
0.657000,-0.0610,0.0849,0.9914,0.997
0.660000,-0.0688,0.0771,0.9875,0.993
0.663000,-0.0688,0.0654,0.9826,0.987
0.665000,-0.0669,0.0713,0.9865,0.991
0.667000,-0.0620,0.0840,0.9933,0.999
0.669000,-0.0591,0.0908,1.0031,1.009
0.672000,-0.0601,0.0947,1.0060,1.012
0.675000,-0.0620,0.0957,1.0129,1.019
0.677000,-0.0640,0.0937,1.0119,1.018
0.681000,-0.0630,0.0947,1.0168,1.023
0.684000,-0.0669,0.0918,1.0217,1.028
0.686000,-0.0708,0.0859,1.0178,1.024
0.687000,-0.0747,0.0849,1.0168,1.023
0.690000,-0.0747,0.0644,1.0129,1.018
0.692000,-0.0708,0.0517,1.0099,1.014
0.695000,-0.0649,0.0644,0.9982,1.002
0.697000,-0.0601,0.0761,0.9943,0.999
0.705000,-0.0591,0.0830,0.9924,0.998
0.706000,-0.0561,0.0947,0.9943,1.000
0.706000,-0.0561,0.0967,0.9972,1.003
0.707000,-0.0561,0.0947,1.0041,1.010
0.710000,-0.0630,0.0928,1.0138,1.020
0.712000,-0.0688,0.0830,1.0197,1.025
0.715000,-0.0728,0.0781,1.0305,1.036
0.717000,-0.0767,0.0761,1.0305,1.036
0.721000,-0.0796,0.0781,1.0392,1.045
0.722000,-0.0806,0.0801,1.0353,1.042
0.724000,-0.0806,0.0761,1.0383,1.044
0.727000,-0.0767,0.0664,1.0334,1.038
0.730000,-0.0767,0.0732,1.0275,1.033
0.732000,-0.0796,0.0722,1.0168,1.022
0.735000,-0.0776,0.0791,1.0129,1.019
0.737000,-0.0786,0.0801,1.0041,1.010
0.740000,-0.0796,0.0781,1.0031,1.009
0.742000,-0.0776,0.0771,0.9982,1.004
0.745000,-0.0776,0.0781,0.9963,1.002
0.747000,-0.0737,0.0781,0.9953,1.001
0.751000,-0.0747,0.0761,1.0012,1.007
0.752000,-0.0747,0.0693,1.0051,1.010
0.754000,-0.0776,0.0693,1.0070,1.012
0.756000,-0.0737,0.0693,1.0060,1.011
0.759000,-0.0757,0.0703,1.0080,1.013
0.762000,-0.0776,0.0644,1.0168,1.022
0.765000,-0.0806,0.0654,1.0148,1.020
0.768000,-0.0776,0.0732,1.0099,1.016
0.770000,-0.0767,0.0840,1.0109,1.017
0.773000,-0.0776,0.0898,1.0187,1.026
0.775000,-0.0737,0.0898,1.0109,1.018
0.777000,-0.0825,0.0888,1.0109,1.018
0.780000,-0.0854,0.0849,1.0070,1.014
0.785000,-0.0854,0.0869,1.0080,1.015
0.787000,-0.0894,0.0859,1.0051,1.013
0.788000,-0.0933,0.0869,1.0070,1.015
0.791000,-0.0942,0.0859,1.0012,1.009
0.792000,-0.0903,0.0849,1.0012,1.009
0.795000,-0.0825,0.0869,0.9992,1.006
0.798000,-0.0864,0.0898,0.9972,1.005
0.806000,-0.0913,0.0928,0.9943,1.003
0.807000,-0.0923,0.0947,0.9865,0.995
0.807000,-0.0942,0.0928,0.9806,0.990
0.808000,-0.0952,0.0967,0.9748,0.984
0.814000,-0.0972,0.0976,0.9748,0.984
0.815000,-0.1021,0.0967,0.9728,0.983
0.815000,-0.1040,0.0947,0.9679,0.978
0.819000,-0.1050,0.0928,0.9670,0.977
0.820000,-0.1099,0.0879,0.9660,0.976
0.822000,-0.1108,0.0888,0.9621,0.973
0.824000,-0.1147,0.0859,0.9572,0.968
0.827000,-0.1147,0.0830,0.9562,0.967
0.830000,-0.1167,0.0791,0.9504,0.961
0.832000,-0.1147,0.0742,0.9455,0.955
0.835000,-0.1138,0.0820,0.9416,0.952
0.837000,-0.1050,0.0840,0.9426,0.952
0.840000,-0.0942,0.0898,0.9406,0.950
0.842000,-0.0894,0.0888,0.9406,0.949
0.844000,-0.0933,0.0859,0.9416,0.950
0.847000,-0.0815,0.0898,0.9347,0.943
0.851000,-0.0669,0.1094,0.9191,0.928
0.852000,-0.0737,0.0976,0.9279,0.936
0.855000,-0.0864,0.0840,0.9523,0.960
0.857000,-0.0952,0.0752,0.9631,0.971
0.860000,-0.1021,0.0713,0.9738,0.982
0.862000,-0.1060,0.0683,0.9816,0.990
0.865000,-0.1147,0.0664,0.9924,1.001
0.868000,-0.1294,0.0586,1.0031,1.013
0.869000,-0.1255,0.0566,1.0129,1.022
0.872000,-0.1226,0.0635,1.0129,1.022
0.875000,-0.1177,0.0752,1.0187,1.028
0.877000,-0.1138,0.0810,1.0178,1.027
0.880000,-0.1128,0.0859,1.0158,1.026
0.882000,-0.1118,0.0888,1.0138,1.024
0.885000,-0.1099,0.0840,0.9963,1.006
0.887000,-0.1147,0.0722,0.9982,1.007
0.889000,-0.1138,0.0752,0.9904,1.000
0.892000,-0.1128,0.0713,0.9904,0.999
0.895000,-0.1089,0.0771,0.9836,0.993
0.897000,-0.1138,0.0683,0.9836,0.992
0.899000,-0.1138,0.0615,0.9953,1.004
0.905000,-0.1108,0.0644,0.9914,1.000
0.906000,-0.1167,0.0537,1.0119,1.020
0.906000,-0.1147,0.0527,1.0217,1.029
0.909000,-0.1099,0.0556,1.0363,1.044
0.912000,-0.1050,0.0595,1.0422,1.049
0.915000,-0.1050,0.0654,1.0471,1.054
0.917000,-0.1050,0.0644,1.0558,1.063
0.920000,-0.1021,0.0674,1.0676,1.075
0.922000,-0.1050,0.0683,1.0812,1.088
0.924000,-0.1079,0.0664,1.0910,1.098
0.927000,-0.1060,0.0635,1.0978,1.105
0.930000,-0.0991,0.0683,1.0969,1.103
0.932000,-0.0845,0.0801,1.0637,1.070
0.934000,-0.1030,0.0605,1.0871,1.094
0.936000,-0.1138,0.0459,1.0939,1.101
0.940000,-0.1235,0.0322,1.0949,1.102
0.942000,-0.1284,0.0166,1.0930,1.101
0.944000,-0.1294,0.0146,1.0920,1.100
0.947000,-0.1245,0.0185,1.0871,1.094
0.952000,-0.1187,0.0293,1.0783,1.085
0.953000,-0.1108,0.0312,1.0646,1.071
0.954000,-0.1069,0.0390,1.0627,1.069
0.956000,-0.1030,0.0439,1.0617,1.068
0.959000,-0.0952,0.0449,1.0549,1.060
0.961000,-0.0903,0.0498,1.0529,1.058
0.964000,-0.0913,0.0527,1.0480,1.053
0.967000,-0.0903,0.0547,1.0441,1.049
0.969000,-0.0933,0.0595,1.0402,1.046
0.972000,-0.0854,0.0713,1.0314,1.037
0.974000,-0.0806,0.0859,1.0099,1.017
0.977000,-0.0894,0.0781,1.0129,1.020
0.981000,-0.1021,0.0674,1.0226,1.030
0.982000,-0.1079,0.0732,1.0119,1.020
0.985000,-0.1147,0.0781,1.0060,1.016
0.987000,-0.1216,0.0781,1.0021,1.012
0.990000,-0.1274,0.0810,1.0002,1.012
0.992000,-0.1265,0.0859,0.9885,1.000
0.994000,-0.1333,0.0879,0.9748,0.988
0.997000,-0.1382,0.0859,0.9640,0.978
1.006000,-0.1401,0.0908,0.9474,0.962
1.007000,-0.1323,0.1035,0.9269,0.942
1.007000,-0.1362,0.1172,0.9064,0.924
1.008000,-0.1274,0.1279,0.8869,0.905
1.014000,-0.1274,0.1308,0.8625,0.882
1.014000,-0.1323,0.1221,0.8556,0.874
1.015000,-0.1440,0.1191,0.8439,0.864
1.019000,-0.1489,0.1191,0.8312,0.853
1.020000,-0.1499,0.1201,0.8234,0.846
1.021000,-0.1577,0.1201,0.8214,0.845
1.024000,-0.1724,0.1152,0.8283,0.854
1.026000,-0.1821,0.1064,0.8380,0.864
1.028000,-0.1948,0.1045,0.8498,0.878
1.031000,-0.2026,0.1035,0.8693,0.899
1.033000,-0.2114,0.0996,0.8908,0.921
1.036000,-0.2046,0.0937,0.9152,0.942
1.038000,-0.2056,0.0869,0.9338,0.960
1.041000,-0.1968,0.0830,0.9543,0.978
1.044000,-0.1929,0.0869,0.9748,0.997
1.047000,-0.1821,0.0801,0.9914,1.011
1.049000,-0.1694,0.0781,0.9953,1.013
1.052000,-0.1577,0.0771,1.0012,1.016
1.054000,-0.1480,0.0771,1.0051,1.019
1.057000,-0.1353,0.0761,0.9982,1.010
1.059000,-0.1265,0.0703,1.0060,1.016
1.061000,-0.1304,0.0644,1.0148,1.025
1.064000,-0.1362,0.0488,1.0256,1.036
1.067000,-0.1421,0.0410,1.0324,1.043
1.069000,-0.1392,0.0390,1.0412,1.051
1.071000,-0.1382,0.0351,1.0529,1.063
1.074000,-0.1372,0.0342,1.0764,1.086
1.077000,-0.1294,0.0302,1.0910,1.099
1.079000,-0.1157,0.0371,1.1086,1.115
1.082000,-0.1050,0.0420,1.1223,1.128
1.085000,-0.0952,0.0439,1.1369,1.142
1.087000,-0.0884,0.0439,1.1467,1.151
1.089000,-0.0835,0.0410,1.1555,1.159
1.092000,-0.0796,0.0371,1.1564,1.160
1.094000,-0.0835,0.0381,1.1623,1.166
1.097000,-0.0854,0.0371,1.1603,1.164
1.105000,-0.0884,0.0351,1.1535,1.157
1.107000,-0.0923,0.0293,1.1398,1.144
1.107000,-0.0933,0.0332,1.1301,1.134
1.107000,-0.0972,0.0381,1.1135,1.118
1.114000,-0.0991,0.0361,1.1008,1.106
1.114000,-0.1030,0.0361,1.0822,1.088
1.115000,-0.1001,0.0420,1.0607,1.066
1.118000,-0.0981,0.0449,1.0383,1.044
1.119000,-0.0952,0.0488,1.0265,1.032
1.121000,-0.0981,0.0508,1.0060,1.012
1.124000,-0.0991,0.0508,0.9963,1.002
1.127000,-0.1050,0.0478,0.9855,0.992
1.129000,-0.1021,0.0478,0.9738,0.980
1.131000,-0.1001,0.0468,0.9621,0.968
1.133000,-0.1030,0.0468,0.9552,0.962
1.136000,-0.1021,0.0537,0.9601,0.967
1.139000,-0.1030,0.0537,0.9562,0.963
1.142000,-0.1021,0.0566,0.9582,0.965
1.144000,-0.1001,0.0615,0.9592,0.966
1.147000,-0.0981,0.0683,0.9582,0.966
1.150000,-0.0991,0.0713,0.9611,0.969
1.151000,-0.0972,0.0683,0.9601,0.967
1.154000,-0.0991,0.0674,0.9640,0.971
1.157000,-0.1021,0.0664,0.9728,0.980
1.159000,-0.1089,0.0615,0.9738,0.982
1.161000,-0.1167,0.0605,0.9797,0.988
1.164000,-0.1157,0.0586,0.9758,0.984
1.167000,-0.1284,0.0595,0.9806,0.991
1.169000,-0.1284,0.0654,0.9758,0.986
1.172000,-0.1323,0.0674,0.9738,0.985
1.174000,-0.1294,0.0742,0.9640,0.976
1.177000,-0.1274,0.0820,0.9621,0.974
1.179000,-0.1216,0.0898,0.9582,0.970
1.182000,-0.1128,0.0947,0.9523,0.964
1.184000,-0.0981,0.1015,0.9533,0.964
1.187000,-0.0972,0.1045,0.9484,0.959
1.188000,-0.1021,0.1015,0.9484,0.959
1.191000,-0.1011,0.0976,0.9484,0.959
1.194000,-0.1138,0.0957,0.9513,0.963
1.197000,-0.1235,0.0937,0.9504,0.963
1.199000,-0.1284,0.0849,0.9435,0.956
1.205000,-0.1362,0.0830,0.9445,0.958
1.206000,-0.1470,0.0810,0.9445,0.959
1.207000,-0.1607,0.0830,0.9465,0.964
1.208000,-0.1655,0.0810,0.9357,0.954
1.211000,-0.1694,0.0840,0.9269,0.946
1.213000,-0.1753,0.0879,0.9230,0.944
1.218000,-0.1753,0.0888,0.9162,0.937
1.219000,-0.1792,0.0918,0.9152,0.937
1.221000,-0.1841,0.0976,0.9191,0.942
1.224000,-0.1802,0.0957,0.9240,0.946
1.225000,-0.1812,0.0937,0.9338,0.956
1.228000,-0.1792,0.0996,0.9406,0.963
1.231000,-0.1802,0.0957,0.9455,0.967
1.234000,-0.1792,0.0918,0.9552,0.976
1.235000,-0.1724,0.0879,0.9582,0.978
1.238000,-0.1626,0.0830,0.9650,0.982
1.240000,-0.1558,0.0781,0.9699,0.985
1.244000,-0.1538,0.0761,0.9738,0.989
1.245000,-0.1440,0.0732,0.9767,0.990
1.248000,-0.1392,0.0664,0.9914,1.003
1.251000,-0.1274,0.0586,0.9953,1.005
1.253000,-0.1187,0.0556,0.9963,1.005
1.255000,-0.1147,0.0488,0.9972,1.005
1.258000,-0.1099,0.0429,1.0012,1.008
1.261000,-0.1069,0.0410,1.0090,1.015
1.264000,-0.0952,0.0381,1.0109,1.016
1.266000,-0.0806,0.0390,1.0109,1.015
1.268000,-0.0708,0.0429,1.0168,1.020
1.271000,-0.0552,0.0390,1.0090,1.011
1.273000,-0.0464,0.0381,1.0041,1.006
1.275000,-0.0444,0.0400,1.0070,1.009
1.278000,-0.0347,0.0420,1.0060,1.008
1.281000,-0.0229,0.0390,0.9992,1.000
1.284000,-0.0210,0.0361,0.9972,0.998
1.286000,-0.0181,0.0342,1.0012,1.002
1.288000,-0.0102,0.0322,0.9982,0.999
1.290000,-0.0024,0.0224,0.9924,0.993
1.293000,-0.0083,0.0175,0.9963,0.996
1.295000,-0.0181,0.0136,0.9943,0.995
1.298000,-0.0229,0.0097,0.9972,0.998
1.304000,-0.0327,0.0088,1.0002,1.001
1.305000,-0.0415,0.0039,1.0012,1.002
1.306000,-0.0561,0.0068,1.0070,1.009
1.309000,-0.0688,0.0088,1.0109,1.013
1.311000,-0.0737,0.0107,1.0138,1.017
1.314000,-0.0806,0.0166,1.0178,1.021
1.317000,-0.0854,0.0234,1.0275,1.031
1.318000,-0.0874,0.0263,1.0373,1.041
1.321000,-0.0962,0.0283,1.0451,1.050
1.324000,-0.0894,0.0283,1.0451,1.049
1.325000,-0.0933,0.0273,1.0539,1.058
1.328000,-0.1001,0.0263,1.0558,1.061
1.331000,-0.1108,0.0293,1.0607,1.067
1.333000,-0.1108,0.0244,1.0598,1.066
1.336000,-0.1108,0.0244,1.0617,1.068
1.338000,-0.1147,0.0283,1.0598,1.066
1.341000,-0.1177,0.0302,1.0656,1.073
1.343000,-0.1167,0.0312,1.0598,1.067
1.345000,-0.1206,0.0302,1.0617,1.069
1.348000,-0.1206,0.0312,1.0568,1.064
1.350000,-0.1245,0.0322,1.0490,1.057
1.353000,-0.1245,0.0322,1.0412,1.049
1.355000,-0.1284,0.0312,1.0363,1.045
1.358000,-0.1314,0.0361,1.0314,1.040
1.361000,-0.1304,0.0381,1.0246,1.034
