time,gFx,gFy,gFz,TgF
0.397000,-0.1372,0.0410,0.9943,1.005
0.399000,-0.1382,0.0371,0.9924,1.003
0.402000,-0.1392,0.0361,0.9914,1.002
0.405000,-0.1343,0.0351,0.9904,1.000
0.408000,-0.1362,0.0322,0.9885,0.998
0.410000,-0.1353,0.0312,0.9885,0.998
0.412000,-0.1333,0.0283,0.9865,0.996
0.414000,-0.1265,0.0332,0.9797,0.988
0.417000,-0.1206,0.0351,0.9787,0.987
0.419000,-0.1187,0.0361,0.9806,0.988
0.422000,-0.1147,0.0400,0.9826,0.990
0.424000,-0.1089,0.0459,0.9865,0.994
0.427000,-0.1089,0.0508,0.9875,0.995
0.429000,-0.1138,0.0498,0.9894,0.997
0.431000,-0.1216,0.0449,1.0021,1.010
0.435000,-0.1255,0.0420,1.0031,1.012
0.437000,-0.1323,0.0400,1.0070,1.016
0.439000,-0.1353,0.0381,1.0041,1.014
0.442000,-0.1372,0.0342,0.9982,1.008
0.446000,-0.1372,0.0361,0.9963,1.006
0.448000,-0.1392,0.0371,0.9963,1.007
0.449000,-0.1392,0.0361,0.9992,1.009
0.452000,-0.1343,0.0420,1.0002,1.010
0.455000,-0.1372,0.0429,1.0012,1.011
0.457000,-0.1392,0.0410,1.0021,1.013
0.460000,-0.1411,0.0400,0.9972,1.008
0.463000,-0.1392,0.0390,0.9914,1.002
0.465000,-0.1450,0.0420,0.9855,0.997
0.467000,-0.1460,0.0400,0.9787,0.990
0.469000,-0.1460,0.0361,0.9767,0.988
0.470000,-0.1460,0.0381,0.9787,0.990
0.473000,-0.1460,0.0332,0.9826,0.994
0.477000,-0.1382,0.0351,0.9904,1.001
0.478000,-0.1304,0.0361,0.9943,1.003
0.482000,-0.1265,0.0400,0.9992,1.008
0.484000,-0.1206,0.0420,0.9982,1.006
0.486000,-0.1187,0.0410,0.9963,1.004
0.489000,-0.1157,0.0439,0.9972,1.005
0.492000,-0.1157,0.0498,0.9943,1.002
0.495000,-0.1216,0.0459,1.0012,1.010
0.497000,-0.1235,0.0459,0.9982,1.007
0.499000,-0.1284,0.0449,0.9992,1.008
0.502000,-0.1323,0.0429,1.0041,1.014
0.504000,-0.1314,0.0429,1.0041,1.014
0.507000,-0.1304,0.0439,1.0051,1.014
0.510000,-0.1323,0.0459,1.0119,1.022
0.512000,-0.1314,0.0439,1.0080,1.017
0.514000,-0.1274,0.0478,0.9992,1.008
0.517000,-0.1274,0.0508,1.0012,1.011
0.519000,-0.1226,0.0527,0.9982,1.007
0.522000,-0.1255,0.0527,1.0002,1.009
0.525000,-0.1294,0.0527,1.0021,1.012
0.527000,-0.1323,0.0478,1.0080,1.018
0.529000,-0.1294,0.0400,1.0090,1.018
0.531000,-0.1304,0.0390,1.0148,1.024
0.534000,-0.1284,0.0332,1.0109,1.020
0.537000,-0.1265,0.0342,1.0090,1.017
0.539000,-0.1196,0.0312,1.0012,1.009
0.542000,-0.1177,0.0351,0.9963,1.004
0.545000,-0.1157,0.0390,0.9924,1.000
0.547000,-0.1157,0.0420,0.9963,1.004
0.549000,-0.1089,0.0429,0.9904,0.997
0.552000,-0.1060,0.0508,1.0031,1.010
0.554000,-0.1030,0.0439,1.0051,1.011
0.558000,-0.1040,0.0390,1.0070,1.013
0.560000,-0.1060,0.0322,1.0109,1.017
0.562000,-0.1118,0.0371,1.0138,1.021
0.565000,-0.1157,0.0429,1.0178,1.025
0.567000,-0.1206,0.0429,1.0109,1.019
0.569000,-0.1226,0.0468,1.0090,1.017
0.572000,-0.1206,0.0498,1.0099,1.018
0.574000,-0.1206,0.0547,1.0060,1.015
0.577000,-0.1206,0.0586,1.0090,1.018
0.579000,-0.1509,0.0918,1.0764,1.091
0.582000,-0.1597,0.1006,1.0392,1.056
0.584000,-0.1509,0.0986,1.0217,1.037
0.587000,-0.1284,0.0967,1.0060,1.019
0.589000,-0.0952,0.0957,1.0060,1.015
0.595000,-0.0718,0.0820,0.9992,1.005
0.596000,-0.0513,0.0713,1.0051,1.009
0.597000,-0.0464,0.0527,1.0051,1.008
0.599000,-0.0522,0.0429,1.0090,1.011
0.601000,-0.0728,0.0293,1.0138,1.017
0.604000,-0.0942,0.0215,1.0187,1.023
0.608000,-0.1118,0.0205,1.0197,1.026
0.611000,-0.1255,0.0166,1.0129,1.021
0.612000,-0.1362,0.0136,1.0060,1.015
0.614000,-0.1489,0.0088,0.9894,1.001
0.616000,-0.1440,0.0136,0.9816,0.992
0.619000,-0.1440,0.0156,0.9728,0.984
0.622000,-0.1382,0.0254,0.9670,0.977
0.625000,-0.1323,0.0293,0.9631,0.973
0.627000,-0.1294,0.0312,0.9592,0.968
0.630000,-0.1314,0.0342,0.9709,0.980
0.631000,-0.1314,0.0302,0.9816,0.991
0.634000,-0.1323,0.0263,0.9836,0.993
0.637000,-0.1401,0.0224,0.9885,0.999
0.639000,-0.1470,0.0185,0.9836,0.995
0.641000,-0.1538,0.0136,0.9836,0.996
0.643000,-0.1558,0.0136,0.9845,0.997
0.646000,-0.1597,0.0166,0.9855,0.999
0.650000,-0.1616,0.0166,0.9865,1.000
0.651000,-0.1558,0.0254,0.9914,1.004
0.654000,-0.1470,0.0332,0.9885,1.000
0.657000,-0.1431,0.0410,0.9894,1.001
0.660000,-0.1421,0.0439,0.9933,1.004
0.661000,-0.1362,0.0449,0.9933,1.004
0.664000,-0.1343,0.0488,0.9943,1.005
0.667000,-0.1294,0.0498,0.9982,1.008
0.670000,-0.1245,0.0468,1.0021,1.011
0.672000,-0.1196,0.0468,1.0051,1.013
0.677000,-0.1147,0.0439,1.0070,1.014
0.678000,-0.1118,0.0371,1.0109,1.018
0.680000,-0.1089,0.0351,1.0148,1.021
0.682000,-0.1079,0.0342,1.0138,1.020
0.685000,-0.1089,0.0302,1.0129,1.019
0.688000,-0.1128,0.0312,1.0080,1.015
0.690000,-0.1138,0.0312,1.0070,1.014
0.694000,-0.1177,0.0342,1.0051,1.013
0.698000,-0.1147,0.0390,1.0070,1.014
0.699000,-0.1147,0.0420,1.0109,1.018
0.699000,-0.1118,0.0478,1.0109,1.018
0.702000,-0.1108,0.0508,1.0109,1.018
0.704000,-0.1138,0.0468,1.0207,1.028
0.708000,-0.1167,0.0488,1.0178,1.026
0.711000,-0.1167,0.0459,1.0148,1.023
0.712000,-0.1226,0.0420,1.0158,1.024
0.714000,-0.1304,0.0420,1.0168,1.026
0.716000,-0.1343,0.0439,1.0236,1.033
0.719000,-0.1353,0.0468,1.0236,1.034
0.722000,-0.1274,0.0547,1.0187,1.028
0.729000,-0.1245,0.0537,1.0187,1.028
0.730000,-0.1265,0.0527,1.0265,1.036
0.731000,-0.1265,0.0576,1.0305,1.040
0.731000,-0.1294,0.0547,1.0373,1.047
0.734000,-0.1226,0.0478,1.0412,1.049
0.737000,-0.1255,0.0371,1.0373,1.046
0.739000,-0.1245,0.0312,1.0412,1.049
0.743000,-0.1167,0.0273,1.0334,1.040
0.745000,-0.1167,0.0224,1.0305,1.037
0.747000,-0.1157,0.0224,1.0265,1.033
0.750000,-0.1177,0.0244,1.0207,1.028
0.752000,-0.1157,0.0224,1.0187,1.026
0.755000,-0.1128,0.0234,1.0178,1.024
0.759000,-0.1118,0.0273,1.0129,1.019
0.761000,-0.1079,0.0283,1.0070,1.013
0.762000,-0.1050,0.0361,1.0070,1.013
0.764000,-0.1011,0.0371,1.0002,1.006
0.768000,-0.0991,0.0371,0.9943,1.000
0.770000,-0.0981,0.0400,0.9933,0.999
0.772000,-0.0942,0.0381,0.9904,0.996
0.776000,-0.0972,0.0381,0.9914,0.997
0.779000,-0.1001,0.0342,0.9865,0.992
0.780000,-0.1001,0.0312,0.9924,0.998
0.782000,-0.1021,0.0263,0.9972,1.003
0.785000,-0.1040,0.0263,1.0070,1.013
0.789000,-0.1069,0.0254,1.0138,1.020
0.790000,-0.1089,0.0273,1.0138,1.020
0.794000,-0.1089,0.0273,1.0187,1.025
0.795000,-0.1089,0.0312,1.0178,1.024
0.798000,-0.1138,0.0332,1.0197,1.027
0.800000,-0.1138,0.0342,1.0148,1.022
0.802000,-0.1147,0.0390,1.0148,1.022
0.805000,-0.1177,0.0400,1.0099,1.018
0.808000,-0.1177,0.0342,1.0090,1.016
0.812000,-0.1147,0.0361,1.0090,1.016
0.814000,-0.1118,0.0283,1.0012,1.008
0.815000,-0.1138,0.0302,1.0031,1.010
0.819000,-0.1099,0.0263,0.9953,1.002
0.820000,-0.1050,0.0166,0.9943,1.000
0.823000,-0.1021,0.0166,0.9933,0.999
0.826000,-0.1021,0.0234,0.9982,1.004
0.829000,-0.1030,0.0283,1.0002,1.006
0.830000,-0.1040,0.0312,1.0060,1.012
0.832000,-0.1040,0.0293,1.0090,1.015
0.835000,-0.1060,0.0263,1.0060,1.012
0.837000,-0.1060,0.0254,1.0109,1.017
0.840000,-0.1079,0.0273,1.0119,1.018
0.843000,-0.1118,0.0293,1.0178,1.024
0.849000,-0.1099,0.0342,1.0187,1.025
0.850000,-0.1118,0.0381,1.0246,1.031
0.851000,-0.1060,0.0439,1.0285,1.035
0.853000,-0.1040,0.0459,1.0265,1.033
0.856000,-0.1060,0.0468,1.0275,1.034
0.857000,-0.1069,0.0478,1.0285,1.035
0.861000,-0.1216,0.0625,1.0422,1.051
0.863000,-0.1196,0.0605,1.0217,1.030
0.864000,-0.1157,0.0439,1.0041,1.012
0.867000,-0.1147,0.0371,1.0031,1.010
0.869000,-0.1187,0.0342,1.0109,1.018
0.873000,-0.1206,0.0312,1.0178,1.025
0.875000,-0.1255,0.0322,1.0129,1.021
0.878000,-0.1255,0.0361,1.0119,1.020
0.879000,-0.1314,0.0439,1.0109,1.020
0.882000,-0.1343,0.0478,1.0060,1.016
0.884000,-0.1499,0.0635,1.0138,1.027
0.888000,-0.1450,0.0683,1.0080,1.021
0.890000,-0.1255,0.0586,0.9865,0.996
0.893000,-0.1147,0.0527,0.9855,0.994
0.896000,-0.1118,0.0498,0.9953,1.003
0.897000,-0.1147,0.0508,1.0080,1.016
0.899000,-0.1245,0.0527,1.0148,1.024
0.902000,-0.1284,0.0547,1.0168,1.026
0.904000,-0.1343,0.0566,1.0187,1.029
0.907000,-0.1362,0.0595,1.0148,1.026
0.910000,-0.1343,0.0644,1.0099,1.021
0.912000,-0.1294,0.0693,1.0099,1.021
0.914000,-0.1284,0.0801,1.0168,1.028
0.918000,-0.1206,0.0918,1.0138,1.025
0.919000,-0.1001,0.0742,0.9933,1.001
0.921000,-0.0894,0.0635,0.9914,0.997
0.925000,-0.0874,0.0605,0.9943,1.000
0.929000,-0.0903,0.0547,0.9963,1.002
0.930000,-0.0991,0.0547,1.0002,1.007
0.933000,-0.1069,0.0508,0.9992,1.006
0.933000,-0.1157,0.0508,0.9914,0.999
0.938000,-0.1177,0.0556,0.9875,0.996
0.941000,-0.1196,0.0595,0.9836,0.993
0.942000,-0.1216,0.0664,0.9816,0.991
0.945000,-0.1245,0.0683,0.9816,0.992
0.947000,-0.1274,0.0742,0.9826,0.994
0.949000,-0.1294,0.0722,0.9875,0.999
0.952000,-0.1353,0.0732,0.9933,1.005
0.955000,-0.1401,0.0713,1.0002,1.012
0.958000,-0.1489,0.0771,1.0119,1.026
0.962000,-0.1489,0.0840,1.0256,1.040
0.963000,-0.1343,0.0781,1.0187,1.031
0.964000,-0.1226,0.0752,1.0129,1.023
0.965000,-0.1226,0.0742,1.0138,1.024
0.968000,-0.1216,0.0761,1.0207,1.031
0.971000,-0.1265,0.0810,1.0207,1.032
0.974000,-0.1265,0.0830,1.0256,1.037
0.977000,-0.1245,0.0840,1.0226,1.034
0.978000,-0.1177,0.0859,1.0275,1.038
0.981000,-0.1089,0.0869,1.0305,1.040
0.982000,-0.0981,0.0898,1.0275,1.036
0.984000,-0.0923,0.0918,1.0129,1.021
0.988000,-0.0923,0.0947,1.0099,1.019
0.991000,-0.0894,0.0996,1.0012,1.010
0.995000,-0.0913,0.0976,0.9992,1.008
0.996000,-0.0923,0.0937,0.9914,1.000
0.998000,-0.0933,0.0908,0.9865,0.995
1.001000,-0.0972,0.0859,0.9826,0.991
1.003000,-0.1060,0.0869,0.9836,0.993
1.006000,-0.1099,0.0849,0.9728,0.983
1.008000,-0.1196,0.0869,0.9738,0.985
1.011000,-0.1206,0.0928,0.9699,0.982
1.014000,-0.1206,0.0937,0.9621,0.974
1.016000,-0.1265,0.0986,0.9631,0.976
1.018000,-0.1265,0.1054,0.9611,0.975
1.021000,-0.1226,0.1113,0.9699,0.984
1.023000,-0.1177,0.1142,0.9689,0.983
1.027000,-0.1050,0.1103,0.9572,0.969
1.028000,-0.0972,0.1064,0.9582,0.969
1.030000,-0.0952,0.1035,0.9621,0.972
1.033000,-0.1011,0.0976,0.9621,0.972
1.036000,-0.1069,0.0918,0.9601,0.970
1.038000,-0.1069,0.0888,0.9679,0.978
1.039000,-0.1089,0.0849,0.9660,0.976
1.042000,-0.1147,0.0859,0.9738,0.984
1.045000,-0.1138,0.0879,0.9767,0.987
1.047000,-0.1138,0.0967,0.9806,0.992
1.049000,-0.1089,0.1006,0.9806,0.992
1.052000,-0.1069,0.1074,0.9816,0.993
1.054000,-0.1079,0.1172,0.9826,0.995
1.057000,-0.1118,0.1250,0.9875,1.002
1.059000,-0.1167,0.1211,0.9924,1.007
1.062000,-0.1226,0.1201,1.0002,1.015
1.064000,-0.1304,0.1211,1.0099,1.025
1.069000,-0.1411,0.1191,1.0178,1.034
1.071000,-0.1460,0.1191,1.0236,1.041
1.074000,-0.1509,0.1191,1.0402,1.058
1.078000,-0.1548,0.1230,1.0441,1.063
1.080000,-0.1538,0.1221,1.0471,1.065
1.082000,-0.1538,0.1250,1.0441,1.063
1.083000,-0.1509,0.1308,1.0431,1.062
1.086000,-0.1509,0.1347,1.0373,1.057
1.089000,-0.1519,0.1357,1.0383,1.058
1.091000,-0.1470,0.1387,1.0275,1.047
1.094000,-0.1362,0.1308,1.0109,1.028
1.097000,-0.1323,0.1299,1.0109,1.028
1.098000,-0.1304,0.1279,1.0031,1.020
1.101000,-0.1274,0.1299,1.0012,1.018
1.104000,-0.1274,0.1299,0.9963,1.013
1.107000,-0.1226,0.1279,0.9924,1.008
1.111000,-0.1196,0.1269,0.9894,1.005
1.112000,-0.1157,0.1230,0.9845,0.999
1.115000,-0.1108,0.1240,0.9865,1.000
1.117000,-0.1079,0.1240,0.9865,1.000
1.119000,-0.1030,0.1279,0.9855,0.999
1.122000,-0.1001,0.1279,0.9845,0.998
1.125000,-0.0972,0.1289,0.9836,0.997
1.132000,-0.1001,0.1308,0.9777,0.991
1.134000,-0.1030,0.1318,0.9738,0.988
1.134000,-0.1128,0.1299,0.9738,0.989
1.135000,-0.1196,0.1250,0.9689,0.984
1.136000,-0.1216,0.1260,0.9679,0.984
1.141000,-0.1314,0.1269,0.9748,0.992
1.145000,-0.1353,0.1230,0.9777,0.995
1.146000,-0.1362,0.1260,0.9826,1.000
1.147000,-0.1401,0.1269,0.9836,1.002
1.148000,-0.1450,0.1338,0.9933,1.013
1.151000,-0.1382,0.1308,0.9894,1.008
1.153000,-0.1362,0.1279,0.9865,1.004
1.157000,-0.1333,0.1289,0.9845,1.002
1.160000,-0.1274,0.1269,0.9787,0.995
1.161000,-0.1304,0.1240,0.9777,0.994
1.164000,-0.1362,0.1279,0.9758,0.993
1.166000,-0.1372,0.1260,0.9758,0.993
1.169000,-0.1382,0.1240,0.9855,1.003
1.172000,-0.1431,0.1240,0.9816,1.000
1.174000,-0.1372,0.1260,0.9885,1.006
1.178000,-0.1362,0.1299,0.9914,1.009
1.179000,-0.1343,0.1347,0.9963,1.014
1.182000,-0.1353,0.1387,0.9924,1.011
1.185000,-0.1294,0.1406,0.9953,1.013
1.187000,-0.1235,0.1387,0.9894,1.007
1.190000,-0.1187,0.1396,0.9894,1.006
1.192000,-0.1187,0.1396,0.9904,1.007
1.195000,-0.1274,0.1396,0.9894,1.007
1.197000,-0.1284,0.1396,0.9924,1.010
1.199000,-0.1392,0.1445,1.0002,1.020
1.201000,-0.1392,0.1474,1.0070,1.027
1.204000,-0.1431,0.1484,1.0158,1.037
1.206000,-0.1382,0.1543,1.0187,1.040
1.213000,-0.1382,0.1562,1.0226,1.044
1.214000,-0.1353,0.1631,1.0226,1.044
1.215000,-0.1245,0.1670,1.0207,1.042
1.217000,-0.1265,0.1699,1.0226,1.044
1.219000,-0.1187,0.1650,1.0109,1.031
1.222000,-0.1157,0.1699,1.0099,1.031
1.224000,-0.1187,0.1660,1.0187,1.039
1.228000,-0.1157,0.1670,1.0109,1.031
1.229000,-0.1206,0.1650,1.0099,1.030
1.231000,-0.1138,0.1611,1.0080,1.027
1.234000,-0.1138,0.1533,0.9904,1.009
1.237000,-0.1138,0.1562,0.9865,1.005
1.239000,-0.1147,0.1601,0.9855,1.005
1.245000,-0.1187,0.1601,0.9777,0.998
1.248000,-0.1216,0.1631,0.9777,0.999
1.248000,-0.1206,0.1611,0.9679,0.989
1.249000,-0.1216,0.1601,0.9572,0.978
1.251000,-0.1206,0.1621,0.9562,0.977
1.254000,-0.1216,0.1699,0.9592,0.982
1.257000,-0.1196,0.1719,0.9562,0.979
1.266000,-0.1118,0.1670,0.9484,0.969
1.267000,-0.1099,0.1640,0.9474,0.968
1.268000,-0.1147,0.1640,0.9592,0.980
1.268000,-0.1196,0.1601,0.9650,0.986
1.268000,-0.1294,0.1640,0.9679,0.990
1.270000,-0.1343,0.1631,0.9767,0.999
1.274000,-0.1353,0.1611,0.9924,1.014
1.278000,-0.1362,0.1601,0.9953,1.017
1.279000,-0.1333,0.1670,1.0051,1.028
1.281000,-0.1284,0.1709,1.0109,1.033
1.283000,-0.1284,0.1777,1.0129,1.036
1.285000,-0.1343,0.1855,1.0119,1.037
1.289000,-0.1304,0.1885,1.0138,1.039
1.291000,-0.1265,0.1885,1.0080,1.033
1.295000,-0.1206,0.1914,0.9982,1.024
1.298000,-0.1196,0.1875,0.9972,1.022
1.299000,-0.1216,0.1875,1.0060,1.031
1.302000,-0.1216,0.1875,1.0138,1.038
1.305000,-0.1255,0.1846,1.0119,1.036
1.308000,-0.1343,0.1846,1.0158,1.041
1.310000,-0.1450,0.1963,1.0148,1.044
1.313000,-0.1353,0.1885,1.0051,1.031
1.315000,-0.1284,0.1777,0.9806,1.005
1.319000,-0.1304,0.1787,0.9709,0.996
1.320000,-0.1343,0.1777,0.9816,1.007
1.322000,-0.1392,0.1836,0.9836,1.010
1.325000,-0.1489,0.1836,0.9806,1.009
1.328000,-0.1548,0.1855,0.9816,1.011
1.329000,-0.1528,0.1855,0.9787,1.008
1.333000,-0.1577,0.1973,0.9806,1.013
1.335000,-0.1616,0.2100,0.9777,1.013
1.337000,-0.1440,0.2012,0.9709,1.002
1.340000,-0.1294,0.1933,0.9523,0.980
1.345000,-0.1216,0.1933,0.9601,0.987
1.346000,-0.1245,0.1894,0.9719,0.998
1.347000,-0.1294,0.1885,0.9806,1.007
1.350000,-0.1333,0.1914,0.9904,1.018
1.352000,-0.1304,0.1914,0.9953,1.022
1.355000,-0.1314,0.1933,0.9894,1.017
1.358000,-0.1284,0.1982,0.9885,1.016
1.362000,-0.1304,0.2021,0.9894,1.018
1.363000,-0.1372,0.2178,0.9963,1.029
1.365000,-0.1216,0.2051,0.9894,1.018
1.368000,-0.1138,0.1894,0.9758,1.000
1.369000,-0.1147,0.1807,0.9748,0.998
1.373000,-0.1147,0.1807,0.9855,1.008
1.375000,-0.1196,0.1816,0.9933,1.017
1.378000,-0.1206,0.1826,0.9914,1.015
1.379000,-0.1157,0.1836,0.9904,1.014
1.381000,-0.1157,0.1894,0.9885,1.013
1.383000,-0.1167,0.1875,0.9777,1.002
1.386000,-0.1138,0.1894,0.9738,0.999
