time,gFx,gFy,gFz,TgF
0.591000,-0.1372,0.0957,1.0051,1.019
0.594000,-0.1362,0.0976,1.0002,1.014
0.597000,-0.1372,0.0967,1.0031,1.017
0.599000,-0.1353,0.0967,0.9972,1.011
0.606000,-0.1333,0.0967,1.0002,1.014
0.607000,-0.1353,0.0957,0.9992,1.013
0.608000,-0.1401,0.0957,1.0002,1.014
0.617000,-0.1382,0.0937,0.9982,1.012
0.618000,-0.1411,0.0947,0.9982,1.013
0.619000,-0.1392,0.0947,0.9972,1.011
0.619000,-0.1411,0.0967,1.0002,1.015
0.620000,-0.1362,0.0967,0.9943,1.008
0.623000,-0.1382,0.0947,0.9924,1.006
0.624000,-0.1392,0.0908,0.9953,1.009
0.626000,-0.1392,0.0898,0.9972,1.011
0.628000,-0.1372,0.0928,0.9982,1.012
0.631000,-0.1392,0.0947,0.9982,1.012
0.634000,-0.1401,0.0898,0.9963,1.010
0.636000,-0.1392,0.0937,0.9982,1.012
0.638000,-0.1362,0.0947,0.9953,1.009
0.640000,-0.1382,0.0928,0.9972,1.011
0.643000,-0.1372,0.0928,0.9982,1.012
0.645000,-0.1382,0.0957,1.0012,1.015
0.651000,-0.1343,0.0976,0.9992,1.013
0.651000,-0.1372,0.1006,0.9992,1.014
0.653000,-0.1401,0.1006,1.0021,1.017
0.657000,-0.1480,0.1054,0.9982,1.015
0.658000,-0.1470,0.1054,1.0002,1.016
0.661000,-0.1470,0.1064,1.0002,1.017
0.664000,-0.1460,0.1094,1.0031,1.020
0.666000,-0.1460,0.1094,1.0031,1.020
0.668000,-0.1450,0.1113,0.9992,1.016
0.672000,-0.1470,0.1094,1.0012,1.018
0.673000,-0.1460,0.1094,1.0012,1.018
0.676000,-0.1431,0.1113,1.0002,1.016
0.679000,-0.1440,0.1113,1.0002,1.017
0.681000,-0.1440,0.1084,1.0021,1.018
0.684000,-0.1440,0.1113,1.0031,1.019
0.686000,-0.1421,0.1123,1.0051,1.021
0.689000,-0.1401,0.1094,1.0021,1.018
0.691000,-0.1421,0.1123,1.0031,1.019
0.694000,-0.1411,0.1113,1.0002,1.016
0.696000,-0.1411,0.1142,1.0012,1.017
0.699000,-0.1411,0.1162,1.0002,1.017
0.701000,-0.1353,0.1172,0.9972,1.013
0.704000,-0.1372,0.1142,1.0012,1.017
0.705000,-0.1343,0.1142,0.9982,1.014
0.708000,-0.1372,0.1162,0.9992,1.015
0.712000,-0.1411,0.1162,1.0031,1.020
0.713000,-0.1431,0.1172,0.9982,1.015
0.717000,-0.1431,0.1172,1.0012,1.018
0.718000,-0.1470,0.1201,1.0041,1.022
0.721000,-0.1421,0.1191,1.0002,1.017
0.725000,-0.1499,0.1162,0.9972,1.015
0.725000,-0.1519,0.1152,1.0012,1.019
0.729000,-0.1480,0.1142,1.0002,1.017
0.731000,-0.1499,0.1152,1.0002,1.018
0.734000,-0.1480,0.1142,0.9992,1.017
0.737000,-0.1528,0.1142,1.0002,1.018
0.740000,-0.1509,0.1162,0.9982,1.016
0.740000,-0.1489,0.1191,0.9943,1.012
0.744000,-0.1480,0.1191,0.9933,1.011
0.746000,-0.1480,0.1191,0.9875,1.006
0.748000,-0.1460,0.1201,0.9924,1.010
0.751000,-0.1480,0.1240,0.9894,1.008
0.754000,-0.1470,0.1221,0.9904,1.009
0.756000,-0.1450,0.1240,0.9914,1.010
0.758000,-0.1440,0.1250,0.9885,1.007
0.761000,-0.1470,0.1221,0.9933,1.012
0.764000,-0.1470,0.1221,0.9914,1.010
0.766000,-0.1470,0.1201,0.9924,1.010
0.773000,-0.1460,0.1279,0.9953,1.014
0.774000,-0.1431,0.1230,0.9933,1.011
0.775000,-0.1411,0.1260,0.9924,1.010
0.778000,-0.1401,0.1289,0.9963,1.014
0.779000,-0.1392,0.1347,0.9943,1.013
0.785000,-0.1333,0.1347,0.9924,1.010
0.786000,-0.1294,0.1347,0.9963,1.014
0.786000,-0.1304,0.1367,0.9953,1.013
0.789000,-0.1333,0.1328,0.9943,1.012
0.795000,-0.1314,0.1328,0.9933,1.011
0.795000,-0.1372,0.1308,0.9865,1.005
0.796000,-0.1353,0.1328,0.9855,1.004
0.799000,-0.1265,0.1406,0.9777,0.996
0.801000,-0.1216,0.1426,0.9738,0.992
0.804000,-0.1196,0.1465,0.9758,0.994
0.806000,-0.1216,0.1474,0.9758,0.994
0.808000,-0.1196,0.1465,0.9748,0.993
0.811000,-0.1226,0.1494,0.9787,0.998
0.813000,-0.1235,0.1474,0.9806,0.999
0.816000,-0.1235,0.1494,0.9845,1.003
0.818000,-0.1206,0.1474,0.9885,1.007
0.821000,-0.1206,0.1494,0.9875,1.006
0.823000,-0.1196,0.1455,0.9797,0.998
0.826000,-0.1128,0.1465,0.9787,0.996
0.828000,-0.1128,0.1426,0.9806,0.997
0.831000,-0.1128,0.1435,0.9826,0.999
0.834000,-0.1108,0.1455,0.9855,1.002
0.837000,-0.1079,0.1445,0.9836,1.000
0.838000,-0.1050,0.1484,0.9845,1.001
0.841000,-0.1108,0.1455,0.9797,0.997
0.843000,-0.1108,0.1455,0.9816,0.999
0.847000,-0.1108,0.1445,0.9816,0.998
0.848000,-0.1128,0.1445,0.9855,1.002
0.851000,-0.1177,0.1445,0.9885,1.006
0.856000,-0.1206,0.1445,0.9924,1.010
0.857000,-0.1255,0.1445,0.9904,1.009
0.858000,-0.1284,0.1474,0.9904,1.010
0.862000,-0.1294,0.1474,0.9865,1.006
0.864000,-0.1314,0.1484,0.9865,1.006
0.866000,-0.1294,0.1484,0.9885,1.008
0.868000,-0.1294,0.1484,0.9914,1.011
0.875000,-0.1294,0.1494,0.9904,1.010
0.875000,-0.1314,0.1484,0.9943,1.014
0.876000,-0.1314,0.1523,0.9914,1.012
0.878000,-0.1304,0.1533,0.9894,1.010
0.881000,-0.1304,0.1533,0.9904,1.011
0.883000,-0.1274,0.1553,0.9885,1.009
0.890000,-0.1245,0.1582,0.9875,1.008
0.895000,-0.1265,0.1611,0.9797,1.001
0.896000,-0.1255,0.1582,0.9797,1.000
0.897000,-0.1255,0.1572,0.9767,0.997
0.897000,-0.1314,0.1553,0.9738,0.995
0.901000,-0.1274,0.1562,0.9826,1.003
0.902000,-0.1294,0.1621,0.9836,1.005
0.905000,-0.1284,0.1592,0.9836,1.005
0.906000,-0.1274,0.1562,0.9836,1.004
0.908000,-0.1265,0.1543,0.9836,1.004
0.911000,-0.1255,0.1572,0.9826,1.003
0.913000,-0.1235,0.1553,0.9845,1.004
0.916000,-0.1235,0.1592,0.9885,1.009
0.919000,-0.1265,0.1650,0.9855,1.007
0.920000,-0.1274,0.1621,0.9826,1.004
0.923000,-0.1284,0.1611,0.9836,1.005
0.927000,-0.1343,0.1621,0.9836,1.006
0.928000,-0.1333,0.1621,0.9875,1.010
0.930000,-0.1362,0.1621,1.0021,1.024
0.933000,-0.1333,0.1680,1.0060,1.029
0.936000,-0.1333,0.1689,1.0070,1.030
0.938000,-0.1304,0.1699,1.0070,1.030
0.941000,-0.1314,0.1767,0.9992,1.023
0.943000,-0.1333,0.1787,0.9963,1.021
0.946000,-0.1343,0.1777,1.0012,1.026
0.948000,-0.1343,0.1836,1.0070,1.032
0.950000,-0.1333,0.1846,1.0060,1.031
0.953000,-0.1382,0.1797,0.9992,1.025
0.955000,-0.1372,0.1797,0.9963,1.022
0.958000,-0.1362,0.1816,0.9933,1.019
0.960000,-0.1392,0.1797,0.9953,1.021
0.963000,-0.1382,0.1807,0.9963,1.022
0.965000,-0.1372,0.1807,0.9982,1.024
0.969000,-0.1392,0.1836,0.9953,1.022
0.971000,-0.1401,0.1826,0.9943,1.021
0.973000,-0.1401,0.1767,0.9924,1.018
0.976000,-0.1392,0.1758,0.9933,1.018
0.978000,-0.1421,0.1777,0.9885,1.014
0.981000,-0.1440,0.1807,0.9875,1.014
0.983000,-0.1450,0.1797,0.9865,1.013
0.986000,-0.1499,0.1816,0.9894,1.017
0.989000,-0.1489,0.1836,0.9894,1.017
0.990000,-0.1470,0.1846,0.9894,1.017
0.993000,-0.1499,0.1846,0.9855,1.014
0.995000,-0.1519,0.1855,0.9758,1.005
0.998000,-0.1499,0.1865,0.9865,1.015
1.000000,-0.1470,0.1904,0.9953,1.024
1.005000,-0.1450,0.1933,0.9914,1.020
1.006000,-0.1470,0.1904,0.9855,1.014
1.008000,-0.1470,0.1924,0.9845,1.014
1.011000,-0.1460,0.1943,0.9738,1.004
1.013000,-0.1440,0.1943,0.9679,0.998
1.015000,-0.1460,0.1963,0.9631,0.994
1.020000,-0.1401,0.1963,0.9582,0.988
1.021000,-0.1440,0.1963,0.9533,0.984
1.022000,-0.1411,0.1982,0.9621,0.992
1.025000,-0.1362,0.2051,0.9660,0.997
1.028000,-0.1362,0.2051,0.9640,0.995
1.030000,-0.1343,0.2031,0.9621,0.992
1.033000,-0.1333,0.2051,0.9611,0.992
1.037000,-0.1401,0.2100,0.9660,0.998
1.038000,-0.1401,0.2070,0.9621,0.994
1.041000,-0.1372,0.2109,0.9689,1.001
1.042000,-0.1372,0.2119,0.9738,1.006
1.045000,-0.1362,0.2158,0.9806,1.013
1.048000,-0.1343,0.2158,0.9885,1.021
1.050000,-0.1323,0.2148,0.9865,1.018
1.057000,-0.1314,0.2129,0.9875,1.019
1.058000,-0.1323,0.2148,0.9953,1.027
1.059000,-0.1323,0.2178,1.0021,1.034
1.063000,-0.1323,0.2207,1.0021,1.035
1.063000,-0.1372,0.2207,1.0031,1.036
1.070000,-0.1411,0.2197,0.9972,1.031
1.071000,-0.1411,0.2197,0.9943,1.028
1.072000,-0.1421,0.2256,0.9943,1.029
1.073000,-0.1450,0.2236,0.9924,1.028
1.075000,-0.1509,0.2285,0.9875,1.025
1.078000,-0.1528,0.2285,0.9865,1.024
1.081000,-0.1538,0.2275,0.9826,1.020
1.083000,-0.1577,0.2314,0.9728,1.012
1.087000,-0.1587,0.2305,0.9758,1.015
1.088000,-0.1607,0.2295,0.9816,1.021
1.091000,-0.1587,0.2334,0.9875,1.027
1.093000,-0.1577,0.2334,0.9894,1.029
1.095000,-0.1607,0.2344,0.9836,1.024
1.098000,-0.1577,0.2353,0.9797,1.020
1.101000,-0.1509,0.2363,0.9836,1.023
1.104000,-0.1480,0.2363,0.9797,1.019
1.109000,-0.1440,0.2373,0.9787,1.017
1.110000,-0.1440,0.2393,0.9670,1.006
1.110000,-0.1431,0.2363,0.9650,1.004
1.114000,-0.1392,0.2412,0.9758,1.015
1.115000,-0.1362,0.2432,0.9845,1.023
1.120000,-0.1392,0.2441,0.9885,1.028
1.125000,-0.1401,0.2490,0.9855,1.026
1.125000,-0.1333,0.2451,0.9767,1.016
1.126000,-0.1333,0.2461,0.9806,1.020
1.128000,-0.1333,0.2461,0.9699,1.009
1.130000,-0.1343,0.2441,0.9699,1.009
1.133000,-0.1362,0.2373,0.9650,1.003
1.135000,-0.1362,0.2373,0.9621,1.000
1.138000,-0.1304,0.2432,0.9758,1.014
1.140000,-0.1294,0.2461,0.9797,1.018
1.143000,-0.1333,0.2500,0.9728,1.013
1.145000,-0.1372,0.2480,0.9670,1.008
1.148000,-0.1372,0.2471,0.9640,1.005
1.150000,-0.1343,0.2510,0.9572,0.999
1.153000,-0.1294,0.2539,0.9533,0.995
1.155000,-0.1314,0.2519,0.9543,0.996
1.158000,-0.1372,0.2539,0.9543,0.997
1.160000,-0.1372,0.2559,0.9552,0.998
1.163000,-0.1353,0.2578,0.9562,1.000
1.165000,-0.1333,0.2559,0.9523,0.995
1.168000,-0.1353,0.2539,0.9484,0.991
1.172000,-0.1401,0.2578,0.9631,1.007
1.176000,-0.1401,0.2656,0.9601,1.006
1.177000,-0.1362,0.2676,0.9523,0.999
1.177000,-0.1362,0.2686,0.9543,1.001
1.180000,-0.1431,0.2686,0.9562,1.003
1.183000,-0.1431,0.2695,0.9552,1.003
1.190000,-0.1411,0.2676,0.9601,1.007
1.192000,-0.1372,0.2666,0.9640,1.010
1.192000,-0.1392,0.2656,0.9699,1.015
1.193000,-0.1353,0.2676,0.9699,1.015
1.196000,-0.1333,0.2686,0.9806,1.025
1.198000,-0.1343,0.2686,0.9806,1.026
1.200000,-0.1362,0.2666,0.9787,1.023
1.204000,-0.1421,0.2686,0.9816,1.028
1.208000,-0.1440,0.2666,0.9787,1.025
1.208000,-0.1489,0.2656,0.9748,1.021
1.210000,-0.1489,0.2715,0.9777,1.026
1.213000,-0.1421,0.2715,0.9777,1.025
1.216000,-0.1372,0.2744,0.9816,1.028
1.218000,-0.1343,0.2715,0.9836,1.029
1.220000,-0.1353,0.2734,0.9836,1.030
1.223000,-0.1362,0.2744,0.9894,1.036
1.227000,-0.1362,0.2695,0.9885,1.034
1.227000,-0.1353,0.2695,0.9894,1.034
1.231000,-0.1343,0.2695,0.9845,1.030
1.232000,-0.1343,0.2715,0.9806,1.026
1.236000,-0.1372,0.2725,0.9738,1.020
1.238000,-0.1392,0.2744,0.9670,1.015
1.239000,-0.1382,0.2715,0.9631,1.010
1.243000,-0.1421,0.2715,0.9621,1.010
1.245000,-0.1421,0.2705,0.9543,1.002
1.248000,-0.1450,0.2676,0.9465,0.994
1.250000,-0.1509,0.2617,0.9572,1.004
1.254000,-0.1577,0.2695,0.9797,1.028
1.257000,-0.1548,0.2686,0.9806,1.028
1.258000,-0.1567,0.2686,0.9777,1.026
1.260000,-0.1489,0.2686,0.9816,1.029
1.263000,-0.1450,0.2686,0.9787,1.025
1.265000,-0.1372,0.2715,0.9806,1.027
1.268000,-0.1401,0.2744,0.9767,1.024
1.271000,-0.1440,0.2725,0.9826,1.030
1.272000,-0.1470,0.2744,0.9738,1.022
1.275000,-0.1509,0.2725,0.9631,1.012
1.278000,-0.1528,0.2656,0.9601,1.008
1.280000,-0.1538,0.2744,0.9845,1.034
1.283000,-0.1509,0.2881,0.9914,1.043
1.287000,-0.1401,0.2910,0.9875,1.039
1.288000,-0.1431,0.2910,0.9845,1.037
1.290000,-0.1480,0.2920,0.9806,1.034
1.293000,-0.1480,0.2949,0.9767,1.031
1.295000,-0.1499,0.2949,0.9777,1.032
1.298000,-0.1470,0.2939,0.9709,1.025
1.301000,-0.1499,0.2939,0.9650,1.020
1.303000,-0.1421,0.2920,0.9572,1.011
1.304000,-0.1431,0.2939,0.9533,1.008
1.308000,-0.1480,0.2891,0.9582,1.012
1.310000,-0.1519,0.2910,0.9572,1.012
1.312000,-0.1528,0.2842,0.9494,1.003
1.315000,-0.1558,0.2803,0.9504,1.003
1.318000,-0.1528,0.2832,0.9455,0.999
1.324000,-0.1401,0.2812,0.9465,0.997
1.325000,-0.1431,0.2871,0.9455,0.998
1.326000,-0.1470,0.2852,0.9426,0.996
1.329000,-0.1470,0.2871,0.9406,0.994
1.330000,-0.1480,0.2861,0.9416,0.995
1.332000,-0.1460,0.2852,0.9396,0.993
1.335000,-0.1411,0.2881,0.9465,0.999
1.338000,-0.1392,0.2930,0.9504,1.004
1.340000,-0.1314,0.2939,0.9455,0.999
1.342000,-0.1382,0.2969,0.9455,1.001
1.345000,-0.1460,0.2930,0.9357,0.991
1.347000,-0.1538,0.2881,0.9523,1.007
1.350000,-0.1509,0.2988,0.9748,1.031
1.353000,-0.1499,0.3086,0.9816,1.040
1.354000,-0.1431,0.3086,0.9748,1.032
1.357000,-0.1401,0.3145,0.9699,1.029
1.360000,-0.1411,0.3135,0.9719,1.031
1.363000,-0.1450,0.3174,0.9679,1.029
1.365000,-0.1499,0.3184,0.9601,1.023
1.367000,-0.1558,0.3115,0.9357,0.998
1.370000,-0.1577,0.3018,0.9533,1.012
1.376000,-0.1499,0.3174,0.9787,1.040
1.377000,-0.1489,0.3242,0.9719,1.035
1.377000,-0.1431,0.3242,0.9699,1.033
