time,gFx,gFy,gFz,TgF
0.227000,-0.0767,0.0254,1.0051,1.008
0.229000,-0.0786,0.0244,1.0070,1.010
0.232000,-0.0776,0.0254,1.0090,1.012
0.234000,-0.0776,0.0224,1.0129,1.016
0.238000,-0.0747,0.0263,1.0138,1.017
0.240000,-0.0728,0.0254,1.0178,1.021
0.242000,-0.0679,0.0293,1.0187,1.021
0.244000,-0.0679,0.0273,1.0197,1.022
0.247000,-0.0708,0.0273,1.0168,1.020
0.250000,-0.0679,0.0293,1.0138,1.017
0.252000,-0.0659,0.0263,1.0138,1.016
0.254000,-0.0679,0.0244,1.0119,1.014
0.257000,-0.0649,0.0244,1.0099,1.012
0.260000,-0.0698,0.0254,1.0090,1.012
0.262000,-0.0708,0.0195,1.0090,1.012
0.264000,-0.0737,0.0224,1.0080,1.011
0.267000,-0.0737,0.0224,1.0090,1.012
0.270000,-0.0757,0.0224,1.0051,1.008
0.273000,-0.0796,0.0254,1.0090,1.012
0.275000,-0.0776,0.0273,1.0041,1.007
0.277000,-0.0815,0.0293,1.0021,1.006
0.280000,-0.0864,0.0302,1.0031,1.007
0.282000,-0.0864,0.0293,0.9992,1.003
0.285000,-0.0845,0.0332,1.0012,1.005
0.288000,-0.0884,0.0302,1.0012,1.006
0.290000,-0.0864,0.0293,1.0021,1.006
0.292000,-0.0835,0.0263,0.9982,1.002
0.294000,-0.0864,0.0273,0.9963,1.000
0.297000,-0.0815,0.0263,0.9933,0.997
0.300000,-0.0796,0.0244,0.9953,0.999
0.302000,-0.0786,0.0254,0.9963,1.000
0.305000,-0.0747,0.0293,0.9924,0.996
0.307000,-0.0728,0.0302,0.9953,0.998
0.310000,-0.0737,0.0293,0.9953,0.998
0.312000,-0.0728,0.0322,0.9953,0.998
0.314000,-0.0688,0.0332,0.9992,1.002
0.317000,-0.0640,0.0302,1.0021,1.005
0.319000,-0.0630,0.0254,0.9992,1.002
0.322000,-0.0610,0.0244,1.0031,1.005
0.324000,-0.0591,0.0234,1.0002,1.002
0.327000,-0.0571,0.0234,1.0021,1.004
0.329000,-0.0581,0.0234,1.0021,1.004
0.332000,-0.0552,0.0224,1.0041,1.006
0.334000,-0.0571,0.0234,1.0031,1.005
0.337000,-0.0601,0.0283,1.0051,1.007
0.339000,-0.0649,0.0293,1.0012,1.004
0.342000,-0.0669,0.0302,0.9982,1.001
0.344000,-0.0640,0.0283,0.9894,0.992
0.347000,-0.0669,0.0254,0.9953,0.998
0.349000,-0.0669,0.0254,0.9914,0.994
0.352000,-0.0640,0.0224,0.9924,0.995
0.354000,-0.0659,0.0175,0.9943,0.997
0.357000,-0.0747,0.0215,1.0012,1.004
0.359000,-0.0747,0.0224,0.9982,1.001
0.362000,-0.0728,0.0195,0.9943,0.997
0.364000,-0.0767,0.0205,0.9963,0.999
0.368000,-0.0786,0.0224,1.0002,1.004
0.371000,-0.0776,0.0234,0.9982,1.002
0.373000,-0.0825,0.0273,1.0002,1.004
0.375000,-0.0854,0.0254,0.9963,1.000
0.378000,-0.0874,0.0263,0.9982,1.002
0.380000,-0.0874,0.0283,1.0012,1.005
0.383000,-0.0864,0.0244,1.0012,1.005
0.386000,-0.0854,0.0273,1.0051,1.009
0.388000,-0.0884,0.0224,1.0041,1.008
0.390000,-0.0845,0.0283,1.0119,1.016
0.393000,-0.0806,0.0254,1.0119,1.015
0.395000,-0.0767,0.0302,1.0099,1.013
0.398000,-0.0776,0.0273,1.0109,1.014
0.401000,-0.0747,0.0283,1.0129,1.016
0.403000,-0.0728,0.0293,1.0060,1.009
0.405000,-0.0708,0.0283,1.0070,1.010
0.407000,-0.0649,0.0283,1.0051,1.008
0.409000,-0.0630,0.0283,1.0051,1.007
0.413000,-0.0630,0.0234,1.0012,1.003
0.416000,-0.0630,0.0293,1.0051,1.007
0.418000,-0.0620,0.0254,1.0099,1.012
0.423000,-0.0601,0.0244,1.0051,1.007
0.423000,-0.0630,0.0283,1.0041,1.006
0.425000,-0.0669,0.0283,1.0090,1.012
0.428000,-0.0659,0.0234,0.9972,1.000
0.431000,-0.0708,0.0273,1.0002,1.003
0.433000,-0.0708,0.0302,0.9972,1.000
0.436000,-0.0688,0.0293,1.0031,1.006
0.438000,-0.0688,0.0283,0.9992,1.002
0.440000,-0.0708,0.0302,0.9992,1.002
0.443000,-0.0708,0.0302,1.0002,1.003
0.446000,-0.0767,0.0312,0.9963,1.000
0.448000,-0.0815,0.0293,1.0002,1.004
0.450000,-0.0825,0.0263,1.0031,1.007
0.453000,-0.0835,0.0254,0.9992,1.003
0.455000,-0.0845,0.0293,1.0031,1.007
0.458000,-0.0815,0.0244,1.0041,1.008
0.460000,-0.0796,0.0244,1.0060,1.009
0.463000,-0.0747,0.0273,1.0129,1.016
0.466000,-0.0767,0.0244,1.0138,1.017
0.468000,-0.0757,0.0254,1.0129,1.016
0.472000,-0.0747,0.0263,1.0099,1.013
0.473000,-0.0747,0.0283,1.0099,1.013
0.475000,-0.0776,0.0302,1.0060,1.009
0.478000,-0.0806,0.0293,1.0031,1.007
0.480000,-0.0786,0.0263,1.0051,1.008
0.483000,-0.0786,0.0215,1.0070,1.010
0.486000,-0.0767,0.0195,1.0138,1.017
0.489000,-0.0757,0.0224,1.0158,1.019
0.491000,-0.0728,0.0234,1.0148,1.018
0.493000,-0.0708,0.0224,1.0109,1.014
0.496000,-0.0728,0.0215,1.0158,1.019
0.498000,-0.0708,0.0215,1.0138,1.017
0.501000,-0.0728,0.0244,1.0129,1.016
0.503000,-0.0708,0.0224,1.0051,1.008
0.507000,-0.0728,0.0254,1.0070,1.010
0.509000,-0.0708,0.0234,1.0060,1.009
0.510000,-0.0669,0.0263,1.0109,1.013
0.513000,-0.0688,0.0273,1.0129,1.016
0.516000,-0.0669,0.0273,1.0109,1.013
0.517000,-0.0679,0.0351,1.0090,1.012
0.524000,-0.0708,0.0342,1.0109,1.014
0.525000,-0.0688,0.0332,1.0178,1.021
0.525000,-0.0708,0.0312,1.0178,1.021
0.527000,-0.0679,0.0283,1.0168,1.019
0.530000,-0.0698,0.0263,1.0178,1.020
0.533000,-0.0669,0.0244,1.0187,1.021
0.536000,-0.0649,0.0244,1.0236,1.026
0.539000,-0.0610,0.0263,1.0275,1.030
0.540000,-0.0571,0.0322,1.0324,1.034
0.543000,-0.0581,0.0332,1.0334,1.036
0.546000,-0.0571,0.0302,1.0353,1.037
0.548000,-0.0552,0.0293,1.0344,1.036
0.550000,-0.0532,0.0283,1.0344,1.036
0.555000,-0.0561,0.0312,1.0295,1.031
0.556000,-0.0561,0.0302,1.0314,1.033
0.558000,-0.0601,0.0302,1.0295,1.032
0.560000,-0.0630,0.0293,1.0226,1.025
0.563000,-0.0640,0.0244,1.0178,1.020
0.566000,-0.0747,0.0244,1.0099,1.013
0.568000,-0.0786,0.0293,0.9992,1.003
0.571000,-0.0854,0.0283,0.9943,0.998
0.573000,-0.0845,0.0302,0.9904,0.994
0.575000,-0.0874,0.0312,0.9894,0.994
0.577000,-0.0864,0.0322,0.9904,0.995
0.580000,-0.0874,0.0293,0.9885,0.993
0.583000,-0.0864,0.0263,0.9924,0.996
0.585000,-0.0854,0.0302,0.9885,0.993
0.588000,-0.0786,0.0283,0.9904,0.994
0.590000,-0.0776,0.0312,0.9885,0.992
0.592000,-0.0728,0.0273,0.9894,0.992
0.595000,-0.0679,0.0263,0.9924,0.995
0.597000,-0.0630,0.0293,0.9914,0.994
0.601000,-0.0620,0.0351,0.9914,0.994
0.604000,-0.0601,0.0332,0.9943,0.997
0.606000,-0.0522,0.0351,0.9933,0.995
0.608000,-0.0532,0.0361,0.9972,0.999
0.610000,-0.0522,0.0342,1.0060,1.008
0.613000,-0.0513,0.0332,1.0099,1.012
0.615000,-0.0552,0.0322,1.0129,1.015
0.618000,-0.0532,0.0302,1.0197,1.022
0.620000,-0.0522,0.0342,1.0236,1.026
0.624000,-0.0532,0.0322,1.0275,1.029
0.625000,-0.0522,0.0390,1.0246,1.027
0.627000,-0.0532,0.0429,1.0197,1.022
0.631000,-0.0552,0.0439,1.0129,1.015
0.633000,-0.0532,0.0449,1.0051,1.007
0.635000,-0.0552,0.0420,0.9963,0.999
0.639000,-0.0591,0.0439,0.9885,0.991
0.641000,-0.0649,0.0390,0.9845,0.987
0.643000,-0.0679,0.0390,0.9826,0.986
0.645000,-0.0698,0.0361,0.9797,0.983
0.647000,-0.0747,0.0390,0.9836,0.987
0.650000,-0.0757,0.0351,0.9836,0.987
0.653000,-0.0757,0.0332,0.9816,0.985
0.655000,-0.0747,0.0351,0.9855,0.989
0.657000,-0.0640,0.0410,0.9816,0.985
0.660000,-0.0581,0.0488,0.9797,0.983
0.662000,-0.0542,0.0439,0.9787,0.981
0.665000,-0.0591,0.0381,0.9836,0.986
0.668000,-0.0649,0.0263,0.9865,0.989
0.672000,-0.0669,0.0263,0.9894,0.992
0.674000,-0.0649,0.0273,0.9865,0.989
0.675000,-0.0708,0.0273,0.9904,0.993
0.678000,-0.0737,0.0342,0.9894,0.993
0.681000,-0.0767,0.0332,0.9953,0.999
0.683000,-0.0796,0.0351,0.9963,1.000
0.685000,-0.0845,0.0390,0.9963,1.001
0.689000,-0.0845,0.0459,0.9943,0.999
0.690000,-0.0894,0.0439,0.9953,1.000
0.692000,-0.0981,0.0420,0.9924,0.998
0.695000,-0.1040,0.0381,0.9933,0.999
0.697000,-0.1099,0.0371,1.0012,1.008
0.700000,-0.1128,0.0332,1.0002,1.007
0.703000,-0.1157,0.0342,0.9992,1.006
0.705000,-0.1167,0.0361,0.9992,1.007
0.707000,-0.1157,0.0361,1.0012,1.008
0.710000,-0.1167,0.0400,1.0031,1.011
0.712000,-0.1108,0.0449,1.0031,1.010
0.715000,-0.1040,0.0488,1.0099,1.016
0.719000,-0.0952,0.0478,1.0070,1.013
0.723000,-0.0952,0.0439,1.0051,1.011
0.723000,-0.0874,0.0400,1.0109,1.015
0.725000,-0.0864,0.0371,1.0109,1.015
0.727000,-0.0815,0.0332,1.0129,1.017
0.730000,-0.0747,0.0322,1.0158,1.019
0.732000,-0.0767,0.0302,1.0187,1.022
0.735000,-0.0728,0.0273,1.0178,1.021
0.740000,-0.0698,0.0263,1.0168,1.020
0.742000,-0.0640,0.0302,1.0148,1.017
0.743000,-0.0610,0.0312,1.0168,1.019
0.745000,-0.0610,0.0342,1.0129,1.015
0.747000,-0.0610,0.0420,1.0158,1.018
0.750000,-0.0581,0.0459,1.0178,1.020
0.752000,-0.0561,0.0488,1.0217,1.024
0.756000,-0.0571,0.0508,1.0217,1.025
0.758000,-0.0601,0.0488,1.0187,1.022
0.760000,-0.0679,0.0488,1.0187,1.022
0.763000,-0.0688,0.0478,1.0197,1.023
0.764000,-0.0776,0.0498,1.0207,1.025
0.767000,-0.0806,0.0439,1.0207,1.025
0.772000,-0.0835,0.0429,1.0168,1.021
0.775000,-0.0854,0.0429,1.0197,1.024
0.776000,-0.0864,0.0390,1.0197,1.024
0.778000,-0.0864,0.0390,1.0207,1.025
0.781000,-0.0884,0.0390,1.0256,1.030
0.783000,-0.0874,0.0400,1.0285,1.033
0.785000,-0.0835,0.0410,1.0265,1.031
0.788000,-0.0845,0.0371,1.0305,1.035
0.791000,-0.0854,0.0381,1.0324,1.037
0.793000,-0.0835,0.0381,1.0246,1.029
0.796000,-0.0806,0.0322,1.0197,1.023
0.798000,-0.0815,0.0342,1.0148,1.019
0.801000,-0.0825,0.0332,1.0099,1.014
0.803000,-0.0757,0.0342,1.0041,1.008
0.806000,-0.0757,0.0312,1.0060,1.009
0.809000,-0.0776,0.0302,1.0099,1.013
0.811000,-0.0737,0.0224,1.0060,1.009
0.813000,-0.0737,0.0224,1.0041,1.007
0.815000,-0.0757,0.0185,0.9982,1.001
0.817000,-0.0786,0.0166,0.9943,0.998
0.822000,-0.0767,0.0156,0.9904,0.993
0.826000,-0.0747,0.0166,0.9914,0.994
0.827000,-0.0737,0.0185,0.9914,0.994
0.828000,-0.0718,0.0224,0.9904,0.993
0.829000,-0.0718,0.0234,0.9885,0.991
0.833000,-0.0718,0.0254,0.9933,0.996
0.835000,-0.0679,0.0254,0.9924,0.995
0.837000,-0.0728,0.0263,0.9943,0.997
0.840000,-0.0728,0.0312,0.9904,0.994
0.842000,-0.0688,0.0283,0.9943,0.997
0.845000,-0.0718,0.0302,1.0021,1.005
0.848000,-0.0688,0.0342,1.0031,1.006
0.850000,-0.0708,0.0351,1.0012,1.004
0.852000,-0.0708,0.0332,1.0051,1.008
0.856000,-0.0698,0.0332,1.0051,1.008
0.860000,-0.0669,0.0371,1.0080,1.011
0.861000,-0.0688,0.0381,1.0080,1.011
0.863000,-0.0688,0.0351,1.0080,1.011
0.864000,-0.0669,0.0351,1.0090,1.012
0.867000,-0.0630,0.0371,1.0129,1.016
0.871000,-0.0649,0.0381,1.0060,1.009
0.873000,-0.0640,0.0351,1.0090,1.012
0.878000,-0.0620,0.0390,1.0090,1.012
0.879000,-0.0640,0.0390,1.0051,1.008
0.880000,-0.0659,0.0361,1.0060,1.009
0.883000,-0.0708,0.0361,1.0002,1.003
0.885000,-0.0737,0.0342,0.9972,1.001
0.889000,-0.0825,0.0322,0.9943,0.998
0.891000,-0.0825,0.0302,0.9904,0.994
0.892000,-0.0835,0.0312,0.9943,0.998
0.895000,-0.0806,0.0322,0.9972,1.001
0.897000,-0.0757,0.0332,0.9963,1.000
0.900000,-0.0728,0.0312,0.9982,1.001
0.902000,-0.0728,0.0312,1.0041,1.007
0.906000,-0.0728,0.0293,1.0021,1.005
0.907000,-0.0718,0.0263,1.0041,1.007
0.909000,-0.0737,0.0254,1.0060,1.009
0.912000,-0.0737,0.0273,1.0041,1.007
0.915000,-0.0747,0.0273,1.0080,1.011
0.917000,-0.0718,0.0293,1.0060,1.009
0.920000,-0.0688,0.0244,1.0070,1.010
0.922000,-0.0659,0.0273,1.0031,1.006
0.925000,-0.0679,0.0215,1.0060,1.009
0.928000,-0.0669,0.0244,1.0060,1.009
0.930000,-0.0640,0.0205,1.0031,1.005
0.932000,-0.0620,0.0156,1.0012,1.003
0.935000,-0.0601,0.0156,1.0080,1.010
0.937000,-0.0591,0.0166,1.0051,1.007
0.941000,-0.0620,0.0175,1.0060,1.008
0.944000,-0.0620,0.0136,1.0031,1.005
0.945000,-0.0620,0.0175,0.9953,0.997
0.948000,-0.0659,0.0156,0.9953,0.998
0.950000,-0.0659,0.0146,0.9953,0.998
0.953000,-0.0659,0.0166,0.9924,0.995
0.957000,-0.0679,0.0166,0.9943,0.997
0.958000,-0.0698,0.0127,0.9972,1.000
0.960000,-0.0708,0.0136,0.9982,1.001
0.962000,-0.0806,0.0146,0.9992,1.003
0.966000,-0.0864,0.0205,1.0021,1.006
0.967000,-0.0874,0.0195,1.0041,1.008
0.970000,-0.0903,0.0185,1.0070,1.011
0.975000,-0.0913,0.0205,1.0070,1.011
0.976000,-0.0864,0.0205,1.0109,1.015
0.978000,-0.0864,0.0215,1.0099,1.014
0.981000,-0.0825,0.0234,1.0119,1.016
0.982000,-0.0854,0.0234,1.0129,1.017
0.985000,-0.0786,0.0224,1.0158,1.019
0.987000,-0.0747,0.0195,1.0148,1.018
0.990000,-0.0806,0.0215,1.0148,1.018
0.998000,-0.0728,0.0166,1.0119,1.015
0.999000,-0.0796,0.0185,1.0119,1.015
0.999000,-0.0747,0.0195,1.0060,1.009
1.000000,-0.0728,0.0195,1.0021,1.005
1.003000,-0.0757,0.0195,1.0012,1.004
1.005000,-0.0757,0.0175,1.0051,1.008
1.008000,-0.0767,0.0205,1.0002,1.003
1.009000,-0.0718,0.0166,0.9992,1.002
1.012000,-0.0688,0.0205,0.9972,1.000
1.014000,-0.0718,0.0224,0.9982,1.001
1.018000,-0.0718,0.0175,0.9992,1.002
1.020000,-0.0737,0.0136,0.9982,1.001
1.023000,-0.0757,0.0166,1.0002,1.003
1.025000,-0.0776,0.0185,1.0002,1.003
1.027000,-0.0845,0.0215,1.0070,1.011
1.029000,-0.0835,0.0175,1.0021,1.006
1.031000,-0.0825,0.0195,1.0099,1.013
1.034000,-0.0806,0.0224,1.0099,1.013
1.037000,-0.0776,0.0205,1.0158,1.019
1.040000,-0.0776,0.0175,1.0207,1.024
1.042000,-0.0776,0.0215,1.0197,1.023
1.045000,-0.0747,0.0205,1.0168,1.020
1.047000,-0.0757,0.0166,1.0178,1.021
1.050000,-0.0747,0.0205,1.0207,1.024
1.052000,-0.0737,0.0195,1.0207,1.024
1.058000,-0.0728,0.0195,1.0197,1.022
1.060000,-0.0718,0.0224,1.0178,1.021
1.060000,-0.0708,0.0215,1.0119,1.015
1.062000,-0.0708,0.0224,1.0090,1.012
1.065000,-0.0708,0.0185,1.0099,1.013
1.067000,-0.0698,0.0215,1.0129,1.016
1.070000,-0.0718,0.0195,1.0070,1.010
1.073000,-0.0747,0.0185,1.0051,1.008
1.074000,-0.0728,0.0195,1.0060,1.009
1.077000,-0.0728,0.0224,1.0138,1.017
1.080000,-0.0747,0.0215,1.0148,1.018
1.082000,-0.0776,0.0185,1.0138,1.017
1.085000,-0.0786,0.0224,1.0158,1.019
1.089000,-0.0815,0.0254,1.0187,1.022
1.090000,-0.0806,0.0283,1.0226,1.026
1.093000,-0.0825,0.0254,1.0197,1.023
1.095000,-0.0825,0.0302,1.0207,1.024
1.097000,-0.0825,0.0302,1.0207,1.024
1.100000,-0.0796,0.0332,1.0197,1.023
1.102000,-0.0767,0.0312,1.0197,1.023
1.108000,-0.0728,0.0312,1.0236,1.027
1.109000,-0.0737,0.0312,1.0246,1.028
1.110000,-0.0669,0.0342,1.0256,1.028
1.112000,-0.0659,0.0342,1.0265,1.029
1.114000,-0.0630,0.0400,1.0285,1.031
1.117000,-0.0620,0.0410,1.0265,1.029
1.120000,-0.0591,0.0410,1.0236,1.026
1.125000,-0.0610,0.0400,1.0226,1.025
1.126000,-0.0630,0.0390,1.0256,1.028
1.128000,-0.0640,0.0449,1.0295,1.032
1.129000,-0.0640,0.0449,1.0217,1.025
1.135000,-0.0659,0.0478,1.0187,1.022
1.135000,-0.0640,0.0478,1.0178,1.021
1.137000,-0.0649,0.0478,1.0178,1.021
1.141000,-0.0610,0.0478,1.0197,1.023
1.143000,-0.0610,0.0488,1.0207,1.024
1.144000,-0.0640,0.0478,1.0197,1.023
1.146000,-0.0669,0.0517,1.0090,1.013
1.150000,-0.0679,0.0508,1.0070,1.011
1.152000,-0.0669,0.0517,1.0090,1.013
1.155000,-0.0679,0.0508,1.0041,1.008
1.161000,-0.0669,0.0527,1.0002,1.004
1.161000,-0.0669,0.0547,1.0021,1.006
1.162000,-0.0649,0.0556,1.0051,1.009
1.165000,-0.0659,0.0605,0.9982,1.002
1.167000,-0.0640,0.0595,0.9933,0.997
1.169000,-0.0649,0.0586,0.9885,0.992
1.173000,-0.0698,0.0595,0.9894,0.994
1.176000,-0.0718,0.0556,0.9894,0.994
1.176000,-0.0728,0.0537,0.9904,0.995
1.180000,-0.0796,0.0517,0.9904,0.995
1.181000,-0.0747,0.0527,0.9914,0.996
1.184000,-0.0786,0.0527,0.9924,0.997
1.187000,-0.0767,0.0508,0.9904,0.995
1.194000,-0.0737,0.0537,0.9924,0.997
1.195000,-0.0767,0.0556,0.9943,0.999
1.195000,-0.0767,0.0527,1.0041,1.008
1.196000,-0.0776,0.0537,1.0109,1.015
1.199000,-0.0854,0.0537,1.0158,1.021
1.202000,-0.0845,0.0595,1.0197,1.025
1.206000,-0.0835,0.0576,1.0246,1.030
1.209000,-0.0845,0.0625,1.0285,1.034
1.210000,-0.0874,0.0625,1.0265,1.032
1.211000,-0.0874,0.0654,1.0217,1.027
1.216000,-0.0864,0.0693,1.0187,1.025
1.217000,-0.0874,0.0703,1.0197,1.026
1.219000,-0.0894,0.0771,1.0246,1.031
1.226000,-0.0942,0.0820,1.0246,1.032
1.227000,-0.0923,0.0840,1.0324,1.040
1.227000,-0.0923,0.0908,1.0295,1.038
1.229000,-0.0903,0.0908,1.0275,1.035
1.232000,-0.0874,0.0937,1.0217,1.030
1.234000,-0.0874,0.0957,1.0197,1.028
1.237000,-0.0864,0.0898,1.0090,1.017
1.243000,-0.0776,0.0879,1.0129,1.020
1.244000,-0.0747,0.0908,1.0090,1.016
1.252000,-0.0728,0.0859,1.0070,1.013
1.253000,-0.0728,0.0908,1.0060,1.013
1.253000,-0.0786,0.0976,1.0129,1.021
1.254000,-0.0825,0.0967,0.9992,1.007
1.254000,-0.0815,0.0986,0.9982,1.006
1.257000,-0.0786,0.0947,0.9992,1.007
1.260000,-0.0776,0.0918,0.9933,1.001
1.262000,-0.0708,0.0888,0.9894,0.996
1.264000,-0.0747,0.0869,0.9836,0.990
1.266000,-0.0757,0.0898,0.9797,0.987
1.269000,-0.0796,0.0879,0.9758,0.983
1.272000,-0.0815,0.0888,0.9689,0.976
1.274000,-0.0845,0.0840,0.9650,0.972
1.276000,-0.0864,0.0859,0.9689,0.977
1.280000,-0.0903,0.0849,0.9767,0.985
1.282000,-0.0894,0.0879,0.9826,0.991
1.285000,-0.0913,0.0869,0.9826,0.991
1.286000,-0.0864,0.0879,0.9885,0.996
1.290000,-0.0874,0.0937,0.9904,0.999
1.293000,-0.0874,0.0976,0.9875,0.996
1.294000,-0.0864,0.0957,0.9875,0.996
1.297000,-0.0874,0.0986,0.9875,0.996
1.302000,-0.0903,0.0986,0.9855,0.995
1.303000,-0.0923,0.0996,0.9885,0.998
1.304000,-0.0972,0.1006,0.9953,1.005
1.309000,-0.1011,0.1035,1.0002,1.011
1.310000,-0.0991,0.1035,1.0031,1.013
1.312000,-0.0933,0.0986,0.9924,1.002
1.314000,-0.0952,0.1074,0.9894,1.000
1.317000,-0.0952,0.1103,0.9894,1.000
1.319000,-0.0942,0.1084,0.9885,0.999
1.325000,-0.0933,0.1094,0.9894,1.000
1.326000,-0.0952,0.1094,0.9855,0.996
1.327000,-0.0962,0.1084,0.9826,0.993
1.329000,-0.0942,0.1103,0.9806,0.991
1.332000,-0.0933,0.1064,0.9709,0.981
1.338000,-0.0933,0.1045,0.9689,0.979
1.338000,-0.0913,0.1035,0.9621,0.972
1.341000,-0.0835,0.1015,0.9592,0.968
1.342000,-0.0776,0.1025,0.9533,0.962
1.345000,-0.0757,0.1084,0.9543,0.963
1.346000,-0.0708,0.1064,0.9543,0.963
1.349000,-0.0708,0.1074,0.9552,0.964
1.352000,-0.0718,0.1045,0.9660,0.974
1.356000,-0.0698,0.1064,0.9709,0.979
1.358000,-0.0659,0.1006,0.9777,0.985
1.360000,-0.0679,0.1025,0.9914,0.999
1.362000,-0.0679,0.1064,1.0002,1.008
1.364000,-0.0728,0.1084,1.0119,1.020
1.367000,-0.0737,0.1103,1.0226,1.031
1.370000,-0.0728,0.1162,1.0295,1.039
1.375000,-0.0776,0.1201,1.0363,1.046
1.377000,-0.0825,0.1201,1.0344,1.045
1.377000,-0.0864,0.1260,1.0334,1.045
1.379000,-0.0884,0.1269,1.0246,1.036
1.383000,-0.0894,0.1269,1.0158,1.028
