time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.004000,-0.0357,-0.0117,0.0641,0.074
0.004000,-0.0053,-0.0386,0.0729,0.083
0.008000,0.0269,-0.0649,0.0461,0.084
0.013000,0.0587,-0.0930,-0.0090,0.110
0.018000,0.0852,-0.1346,-0.0328,0.163
0.023000,0.0948,-0.1707,-0.0421,0.200
0.028000,0.0826,-0.1872,-0.0537,0.212
0.034000,0.0652,-0.1701,-0.0843,0.201
0.038000,0.0453,-0.1101,-0.0886,0.148
0.045000,0.0132,-0.0643,-0.0952,0.116
0.049000,-0.0376,-0.0114,-0.0661,0.077
0.054000,-0.0667,0.0459,-0.0206,0.084
0.058000,-0.0813,0.0814,-0.0040,0.115
0.064000,-0.0550,0.1121,0.0315,0.129
0.068000,-0.0546,0.1186,0.0715,0.149
0.073000,-0.0205,0.1368,0.0827,0.161
0.079000,0.0092,0.1425,0.1247,0.190
0.084000,0.0344,0.1121,0.1426,0.185
0.089000,0.0362,0.0863,0.1201,0.152
0.095000,0.0432,0.0485,0.1025,0.121
0.099000,0.0909,0.0319,0.0684,0.118
0.104000,0.1025,0.0078,0.0442,0.112
0.110000,0.1429,-0.0188,0.0130,0.145
0.114000,0.1666,-0.0381,-0.0179,0.172
0.120000,0.1712,-0.0430,-0.0485,0.183
0.125000,0.1380,-0.0501,-0.0670,0.161
0.130000,0.0860,-0.0331,-0.0806,0.122
0.134000,0.0158,0.0173,-0.0750,0.079
0.141000,-0.0229,0.0534,-0.0742,0.094
0.146000,-0.0136,0.1087,-0.1043,0.151
0.150000,-0.0191,0.1569,-0.1578,0.223
0.155000,-0.0176,0.1765,-0.1848,0.256
0.160000,0.0024,0.1535,-0.1713,0.230
0.165000,0.0292,0.1023,-0.1294,0.168
0.170000,0.0272,0.0563,-0.1305,0.145
0.175000,0.0392,0.0012,-0.1294,0.135
0.180000,-0.0063,-0.0227,-0.1472,0.149
0.185000,0.0146,-0.0441,-0.1602,0.167
0.191000,0.0181,-0.0275,-0.1755,0.179
0.196000,0.0380,-0.0253,-0.1456,0.153
0.200000,0.0242,-0.0254,-0.1231,0.128
0.206000,0.0032,-0.0230,-0.1127,0.115
0.211000,-0.0348,-0.0135,-0.1047,0.111
0.216000,-0.0299,0.0033,-0.0778,0.083
0.220000,-0.0205,0.0581,-0.0607,0.086
0.226000,0.0246,0.0912,-0.0389,0.102
0.230000,0.0435,0.0911,-0.0078,0.101
0.235000,0.0628,0.1196,0.0159,0.136
0.241000,0.0896,0.1458,0.0396,0.176
0.246000,0.1026,0.1408,0.0512,0.182
0.250000,0.1066,0.1408,0.0889,0.198
0.256000,0.0705,0.0836,0.1001,0.148
0.261000,0.0324,0.0600,0.1066,0.127
0.265000,-0.0124,0.0341,0.0916,0.099
0.271000,-0.0543,0.0580,0.0815,0.114
0.280000,-0.0746,0.0435,0.1000,0.132
0.281000,-0.1136,0.0407,0.1230,0.172
0.286000,-0.1478,0.0497,0.1174,0.195
0.292000,-0.1654,0.0678,0.1022,0.206
0.296000,-0.1713,0.0284,0.1133,0.207
0.301000,-0.1823,0.0177,0.1028,0.210
0.306000,-0.1600,-0.0001,0.0996,0.188
0.311000,-0.1522,-0.0205,0.0940,0.180
0.316000,-0.1541,-0.0197,0.0813,0.175
0.321000,-0.1061,-0.0096,0.0877,0.138
0.327000,-0.1015,-0.0209,0.0846,0.134
0.332000,-0.1112,-0.0299,0.0862,0.144
0.337000,-0.1088,-0.0460,0.1067,0.159
0.342000,-0.1084,-0.0905,0.0773,0.161
0.346000,-0.1340,-0.1134,0.0577,0.185
0.353000,-0.1542,-0.1363,0.0049,0.206
0.357000,-0.2028,-0.1304,-0.0307,0.243
0.366000,-0.2057,-0.1317,-0.0732,0.255
0.367000,-0.2130,-0.1117,-0.1081,0.264
0.372000,-0.1678,-0.0965,-0.1119,0.224
0.377000,-0.1466,-0.0813,-0.1133,0.202
0.382000,-0.1349,-0.0660,-0.1051,0.183
0.386000,-0.1449,-0.0579,-0.0781,0.175
0.393000,-0.1620,-0.0188,-0.0655,0.176
0.397000,-0.1860,-0.0059,-0.0506,0.193
0.403000,-0.1551,0.0215,-0.0595,0.168
0.408000,-0.1222,0.0347,-0.0613,0.141
0.413000,-0.0707,0.0457,-0.0535,0.100
0.417000,-0.0200,0.0236,-0.0506,0.059
0.422000,0.0369,0.0281,-0.0430,0.063
0.428000,0.0975,0.0234,-0.0236,0.103
0.433000,0.1498,0.0212,-0.0234,0.153
0.438000,0.1801,0.0430,0.0005,0.185
0.443000,0.2124,0.0338,0.0479,0.220
0.447000,0.2134,0.0508,0.0879,0.236
0.453000,0.2052,0.0271,0.0942,0.227
0.458000,0.1450,0.0462,0.1124,0.189
0.464000,0.0855,0.0484,0.1091,0.147
0.467000,0.0196,0.0551,0.1177,0.131
0.474000,-0.0527,0.0590,0.1215,0.145
0.479000,-0.0551,0.0648,0.1395,0.163
0.483000,-0.0807,0.0844,0.1218,0.169
0.488000,-0.0606,0.0964,0.1303,0.173
0.494000,-0.0020,0.0890,0.1008,0.134
0.498000,0.0492,0.0813,0.1049,0.142
0.503000,0.0957,0.0450,0.0780,0.131
0.508000,0.1489,0.0325,0.0585,0.163
0.514000,0.1919,-0.0037,0.0012,0.192
0.519000,0.2346,-0.0182,-0.0249,0.237
0.523000,0.2390,-0.0279,-0.0364,0.243
0.529000,0.2505,-0.0562,-0.0502,0.262
0.534000,0.1977,-0.0438,-0.0853,0.220
0.538000,0.1384,-0.0335,-0.0915,0.169
0.545000,0.0435,-0.0208,-0.1001,0.111
0.548000,-0.0295,-0.0008,-0.1087,0.113
0.553000,-0.0575,0.0145,-0.1315,0.144
0.558000,-0.0855,0.0394,-0.1232,0.155
0.565000,-0.1015,0.0357,-0.1174,0.159
0.570000,-0.0771,0.0368,-0.0570,0.103
0.574000,-0.0342,0.0214,-0.0375,0.055
0.579000,-0.0130,-0.0152,-0.0277,0.034
0.584000,0.0483,-0.0019,-0.0108,0.050
0.589000,0.0949,0.0018,0.0107,0.096
0.596000,0.1174,0.0194,0.0272,0.122
0.599000,0.1019,0.0248,0.0555,0.119
0.604000,0.1108,0.0466,0.0954,0.153
0.609000,0.0777,0.0326,0.1090,0.138
0.614000,0.0622,0.0161,0.1082,0.126
0.619000,0.0329,0.0327,0.0956,0.106
0.624000,-0.0174,0.0252,0.0499,0.059
0.630000,-0.0339,0.0174,-0.0097,0.039
0.635000,-0.0694,-0.0237,-0.0522,0.090
0.642000,-0.0646,-0.0526,-0.0920,0.124
0.650000,-0.0670,-0.0697,-0.1267,0.159
0.653000,-0.0650,-0.0723,-0.1327,0.165
0.656000,-0.0468,-0.1009,-0.1482,0.185
0.669000,-0.0506,-0.1196,-0.1683,0.213
0.671000,-0.0214,-0.1213,-0.1740,0.213
0.672000,-0.0188,-0.1060,-0.1773,0.207
0.675000,0.0121,-0.0739,-0.1734,0.189
0.682000,0.0095,-0.0842,-0.1434,0.167
0.685000,-0.0096,-0.0771,-0.1018,0.128
0.689000,-0.0236,-0.0530,-0.0439,0.073
0.695000,-0.0329,-0.0476,-0.0220,0.062
0.700000,-0.0585,-0.0085,0.0115,0.060
0.705000,-0.0884,0.0472,0.0449,0.110
0.710000,-0.1054,0.0862,0.0970,0.167
0.716000,-0.1029,0.0940,0.1297,0.190
0.721000,-0.1286,0.1018,0.1361,0.213
0.725000,-0.1068,0.1259,0.1472,0.221
0.731000,-0.0782,0.0715,0.1462,0.181
0.736000,-0.0334,0.0624,0.1619,0.177
0.740000,0.0344,0.0245,0.1822,0.187
0.753000,0.0750,0.0080,0.1737,0.189
0.754000,0.1102,0.0008,0.1605,0.195
0.756000,0.1064,0.0005,0.1378,0.174
0.776000,0.0377,0.0093,0.1295,0.135
0.778000,0.0120,0.0203,0.1403,0.142
0.778000,-0.0490,0.0500,0.1723,0.186
0.779000,-0.0569,0.0743,0.1779,0.201
0.782000,-0.0878,0.0839,0.2192,0.251
0.786000,-0.0730,0.0812,0.2316,0.256
0.791000,-0.0767,0.0593,0.2463,0.265
0.798000,-0.0610,0.0895,0.2230,0.248
0.802000,-0.0239,0.0715,0.2069,0.220
0.806000,0.0014,0.0843,0.2029,0.220
0.812000,0.0317,0.0587,0.1775,0.190
0.818000,0.0431,0.0167,0.1501,0.157
0.822000,0.0237,0.0010,0.1466,0.148
0.826000,0.0114,-0.0408,0.1123,0.120
0.832000,-0.0008,-0.0727,0.0806,0.109
0.837000,-0.0467,-0.0852,0.0372,0.104
0.841000,-0.0951,-0.0811,-0.0271,0.128
0.854000,-0.1437,-0.0651,-0.0649,0.171
0.855000,-0.1968,-0.0443,-0.0573,0.210
0.857000,-0.2043,-0.0544,-0.0236,0.213
0.874000,-0.1738,-0.0622,-0.0068,0.185
0.875000,-0.1460,-0.0507,0.0099,0.155
0.876000,-0.1113,-0.0416,-0.0140,0.120
0.877000,-0.0460,-0.0611,-0.0376,0.085
0.883000,0.0091,-0.0636,-0.0682,0.094
0.887000,0.0327,-0.0753,-0.0938,0.125
0.892000,0.0488,-0.0774,-0.0954,0.132
0.897000,0.0672,-0.1009,-0.0780,0.144
0.902000,0.0617,-0.1052,-0.0655,0.138
0.907000,0.0658,-0.1073,-0.0508,0.136
0.913000,0.0509,-0.0951,-0.0219,0.110
0.917000,0.0147,-0.0667,-0.0194,0.071
0.922000,-0.0160,-0.0482,0.0163,0.053
0.927000,-0.0534,-0.0015,0.0209,0.057
0.934000,-0.0733,0.0209,0.0374,0.085
0.937000,-0.0597,0.0121,0.0561,0.083
0.943000,-0.0628,0.0128,0.0248,0.069
0.952000,-0.0304,-0.0078,-0.0110,0.033
0.954000,0.0039,-0.0424,-0.0441,0.061
0.958000,0.0258,-0.0648,-0.0628,0.094
0.972000,0.0617,-0.0797,-0.0884,0.134
0.972000,0.0848,-0.1039,-0.1209,0.181
0.973000,0.1285,-0.1155,-0.1699,0.242
0.981000,0.1477,-0.1289,-0.1828,0.268
0.984000,0.1497,-0.1134,-0.1695,0.253
0.988000,0.1347,-0.1426,-0.1944,0.276
0.993000,0.1101,-0.1497,-0.2119,0.282
0.998000,0.0806,-0.1375,-0.2553,0.301
1.003000,0.0795,-0.1200,-0.2130,0.257
1.008000,0.0381,-0.0999,-0.1923,0.220
1.015000,0.0447,-0.0749,-0.1576,0.180
1.019000,0.0421,-0.0260,-0.1183,0.128
1.023000,0.0734,-0.0082,-0.0817,0.110
1.030000,0.0810,0.0428,-0.0335,0.098
1.034000,0.1006,0.0981,-0.0260,0.143
1.038000,0.0777,0.1148,0.0099,0.139
1.043000,0.0794,0.1311,0.0456,0.160
1.049000,0.0793,0.1421,0.0858,0.184
1.053000,0.0822,0.1503,0.1066,0.202
1.058000,0.0741,0.1434,0.0965,0.188
1.068000,0.0497,0.1501,0.0627,0.170
1.069000,0.0709,0.1299,0.0268,0.150
1.074000,0.0896,0.0974,-0.0516,0.142
1.093000,0.0987,0.0503,-0.1365,0.176
1.095000,0.1147,-0.0228,-0.2112,0.241
1.095000,0.1326,-0.0599,-0.2805,0.316
1.096000,0.1309,-0.1225,-0.3469,0.391
1.101000,0.1263,-0.1582,-0.3915,0.441
1.104000,0.1087,-0.1692,-0.4428,0.486
1.109000,0.1189,-0.1268,-0.4914,0.521
1.115000,0.1187,-0.0813,-0.4969,0.517
1.121000,0.0919,-0.0232,-0.4477,0.458
1.125000,0.0695,0.0213,-0.3870,0.394
1.130000,0.0402,0.0879,-0.3125,0.327
1.134000,0.0373,0.1383,-0.2101,0.254
1.141000,0.0253,0.1889,-0.1227,0.227
1.149000,-0.0027,0.1823,-0.0075,0.183
1.150000,-0.0415,0.1879,0.1045,0.219
1.155000,-0.0884,0.1599,0.2227,0.288
1.159000,-0.1432,0.1485,0.3139,0.376
1.164000,-0.1538,0.1250,0.3522,0.404
1.169000,-0.1798,0.1201,0.3688,0.428
1.175000,-0.1765,0.1097,0.3498,0.407
1.180000,-0.1633,0.0868,0.3451,0.392
1.185000,-0.1213,0.0419,0.3049,0.331
1.189000,-0.0775,0.0157,0.2601,0.272
1.196000,-0.0458,0.0032,0.2419,0.246
1.200000,-0.0195,-0.0168,0.1929,0.195
1.205000,0.0512,-0.0443,0.1371,0.153
1.210000,0.0809,-0.0602,0.1031,0.144
1.217000,0.0453,-0.0857,0.0360,0.103
1.221000,0.0065,-0.0730,-0.0448,0.086
1.225000,-0.0524,-0.0488,-0.1061,0.128
1.232000,-0.0618,-0.0414,-0.1077,0.131
1.236000,-0.0644,-0.0337,-0.0855,0.112
1.241000,-0.0697,-0.0165,-0.0635,0.096
1.255000,-0.0965,0.0318,-0.0345,0.107
1.256000,-0.0852,0.0918,0.0061,0.125
1.256000,-0.0669,0.1113,0.0202,0.131
1.274000,-0.0393,0.1431,0.0532,0.158
1.275000,-0.0449,0.1462,0.0813,0.173
1.276000,-0.0525,0.1447,0.1163,0.193
1.276000,-0.0410,0.1340,0.1320,0.192
1.284000,-0.0557,0.1517,0.1642,0.230
1.286000,-0.0679,0.1358,0.1985,0.250
1.291000,-0.0723,0.1437,0.2420,0.291
1.296000,-0.0596,0.1295,0.2686,0.304
1.301000,-0.0563,0.1242,0.2997,0.329
1.306000,-0.0483,0.1160,0.2948,0.320
1.315000,-0.0661,0.0645,0.2829,0.298
1.317000,-0.0769,0.0314,0.2520,0.265
1.323000,-0.0686,-0.0116,0.2213,0.232
1.326000,-0.0653,-0.0621,0.2051,0.224
1.334000,-0.0718,-0.1078,0.1818,0.223
1.337000,-0.0948,-0.1367,0.1564,0.228
1.342000,-0.1153,-0.1395,0.1287,0.222
1.354000,-0.1476,-0.1230,0.0800,0.208
1.355000,-0.2178,-0.1063,0.0649,0.251
1.358000,-0.2469,-0.0727,0.0570,0.264
1.373000,-0.2853,-0.0412,0.0612,0.295
1.374000,-0.2662,0.0145,0.0891,0.281
