time,gFx,gFy,gFz,TgF
0.133000,0.0611,-0.0147,1.0099,1.012
0.134000,0.0659,-0.0098,1.0109,1.013
0.134000,0.0718,-0.0098,1.0129,1.015
0.134000,0.0767,-0.0127,1.0129,1.016
0.141000,0.0825,-0.0137,1.0109,1.014
0.142000,0.0864,-0.0166,1.0119,1.016
0.142000,0.0864,-0.0147,1.0109,1.015
0.146000,0.0874,-0.0166,1.0109,1.015
0.147000,0.0884,-0.0205,1.0090,1.013
0.147000,0.0904,-0.0176,1.0090,1.013
0.151000,0.0933,-0.0205,1.0080,1.013
0.153000,0.0933,-0.0196,1.0158,1.020
0.157000,0.1011,-0.0205,1.0119,1.017
0.158000,0.0991,-0.0205,1.0138,1.019
0.160000,0.1030,-0.0147,1.0148,1.020
0.163000,0.1060,-0.0127,1.0138,1.019
0.165000,0.1060,-0.0127,1.0129,1.018
0.168000,0.1060,-0.0108,1.0099,1.016
0.170000,0.1099,-0.0137,1.0051,1.011
0.172000,0.1050,-0.0098,1.0051,1.011
0.177000,0.0972,-0.0078,1.0070,1.012
0.178000,0.0923,-0.0059,1.0051,1.009
0.180000,0.0864,-0.0049,1.0002,1.004
0.182000,0.0835,-0.0020,1.0051,1.009
0.185000,0.0777,-0.0030,1.0060,1.009
0.190000,0.0757,-0.0039,1.0012,1.004
0.191000,0.0698,-0.0039,0.9972,1.000
0.192000,0.0669,-0.0039,1.0031,1.005
0.196000,0.0679,-0.0039,0.9972,1.000
0.198000,0.0659,-0.0010,1.0021,1.004
0.200000,0.0698,0.0009,0.9982,1.001
0.203000,0.0679,-0.0000,1.0012,1.003
0.206000,0.0708,-0.0030,1.0051,1.008
0.208000,0.0796,-0.0010,1.0070,1.010
0.210000,0.0855,-0.0049,1.0070,1.011
0.212000,0.0864,-0.0069,1.0158,1.019
0.215000,0.0923,-0.0078,1.0138,1.018
0.217000,0.0943,-0.0030,1.0158,1.020
0.220000,0.0982,-0.0059,1.0217,1.026
0.223000,0.1030,-0.0088,1.0178,1.023
0.225000,0.1079,-0.0069,1.0138,1.020
0.228000,0.1109,-0.0030,1.0099,1.016
0.230000,0.1138,-0.0049,1.0021,1.009
0.232000,0.1148,-0.0049,1.0012,1.008
0.235000,0.1138,-0.0030,0.9963,1.003
0.237000,0.1128,-0.0030,0.9875,0.994
0.240000,0.1089,-0.0108,0.9894,0.995
0.242000,0.1021,-0.0059,0.9865,0.992
0.245000,0.1060,-0.0098,0.9806,0.986
0.247000,0.1021,-0.0137,0.9816,0.987
0.250000,0.1011,-0.0137,0.9816,0.987
0.252000,0.0943,-0.0127,0.9826,0.987
0.259000,0.0913,-0.0117,0.9797,0.984
0.260000,0.0923,-0.0098,0.9797,0.984
0.260000,0.0855,-0.0030,0.9875,0.991
0.262000,0.0874,-0.0030,0.9885,0.992
0.265000,0.0864,0.0039,0.9933,0.997
0.268000,0.0845,0.0049,0.9943,0.998
0.271000,0.0796,0.0049,1.0051,1.008
0.274000,0.0806,0.0049,1.0090,1.012
0.275000,0.0777,0.0039,1.0099,1.013
0.277000,0.0737,0.0019,1.0090,1.012
0.280000,0.0708,0.0029,1.0109,1.013
0.282000,0.0698,0.0029,1.0051,1.007
0.285000,0.0698,-0.0010,1.0060,1.008
0.287000,0.0679,-0.0010,1.0012,1.003
0.290000,0.0640,-0.0000,1.0012,1.003
0.292000,0.0601,-0.0010,0.9953,0.997
0.295000,0.0591,0.0009,0.9982,1.000
0.297000,0.0571,0.0029,1.0021,1.004
0.300000,0.0591,-0.0020,1.0012,1.003
0.303000,0.0601,-0.0010,1.0021,1.004
0.306000,0.0640,-0.0039,1.0031,1.005
0.307000,0.0679,-0.0039,1.0031,1.005
0.310000,0.0698,-0.0010,1.0012,1.004
0.312000,0.0747,-0.0049,1.0031,1.006
0.315000,0.0757,-0.0030,0.9992,1.002
0.317000,0.0816,-0.0010,1.0090,1.012
0.320000,0.0835,-0.0030,1.0080,1.011
0.323000,0.0864,-0.0030,1.0119,1.016
0.324000,0.0894,-0.0010,1.0129,1.017
0.327000,0.0943,-0.0000,1.0168,1.021
0.330000,0.1011,0.0009,1.0129,1.018
0.332000,0.0991,-0.0030,1.0148,1.020
0.335000,0.1021,-0.0000,1.0197,1.025
0.338000,0.1011,-0.0020,1.0236,1.029
0.340000,0.1030,0.0029,1.0226,1.028
0.342000,0.1030,0.0009,1.0226,1.028
0.346000,0.0982,0.0049,1.0207,1.025
0.347000,0.0943,0.0019,1.0207,1.025
0.350000,0.0952,0.0078,1.0197,1.024
0.353000,0.0904,0.0039,1.0148,1.019
0.357000,0.0874,0.0058,1.0138,1.018
0.357000,0.0845,0.0058,1.0119,1.015
0.359000,0.0835,0.0049,1.0070,1.010
0.362000,0.0757,0.0039,1.0109,1.014
0.365000,0.0698,0.0058,1.0090,1.011
0.367000,0.0669,0.0039,1.0070,1.009
0.370000,0.0669,0.0009,0.9953,0.998
0.376000,0.0630,-0.0000,0.9865,0.989
0.376000,0.0659,-0.0010,0.9748,0.977
0.380000,0.0679,0.0019,0.9728,0.975
0.380000,0.0718,-0.0010,0.9709,0.974
0.382000,0.0767,0.0049,0.9719,0.975
0.385000,0.0786,0.0049,0.9709,0.974
0.390000,0.0825,0.0049,0.9758,0.979
0.391000,0.0845,0.0068,0.9777,0.981
0.392000,0.0835,0.0088,0.9836,0.987
0.395000,0.0884,0.0068,0.9797,0.984
0.397000,0.0913,0.0058,0.9875,0.992
0.400000,0.0923,0.0058,0.9914,0.996
0.403000,0.0943,0.0068,0.9914,0.996
0.404000,0.0982,0.0068,0.9914,0.996
0.407000,0.0991,0.0088,0.9953,1.000
0.410000,0.1030,0.0068,0.9933,0.999
0.412000,0.1089,0.0078,0.9943,1.000
0.415000,0.1060,0.0058,0.9963,1.002
0.417000,0.1070,0.0049,0.9933,0.999
0.420000,0.1079,0.0058,0.9953,1.001
0.422000,0.1060,0.0049,0.9972,1.003
0.424000,0.1050,0.0058,0.9963,1.002
0.427000,0.1060,0.0019,0.9992,1.005
0.430000,0.1011,0.0039,1.0002,1.005
0.432000,0.0943,0.0049,1.0060,1.010
0.435000,0.0923,0.0049,1.0012,1.005
0.437000,0.0816,0.0039,1.0012,1.004
0.440000,0.0786,0.0058,1.0031,1.006
0.441000,0.0728,0.0039,1.0070,1.010
0.445000,0.0640,0.0049,1.0080,1.010
0.447000,0.0581,0.0058,1.0129,1.015
0.450000,0.0493,0.0029,1.0158,1.017
0.453000,0.0474,0.0039,1.0197,1.021
0.457000,0.0444,0.0009,1.0217,1.023
0.458000,0.0435,0.0009,1.0217,1.023
0.459000,0.0425,0.0058,1.0314,1.032
0.462000,0.0484,0.0068,1.0305,1.032
0.464000,0.0513,0.0088,1.0295,1.031
0.471000,0.0581,0.0058,1.0334,1.035
0.471000,0.0659,0.0068,1.0305,1.033
0.474000,0.0747,0.0049,1.0314,1.034
0.477000,0.0767,0.0088,1.0265,1.029
0.478000,0.0855,0.0068,1.0207,1.024
0.479000,0.0855,0.0078,1.0168,1.020
0.482000,0.0855,0.0078,1.0138,1.017
0.485000,0.0884,0.0107,1.0099,1.014
0.486000,0.0923,0.0088,1.0060,1.010
0.490000,0.0952,0.0068,1.0060,1.011
0.491000,0.0943,0.0068,1.0051,1.009
0.494000,0.1001,0.0058,1.0012,1.006
0.497000,0.0952,0.0049,1.0002,1.005
0.500000,0.0972,0.0058,0.9982,1.003
0.502000,0.0943,0.0029,0.9972,1.002
0.508000,0.0904,0.0019,1.0031,1.007
0.509000,0.0855,0.0039,1.0021,1.006
0.511000,0.0845,0.0009,1.0041,1.008
0.511000,0.0816,0.0029,1.0041,1.007
0.514000,0.0757,0.0029,1.0002,1.003
0.517000,0.0718,0.0039,0.9953,0.998
0.520000,0.0698,0.0029,0.9943,0.997
0.523000,0.0650,-0.0020,0.9894,0.992
0.524000,0.0611,-0.0010,0.9826,0.984
0.527000,0.0581,-0.0000,0.9816,0.983
0.529000,0.0581,-0.0039,0.9777,0.979
0.532000,0.0581,-0.0039,0.9797,0.981
0.533000,0.0591,-0.0030,0.9797,0.981
0.537000,0.0611,-0.0069,0.9787,0.981
0.540000,0.0591,-0.0039,0.9797,0.981
0.542000,0.0532,-0.0030,0.9748,0.976
0.545000,0.0542,-0.0039,0.9748,0.976
0.547000,0.0503,-0.0039,0.9758,0.977
0.550000,0.0493,0.0009,0.9816,0.983
0.552000,0.0542,0.0039,0.9845,0.986
0.556000,0.0591,0.0078,0.9924,0.994
0.557000,0.0611,0.0097,0.9953,0.997
0.559000,0.0708,0.0088,0.9953,0.998
0.562000,0.0767,0.0088,0.9963,0.999
0.565000,0.0825,0.0068,1.0012,1.005
0.567000,0.0796,0.0049,1.0021,1.005
0.570000,0.0806,0.0058,1.0021,1.005
0.573000,0.0786,0.0029,1.0051,1.008
0.574000,0.0816,0.0009,1.0109,1.014
0.577000,0.0825,0.0009,1.0109,1.014
0.580000,0.0855,-0.0000,1.0109,1.015
0.582000,0.0874,0.0039,1.0119,1.016
0.585000,0.0864,0.0039,1.0090,1.013
0.587000,0.0894,0.0058,1.0099,1.014
0.589000,0.0923,0.0039,1.0031,1.007
0.592000,0.0913,0.0029,1.0031,1.007
0.595000,0.0952,0.0039,1.0002,1.005
0.597000,0.0962,-0.0000,0.9963,1.001
0.599000,0.0982,-0.0020,0.9963,1.001
0.602000,0.0972,-0.0010,0.9953,1.000
0.604000,0.0991,-0.0049,0.9894,0.994
0.609000,0.0913,-0.0039,0.9933,0.998
0.610000,0.0864,-0.0000,0.9914,0.995
0.612000,0.0835,-0.0020,0.9894,0.993
0.614000,0.0777,0.0009,0.9855,0.989
0.617000,0.0806,0.0029,0.9806,0.984
0.619000,0.0747,0.0029,0.9748,0.978
0.626000,0.0679,-0.0000,0.9816,0.984
0.626000,0.0650,0.0019,0.9797,0.982
0.628000,0.0620,-0.0000,0.9826,0.985
0.628000,0.0591,-0.0030,0.9855,0.987
0.632000,0.0611,-0.0010,0.9924,0.994
0.635000,0.0581,-0.0010,0.9933,0.995
0.637000,0.0532,-0.0000,1.0012,1.003
0.640000,0.0562,-0.0000,0.9992,1.001
0.642000,0.0581,0.0029,0.9982,1.000
0.645000,0.0513,0.0049,1.0002,1.002
0.647000,0.0503,0.0058,0.9992,1.000
0.649000,0.0464,0.0097,0.9953,0.996
0.652000,0.0493,0.0136,0.9982,1.000
0.654000,0.0513,0.0146,0.9963,0.998
0.657000,0.0513,0.0175,0.9953,0.997
0.658000,0.0581,0.0166,0.9963,0.998
0.663000,0.0620,0.0185,0.9943,0.996
0.663000,0.0611,0.0185,0.9992,1.001
0.667000,0.0698,0.0166,1.0012,1.004
0.670000,0.0708,0.0166,1.0051,1.008
0.673000,0.0708,0.0136,1.0090,1.012
0.676000,0.0747,0.0117,1.0119,1.015
0.676000,0.0737,0.0136,1.0129,1.016
0.679000,0.0767,0.0156,1.0129,1.016
0.682000,0.0816,0.0146,1.0138,1.017
0.685000,0.0835,0.0107,1.0148,1.018
0.687000,0.0825,0.0117,1.0168,1.020
0.692000,0.0786,0.0097,1.0187,1.022
0.692000,0.0767,0.0097,1.0168,1.020
0.694000,0.0786,0.0107,1.0138,1.017
0.697000,0.0796,0.0078,1.0158,1.019
0.699000,0.0806,0.0078,1.0138,1.017
0.702000,0.0747,0.0058,1.0129,1.016
0.705000,0.0767,0.0078,1.0109,1.014
0.707000,0.0777,0.0078,1.0070,1.010
0.708000,0.0757,0.0058,1.0119,1.015
0.712000,0.0737,0.0078,1.0070,1.010
0.715000,0.0747,0.0058,1.0090,1.012
0.717000,0.0757,0.0029,1.0060,1.009
0.719000,0.0728,0.0058,1.0060,1.009
0.723000,0.0669,0.0039,1.0051,1.007
0.724000,0.0669,0.0039,1.0012,1.003
0.727000,0.0630,0.0029,0.9992,1.001
0.729000,0.0659,0.0049,0.9953,0.997
0.732000,0.0698,0.0039,0.9992,1.002
0.735000,0.0708,0.0058,0.9972,1.000
0.737000,0.0689,0.0029,1.0012,1.004
0.742000,0.0689,0.0058,1.0021,1.005
0.743000,0.0659,0.0088,1.0002,1.002
0.746000,0.0601,0.0097,1.0002,1.002
0.750000,0.0640,0.0136,1.0002,1.002
0.751000,0.0630,0.0156,1.0012,1.003
0.751000,0.0640,0.0136,0.9953,0.997
0.757000,0.0611,0.0127,0.9972,0.999
0.758000,0.0591,0.0146,1.0012,1.003
0.759000,0.0552,0.0117,1.0021,1.004
0.761000,0.0532,0.0097,1.0021,1.004
0.765000,0.0532,0.0078,0.9992,1.001
0.767000,0.0581,0.0078,0.9982,1.000
0.769000,0.0581,0.0107,0.9943,0.996
0.773000,0.0640,0.0088,0.9894,0.992
0.773000,0.0669,0.0097,0.9904,0.993
0.776000,0.0718,0.0127,0.9904,0.993
0.779000,0.0777,0.0107,0.9885,0.992
0.782000,0.0767,0.0107,0.9875,0.991
0.785000,0.0777,0.0107,0.9845,0.988
0.787000,0.0767,0.0078,0.9894,0.992
0.789000,0.0786,0.0078,0.9885,0.992
0.792000,0.0825,0.0078,0.9904,0.994
0.794000,0.0845,0.0068,0.9963,1.000
0.797000,0.0855,0.0039,1.0002,1.004
0.799000,0.0904,0.0049,0.9982,1.002
0.802000,0.0913,0.0039,1.0012,1.005
0.804000,0.0952,0.0039,1.0031,1.008
0.807000,0.0991,0.0019,1.0070,1.012
0.809000,0.0991,0.0039,1.0080,1.013
0.812000,0.0962,0.0019,1.0070,1.012
0.814000,0.0991,-0.0000,1.0002,1.005
0.817000,0.0933,0.0039,1.0012,1.005
0.819000,0.0884,0.0039,1.0031,1.007
0.823000,0.0874,0.0049,0.9982,1.002
0.823000,0.0855,0.0097,0.9992,1.003
0.827000,0.0806,0.0136,0.9963,1.000
0.829000,0.0767,0.0127,0.9933,0.996
0.831000,0.0786,0.0117,0.9933,0.997
0.834000,0.0806,0.0107,0.9953,0.999
0.837000,0.0747,0.0117,0.9933,0.996
0.839000,0.0728,0.0127,0.9953,0.998
0.842000,0.0708,0.0088,0.9972,1.000
0.845000,0.0698,0.0088,0.9953,0.998
0.847000,0.0659,0.0088,0.9943,0.997
0.849000,0.0630,0.0049,0.9933,0.995
0.852000,0.0611,0.0049,0.9914,0.993
0.854000,0.0591,0.0068,0.9875,0.989
0.858000,0.0542,0.0049,0.9845,0.986
0.859000,0.0523,0.0029,0.9836,0.985
0.862000,0.0523,0.0049,0.9865,0.988
0.864000,0.0523,0.0039,0.9865,0.988
0.866000,0.0591,0.0058,0.9924,0.994
0.870000,0.0571,0.0029,0.9914,0.993
0.877000,0.0640,0.0078,0.9894,0.992
0.877000,0.0698,0.0049,0.9894,0.992
0.878000,0.0689,0.0068,0.9924,0.995
0.878000,0.0718,0.0078,0.9943,0.997
0.881000,0.0737,0.0088,0.9972,1.000
0.884000,0.0718,0.0107,0.9972,1.000
0.886000,0.0728,0.0078,1.0021,1.005
0.889000,0.0737,0.0097,1.0012,1.004
0.891000,0.0786,0.0107,1.0070,1.010
0.894000,0.0816,0.0097,1.0148,1.018
0.896000,0.0864,0.0107,1.0187,1.022
0.899000,0.0855,0.0078,1.0148,1.018
0.901000,0.0874,0.0107,1.0207,1.024
0.904000,0.0874,0.0097,1.0295,1.033
0.907000,0.0864,0.0078,1.0305,1.034
0.908000,0.0835,0.0097,1.0305,1.034
0.911000,0.0816,0.0088,1.0324,1.036
0.915000,0.0777,0.0107,1.0344,1.037
0.916000,0.0796,0.0088,1.0324,1.036
0.919000,0.0806,0.0088,1.0285,1.032
0.924000,0.0786,0.0097,1.0256,1.029
0.925000,0.0786,0.0068,1.0187,1.022
0.926000,0.0816,0.0078,1.0158,1.019
0.929000,0.0786,0.0088,1.0158,1.019
0.932000,0.0777,0.0078,1.0158,1.019
0.933000,0.0767,0.0068,1.0129,1.016
0.937000,0.0737,0.0068,1.0109,1.014
0.939000,0.0708,0.0068,1.0178,1.020
0.941000,0.0757,0.0068,1.0138,1.017
0.944000,0.0825,0.0088,1.0099,1.013
0.946000,0.0835,0.0097,1.0090,1.012
0.948000,0.0855,0.0088,1.0060,1.010
0.951000,0.0884,0.0107,1.0021,1.006
0.954000,0.0894,0.0117,1.0031,1.007
0.957000,0.0806,0.0078,0.9982,1.001
0.959000,0.0816,0.0117,0.9963,1.000
0.961000,0.0737,0.0127,0.9924,0.995
0.964000,0.0737,0.0107,0.9875,0.990
0.966000,0.0689,0.0127,0.9855,0.988
0.969000,0.0669,0.0127,0.9855,0.988
0.973000,0.0640,0.0136,0.9904,0.993
0.974000,0.0630,0.0195,0.9904,0.993
0.976000,0.0601,0.0175,0.9943,0.996
0.979000,0.0659,0.0205,0.9963,0.999
0.982000,0.0708,0.0185,0.9982,1.001
0.985000,0.0757,0.0195,1.0021,1.005
0.988000,0.0777,0.0205,1.0021,1.005
0.991000,0.0796,0.0224,1.0021,1.006
0.994000,0.0835,0.0244,0.9972,1.001
0.995000,0.0845,0.0244,0.9982,1.002
1.001000,0.0845,0.0273,0.9982,1.002
1.001000,0.0874,0.0273,0.9904,0.995
1.001000,0.0894,0.0254,0.9904,0.995
1.003000,0.0904,0.0283,0.9894,0.994
1.010000,0.0991,0.0283,0.9875,0.993
1.010000,0.0991,0.0234,0.9875,0.993
1.011000,0.0952,0.0234,0.9855,0.990
1.014000,0.0933,0.0224,0.9845,0.989
1.017000,0.0923,0.0224,0.9865,0.991
1.019000,0.0894,0.0273,0.9875,0.992
1.026000,0.0855,0.0273,0.9865,0.991
1.026000,0.0884,0.0517,0.9972,1.002
1.030000,0.0855,0.0752,1.0148,1.021
1.030000,0.0747,0.0595,1.0226,1.027
1.033000,0.0581,0.0361,1.0148,1.017
1.035000,0.0435,0.0205,1.0051,1.006
1.038000,0.0357,0.0136,0.9933,0.994
1.040000,0.0347,0.0088,0.9972,0.998
1.041000,0.0308,0.0088,0.9982,0.999
1.044000,0.0347,0.0078,0.9982,0.999
1.046000,0.0415,0.0049,0.9924,0.993
1.049000,0.0513,0.0078,0.9836,0.985
1.052000,0.0601,0.0088,0.9885,0.990
1.054000,0.0698,0.0107,0.9875,0.990
1.058000,0.0796,0.0097,0.9904,0.994
1.059000,0.0874,0.0117,0.9875,0.991
1.063000,0.0923,0.0068,0.9777,0.982
1.064000,0.0943,0.0068,0.9748,0.979
1.067000,0.0952,0.0049,0.9709,0.976
1.070000,0.0923,0.0058,0.9640,0.968
1.073000,0.0894,0.0029,0.9611,0.965
1.074000,0.0825,-0.0010,0.9562,0.960
1.077000,0.0786,-0.0010,0.9533,0.957
1.079000,0.0708,0.0049,0.9640,0.967
1.082000,0.0708,0.0088,0.9631,0.966
1.085000,0.0650,0.0156,0.9640,0.966
1.087000,0.0689,0.0205,0.9689,0.972
1.090000,0.0698,0.0273,0.9699,0.973
1.091000,0.0728,0.0312,0.9709,0.974
1.094000,0.0689,0.0342,0.9738,0.977
1.096000,0.0679,0.0322,0.9709,0.974
1.099000,0.0640,0.0263,0.9640,0.967
1.102000,0.0591,0.0205,0.9562,0.958
1.104000,0.0542,0.0136,0.9543,0.956
1.108000,0.0474,0.0127,0.9504,0.952
1.109000,0.0376,0.0078,0.9504,0.951
1.112000,0.0337,0.0058,0.9523,0.953
1.113000,0.0298,0.0068,0.9523,0.953
1.117000,0.0298,0.0058,0.9552,0.956
1.118000,0.0230,0.0078,0.9679,0.968
1.122000,0.0220,0.0088,0.9767,0.977
1.128000,0.0181,0.0088,0.9836,0.984
1.129000,0.0132,0.0127,0.9894,0.990
1.129000,0.0142,0.0117,0.9953,0.995
1.131000,0.0093,0.0088,0.9953,0.995
1.134000,0.0103,0.0097,0.9972,0.997
1.136000,0.0093,0.0068,0.9963,0.996
1.141000,0.0103,0.0009,0.9963,0.996
1.142000,0.0161,-0.0000,0.9972,0.997
1.144000,0.0210,0.0019,1.0031,1.003
1.147000,0.0337,0.0009,1.0090,1.010
1.153000,0.0425,-0.0030,1.0226,1.024
1.154000,0.0503,-0.0049,1.0246,1.026
1.154000,0.0620,-0.0039,1.0324,1.034
1.159000,0.0698,-0.0030,1.0363,1.039
1.160000,0.0767,0.0019,1.0373,1.040
1.162000,0.0894,0.0019,1.0383,1.042
1.164000,0.0884,0.0068,1.0373,1.041
1.166000,0.0972,0.0078,1.0324,1.037
1.169000,0.1030,0.0068,1.0305,1.036
1.174000,0.1089,0.0049,1.0256,1.031
1.175000,0.1118,0.0058,1.0226,1.029
1.175000,0.1118,0.0058,1.0217,1.028
1.179000,0.1177,0.0039,1.0217,1.028
1.182000,0.1177,0.0039,1.0334,1.040
1.182000,0.1216,0.0049,1.0334,1.041
1.186000,0.1284,0.0049,1.0392,1.047
1.189000,0.1304,0.0068,1.0412,1.049
1.193000,0.1284,0.0078,1.0441,1.052
1.195000,0.1294,0.0097,1.0441,1.052
1.195000,0.1255,0.0127,1.0373,1.045
1.198000,0.1216,0.0156,1.0353,1.043
1.200000,0.1206,0.0195,1.0324,1.040
1.203000,0.1167,0.0244,1.0305,1.037
1.206000,0.1099,0.0234,1.0334,1.039
1.210000,0.1021,0.0224,1.0275,1.033
1.212000,0.0933,0.0166,1.0305,1.035
1.213000,0.0894,0.0156,1.0324,1.036
1.216000,0.0816,0.0175,1.0324,1.036
1.219000,0.0708,0.0175,1.0334,1.036
1.223000,0.0620,0.0117,1.0334,1.035
1.226000,0.0601,0.0127,1.0265,1.028
1.226000,0.0591,0.0097,1.0226,1.024
1.229000,0.0611,0.0088,1.0217,1.024
1.232000,0.0698,0.0039,1.0217,1.024
1.234000,0.0679,0.0019,1.0207,1.023
1.237000,0.0757,-0.0059,1.0197,1.023
1.240000,0.0825,-0.0030,1.0236,1.027
1.244000,0.0864,-0.0039,1.0256,1.029
1.244000,0.0923,-0.0030,1.0265,1.031
1.247000,0.1040,-0.0010,1.0295,1.035
1.248000,0.1157,0.0019,1.0334,1.040
1.251000,0.1255,0.0029,1.0461,1.054
1.254000,0.1353,0.0029,1.0510,1.060
1.260000,0.1480,0.0058,1.0510,1.061
1.261000,0.1646,0.0058,1.0568,1.070
1.263000,0.1743,0.0039,1.0461,1.061
1.268000,0.1812,0.0068,1.0500,1.066
1.268000,0.1822,0.0058,1.0510,1.067
1.269000,0.1802,0.0058,1.0461,1.062
1.272000,0.1792,0.0019,1.0363,1.052
1.273000,0.1636,-0.0039,1.0334,1.046
1.275000,0.1529,-0.0069,1.0285,1.040
1.279000,0.1372,-0.0039,1.0236,1.033
1.281000,0.1255,-0.0010,1.0158,1.024
1.284000,0.1118,0.0019,1.0051,1.011
1.286000,0.0972,0.0009,0.9943,0.999
1.289000,0.0825,0.0049,0.9855,0.989
1.290000,0.0679,0.0078,0.9777,0.980
1.293000,0.0532,0.0117,0.9640,0.966
1.296000,0.0405,0.0146,0.9474,0.948
1.299000,0.0327,0.0146,0.9347,0.935
1.301000,0.0191,0.0185,0.9259,0.926
1.304000,0.0122,0.0254,0.9240,0.924
1.307000,0.0093,0.0371,0.9220,0.923
1.308000,0.0161,0.0420,0.9289,0.930
1.312000,0.0200,0.0459,0.9308,0.932
1.314000,0.0298,0.0488,0.9308,0.933
1.316000,0.0357,0.0508,0.9367,0.939
1.319000,0.0425,0.0556,0.9484,0.951
1.324000,0.0493,0.0547,0.9552,0.958
1.324000,0.0650,0.0537,0.9582,0.962
1.326000,0.0650,0.0478,0.9621,0.965
1.329000,0.0679,0.0449,0.9719,0.975
1.331000,0.0728,0.0381,0.9797,0.983
1.334000,0.0786,0.0381,0.9855,0.989
1.336000,0.0835,0.0351,0.9933,0.997
1.340000,0.0864,0.0361,0.9972,1.002
1.342000,0.0933,0.0332,1.0051,1.010
1.343000,0.0952,0.0312,1.0197,1.025
1.346000,0.0913,0.0293,1.0305,1.035
1.348000,0.0972,0.0302,1.0471,1.052
1.351000,0.0991,0.0322,1.0617,1.067
1.354000,0.1030,0.0322,1.0724,1.078
1.359000,0.1079,0.0410,1.0705,1.077
1.360000,0.1138,0.0449,1.0705,1.077
1.364000,0.1236,0.0527,1.0666,1.075
1.364000,0.1245,0.0556,1.0607,1.069
1.367000,0.1353,0.0595,1.0558,1.066
1.368000,0.1431,0.0683,1.0549,1.067
1.372000,0.1509,0.0713,1.0568,1.070
1.375000,0.1587,0.0742,1.0549,1.069
1.377000,0.1607,0.0771,1.0490,1.064
1.379000,0.1607,0.0771,1.0451,1.060
1.380000,0.1646,0.0801,1.0441,1.060
1.384000,0.1587,0.0781,1.0334,1.048
1.386000,0.1577,0.0732,1.0256,1.040
1.389000,0.1480,0.0732,1.0148,1.028
1.390000,0.1411,0.0703,1.0080,1.020
1.393000,0.1294,0.0683,1.0129,1.023
1.396000,0.1236,0.0683,1.0041,1.014
1.399000,0.1197,0.0625,0.9992,1.008
1.401000,0.1089,0.0615,0.9963,1.004
1.403000,0.0982,0.0576,0.9885,0.995
1.406000,0.0904,0.0556,0.9777,0.983
1.408000,0.0874,0.0508,0.9650,0.970
1.411000,0.0786,0.0478,0.9494,0.954
1.413000,0.0777,0.0449,0.9406,0.945
1.416000,0.0786,0.0449,0.9357,0.940
1.418000,0.0777,0.0468,0.9347,0.939
1.421000,0.0786,0.0459,0.9211,0.926
1.424000,0.0786,0.0498,0.9191,0.924
1.426000,0.0767,0.0556,0.9162,0.921
