time,gFx,gFy,gFz,TgF
0.180000,0.0191,0.0088,0.9885,0.989
0.182000,0.0249,0.0136,0.9806,0.981
0.186000,0.0298,0.0185,0.9787,0.979
0.188000,0.0288,0.0215,0.9748,0.975
0.190000,0.0259,0.0195,0.9787,0.979
0.193000,0.0220,0.0215,0.9885,0.989
0.195000,0.0191,0.0224,0.9924,0.993
0.198000,0.0191,0.0224,0.9943,0.995
0.201000,0.0151,0.0195,1.0002,1.000
0.203000,0.0161,0.0156,1.0031,1.003
0.206000,0.0161,0.0146,1.0090,1.009
0.209000,0.0200,0.0166,1.0119,1.012
0.210000,0.0230,0.0166,1.0197,1.020
0.212000,0.0269,0.0166,1.0197,1.020
0.215000,0.0269,0.0175,1.0236,1.024
0.218000,0.0288,0.0175,1.0236,1.024
0.223000,0.0327,0.0166,1.0226,1.023
0.224000,0.0376,0.0205,1.0236,1.025
0.224000,0.0415,0.0215,1.0217,1.023
0.229000,0.0386,0.0244,1.0217,1.023
0.229000,0.0357,0.0234,1.0178,1.019
0.233000,0.0308,0.0244,1.0187,1.019
0.235000,0.0249,0.0224,1.0148,1.015
0.238000,0.0191,0.0195,1.0129,1.013
0.243000,0.0132,0.0205,1.0090,1.009
0.243000,0.0073,0.0195,1.0060,1.006
0.246000,0.0073,0.0166,0.9963,0.996
0.247000,0.0025,0.0107,0.9894,0.989
0.251000,0.0103,0.0117,0.9836,0.984
0.253000,0.0054,0.0097,0.9826,0.983
0.256000,0.0073,0.0019,0.9836,0.984
0.259000,0.0073,0.0039,0.9865,0.987
0.261000,0.0093,-0.0010,0.9885,0.988
0.263000,0.0034,-0.0020,0.9904,0.990
0.265000,0.0054,-0.0030,0.9894,0.989
0.268000,0.0044,-0.0000,0.9904,0.990
0.270000,0.0064,-0.0039,0.9865,0.987
0.273000,0.0093,0.0019,0.9845,0.985
0.282000,0.0054,-0.0020,0.9855,0.986
0.283000,0.0064,0.0029,0.9875,0.988
0.283000,0.0093,-0.0010,0.9865,0.987
0.283000,0.0034,-0.0010,0.9914,0.991
0.285000,0.0015,-0.0049,0.9914,0.991
0.288000,-0.0024,-0.0049,0.9933,0.993
0.294000,0.0044,-0.0069,0.9914,0.991
0.294000,0.0073,-0.0039,0.9992,0.999
0.295000,0.0112,-0.0020,1.0041,1.004
0.298000,0.0161,0.0019,1.0099,1.010
0.301000,0.0210,0.0049,1.0080,1.008
0.303000,0.0249,0.0058,1.0138,1.014
0.305000,0.0278,0.0127,1.0099,1.010
0.308000,0.0278,0.0107,1.0148,1.015
0.311000,0.0308,0.0117,1.0158,1.016
0.313000,0.0278,0.0088,1.0187,1.019
0.315000,0.0288,0.0049,1.0168,1.017
0.318000,0.0269,0.0039,1.0129,1.013
0.320000,0.0278,0.0068,1.0138,1.014
0.323000,0.0269,0.0058,1.0099,1.010
0.327000,0.0278,0.0088,1.0158,1.016
0.327000,0.0298,0.0078,1.0148,1.015
0.330000,0.0288,0.0078,1.0197,1.020
0.333000,0.0278,0.0058,1.0187,1.019
0.335000,0.0259,0.0039,1.0178,1.018
0.338000,0.0278,0.0049,1.0129,1.013
0.342000,0.0249,0.0019,1.0070,1.007
0.343000,0.0239,0.0019,0.9972,0.998
0.346000,0.0210,0.0029,0.9943,0.995
0.348000,0.0142,0.0019,0.9924,0.992
0.351000,0.0132,-0.0000,0.9914,0.991
0.353000,0.0122,0.0039,0.9963,0.996
0.356000,0.0132,0.0058,0.9924,0.992
0.360000,0.0103,0.0049,0.9924,0.992
0.360000,0.0083,0.0039,0.9914,0.991
0.363000,0.0054,0.0019,0.9924,0.992
0.366000,-0.0005,0.0068,0.9953,0.995
0.368000,-0.0015,0.0039,1.0031,1.003
0.370000,0.0015,0.0049,1.0041,1.004
0.373000,-0.0034,0.0029,0.9963,0.996
0.383000,-0.0034,0.0049,0.9924,0.992
0.384000,-0.0015,0.0039,0.9894,0.989
0.384000,-0.0005,0.0029,0.9894,0.989
0.385000,0.0025,0.0029,0.9953,0.995
0.385000,0.0073,0.0068,1.0041,1.004
0.388000,0.0142,0.0058,1.0090,1.009
0.390000,0.0161,0.0019,1.0080,1.008
0.393000,0.0210,-0.0030,1.0109,1.011
0.395000,0.0220,-0.0010,1.0148,1.015
0.397000,0.0220,-0.0020,1.0109,1.011
0.400000,0.0239,0.0029,1.0168,1.017
0.403000,0.0239,0.0068,1.0168,1.017
0.406000,0.0308,0.0107,1.0168,1.017
0.408000,0.0318,0.0107,1.0217,1.022
0.410000,0.0288,0.0117,1.0265,1.027
0.413000,0.0288,0.0088,1.0256,1.026
0.416000,0.0249,0.0078,1.0275,1.028
0.418000,0.0259,0.0088,1.0246,1.025
0.420000,0.0249,0.0068,1.0197,1.020
0.423000,0.0230,0.0039,1.0158,1.016
0.426000,0.0239,0.0039,1.0080,1.008
0.427000,0.0210,-0.0010,1.0070,1.007
0.431000,0.0230,-0.0000,1.0197,1.020
0.432000,0.0239,-0.0039,1.0226,1.023
0.434000,0.0220,-0.0020,1.0226,1.023
0.437000,0.0161,0.0009,1.0178,1.018
0.439000,0.0161,-0.0010,1.0178,1.018
0.443000,0.0112,-0.0030,1.0138,1.014
0.445000,0.0054,0.0029,1.0129,1.013
0.447000,-0.0034,0.0009,1.0109,1.011
0.450000,-0.0102,0.0029,1.0129,1.013
0.452000,-0.0132,0.0049,1.0178,1.018
0.455000,-0.0181,0.0009,1.0168,1.017
0.458000,-0.0151,0.0029,1.0148,1.015
0.460000,-0.0181,-0.0010,1.0119,1.012
0.462000,-0.0161,0.0019,1.0070,1.007
0.465000,-0.0210,0.0039,1.0012,1.001
0.468000,-0.0229,0.0009,0.9982,0.998
0.470000,-0.0229,0.0009,0.9943,0.995
0.473000,-0.0239,0.0019,0.9933,0.994
0.477000,-0.0288,-0.0000,0.9982,0.999
0.478000,-0.0317,-0.0010,1.0031,1.004
0.480000,-0.0298,-0.0020,1.0060,1.006
0.482000,-0.0288,-0.0000,1.0080,1.008
0.485000,-0.0259,0.0029,1.0129,1.013
0.487000,-0.0190,0.0058,1.0119,1.012
0.489000,-0.0112,0.0097,1.0178,1.018
0.493000,-0.0044,0.0175,1.0168,1.017
0.494000,0.0073,0.0175,1.0197,1.020
0.497000,0.0142,0.0224,1.0148,1.015
0.500000,0.0161,0.0234,1.0138,1.014
0.502000,0.0210,0.0224,1.0119,1.012
0.505000,0.0269,0.0224,1.0051,1.006
0.508000,0.0259,0.0195,1.0021,1.003
0.510000,0.0269,0.0195,0.9992,1.000
0.512000,0.0269,0.0156,0.9963,0.997
0.515000,0.0269,0.0117,0.9972,0.998
0.518000,0.0347,0.0117,0.9953,0.996
0.520000,0.0366,0.0097,0.9972,0.998
0.523000,0.0454,0.0088,1.0041,1.005
0.526000,0.0484,0.0058,1.0090,1.010
0.527000,0.0542,-0.0000,1.0041,1.006
0.530000,0.0562,0.0039,1.0041,1.006
0.533000,0.0571,0.0009,1.0031,1.005
0.535000,0.0464,-0.0020,1.0051,1.006
0.537000,0.0444,-0.0030,1.0021,1.003
0.540000,0.0386,-0.0030,1.0002,1.001
0.543000,0.0366,-0.0039,0.9943,0.995
0.544000,0.0337,-0.0000,0.9885,0.989
0.547000,0.0308,0.0058,0.9836,0.984
0.550000,0.0259,0.0078,0.9845,0.985
0.552000,0.0210,0.0058,0.9806,0.981
0.555000,0.0132,0.0049,0.9748,0.975
0.558000,0.0034,0.0058,0.9787,0.979
0.560000,-0.0093,0.0039,0.9728,0.973
0.563000,-0.0122,0.0029,0.9679,0.968
0.565000,-0.0151,0.0019,0.9650,0.965
0.567000,-0.0210,0.0019,0.9679,0.968
0.570000,-0.0181,0.0029,0.9660,0.966
0.573000,-0.0181,0.0058,0.9699,0.970
0.575000,-0.0171,0.0078,0.9787,0.979
0.577000,-0.0122,0.0058,0.9836,0.984
0.579000,-0.0122,0.0078,0.9855,0.986
0.582000,-0.0073,0.0049,0.9933,0.993
0.584000,-0.0073,0.0078,1.0002,1.000
0.587000,-0.0024,0.0068,1.0041,1.004
0.592000,0.0015,0.0068,0.9953,0.995
0.593000,-0.0044,0.0058,0.9914,0.991
0.595000,-0.0054,0.0039,0.9885,0.988
0.597000,-0.0112,0.0029,0.9836,0.984
0.600000,-0.0054,-0.0000,0.9758,0.976
0.602000,-0.0044,0.0009,0.9748,0.975
0.605000,-0.0005,0.0039,0.9767,0.977
0.608000,-0.0005,0.0039,0.9738,0.974
0.609000,0.0034,0.0058,0.9689,0.969
0.612000,0.0083,0.0068,0.9689,0.969
0.614000,0.0083,0.0068,0.9719,0.972
0.617000,0.0103,0.0107,0.9728,0.973
0.620000,0.0161,0.0107,0.9699,0.970
0.622000,0.0200,0.0117,0.9640,0.964
0.627000,0.0220,0.0127,0.9640,0.964
0.628000,0.0230,0.0117,0.9650,0.965
0.630000,0.0210,0.0097,0.9660,0.966
0.632000,0.0161,0.0088,0.9767,0.977
0.635000,0.0171,0.0088,0.9777,0.978
0.637000,0.0161,0.0097,0.9826,0.983
0.642000,0.0132,0.0058,0.9885,0.989
0.643000,0.0112,0.0049,0.9924,0.992
0.644000,0.0054,0.0029,0.9972,0.997
0.647000,0.0025,0.0029,0.9992,0.999
0.650000,-0.0024,-0.0059,1.0129,1.013
0.652000,-0.0073,-0.0020,1.0246,1.025
0.655000,-0.0093,-0.0049,1.0295,1.030
0.659000,-0.0054,-0.0039,1.0334,1.033
0.659000,-0.0063,-0.0010,1.0353,1.035
0.663000,-0.0044,-0.0000,1.0422,1.042
0.664000,-0.0063,0.0049,1.0549,1.055
0.667000,-0.0034,0.0039,1.0529,1.053
0.670000,-0.0044,0.0039,1.0598,1.060
0.672000,-0.0044,0.0068,1.0558,1.056
0.675000,-0.0054,0.0117,1.0549,1.055
0.680000,-0.0034,0.0166,1.0578,1.058
0.680000,-0.0054,0.0185,1.0471,1.047
0.682000,-0.0034,0.0244,1.0431,1.043
0.685000,-0.0005,0.0263,1.0402,1.041
0.687000,0.0015,0.0283,1.0275,1.028
0.689000,0.0025,0.0254,1.0178,1.018
0.692000,0.0015,0.0254,1.0080,1.008
0.694000,0.0064,0.0244,1.0099,1.010
0.697000,0.0064,0.0224,1.0041,1.004
0.700000,0.0112,0.0224,1.0041,1.004
0.702000,0.0151,0.0205,1.0021,1.002
0.705000,0.0171,0.0195,1.0002,1.001
0.707000,0.0161,0.0195,0.9982,0.999
0.711000,0.0210,0.0185,0.9904,0.991
0.712000,0.0200,0.0166,0.9953,0.996
0.716000,0.0181,0.0136,0.9924,0.993
0.717000,0.0151,0.0097,0.9904,0.991
0.720000,0.0142,0.0097,0.9924,0.993
0.722000,0.0093,0.0068,0.9943,0.994
0.726000,0.0112,0.0058,1.0031,1.003
0.727000,0.0112,0.0049,1.0060,1.006
0.730000,0.0083,0.0049,1.0109,1.011
0.732000,0.0142,0.0058,1.0109,1.011
0.735000,0.0171,0.0009,1.0060,1.006
0.737000,0.0191,0.0019,1.0109,1.011
0.740000,0.0210,0.0009,1.0090,1.009
0.743000,0.0269,0.0029,1.0051,1.005
0.744000,0.0230,0.0019,1.0021,1.002
0.747000,0.0191,0.0009,1.0012,1.001
0.750000,0.0151,0.0019,1.0051,1.005
0.752000,0.0142,0.0068,1.0060,1.006
0.755000,0.0093,0.0058,1.0080,1.008
0.758000,0.0083,0.0068,1.0090,1.009
0.759000,0.0015,0.0058,1.0021,1.002
0.763000,-0.0044,0.0019,1.0031,1.003
0.764000,-0.0102,0.0049,1.0060,1.006
0.767000,-0.0112,0.0029,1.0051,1.005
0.770000,-0.0112,0.0049,1.0021,1.002
0.772000,-0.0122,0.0068,1.0002,1.000
0.776000,-0.0054,0.0049,1.0012,1.001
0.777000,-0.0005,0.0068,1.0031,1.003
0.779000,0.0034,0.0107,1.0041,1.004
0.782000,0.0083,0.0136,1.0119,1.012
0.785000,0.0132,0.0175,1.0129,1.013
0.787000,0.0181,0.0166,1.0129,1.013
0.790000,0.0191,0.0117,1.0148,1.015
0.793000,0.0220,0.0107,1.0148,1.015
0.797000,0.0230,0.0088,1.0217,1.022
0.797000,0.0269,0.0058,1.0217,1.022
0.800000,0.0239,0.0058,1.0236,1.024
0.802000,0.0249,0.0029,1.0197,1.020
0.805000,0.0269,0.0029,1.0295,1.030
0.808000,0.0298,0.0049,1.0324,1.033
0.809000,0.0318,0.0039,1.0373,1.038
0.812000,0.0327,0.0058,1.0373,1.038
0.815000,0.0318,0.0058,1.0431,1.044
0.818000,0.0318,0.0039,1.0402,1.041
0.820000,0.0288,0.0039,1.0402,1.041
0.822000,0.0259,0.0029,1.0422,1.042
0.826000,0.0230,-0.0000,1.0363,1.037
0.827000,0.0181,-0.0020,1.0392,1.039
0.829000,0.0122,-0.0039,1.0383,1.038
0.832000,0.0112,-0.0039,1.0383,1.038
0.835000,0.0181,-0.0010,1.0422,1.042
0.837000,0.0259,-0.0000,1.0412,1.042
0.840000,0.0347,0.0049,1.0363,1.037
0.843000,0.0464,0.0146,1.0285,1.030
0.847000,0.0523,0.0156,1.0168,1.018
0.847000,0.0620,0.0205,1.0109,1.013
0.850000,0.0611,0.0234,1.0012,1.003
0.852000,0.0601,0.0244,0.9972,0.999
0.855000,0.0601,0.0283,0.9963,0.998
0.858000,0.0542,0.0244,0.9933,0.995
0.859000,0.0493,0.0302,0.9924,0.994
0.864000,0.0415,0.0302,0.9953,0.997
0.864000,0.0298,0.0293,0.9924,0.993
0.867000,0.0269,0.0234,0.9943,0.995
0.869000,0.0220,0.0224,0.9943,0.995
0.872000,0.0210,0.0244,0.9953,0.996
0.877000,0.0191,0.0263,0.9982,0.999
0.877000,0.0151,0.0312,0.9982,0.999
0.879000,0.0171,0.0322,0.9992,1.000
0.884000,0.0191,0.0361,0.9982,0.999
0.885000,0.0181,0.0322,0.9953,0.996
0.887000,0.0191,0.0351,0.9904,0.991
0.892000,0.0200,0.0400,0.9943,0.995
0.893000,0.0181,0.0420,0.9924,0.993
0.894000,0.0151,0.0390,0.9972,0.998
0.899000,0.0122,0.0342,0.9972,0.998
0.899000,0.0083,0.0283,0.9953,0.996
0.902000,0.0064,0.0254,0.9885,0.989
0.904000,0.0112,0.0215,0.9787,0.979
0.910000,0.0093,0.0215,0.9748,0.975
0.911000,0.0112,0.0195,0.9689,0.969
0.911000,0.0161,0.0205,0.9699,0.970
0.914000,0.0220,0.0185,0.9640,0.964
0.917000,0.0220,0.0175,0.9679,0.968
0.920000,0.0318,0.0185,0.9719,0.973
0.922000,0.0386,0.0215,0.9767,0.978
0.925000,0.0376,0.0215,0.9875,0.988
0.927000,0.0337,0.0224,0.9933,0.994
0.929000,0.0318,0.0205,1.0031,1.004
0.932000,0.0269,0.0244,1.0099,1.011
0.934000,0.0249,0.0234,1.0148,1.015
0.937000,0.0161,0.0273,1.0383,1.039
0.940000,0.0093,0.0439,1.0519,1.053
0.943000,-0.0044,0.0635,1.0783,1.080
0.947000,-0.0054,0.0752,1.1066,1.109
0.947000,0.0112,0.0605,1.0539,1.056
0.950000,0.0288,0.0371,1.0080,1.009
0.951000,0.0405,0.0156,0.9845,0.986
0.955000,0.0464,-0.0020,0.9660,0.967
0.958000,0.0454,-0.0244,0.9601,0.962
0.959000,0.0425,-0.0381,0.9582,0.960
0.961000,0.0366,-0.0479,0.9572,0.959
0.964000,0.0239,-0.0508,0.9631,0.965
0.967000,0.0132,-0.0498,0.9679,0.969
0.969000,-0.0024,-0.0459,0.9738,0.975
0.972000,-0.0181,-0.0410,0.9797,0.981
0.976000,-0.0259,-0.0323,0.9885,0.989
0.977000,-0.0386,-0.0323,1.0002,1.001
0.979000,-0.0454,-0.0244,1.0168,1.018
0.981000,-0.0513,-0.0225,1.0285,1.030
0.985000,-0.0532,-0.0225,1.0285,1.030
0.987000,-0.0591,-0.0264,1.0285,1.031
0.989000,-0.0581,-0.0303,1.0295,1.032
0.994000,-0.0620,-0.0342,1.0275,1.030
0.995000,-0.0669,-0.0401,1.0314,1.034
0.997000,-0.0718,-0.0420,1.0383,1.042
1.001000,-0.0669,-0.0362,1.0431,1.046
1.002000,-0.0649,-0.0313,1.0539,1.056
1.004000,-0.0581,-0.0235,1.0558,1.058
1.007000,-0.0522,-0.0137,1.0598,1.061
1.010000,-0.0435,-0.0049,1.0598,1.061
1.012000,-0.0376,0.0039,1.0500,1.051
1.016000,-0.0200,0.0312,1.0334,1.034
1.016000,-0.0122,0.0498,1.0090,1.010
1.019000,-0.0073,0.0439,0.9963,0.997
1.022000,-0.0005,0.0293,0.9943,0.995
1.026000,-0.0005,0.0097,0.9914,0.991
1.027000,0.0005,-0.0078,0.9894,0.989
1.030000,0.0044,-0.0274,0.9826,0.983
1.032000,0.0122,-0.0420,0.9806,0.982
1.035000,0.0171,-0.0528,0.9767,0.978
1.037000,0.0318,-0.0596,0.9631,0.965
1.040000,0.0396,-0.0586,0.9611,0.964
1.041000,0.0474,-0.0518,0.9494,0.952
1.044000,0.0562,-0.0342,0.9435,0.946
1.047000,0.0650,-0.0235,0.9367,0.939
1.049000,0.0708,-0.0147,0.9338,0.937
1.052000,0.0669,-0.0030,0.9318,0.934
1.054000,0.0640,0.0049,0.9347,0.937
1.057000,0.0601,0.0166,0.9455,0.948
1.060000,0.0503,0.0215,0.9631,0.965
1.062000,0.0415,0.0312,0.9728,0.974
1.064000,0.0249,0.0312,0.9767,0.978
1.067000,0.0122,0.0273,0.9875,0.988
1.069000,-0.0054,0.0254,0.9855,0.986
1.072000,-0.0229,0.0215,0.9836,0.984
1.075000,-0.0347,0.0166,0.9767,0.977
1.076000,-0.0561,0.0078,0.9767,0.978
1.079000,-0.0698,0.0019,0.9777,0.980
1.081000,-0.0737,-0.0069,0.9826,0.985
1.084000,-0.0776,-0.0147,0.9894,0.993
1.087000,-0.0767,-0.0235,0.9992,1.002
1.089000,-0.0669,-0.0254,1.0138,1.016
1.092000,-0.0552,-0.0342,1.0285,1.031
1.094000,-0.0483,-0.0332,1.0383,1.040
1.096000,-0.0327,-0.0313,1.0402,1.041
1.099000,-0.0210,-0.0293,1.0422,1.043
1.102000,-0.0190,-0.0215,1.0422,1.043
1.104000,-0.0142,-0.0108,1.0422,1.042
1.107000,-0.0122,-0.0030,1.0451,1.045
1.110000,-0.0102,0.0019,1.0500,1.050
1.111000,-0.0073,0.0039,1.0500,1.050
1.114000,0.0015,0.0039,1.0480,1.048
1.118000,0.0064,-0.0000,1.0402,1.040
1.119000,0.0093,-0.0059,1.0373,1.037
1.124000,0.0093,-0.0108,1.0373,1.037
1.127000,0.0151,-0.0078,1.0265,1.027
1.128000,0.0122,-0.0098,1.0178,1.018
1.133000,0.0103,-0.0088,1.0138,1.014
1.133000,0.0112,-0.0039,1.0051,1.005
1.133000,0.0142,-0.0039,0.9953,0.995
1.137000,0.0122,-0.0078,0.9904,0.991
1.140000,0.0093,-0.0049,0.9845,0.985
1.145000,0.0093,-0.0030,0.9806,0.981
1.146000,0.0064,-0.0010,0.9767,0.977
1.146000,0.0005,0.0049,0.9758,0.976
1.152000,-0.0054,0.0078,0.9758,0.976
1.152000,-0.0132,0.0049,0.9797,0.980
1.154000,-0.0220,0.0068,0.9758,0.976
1.156000,-0.0249,0.0009,0.9758,0.976
1.159000,-0.0268,0.0058,0.9689,0.969
1.161000,-0.0356,0.0078,0.9689,0.970
1.163000,-0.0405,0.0146,0.9777,0.979
1.165000,-0.0483,0.0205,0.9826,0.984
1.168000,-0.0464,0.0175,0.9865,0.988
1.170000,-0.0493,0.0136,0.9894,0.991
1.173000,-0.0483,0.0146,0.9875,0.989
1.176000,-0.0444,0.0039,0.9894,0.990
1.178000,-0.0464,-0.0020,0.9904,0.991
1.182000,-0.0474,-0.0098,0.9855,0.987
1.184000,-0.0425,-0.0137,0.9865,0.988
1.186000,-0.0425,-0.0196,0.9904,0.992
1.189000,-0.0327,-0.0225,0.9914,0.992
1.192000,-0.0268,-0.0176,0.9924,0.993
1.193000,-0.0210,-0.0176,0.9953,0.996
1.196000,-0.0200,-0.0157,0.9904,0.991
1.199000,-0.0171,-0.0117,0.9855,0.986
1.202000,-0.0220,-0.0157,0.9836,0.984
1.204000,-0.0200,-0.0147,0.9914,0.992
1.206000,-0.0229,-0.0196,0.9933,0.994
1.210000,-0.0142,-0.0205,0.9885,0.989
1.211000,-0.0122,-0.0235,0.9875,0.988
1.214000,-0.0063,-0.0205,0.9914,0.992
1.217000,0.0025,-0.0235,0.9904,0.991
1.219000,0.0044,-0.0225,1.0012,1.001
1.221000,0.0083,-0.0186,1.0148,1.015
1.225000,0.0200,-0.0157,1.0138,1.014
1.226000,0.0269,-0.0108,1.0178,1.018
1.229000,0.0327,-0.0098,1.0138,1.014
1.231000,0.0327,-0.0049,1.0099,1.010
1.234000,0.0269,-0.0000,1.0129,1.013
1.237000,0.0220,0.0097,0.9758,0.976
1.239000,0.0249,0.0078,0.9865,0.987
1.242000,0.0357,0.0088,0.9894,0.990
1.244000,0.0474,0.0049,0.9924,0.994
1.247000,0.0591,0.0058,0.9972,0.999
1.248000,0.0679,0.0078,0.9972,1.000
1.251000,0.0689,0.0078,0.9972,1.000
1.254000,0.0698,0.0107,0.9894,0.992
1.256000,0.0620,0.0175,0.9933,0.995
1.261000,0.0523,0.0234,0.9953,0.997
1.261000,0.0435,0.0254,1.0002,1.001
1.264000,0.0308,0.0273,1.0070,1.008
1.266000,0.0181,0.0263,1.0041,1.005
1.269000,0.0073,0.0205,0.9982,0.998
1.271000,-0.0024,0.0185,0.9963,0.996
1.273000,-0.0122,0.0117,0.9982,0.998
1.278000,-0.0171,0.0127,0.9982,0.998
1.278000,-0.0132,0.0097,0.9953,0.995
1.284000,-0.0083,0.0097,0.9885,0.989
1.284000,-0.0093,0.0127,0.9933,0.993
1.286000,-0.0005,0.0117,0.9933,0.993
1.289000,0.0044,0.0175,0.9933,0.994
1.292000,0.0044,0.0224,0.9885,0.989
1.292000,0.0034,0.0254,0.9885,0.989
1.296000,0.0005,0.0322,0.9924,0.993
1.299000,-0.0015,0.0381,0.9943,0.995
1.301000,0.0015,0.0459,1.0012,1.002
1.304000,0.0025,0.0449,1.0148,1.016
1.306000,0.0044,0.0459,1.0187,1.020
1.309000,-0.0024,0.0439,1.0295,1.030
1.312000,-0.0112,0.0429,1.0422,1.043
1.313000,-0.0102,0.0351,1.0344,1.035
1.316000,-0.0171,0.0283,1.0363,1.037
1.319000,-0.0259,0.0224,1.0334,1.034
1.321000,-0.0376,0.0185,1.0324,1.033
1.325000,-0.0454,0.0078,1.0265,1.028
1.326000,-0.0581,0.0078,1.0344,1.036
1.329000,-0.0669,0.0049,1.0344,1.037
1.332000,-0.0688,-0.0010,1.0353,1.038
1.334000,-0.0708,-0.0059,1.0402,1.043
1.336000,-0.0591,-0.0098,1.0344,1.036
1.339000,-0.0415,-0.0117,1.0324,1.033
1.342000,-0.0249,-0.0059,1.0187,1.019
1.343000,-0.0063,-0.0039,1.0129,1.013
1.346000,0.0034,-0.0000,1.0060,1.006
1.349000,0.0181,0.0039,0.9875,0.988
1.351000,0.0249,0.0049,0.9738,0.974
1.353000,0.0239,0.0107,0.9631,0.963
1.356000,0.0239,0.0117,0.9494,0.950
1.359000,0.0230,0.0146,0.9474,0.948
1.362000,0.0191,0.0107,0.9484,0.949
1.364000,0.0151,0.0097,0.9611,0.961
1.367000,0.0122,0.0039,0.9748,0.975
1.369000,0.0083,-0.0000,0.9894,0.989
1.371000,0.0064,-0.0098,1.0012,1.001
1.374000,-0.0024,-0.0137,1.0129,1.013
1.380000,-0.0102,-0.0176,1.0305,1.031
1.380000,-0.0181,-0.0225,1.0461,1.046
1.381000,-0.0229,-0.0176,1.0607,1.061
1.384000,-0.0229,-0.0127,1.0695,1.070
1.387000,-0.0220,-0.0098,1.0773,1.078
1.389000,-0.0220,-0.0010,1.0764,1.077
1.395000,-0.0239,0.0088,1.0734,1.074
1.396000,-0.0229,0.0127,1.0764,1.077
1.396000,-0.0220,0.0234,1.0666,1.067
1.398000,-0.0161,0.0254,1.0646,1.065
1.402000,-0.0044,0.0263,1.0549,1.055
1.403000,0.0015,0.0302,1.0412,1.042
1.406000,0.0103,0.0302,1.0373,1.038
