time,gFx,gFy,gFz,TgF
0.262000,0.0689,-0.0205,0.9758,0.978
0.265000,0.0698,-0.0176,0.9787,0.981
0.267000,0.0698,-0.0205,0.9777,0.980
0.272000,0.0669,-0.0215,0.9767,0.979
0.272000,0.0679,-0.0215,0.9826,0.985
0.275000,0.0728,-0.0215,0.9865,0.989
0.278000,0.0757,-0.0205,0.9845,0.988
0.281000,0.0757,-0.0196,0.9885,0.992
0.281000,0.0757,-0.0196,0.9914,0.994
0.285000,0.0737,-0.0147,0.9904,0.993
0.287000,0.0728,-0.0127,0.9904,0.993
0.289000,0.0737,-0.0137,0.9845,0.987
0.292000,0.0767,-0.0117,0.9865,0.990
0.294000,0.0718,-0.0098,0.9875,0.990
0.299000,0.0718,-0.0098,0.9894,0.992
0.300000,0.0728,-0.0078,0.9953,0.998
0.301000,0.0767,-0.0088,0.9953,0.998
0.304000,0.0816,-0.0137,0.9953,0.999
0.307000,0.0816,-0.0117,1.0012,1.005
0.309000,0.0913,-0.0127,1.0051,1.009
0.311000,0.0884,-0.0137,1.0099,1.014
0.314000,0.0972,-0.0166,1.0119,1.017
0.317000,0.1011,-0.0166,1.0119,1.017
0.319000,0.1011,-0.0147,1.0129,1.018
0.323000,0.0962,-0.0137,1.0119,1.017
0.324000,0.0933,-0.0186,1.0099,1.014
0.326000,0.0864,-0.0186,1.0041,1.008
0.329000,0.0845,-0.0176,1.0021,1.006
0.331000,0.0777,-0.0157,0.9972,1.000
0.334000,0.0737,-0.0215,0.9924,0.995
0.337000,0.0698,-0.0225,0.9933,0.996
0.339000,0.0620,-0.0205,0.9914,0.994
0.341000,0.0611,-0.0215,0.9933,0.995
0.344000,0.0562,-0.0186,0.9982,1.000
0.347000,0.0571,-0.0186,1.0012,1.003
0.349000,0.0552,-0.0205,1.0060,1.008
0.352000,0.0591,-0.0166,1.0070,1.009
0.354000,0.0611,-0.0127,1.0109,1.013
0.356000,0.0659,-0.0166,1.0129,1.015
0.359000,0.0659,-0.0147,1.0099,1.012
0.361000,0.0679,-0.0196,1.0070,1.009
0.364000,0.0659,-0.0176,1.0031,1.005
0.367000,0.0689,-0.0225,1.0041,1.007
0.369000,0.0718,-0.0196,1.0031,1.006
0.372000,0.0718,-0.0225,1.0012,1.004
0.374000,0.0698,-0.0244,1.0031,1.006
0.377000,0.0698,-0.0254,1.0031,1.006
0.379000,0.0679,-0.0225,1.0031,1.006
0.382000,0.0669,-0.0225,0.9972,1.000
0.384000,0.0669,-0.0225,1.0002,1.003
0.388000,0.0650,-0.0186,1.0041,1.006
0.388000,0.0630,-0.0186,1.0002,1.002
0.392000,0.0630,-0.0205,0.9992,1.001
0.395000,0.0630,-0.0225,0.9992,1.001
0.397000,0.0650,-0.0205,1.0021,1.004
0.400000,0.0630,-0.0196,1.0002,1.002
0.402000,0.0620,-0.0215,0.9982,1.000
0.405000,0.0620,-0.0215,0.9943,0.996
0.406000,0.0630,-0.0176,0.9963,0.998
0.410000,0.0640,-0.0176,0.9943,0.997
0.415000,0.0650,-0.0176,0.9914,0.994
0.415000,0.0630,-0.0196,0.9953,0.997
0.417000,0.0611,-0.0196,0.9972,0.999
0.419000,0.0620,-0.0176,0.9992,1.001
0.422000,0.0659,-0.0205,1.0051,1.007
0.425000,0.0659,-0.0186,1.0051,1.007
0.427000,0.0669,-0.0205,1.0051,1.007
0.433000,0.0650,-0.0235,1.0031,1.005
0.434000,0.0581,-0.0254,1.0041,1.006
0.437000,0.0650,-0.0235,1.0031,1.005
0.437000,0.0640,-0.0186,1.0051,1.007
0.440000,0.0659,-0.0196,1.0099,1.012
0.442000,0.0698,-0.0137,1.0119,1.014
0.445000,0.0689,-0.0166,1.0168,1.019
0.447000,0.0669,-0.0176,1.0168,1.019
0.448000,0.0650,-0.0166,1.0158,1.018
0.454000,0.0630,-0.0157,1.0187,1.021
0.454000,0.0571,-0.0166,1.0138,1.016
0.457000,0.0571,-0.0147,1.0138,1.016
0.459000,0.0552,-0.0147,1.0090,1.011
0.462000,0.0523,-0.0166,1.0119,1.013
0.466000,0.0493,-0.0157,1.0099,1.011
0.466000,0.0532,-0.0147,1.0109,1.012
0.471000,0.0513,-0.0137,1.0051,1.006
0.471000,0.0571,-0.0098,0.9933,0.995
0.473000,0.0611,-0.0137,1.0002,1.002
0.477000,0.0630,-0.0117,1.0070,1.009
0.479000,0.0640,-0.0137,1.0021,1.004
0.482000,0.0650,-0.0049,0.9943,0.996
0.483000,0.0698,-0.0039,0.9924,0.995
0.486000,0.0728,-0.0039,0.9894,0.992
0.489000,0.0777,-0.0030,0.9875,0.991
0.492000,0.0835,-0.0010,0.9904,0.994
0.494000,0.0845,-0.0000,0.9943,0.998
0.499000,0.0874,-0.0010,0.9992,1.003
0.500000,0.0864,-0.0059,1.0021,1.006
0.500000,0.0855,-0.0030,0.9982,1.002
0.504000,0.0894,-0.0030,0.9972,1.001
0.507000,0.0855,-0.0059,0.9933,0.997
0.509000,0.0835,-0.0039,0.9885,0.992
0.512000,0.0855,0.0009,0.9904,0.994
0.515000,0.0845,-0.0049,0.9904,0.994
0.518000,0.0816,-0.0030,0.9914,0.995
0.519000,0.0796,-0.0000,0.9933,0.997
0.522000,0.0786,-0.0020,0.9943,0.997
0.524000,0.0777,-0.0020,0.9933,0.996
0.528000,0.0718,-0.0010,0.9972,1.000
0.531000,0.0728,-0.0020,0.9914,0.994
0.532000,0.0679,-0.0039,0.9953,0.998
0.535000,0.0601,-0.0049,0.9953,0.997
0.536000,0.0611,-0.0049,0.9953,0.997
0.539000,0.0562,-0.0059,1.0070,1.009
0.541000,0.0562,-0.0059,1.0051,1.007
0.544000,0.0562,-0.0059,1.0129,1.014
0.547000,0.0611,-0.0088,1.0109,1.013
0.549000,0.0571,-0.0088,1.0129,1.015
0.552000,0.0581,-0.0059,1.0187,1.020
0.555000,0.0630,-0.0059,1.0119,1.014
0.556000,0.0659,-0.0098,1.0109,1.013
0.559000,0.0640,-0.0088,1.0041,1.006
0.562000,0.0650,-0.0088,1.0051,1.007
0.565000,0.0630,-0.0117,1.0060,1.008
0.566000,0.0669,-0.0137,1.0002,1.003
0.569000,0.0708,-0.0059,1.0041,1.007
0.572000,0.0737,-0.0088,1.0041,1.007
0.574000,0.0757,-0.0088,1.0070,1.010
0.576000,0.0806,-0.0098,1.0080,1.011
0.583000,0.0825,-0.0088,1.0129,1.016
0.583000,0.0864,-0.0069,1.0129,1.017
0.584000,0.0874,-0.0069,1.0109,1.015
0.587000,0.0904,-0.0049,1.0090,1.013
0.589000,0.0904,-0.0088,1.0021,1.006
0.592000,0.0874,-0.0069,1.0002,1.004
0.594000,0.0835,-0.0078,1.0002,1.004
0.597000,0.0786,-0.0108,0.9982,1.001
0.599000,0.0747,-0.0108,0.9972,1.000
0.604000,0.0698,-0.0117,0.9992,1.002
0.604000,0.0591,-0.0078,1.0012,1.003
0.606000,0.0571,-0.0020,1.0051,1.007
0.609000,0.0571,-0.0049,1.0080,1.010
0.611000,0.0542,-0.0039,1.0129,1.014
0.615000,0.0571,-0.0049,1.0060,1.008
0.616000,0.0571,-0.0000,1.0021,1.004
0.619000,0.0542,0.0009,1.0060,1.007
0.621000,0.0571,0.0039,1.0099,1.012
0.624000,0.0581,0.0049,1.0080,1.010
0.626000,0.0620,0.0058,1.0070,1.009
0.630000,0.0630,0.0039,0.9972,0.999
0.631000,0.0669,0.0058,0.9904,0.993
0.634000,0.0650,0.0049,0.9924,0.994
0.636000,0.0669,0.0068,0.9972,1.000
0.639000,0.0698,0.0049,1.0002,1.003
0.642000,0.0650,0.0049,1.0070,1.009
0.645000,0.0698,0.0058,1.0041,1.007
0.648000,0.0698,0.0049,1.0051,1.007
0.649000,0.0708,0.0049,1.0060,1.009
0.651000,0.0708,0.0039,1.0060,1.009
0.654000,0.0698,0.0049,1.0031,1.006
0.656000,0.0659,0.0039,1.0051,1.007
0.659000,0.0689,0.0049,1.0021,1.005
0.662000,0.0650,0.0078,1.0051,1.007
0.664000,0.0669,0.0088,1.0070,1.009
0.666000,0.0650,0.0107,1.0031,1.005
0.669000,0.0659,0.0088,1.0080,1.010
0.671000,0.0611,0.0078,1.0099,1.012
0.674000,0.0601,0.0117,1.0060,1.008
0.677000,0.0581,0.0097,1.0070,1.009
0.680000,0.0611,0.0107,1.0090,1.011
0.682000,0.0659,0.0117,1.0080,1.010
0.684000,0.0659,0.0088,1.0080,1.010
0.686000,0.0728,0.0049,1.0090,1.012
0.689000,0.0777,0.0049,1.0051,1.008
0.692000,0.0816,0.0039,1.0051,1.008
0.694000,0.0845,0.0029,1.0021,1.006
0.697000,0.0884,0.0058,0.9982,1.002
0.699000,0.0894,0.0029,1.0041,1.008
0.701000,0.0923,0.0029,1.0070,1.011
0.704000,0.0943,0.0049,1.0090,1.013
0.706000,0.0894,0.0039,1.0109,1.015
0.709000,0.0894,0.0058,1.0080,1.012
0.712000,0.0855,0.0019,1.0060,1.010
0.717000,0.0835,0.0039,1.0002,1.004
0.717000,0.0786,0.0058,1.0012,1.004
0.721000,0.0835,0.0078,0.9982,1.002
0.722000,0.0825,0.0127,1.0041,1.008
0.724000,0.0816,0.0127,1.0002,1.004
0.726000,0.0767,0.0117,1.0012,1.004
0.728000,0.0737,0.0175,1.0002,1.003
0.731000,0.0679,0.0146,1.0051,1.007
0.733000,0.0689,0.0127,1.0070,1.009
0.736000,0.0679,0.0097,1.0129,1.015
0.739000,0.0698,0.0107,1.0148,1.017
0.741000,0.0737,0.0078,1.0158,1.019
0.744000,0.0737,0.0117,1.0197,1.022
0.748000,0.0728,0.0107,1.0168,1.019
0.748000,0.0728,0.0068,1.0138,1.016
0.751000,0.0747,0.0068,1.0109,1.014
0.754000,0.0708,0.0049,1.0070,1.010
0.756000,0.0708,0.0078,1.0080,1.011
0.759000,0.0718,0.0088,1.0041,1.007
0.762000,0.0718,0.0049,1.0060,1.009
0.764000,0.0728,0.0039,0.9972,1.000
0.766000,0.0689,0.0068,0.9943,0.997
0.769000,0.0669,0.0049,0.9943,0.997
0.771000,0.0689,0.0058,0.9953,0.998
0.774000,0.0689,0.0058,0.9953,0.998
0.778000,0.0650,0.0088,0.9963,0.998
0.778000,0.0737,0.0156,0.9953,0.998
0.782000,0.0757,0.0107,0.9953,0.998
0.784000,0.0708,0.0088,0.9933,0.996
0.786000,0.0718,0.0097,0.9953,0.998
0.789000,0.0708,0.0088,0.9992,1.002
0.791000,0.0708,0.0088,1.0002,1.003
0.794000,0.0757,0.0068,1.0002,1.003
0.798000,0.0806,0.0058,1.0002,1.003
0.799000,0.0835,0.0058,0.9982,1.002
0.802000,0.0855,0.0078,0.9963,1.000
0.804000,0.0904,0.0078,0.9963,1.000
0.806000,0.0913,0.0097,0.9992,1.003
0.809000,0.0904,0.0097,1.0051,1.009
0.812000,0.0913,0.0127,1.0060,1.010
0.815000,0.0874,0.0146,1.0080,1.012
0.816000,0.0884,0.0127,1.0129,1.017
0.819000,0.0864,0.0166,1.0099,1.014
0.821000,0.0786,0.0117,1.0119,1.015
0.824000,0.0757,0.0107,1.0129,1.016
0.827000,0.0708,0.0068,1.0099,1.012
0.829000,0.0669,0.0029,1.0070,1.009
0.832000,0.0601,0.0009,1.0060,1.008
0.833000,0.0591,-0.0000,1.0021,1.004
0.836000,0.0591,0.0019,0.9963,0.998
0.839000,0.0571,-0.0059,0.9953,0.997
0.842000,0.0542,-0.0030,0.9953,0.997
0.843000,0.0552,-0.0020,0.9914,0.993
0.850000,0.0571,-0.0000,0.9885,0.990
0.851000,0.0552,0.0009,0.9787,0.980
0.851000,0.0581,0.0049,0.9826,0.984
0.854000,0.0523,0.0049,0.9797,0.981
0.856000,0.0532,0.0097,0.9767,0.978
0.859000,0.0542,0.0146,0.9767,0.978
0.862000,0.0542,0.0175,0.9758,0.977
0.865000,0.0532,0.0166,0.9767,0.978
0.866000,0.0532,0.0195,0.9816,0.983
0.868000,0.0503,0.0205,0.9855,0.987
0.871000,0.0484,0.0195,0.9904,0.992
0.873000,0.0454,0.0195,0.9963,0.997
0.876000,0.0493,0.0195,0.9982,1.000
0.878000,0.0571,0.0205,1.0051,1.007
0.881000,0.0640,0.0185,0.9982,1.000
0.883000,0.0698,0.0205,0.9943,0.997
0.886000,0.0718,0.0234,0.9953,0.998
0.888000,0.0659,0.0224,1.0021,1.005
0.891000,0.0708,0.0205,0.9972,1.000
0.894000,0.0708,0.0195,0.9953,0.998
0.899000,0.0689,0.0185,0.9933,0.996
0.900000,0.0718,0.0224,0.9933,0.996
0.904000,0.0796,0.0254,0.9914,0.995
0.904000,0.0864,0.0371,0.9914,0.996
0.907000,0.0962,0.0429,0.9914,0.997
0.909000,0.1011,0.0439,0.9875,0.994
0.911000,0.1011,0.0439,0.9885,0.995
0.914000,0.0982,0.0429,0.9943,1.000
0.915000,0.0884,0.0351,1.0012,1.006
0.918000,0.0806,0.0351,0.9982,1.002
0.921000,0.0737,0.0371,0.9963,1.000
0.924000,0.0640,0.0332,0.9963,0.999
0.926000,0.0562,0.0351,0.9953,0.997
0.928000,0.0542,0.0429,1.0012,1.004
0.932000,0.0464,0.0244,0.9972,0.999
0.933000,0.0542,0.0254,0.9865,0.988
0.937000,0.0581,0.0283,0.9826,0.985
0.939000,0.0542,0.0342,0.9855,0.988
0.941000,0.0562,0.0371,0.9894,0.992
0.944000,0.0542,0.0420,0.9992,1.002
0.949000,0.0552,0.0468,0.9953,0.998
0.949000,0.0571,0.0459,0.9972,1.000
0.955000,0.0571,0.0527,0.9982,1.001
0.955000,0.0552,0.0517,1.0002,1.003
0.957000,0.0611,0.0517,1.0051,1.008
0.959000,0.0659,0.0537,1.0051,1.009
0.961000,0.0679,0.0576,1.0031,1.007
0.964000,0.0737,0.0595,1.0090,1.013
0.966000,0.0796,0.0586,1.0119,1.017
0.968000,0.0845,0.0527,1.0070,1.012
0.971000,0.0835,0.0459,1.0080,1.012
0.974000,0.0777,0.0371,1.0021,1.006
0.976000,0.0747,0.0273,0.9982,1.001
0.979000,0.0669,0.0234,0.9914,0.994
0.982000,0.0611,0.0156,0.9894,0.991
0.984000,0.0571,0.0136,0.9875,0.989
0.986000,0.0571,0.0107,0.9865,0.988
0.988000,0.0581,0.0097,0.9855,0.987
0.991000,0.0630,0.0107,0.9865,0.989
0.994000,0.0718,0.0146,0.9845,0.987
0.996000,0.0728,0.0175,0.9904,0.993
1.000000,0.0737,0.0185,0.9904,0.993
1.001000,0.0757,0.0283,0.9943,0.998
1.003000,0.0757,0.0351,0.9972,1.001
1.006000,0.0747,0.0390,1.0031,1.007
1.009000,0.0767,0.0390,1.0021,1.006
1.011000,0.0786,0.0390,1.0060,1.010
1.014000,0.0816,0.0410,1.0060,1.010
1.016000,0.0835,0.0400,1.0090,1.013
1.018000,0.0806,0.0429,1.0119,1.016
1.021000,0.0786,0.0429,1.0060,1.010
1.023000,0.0796,0.0459,1.0080,1.012
1.026000,0.0698,0.0390,1.0178,1.021
1.028000,0.0601,0.0332,1.0158,1.018
1.031000,0.0503,0.0293,1.0168,1.018
1.033000,0.0396,0.0234,1.0217,1.023
1.036000,0.0357,0.0195,1.0236,1.024
1.038000,0.0337,0.0205,1.0217,1.022
1.040000,0.0278,0.0215,1.0265,1.027
1.042000,0.0220,0.0215,1.0246,1.025
1.045000,0.0220,0.0146,1.0217,1.022
1.049000,0.0181,0.0185,1.0207,1.021
1.053000,0.0122,0.0166,1.0197,1.020
1.054000,0.0112,0.0175,1.0178,1.018
1.056000,0.0103,0.0205,1.0168,1.017
1.058000,0.0073,0.0244,1.0138,1.014
1.061000,0.0103,0.0273,1.0158,1.016
1.064000,0.0122,0.0283,1.0168,1.017
1.065000,0.0142,0.0263,1.0090,1.009
1.068000,0.0249,0.0263,1.0041,1.005
1.071000,0.0269,0.0293,1.0041,1.005
1.073000,0.0288,0.0332,1.0031,1.004
1.076000,0.0318,0.0332,1.0021,1.003
1.078000,0.0308,0.0342,1.0012,1.002
1.081000,0.0337,0.0361,1.0002,1.001
1.084000,0.0327,0.0381,1.0060,1.007
1.086000,0.0415,0.0429,1.0051,1.007
1.088000,0.0484,0.0478,1.0060,1.008
1.091000,0.0532,0.0459,1.0051,1.008
1.093000,0.0630,0.0468,1.0051,1.008
1.096000,0.0650,0.0478,1.0080,1.011
1.100000,0.0698,0.0439,1.0070,1.010
1.101000,0.0737,0.0459,1.0119,1.016
1.103000,0.0757,0.0478,1.0060,1.010
1.106000,0.0757,0.0498,1.0119,1.016
1.108000,0.0737,0.0478,1.0099,1.014
1.111000,0.0728,0.0508,1.0138,1.018
1.114000,0.0718,0.0498,1.0178,1.021
1.115000,0.0698,0.0527,1.0226,1.026
1.118000,0.0679,0.0537,1.0236,1.027
1.121000,0.0640,0.0537,1.0285,1.032
1.123000,0.0581,0.0586,1.0363,1.040
1.126000,0.0474,0.0576,1.0402,1.043
1.128000,0.0464,0.0595,1.0422,1.045
1.131000,0.0415,0.0595,1.0461,1.049
1.133000,0.0396,0.0566,1.0471,1.049
1.136000,0.0366,0.0576,1.0500,1.052
1.138000,0.0376,0.0576,1.0461,1.048
1.141000,0.0366,0.0547,1.0422,1.044
1.143000,0.0366,0.0527,1.0412,1.043
1.146000,0.0357,0.0517,1.0353,1.037
1.149000,0.0405,0.0517,1.0295,1.032
1.151000,0.0444,0.0527,1.0168,1.019
1.153000,0.0484,0.0595,1.0138,1.017
1.156000,0.0523,0.0625,1.0090,1.012
1.158000,0.0532,0.0625,1.0090,1.012
1.161000,0.0552,0.0654,1.0060,1.010
1.164000,0.0532,0.0693,1.0080,1.012
1.166000,0.0513,0.0654,1.0119,1.015
1.168000,0.0542,0.0586,1.0129,1.016
1.170000,0.0503,0.0508,1.0129,1.015
1.173000,0.0513,0.0517,1.0080,1.011
1.176000,0.0542,0.0556,1.0051,1.008
1.178000,0.0484,0.0547,1.0012,1.004
1.182000,0.0474,0.0556,0.9992,1.002
1.182000,0.0454,0.0576,1.0021,1.005
1.185000,0.0493,0.0576,0.9972,1.000
1.188000,0.0474,0.0566,0.9972,1.000
1.190000,0.0493,0.0556,0.9943,0.997
1.193000,0.0503,0.0566,0.9943,0.997
1.196000,0.0503,0.0556,0.9982,1.001
1.199000,0.0532,0.0508,0.9972,1.000
1.200000,0.0571,0.0468,0.9943,0.997
1.203000,0.0601,0.0478,0.9885,0.991
1.206000,0.0571,0.0439,0.9855,0.988
1.208000,0.0562,0.0488,0.9865,0.989
1.211000,0.0542,0.0468,0.9806,0.983
1.214000,0.0513,0.0508,0.9787,0.981
1.215000,0.0532,0.0537,0.9728,0.976
1.218000,0.0552,0.0566,0.9728,0.976
1.221000,0.0571,0.0595,0.9748,0.978
1.223000,0.0611,0.0625,0.9738,0.978
1.226000,0.0542,0.0635,0.9719,0.975
1.229000,0.0523,0.0664,0.9816,0.985
1.233000,0.0503,0.0605,0.9767,0.980
1.234000,0.0513,0.0576,0.9777,0.981
1.235000,0.0484,0.0605,0.9767,0.980
1.238000,0.0435,0.0576,0.9797,0.982
1.240000,0.0425,0.0537,0.9758,0.978
1.243000,0.0415,0.0508,0.9738,0.976
1.246000,0.0425,0.0537,0.9758,0.978
1.250000,0.0405,0.0498,0.9797,0.982
1.251000,0.0405,0.0488,0.9885,0.990
1.254000,0.0425,0.0488,0.9904,0.993
1.256000,0.0474,0.0459,0.9953,0.997
1.258000,0.0523,0.0449,0.9904,0.993
1.261000,0.0542,0.0478,0.9875,0.990
1.264000,0.0552,0.0488,0.9875,0.990
1.265000,0.0571,0.0498,0.9836,0.986
1.268000,0.0542,0.0517,0.9806,0.984
1.273000,0.0523,0.0498,0.9748,0.977
1.274000,0.0532,0.0527,0.9738,0.977
1.276000,0.0532,0.0498,0.9719,0.975
1.284000,0.0532,0.0517,0.9650,0.968
1.285000,0.0484,0.0517,0.9709,0.973
1.286000,0.0474,0.0478,0.9738,0.976
1.286000,0.0474,0.0478,0.9767,0.979
1.288000,0.0474,0.0468,0.9797,0.982
1.290000,0.0503,0.0498,0.9758,0.978
1.292000,0.0474,0.0508,0.9728,0.975
1.295000,0.0513,0.0459,0.9699,0.972
1.297000,0.0513,0.0449,0.9709,0.973
1.300000,0.0513,0.0468,0.9709,0.973
1.302000,0.0503,0.0468,0.9689,0.971
1.305000,0.0552,0.0459,0.9689,0.972
1.308000,0.0562,0.0459,0.9738,0.977
1.310000,0.0611,0.0429,0.9836,0.986
1.313000,0.0669,0.0439,0.9845,0.988
1.315000,0.0718,0.0459,0.9875,0.991
1.318000,0.0747,0.0468,0.9943,0.998
1.320000,0.0737,0.0468,1.0051,1.009
1.323000,0.0689,0.0468,1.0109,1.014
1.326000,0.0630,0.0459,1.0168,1.020
1.328000,0.0571,0.0459,1.0207,1.023
1.331000,0.0484,0.0420,1.0178,1.020
1.333000,0.0435,0.0439,1.0158,1.018
1.335000,0.0376,0.0449,1.0158,1.017
1.338000,0.0396,0.0439,1.0168,1.018
1.341000,0.0357,0.0439,1.0197,1.021
1.343000,0.0347,0.0429,1.0246,1.026
1.346000,0.0327,0.0468,1.0246,1.026
1.349000,0.0308,0.0420,1.0256,1.027
1.350000,0.0298,0.0400,1.0197,1.021
1.354000,0.0308,0.0342,1.0207,1.022
1.356000,0.0269,0.0342,1.0246,1.026
1.358000,0.0337,0.0302,1.0246,1.026
1.362000,0.0357,0.0283,1.0265,1.028
1.363000,0.0386,0.0312,1.0217,1.023
1.367000,0.0415,0.0283,1.0197,1.021
1.368000,0.0454,0.0322,1.0207,1.022
1.371000,0.0454,0.0312,1.0217,1.023
1.373000,0.0405,0.0312,1.0187,1.020
1.376000,0.0396,0.0361,1.0187,1.020
1.378000,0.0386,0.0371,1.0178,1.019
1.385000,0.0347,0.0381,1.0197,1.021
1.386000,0.0425,0.0342,1.0207,1.022
1.386000,0.0503,0.0332,1.0138,1.016
1.387000,0.0503,0.0302,1.0178,1.019
1.390000,0.0542,0.0322,1.0246,1.027
1.393000,0.0503,0.0351,1.0226,1.024
1.396000,0.0484,0.0400,1.0275,1.029
1.398000,0.0493,0.0381,1.0265,1.028
1.400000,0.0493,0.0410,1.0305,1.032
1.403000,0.0523,0.0420,1.0207,1.023
1.406000,0.0571,0.0459,1.0090,1.012
