time,gFx,gFy,gFz,TgF
0.229000,0.0532,-0.0098,1.0012,1.003
0.231000,0.0542,-0.0127,1.0041,1.006
0.234000,0.0542,-0.0137,1.0021,1.004
0.237000,0.0513,-0.0147,1.0012,1.003
0.242000,0.0523,-0.0147,1.0021,1.004
0.243000,0.0562,-0.0108,1.0099,1.012
0.244000,0.0591,-0.0117,1.0090,1.011
0.247000,0.0591,-0.0088,1.0158,1.018
0.249000,0.0562,-0.0108,1.0178,1.019
0.251000,0.0562,-0.0127,1.0217,1.023
0.254000,0.0542,-0.0069,1.0217,1.023
0.258000,0.0552,-0.0127,1.0158,1.017
0.258000,0.0484,-0.0127,1.0060,1.007
0.261000,0.0464,-0.0127,0.9992,1.000
0.264000,0.0415,-0.0117,0.9904,0.991
0.266000,0.0327,-0.0108,0.9865,0.987
0.269000,0.0220,-0.0098,0.9845,0.985
0.272000,0.0200,-0.0108,0.9816,0.982
0.275000,0.0151,-0.0176,0.9904,0.991
0.280000,0.0103,-0.0186,0.9885,0.989
0.280000,0.0064,-0.0254,0.9914,0.992
0.282000,0.0073,-0.0284,0.9875,0.988
0.284000,0.0015,-0.0303,0.9904,0.991
0.286000,-0.0015,-0.0313,0.9894,0.990
0.289000,-0.0181,-0.0264,0.9894,0.990
0.292000,-0.0395,-0.0196,0.9855,0.987
0.294000,-0.0366,-0.0235,0.9885,0.989
0.296000,-0.0278,-0.0323,0.9914,0.992
0.299000,-0.0200,-0.0342,0.9963,0.997
0.301000,-0.0063,-0.0401,1.0002,1.001
0.304000,0.0054,-0.0352,1.0021,1.003
0.308000,0.0171,-0.0313,1.0060,1.007
0.309000,0.0230,-0.0254,0.9933,0.994
0.311000,0.0357,-0.0205,0.9904,0.991
0.314000,0.0493,-0.0137,0.9758,0.977
0.316000,0.0611,-0.0078,0.9670,0.969
0.319000,0.0679,-0.0088,0.9631,0.965
0.321000,0.0757,-0.0108,0.9572,0.960
0.324000,0.0835,-0.0127,0.9592,0.963
0.327000,0.0845,-0.0157,0.9592,0.963
0.330000,0.0845,-0.0186,0.9592,0.963
0.330000,0.0806,-0.0215,0.9523,0.956
0.333000,0.0767,-0.0235,0.9513,0.955
0.336000,0.0679,-0.0176,0.9416,0.944
0.339000,0.0689,0.0195,0.9113,0.914
0.342000,0.0591,0.0351,0.9416,0.944
0.344000,0.0864,0.1484,0.9162,0.932
0.346000,0.1070,0.1728,0.9133,0.936
0.348000,0.0933,0.1240,0.9367,0.949
0.351000,0.0777,0.0742,0.9562,0.962
0.354000,0.0601,0.0293,0.9728,0.975
0.360000,0.0386,-0.0088,0.9855,0.986
0.361000,0.0269,-0.0264,0.9914,0.992
0.361000,0.0122,-0.0371,0.9914,0.992
0.363000,-0.0005,-0.0371,0.9914,0.992
0.366000,-0.0044,-0.0342,0.9894,0.990
0.369000,-0.0044,-0.0235,0.9826,0.983
0.371000,-0.0044,-0.0059,0.9748,0.975
0.375000,-0.0034,0.0029,0.9728,0.973
0.376000,0.0073,0.0068,0.9660,0.966
0.379000,0.0151,0.0136,0.9601,0.960
0.381000,0.0122,0.0166,0.9621,0.962
0.383000,0.0161,0.0146,0.9611,0.961
0.386000,0.0122,0.0107,0.9650,0.965
0.389000,0.0132,0.0009,0.9679,0.968
0.392000,0.0103,-0.0010,0.9748,0.975
0.394000,0.0093,-0.0098,0.9787,0.979
0.396000,0.0083,-0.0147,0.9797,0.980
0.399000,0.0122,-0.0196,0.9855,0.986
0.401000,0.0122,-0.0225,0.9885,0.989
0.404000,0.0073,-0.0235,0.9904,0.991
0.409000,0.0122,-0.0215,0.9953,0.996
0.410000,0.0122,-0.0186,0.9992,0.999
0.411000,0.0161,-0.0186,0.9963,0.997
0.414000,0.0151,-0.0166,0.9982,0.998
0.416000,0.0230,-0.0157,1.0002,1.001
0.419000,0.0220,-0.0137,1.0060,1.006
0.422000,0.0278,-0.0166,1.0070,1.008
0.425000,0.0318,-0.0196,1.0070,1.008
0.427000,0.0347,-0.0196,1.0051,1.006
0.428000,0.0386,-0.0254,1.0051,1.006
0.431000,0.0425,-0.0274,1.0021,1.003
0.434000,0.0454,-0.0274,0.9982,1.000
0.436000,0.0513,-0.0293,0.9972,0.999
0.441000,0.0611,-0.0284,0.9963,0.999
0.442000,0.0659,-0.0244,0.9992,1.002
0.443000,0.0786,-0.0244,0.9963,1.000
0.446000,0.0904,-0.0235,1.0060,1.010
0.449000,0.0991,-0.0166,1.0041,1.009
0.452000,0.1109,-0.0157,1.0060,1.012
0.453000,0.1187,-0.0137,1.0119,1.019
0.457000,0.1206,-0.0098,1.0119,1.019
0.458000,0.1284,-0.0069,1.0138,1.022
0.461000,0.1236,-0.0069,1.0129,1.020
0.464000,0.1197,-0.0088,1.0168,1.024
0.466000,0.1148,-0.0088,1.0158,1.022
0.469000,0.1079,-0.0157,1.0148,1.021
0.471000,0.1001,-0.0215,1.0187,1.024
0.476000,0.0884,-0.0264,1.0168,1.021
0.477000,0.0806,-0.0332,1.0138,1.018
0.478000,0.0708,-0.0401,1.0060,1.009
0.481000,0.0650,-0.0450,1.0031,1.006
0.483000,0.0532,-0.0479,0.9982,1.001
0.486000,0.0493,-0.0508,0.9953,0.998
0.489000,0.0444,-0.0518,0.9943,0.997
0.493000,0.0435,-0.0586,0.9875,0.990
0.494000,0.0415,-0.0596,0.9904,0.993
0.497000,0.0386,-0.0606,0.9885,0.991
0.499000,0.0337,-0.0655,0.9943,0.997
0.501000,0.0347,-0.0674,0.9943,0.997
0.504000,0.0318,-0.0674,0.9972,1.000
0.507000,0.0288,-0.0703,0.9982,1.001
0.509000,0.0278,-0.0723,0.9992,1.002
0.511000,0.0288,-0.0733,1.0041,1.007
0.514000,0.0318,-0.0674,1.0080,1.011
0.516000,0.0366,-0.0703,1.0090,1.012
0.519000,0.0435,-0.0664,1.0109,1.014
0.522000,0.0493,-0.0655,1.0129,1.016
0.524000,0.0532,-0.0616,1.0178,1.021
0.525000,0.0571,-0.0616,1.0197,1.023
0.528000,0.0611,-0.0586,1.0236,1.027
0.531000,0.0620,-0.0596,1.0246,1.028
0.533000,0.0630,-0.0547,1.0265,1.030
0.536000,0.0611,-0.0547,1.0295,1.033
0.539000,0.0640,-0.0547,1.0314,1.035
0.542000,0.0650,-0.0557,1.0383,1.042
0.543000,0.0650,-0.0586,1.0422,1.046
0.545000,0.0659,-0.0567,1.0441,1.048
0.549000,0.0679,-0.0567,1.0441,1.048
0.551000,0.0689,-0.0547,1.0451,1.049
0.554000,0.0708,-0.0518,1.0461,1.050
0.557000,0.0689,-0.0498,1.0441,1.048
0.558000,0.0757,-0.0489,1.0441,1.048
0.561000,0.0737,-0.0440,1.0441,1.048
0.563000,0.0767,-0.0450,1.0441,1.048
0.566000,0.0786,-0.0430,1.0431,1.047
0.569000,0.0796,-0.0430,1.0412,1.045
0.572000,0.0796,-0.0410,1.0392,1.043
0.575000,0.0786,-0.0430,1.0373,1.041
0.576000,0.0825,-0.0430,1.0314,1.036
0.580000,0.0786,-0.0420,1.0324,1.036
0.581000,0.0777,-0.0430,1.0256,1.029
0.584000,0.0757,-0.0420,1.0207,1.024
0.586000,0.0747,-0.0440,1.0129,1.017
0.590000,0.0718,-0.0440,1.0119,1.015
0.590000,0.0728,-0.0450,1.0070,1.011
0.594000,0.0698,-0.0469,1.0080,1.011
0.596000,0.0669,-0.0420,1.0090,1.012
0.599000,0.0689,-0.0498,1.0109,1.014
0.601000,0.0640,-0.0518,1.0158,1.019
0.604000,0.0581,-0.0567,1.0197,1.023
0.609000,0.0523,-0.0616,1.0226,1.026
0.610000,0.0513,-0.0655,1.0265,1.030
0.613000,0.0435,-0.0664,1.0246,1.028
0.613000,0.0386,-0.0664,1.0246,1.027
0.616000,0.0337,-0.0674,1.0246,1.027
0.618000,0.0327,-0.0684,1.0324,1.035
0.621000,0.0278,-0.0664,1.0285,1.031
0.624000,0.0259,-0.0694,1.0256,1.028
0.626000,0.0239,-0.0674,1.0187,1.021
0.628000,0.0259,-0.0645,1.0138,1.016
0.632000,0.0269,-0.0655,1.0090,1.011
0.633000,0.0298,-0.0616,1.0109,1.013
0.636000,0.0278,-0.0596,1.0099,1.012
0.639000,0.0269,-0.0586,1.0051,1.007
0.642000,0.0308,-0.0537,1.0021,1.004
0.643000,0.0308,-0.0537,1.0002,1.002
0.646000,0.0376,-0.0528,0.9972,0.999
0.648000,0.0366,-0.0547,0.9943,0.996
0.652000,0.0415,-0.0528,0.9943,0.997
0.655000,0.0425,-0.0498,0.9933,0.995
0.656000,0.0435,-0.0508,0.9865,0.989
0.659000,0.0444,-0.0508,0.9845,0.987
0.660000,0.0474,-0.0508,0.9865,0.989
0.664000,0.0513,-0.0498,0.9875,0.990
0.666000,0.0493,-0.0469,0.9865,0.989
0.668000,0.0523,-0.0450,0.9894,0.992
0.672000,0.0513,-0.0489,0.9914,0.994
0.675000,0.0513,-0.0498,0.9963,0.999
0.677000,0.0532,-0.0518,1.0012,1.004
0.678000,0.0571,-0.0508,1.0051,1.008
0.681000,0.0571,-0.0489,1.0138,1.017
0.683000,0.0581,-0.0440,1.0168,1.019
0.686000,0.0620,-0.0489,1.0256,1.029
0.688000,0.0601,-0.0498,1.0295,1.032
0.691000,0.0611,-0.0469,1.0314,1.034
0.693000,0.0650,-0.0508,1.0353,1.039
0.696000,0.0659,-0.0528,1.0383,1.042
0.698000,0.0659,-0.0528,1.0402,1.044
0.701000,0.0689,-0.0537,1.0363,1.040
0.704000,0.0718,-0.0528,1.0392,1.043
0.706000,0.0708,-0.0537,1.0392,1.043
0.710000,0.0708,-0.0547,1.0373,1.041
0.711000,0.0708,-0.0518,1.0402,1.044
0.713000,0.0718,-0.0508,1.0363,1.040
0.716000,0.0708,-0.0528,1.0373,1.041
0.719000,0.0689,-0.0557,1.0363,1.040
0.721000,0.0650,-0.0557,1.0353,1.039
0.724000,0.0630,-0.0586,1.0295,1.033
0.726000,0.0581,-0.0635,1.0236,1.027
0.728000,0.0523,-0.0645,1.0217,1.025
0.732000,0.0484,-0.0694,1.0168,1.020
0.733000,0.0474,-0.0694,1.0090,1.012
0.736000,0.0396,-0.0723,1.0021,1.006
0.738000,0.0376,-0.0694,0.9982,1.001
0.741000,0.0386,-0.0684,0.9924,0.995
0.747000,0.0357,-0.0703,0.9875,0.991
0.748000,0.0327,-0.0703,0.9865,0.990
0.748000,0.0308,-0.0703,0.9816,0.985
0.751000,0.0259,-0.0664,0.9826,0.985
0.753000,0.0269,-0.0674,0.9826,0.985
0.758000,0.0259,-0.0674,0.9806,0.983
0.760000,0.0259,-0.0664,0.9855,0.988
0.762000,0.0278,-0.0635,0.9826,0.985
0.763000,0.0269,-0.0655,0.9865,0.989
0.766000,0.0337,-0.0645,0.9904,0.993
0.769000,0.0327,-0.0606,0.9885,0.991
0.771000,0.0347,-0.0635,0.9865,0.989
0.774000,0.0376,-0.0577,0.9797,0.982
0.777000,0.0386,-0.0557,0.9777,0.980
0.779000,0.0435,-0.0537,0.9670,0.969
0.781000,0.0474,-0.0489,0.9582,0.961
0.783000,0.0552,-0.0450,0.9513,0.954
0.786000,0.0591,-0.0410,0.9455,0.948
0.788000,0.0601,-0.0401,0.9484,0.951
0.792000,0.0669,-0.0352,0.9484,0.951
0.793000,0.0737,-0.0352,0.9494,0.953
0.796000,0.0698,-0.0362,0.9552,0.958
0.798000,0.0698,-0.0391,0.9601,0.963
0.800000,0.0737,-0.0420,0.9699,0.974
0.804000,0.0728,-0.0450,0.9797,0.983
0.805000,0.0708,-0.0469,0.9826,0.986
0.810000,0.0669,-0.0459,0.9914,0.995
0.811000,0.0650,-0.0479,0.9963,1.000
0.813000,0.0659,-0.0479,0.9982,1.002
0.816000,0.0708,-0.0401,0.9963,1.000
0.818000,0.0806,-0.0332,0.9992,1.003
0.821000,0.0933,-0.0284,1.0012,1.006
0.824000,0.1050,-0.0244,0.9992,1.005
0.826000,0.1079,-0.0166,0.9914,0.997
0.829000,0.1148,-0.0147,0.9816,0.988
0.831000,0.1236,-0.0147,0.9670,0.975
0.833000,0.1304,-0.0157,0.9513,0.960
0.836000,0.1363,-0.0186,0.9338,0.944
0.838000,0.1372,-0.0235,0.9279,0.938
0.842000,0.1382,-0.0313,0.9259,0.937
0.843000,0.1363,-0.0391,0.9347,0.945
0.846000,0.1284,-0.0459,0.9474,0.957
0.849000,0.1197,-0.0489,0.9592,0.968
0.851000,0.1109,-0.0557,0.9709,0.979
0.853000,0.1050,-0.0616,0.9826,0.990
0.856000,0.0943,-0.0635,0.9885,0.995
0.859000,0.0874,-0.0645,1.0031,1.009
0.860000,0.0796,-0.0664,1.0158,1.021
0.864000,0.0698,-0.0645,1.0314,1.036
0.866000,0.0669,-0.0635,1.0471,1.051
0.868000,0.0630,-0.0577,1.0607,1.064
0.871000,0.0562,-0.0616,1.0676,1.071
0.875000,0.0444,-0.0606,1.0734,1.076
0.876000,0.0366,-0.0596,1.0734,1.076
0.878000,0.0318,-0.0586,1.0676,1.070
0.881000,0.0239,-0.0537,1.0627,1.064
0.883000,0.0151,-0.0479,1.0685,1.070
0.886000,0.0132,-0.0401,1.0666,1.067
0.888000,0.0083,-0.0323,1.0656,1.066
0.892000,0.0073,-0.0284,1.0617,1.062
0.893000,-0.0015,-0.0254,1.0568,1.057
0.896000,-0.0093,-0.0303,1.0510,1.051
0.898000,-0.0112,-0.0313,1.0539,1.054
0.900000,-0.0161,-0.0332,1.0490,1.050
0.903000,-0.0190,-0.0332,1.0500,1.051
0.906000,-0.0210,-0.0352,1.0490,1.050
0.908000,-0.0200,-0.0332,1.0500,1.051
0.910000,-0.0171,-0.0313,1.0490,1.050
0.914000,-0.0122,-0.0313,1.0510,1.051
0.915000,-0.0015,-0.0342,1.0451,1.046
0.918000,0.0151,-0.0284,1.0441,1.045
0.921000,0.0327,-0.0244,1.0441,1.045
0.924000,0.0503,-0.0166,1.0461,1.047
0.925000,0.0630,-0.0176,1.0422,1.044
0.928000,0.0767,-0.0108,1.0344,1.037
0.930000,0.0835,-0.0098,1.0285,1.032
0.933000,0.0884,-0.0098,1.0226,1.026
0.935000,0.0913,-0.0157,1.0080,1.012
0.938000,0.0923,-0.0127,0.9953,1.000
0.941000,0.0962,-0.0078,0.9758,0.981
0.942000,0.1030,-0.0088,0.9631,0.969
0.945000,0.1109,-0.0039,0.9484,0.955
0.948000,0.1216,-0.0020,0.9445,0.952
0.951000,0.1323,0.0009,0.9474,0.957
0.953000,0.1402,0.0068,0.9504,0.961
0.956000,0.1431,0.0107,0.9474,0.958
0.961000,0.1480,0.0107,0.9465,0.958
0.962000,0.1460,0.0068,0.9504,0.962
0.969000,0.1411,-0.0030,0.9572,0.968
0.969000,0.1343,-0.0098,0.9611,0.970
0.970000,0.1226,-0.0137,0.9650,0.973
0.970000,0.1118,-0.0157,0.9689,0.975
0.973000,0.0962,-0.0127,0.9728,0.978
0.975000,0.0737,-0.0049,0.9709,0.974
0.979000,0.0737,-0.0176,0.9660,0.969
0.980000,0.0708,-0.0284,0.9474,0.951
0.983000,0.0689,-0.0264,0.9386,0.942
0.986000,0.0669,-0.0293,0.9220,0.925
0.988000,0.0591,-0.0440,0.9172,0.920
0.991000,0.0571,-0.0606,0.9504,0.954
0.992000,0.0562,-0.0811,0.9875,0.992
0.998000,0.0523,-0.0870,1.0138,1.019
0.998000,0.0552,-0.0879,1.0334,1.039
1.000000,0.0591,-0.0772,1.0461,1.051
1.003000,0.0630,-0.0655,1.0568,1.061
1.006000,0.0698,-0.0508,1.0715,1.075
1.009000,0.0777,-0.0430,1.0822,1.086
1.010000,0.0786,-0.0371,1.0920,1.095
1.013000,0.0845,-0.0303,1.1057,1.109
1.015000,0.0845,-0.0342,1.1184,1.122
1.018000,0.0845,-0.0371,1.1213,1.125
1.021000,0.0835,-0.0459,1.1193,1.123
1.025000,0.0835,-0.0479,1.1203,1.124
1.026000,0.0747,-0.0567,1.1144,1.118
1.028000,0.0689,-0.0645,1.0959,1.100
1.031000,0.0601,-0.0703,1.0783,1.082
1.032000,0.0542,-0.0743,1.0568,1.061
1.035000,0.0493,-0.0850,1.0383,1.043
1.038000,0.0474,-0.0938,1.0275,1.033
1.041000,0.0444,-0.0987,1.0060,1.012
1.043000,0.0435,-0.0948,0.9855,0.991
1.045000,0.0444,-0.0909,0.9640,0.969
1.048000,0.0474,-0.0782,0.9357,0.940
1.051000,0.0484,-0.0674,0.9113,0.915
1.053000,0.0503,-0.0547,0.8918,0.895
1.056000,0.0542,-0.0362,0.8840,0.886
1.058000,0.0562,-0.0235,0.8810,0.883
1.061000,0.0562,-0.0147,0.8830,0.885
1.062000,0.0601,-0.0020,0.8742,0.876
1.065000,0.0611,0.0019,0.8703,0.872
1.068000,0.0601,0.0107,0.8478,0.850
1.071000,0.0620,0.0185,0.8234,0.826
1.076000,0.0650,0.0283,0.7951,0.798
1.078000,0.0757,0.0381,0.7765,0.781
1.082000,0.0855,0.0468,0.7609,0.767
1.082000,0.0962,0.0410,0.7658,0.773
1.083000,0.1070,0.0302,0.7716,0.780
1.085000,0.1167,0.0254,0.7716,0.781
1.088000,0.1060,0.0273,0.7834,0.791
1.093000,0.1021,0.0195,0.7873,0.794
1.094000,0.0933,0.0097,0.7931,0.799
1.095000,0.0777,-0.0010,0.7990,0.803
1.098000,0.0718,-0.0137,0.8234,0.827
1.101000,0.0640,-0.0254,0.8322,0.835
1.103000,0.0611,-0.0410,0.8449,0.848
1.105000,0.0698,-0.0596,0.8810,0.886
1.110000,0.0757,-0.0791,0.9181,0.925
1.113000,0.0825,-0.0957,0.9543,0.963
1.113000,0.0747,-0.0996,0.9982,1.006
1.115000,0.0464,-0.1182,1.0529,1.061
1.117000,0.0122,-0.1534,1.0910,1.102
1.121000,-0.0200,-0.1924,1.1066,1.123
1.123000,-0.0395,-0.2247,1.0959,1.119
1.126000,-0.0649,-0.2501,1.0978,1.128
1.128000,-0.0952,-0.2715,1.0949,1.132
1.130000,-0.1147,-0.2813,1.1144,1.155
1.133000,-0.1284,-0.2803,1.1223,1.164
1.135000,-0.1353,-0.2696,1.1398,1.179
1.138000,-0.1343,-0.2501,1.1369,1.172
1.141000,-0.1401,-0.2286,1.1115,1.143
1.142000,-0.1382,-0.2110,1.0871,1.116
1.145000,-0.1274,-0.1924,1.0744,1.099
1.148000,-0.1265,-0.1690,1.0490,1.070
1.151000,-0.1685,-0.1641,1.0119,1.039
1.152000,-0.1919,-0.1475,0.9943,1.023
1.156000,-0.2017,-0.1358,0.9953,1.025
1.158000,-0.2017,-0.1172,0.9972,1.024
1.159000,-0.1860,-0.1006,0.9767,0.999
1.163000,-0.1704,-0.0899,0.9513,0.971
1.166000,-0.1597,-0.0909,0.9347,0.953
1.168000,-0.1421,-0.0879,0.9230,0.938
1.171000,-0.1255,-0.0928,0.9259,0.939
1.174000,-0.1069,-0.0918,0.9367,0.947
1.175000,-0.0815,-0.0821,0.9455,0.953
1.178000,-0.0552,-0.0830,0.9465,0.952
1.180000,-0.0308,-0.0801,0.9455,0.949
1.183000,-0.0044,-0.0752,0.9484,0.951
1.185000,0.0278,-0.0694,0.9543,0.957
1.188000,0.0689,-0.0645,0.9953,1.000
1.191000,0.1021,-0.0567,1.0080,1.015
1.192000,0.1284,-0.0586,1.0012,1.011
1.195000,0.1421,-0.0664,1.0002,1.012
1.198000,0.1450,-0.0713,1.0060,1.019
1.200000,0.1450,-0.0830,1.0373,1.051
1.203000,0.1411,-0.0948,1.0598,1.073
1.205000,0.1480,-0.1026,1.0676,1.083
1.208000,0.1538,-0.1211,1.0734,1.091
1.210000,0.1529,-0.1397,1.0910,1.110
1.213000,0.1509,-0.1524,1.1096,1.130
1.215000,0.1460,-0.1690,1.1350,1.157
1.218000,0.1333,-0.1807,1.1457,1.168
1.221000,0.1226,-0.1827,1.1457,1.167
1.223000,0.1157,-0.1836,1.1350,1.156
1.229000,0.1138,-0.1778,1.1174,1.137
1.230000,0.1089,-0.1700,1.0988,1.117
1.233000,0.1099,-0.1709,1.0812,1.100
1.233000,0.1040,-0.1846,1.0685,1.089
1.235000,0.0933,-0.2012,1.0637,1.087
1.239000,0.0806,-0.2168,1.0744,1.099
1.241000,0.0669,-0.2305,1.0861,1.112
1.243000,0.0474,-0.2383,1.0988,1.125
1.244000,0.0269,-0.2315,1.0998,1.124
1.247000,0.0083,-0.2276,1.1008,1.124
1.250000,-0.0063,-0.2227,1.0969,1.119
1.253000,-0.0161,-0.2198,1.0851,1.107
1.256000,-0.0132,-0.2061,1.0881,1.108
1.259000,-0.0083,-0.1924,1.0734,1.091
1.260000,-0.0024,-0.1768,1.0568,1.072
1.265000,0.0122,-0.1631,1.0353,1.048
1.265000,0.0259,-0.1514,1.0256,1.037
1.268000,0.0405,-0.1397,1.0305,1.041
1.271000,0.0532,-0.1338,1.0373,1.047
1.276000,0.0679,-0.1241,1.0461,1.056
1.277000,0.0796,-0.1221,1.0607,1.071
1.277000,0.0874,-0.1241,1.0695,1.080
1.281000,0.0923,-0.1250,1.0783,1.089
1.283000,0.0904,-0.1241,1.0949,1.106
1.285000,0.0864,-0.1280,1.1066,1.117
1.288000,0.0786,-0.1309,1.0969,1.107
1.292000,0.0698,-0.1280,1.0881,1.098
1.292000,0.0630,-0.1299,1.0744,1.084
1.295000,0.0591,-0.1221,1.0724,1.081
1.297000,0.0513,-0.1192,1.0627,1.071
1.300000,0.0454,-0.1221,1.0568,1.065
1.303000,0.0435,-0.1221,1.0471,1.055
1.305000,0.0425,-0.1163,1.0373,1.045
1.308000,0.0474,-0.1123,1.0236,1.031
1.311000,0.0532,-0.1075,1.0178,1.025
1.311000,0.0552,-0.1094,1.0168,1.024
1.315000,0.0571,-0.1036,1.0178,1.025
1.318000,0.0581,-0.1065,1.0217,1.029
1.320000,0.0562,-0.1065,1.0217,1.029
1.322000,0.0552,-0.1075,1.0138,1.021
1.325000,0.0493,-0.1104,1.0109,1.018
1.327000,0.0444,-0.1114,1.0080,1.015
1.330000,0.0357,-0.1065,1.0119,1.018
1.333000,0.0308,-0.1036,1.0226,1.028
1.335000,0.0308,-0.0928,1.0295,1.034
1.338000,0.0308,-0.0938,1.0246,1.029
1.341000,0.0366,-0.0850,1.0099,1.014
1.342000,0.0396,-0.0870,0.9963,1.001
1.345000,0.0425,-0.0870,0.9904,0.995
1.348000,0.0464,-0.0938,0.9845,0.990
1.350000,0.0474,-0.0996,0.9767,0.983
1.352000,0.0454,-0.1075,0.9758,0.983
1.355000,0.0503,-0.1114,0.9670,0.975
1.358000,0.0552,-0.1153,0.9640,0.972
1.359000,0.0620,-0.1143,0.9611,0.970
1.364000,0.0669,-0.1172,0.9474,0.957
1.364000,0.0650,-0.1133,0.9386,0.948
1.368000,0.0689,-0.1084,0.9250,0.934
1.370000,0.0650,-0.1006,0.9162,0.924
1.372000,0.0562,-0.0928,0.9074,0.914
1.377000,0.0562,-0.0899,0.9064,0.913
1.378000,0.0640,-0.0967,0.8966,0.904
1.380000,0.0630,-0.1045,0.8820,0.890
1.384000,0.0650,-0.1065,0.8781,0.887
1.385000,0.0679,-0.1065,0.8859,0.895
