0,19.7730101226864,10.4065534018997
0.1,9.44433976144072,10.3031369816129
0.2,8.79444511900294,11.3743348198918
0.3,9.58745813173582,10.7674926826079
0.4,8.37839944263822,10.4220676280672
0.5,8.66467037768481,10.5319245016279
0.6,8.23791755686543,11.4257231707632
0.7,8.73366318870147,12.8434557240733
0.8,7.62447685398943,15.4958555969103
0.9,8.8059070444543,20.24406649829
1,7.9817550105692,16.1174435707421
1.1,8.43720084305705,12.4084543753426
1.2,7.98626532609287,10.7792483363165
1.3,7.89601162424236,10.4523683057211
1.4,7.58944943123075,10.0849130531289
1.5,8.00690263544279,10.6214468500237
1.6,8.55024602792152,11.0319885891478
1.7,8.67691477382747,10.4913996438797
1.8,9.1613242099301,10.1306462916899
1.9,8.74105561385128,9.83441213308637
2,7.44698704815641,10.2304392305236
2.1,7.96151707976748,10.4040238217673
2.2,8.36926844474626,10.1582606565492
2.3,7.2649212126999,10.1360905833
2.4,8.2848371512398,10.2030654793728
2.5,8.15290262203564,9.56171531362347
2.6,8.57835816880326,9.53509676570733
2.7,8.68085914686781,9.61257457458736
2.8,8.83642369750288,10.5155339131257
2.9,8.32663163620971,11.9229950607505
3,8.31022347335977,13.9357346868598
3.1,9.08623676791639,22.0137253383358
3.2,9.26300494803954,16.4106481754354
3.3,8.23710109504848,11.5291364234923
3.4,8.48494908154353,10.5300089638425
3.5,7.96672868556669,10.4719526113526
3.6,8.42918111058532,11.3392936956727
3.7,8.76390274312734,12.028047012915
3.8,8.13483760393068,11.1313556238145
3.9,8.46851102301524,11.6200698013386
4,8.42336866912098,16.2617245525107
4.1,8.11772801142492,348.277894544439
4.2,8.15627864293204,15.4382338505524
4.3,9.27339975355171,11.6404192410046
4.4,7.94061944474242,11.0753057873041
4.5,8.17392436769695,10.8600170187969
4.6,7.70825227059815,10.445142095507
4.7,8.35846005390028,10.6370218324522
4.8,8.58504885390844,10.7217019297653
4.9,8.15783306477601,10.7023898980255
5,8.56024550280072,10.6063311301858
5.1,8.06645400493925,10.0855188842935
5.2,8.98572472903732,10.2510602443289
5.3,8.38498692236312,9.60306424066297
5.4,8.75841873158463,9.58972968286885
5.5,9.40575072342057,9.76136203886066
5.6,8.6004811258776,9.64292182232594
5.7,9.01376373537928,9.6238919632092
5.8,8.51332819458231,9.52529233803467
5.9,8.25341178384145,9.2121750125792
6,7.97008457638581,9.46153201968323
6.1,8.21832200234674,9.53499567304561
6.2,8.93066219696536,9.7183739326338
6.3,8.79379685541375,9.68783235831522
6.4,7.91717253017501,10.0688820281518
6.5,8.30585798707719,10.0605604370973
6.6,7.79421855777802,9.8287784634215
6.7,8.53588957232617,9.98286427279554
6.8,8.84159295869669,9.62394956476609
6.9,8.04854146681073,9.5744082458426
7,7.1018598793622,9.86218127767088
7.1,8.71491066124029,9.4102312972855
7.2,9.87411616575291,9.43270504312579
7.3,8.64009625733548,9.72033553710517
7.4,8.53004455062342,9.30179127233765
7.5,8.52304511220411,9.61226413578495
7.6,8.83493207355991,9.62377759826082
7.7,9.35578423655079,9.50007538331362
7.8,9.09560583245188,9.51233282470618
7.9,8.30094220211508,9.61148607746128
8,8.3988533685584,9.95099404482652
8.1,8.50443340410722,9.66449889327564
8.2,7.99569552466456,9.69211503625339
8.3,8.92493103071335,9.44333998581088
8.4,8.46468899821382,9.62239046397022
8.5,9.10897147218365,9.41888232530837
8.6,8.30014073406477,9.72282116026553
8.7,9.15209570446435,9.6864641974974
8.8,7.51207900636685,10.053990709787
8.9,9.23090145607863,9.7031832819999
9,7.68750595787348,9.71944834782631
9.1,7.90328396568995,10.0264244346691
9.2,8.41173428817743,9.86206317973645
9.3,7.71653585474924,9.45434655737086
9.4,8.60386653043166,9.35232742293409
9.5,8.6401519597776,9.27040143255431
9.6,8.99794467316242,9.10078086202081
9.7,8.20104551358488,9.36806082235625
9.8,8.58103662122459,9.55116532017357
9.9,8.50184993381482,9.67943359327444
10,8.71269609626426,9.63234986800603
